date,DEU_commodities_f1__DEU_commodities_f2
2013-03-20,-0.8730891491328252
2013-03-21,-0.8730979246069734
2013-03-22,-0.8731047906171526
2013-03-25,-0.8731101589664544
2013-03-26,-0.8731143541030916
2013-03-27,-0.8731176310692164
2013-03-28,-0.8731201899978923
2013-03-29,-0.8731221877231263
2013-04-01,-0.8731237470197036
2013-04-02,-0.8593936610359382
2013-04-03,-0.8622976692218279
2013-04-04,-0.8645588448760939
2013-04-05,-0.8663193362609456
2013-04-08,-0.8676902025942511
2013-04-09,-0.8687579125289493
2013-04-10,-0.8695897036542306
2013-04-11,-0.8702378467675131
2013-04-12,-0.8707429859058099
2013-04-15,-0.8711367366840679
2013-04-16,-0.8714437022885289
2013-04-17,-0.8716830366002785
2013-04-18,-0.8718696564871732
2013-04-19,-0.8720151826026923
2013-04-22,-0.8721286700391928
2013-04-23,-0.8722171761913098
2013-04-24,-0.8722862023901498
2013-04-25,-0.8723400375621861
2013-04-26,-0.8723820257750381
2013-04-29,-0.8724147746084401
2013-04-30,-0.8724403174894766
2013-05-01,-0.8626982544575253
2013-05-02,-0.8646870930639596
2013-05-03,-0.8662092283870975
2013-05-06,-0.8673791729873127
2013-05-07,-0.8682813856711592
2013-05-08,-0.8689789084005415
2013-05-09,-0.8695192442164487
2013-05-10,-0.8699384553493653
2013-05-13,-0.8702640798671937
2013-05-14,-0.8705172437836963
2013-05-15,-0.8707142128149608
2013-05-16,-0.8708675461106505
2013-05-17,-0.8709869624400243
2013-05-20,-0.8710799956425826
2013-05-21,-0.8711524937665
2013-05-22,-0.8712090011027116
2013-05-23,-0.8712530517695403
2013-05-24,-0.8712873960473498
2013-05-27,-0.8713141753083262
2013-05-28,-0.8713350574851538
2013-05-29,-0.8713513421442022
2013-05-30,-0.8713640420830305
2013-05-31,-0.8713739467580547
2013-06-03,-0.8709699757270176
2013-06-04,-0.8710546628863103
2013-06-05,-0.8711206114131115
2013-06-06,-0.8711719860150147
2013-06-07,-0.871212018563326
2013-06-10,-0.8712432198565571
2013-06-11,-0.871267542214544
2013-06-12,-0.8712865047421267
2013-06-13,-0.8713012900910451
2013-06-14,-0.8713128193624674
2013-06-17,-0.8713218101842465
2013-06-18,-0.8713288218007822
2013-06-19,-0.8713342901153556
2013-06-20,-0.8713385549455398
2013-06-21,-0.8713418812352516
2013-06-24,-0.8713444755714809
2013-06-25,-0.8713464990499049
2013-06-26,-0.8713480772994617
2013-06-27,-0.8713493082950681
2013-06-28,-0.8713502684476145
2013-07-01,-0.8713510173517724
2013-07-02,-0.8682340929867992
2013-07-03,-0.8687892948970632
2013-07-04,-0.869219345120157
2013-07-05,-0.8695529701414118
2013-07-08,-0.8698121011813029
2013-07-09,-0.8700135596945162
2013-07-10,-0.8701702951286623
2013-07-11,-0.8702923048022124
2013-07-12,-0.8703873242575638
2013-07-15,-0.870461349486825
2013-07-16,-0.8705190345082402
2013-07-17,-0.8705639955975568
2013-07-18,-0.8705990450402322
2013-07-19,-0.8706263713126287
2013-07-22,-0.8706476783242492
2013-07-23,-0.8706642932392533
2013-07-24,-0.8706772500995511
2013-07-25,-0.8706873547608397
2013-07-26,-0.8706952353665949
2013-07-29,-0.8707013816107698
2013-07-30,-0.8707061752976558
2013-07-31,-0.8707099141390314
2013-08-01,-0.8698943103887548
2013-08-02,-0.870120530894925
2013-08-05,-0.8703750859551177
2013-08-06,-0.8706236977900154
2013-08-07,-0.8708493506788528
2013-08-08,-0.8710453045379799
2013-08-09,-0.8712105963810356
2013-08-12,-0.871347250466497
2013-08-13,-0.8714586157932094
2013-08-14,-0.8715484218649853
2013-08-15,-0.8716202772562525
2013-08-16,-0.8716774319145353
2013-08-19,-0.8717226902822091
2013-08-20,-0.8717584060300374
2013-08-21,-0.8717865172225839
2013-08-22,-0.8718085982476879
2013-08-23,-0.8718259155206076
2013-08-26,-0.871839480321454
2013-08-27,-0.8718500957878248
2013-08-28,-0.8718583971176421
2013-08-29,-0.8718648851017861
2013-08-30,-0.8718699536098328
2013-09-02,-0.8718739118417884
2013-09-03,-0.8611651149622876
2013-09-04,-0.8631611914330056
2013-09-05,-0.8647375251231123
2013-09-06,-0.8659784835939082
2013-09-09,-0.8669532041495687
2013-09-10,-0.8677175267598439
2013-09-11,-0.8683161195114395
2013-09-12,-0.8687844774967088
2013-09-13,-0.8691506741708197
2013-09-16,-0.8694368375506099
2013-09-17,-0.869660365580117
2013-09-18,-0.8698349116038288
2013-09-19,-0.8699711751951277
2013-09-20,-0.8700775321833842
2013-09-23,-0.8701605339540794
2013-09-24,-0.8702253016307889
2013-09-25,-0.8702758363827041
2013-09-26,-0.8703152631811938
2013-09-27,-0.870346021967476
2013-09-30,-0.8703700173913811
2013-10-01,-0.8523628158376916
2013-10-02,-0.8556354906045992
2013-10-03,-0.8585767111854348
2013-10-04,-0.8611223568328574
2013-10-07,-0.8632688769925
2013-10-08,-0.8650451203361191
2013-10-09,-0.8664946679818016
2013-10-10,-0.8676653196561089
2013-10-11,-0.8686032693030787
2013-10-14,-0.8693502292033836
2013-10-15,-0.8699423217628958
2013-10-16,-0.8704099693816194
2013-10-17,-0.8707783003288533
2013-10-18,-0.8710677811656266
2013-10-21,-0.871294910495485
2013-10-22,-0.8714728861486071
2013-10-23,-0.8716122042840733
2013-10-24,-0.8717211755439774
2013-10-25,-0.8718063578474251
2013-10-28,-0.8718729125663687
2013-10-29,-0.8719248937655943
2013-10-30,-0.8719654808115793
2013-10-31,-0.8719971640920379
2013-11-01,-0.8599182053612361
2013-11-04,-0.8622600872248002
2013-11-05,-0.8640851825426753
2013-11-06,-0.8655075482166241
2013-11-07,-0.8666161455020435
2013-11-08,-0.8674802844611161
2013-11-11,-0.8681539445203353
2013-11-12,-0.8686791644224314
2013-11-13,-0.86908868792455
2013-11-14,-0.8694080237945625
2013-11-15,-0.8696570483656422
2013-11-18,-0.8698512520408587
2013-11-19,-0.8700027090331819
2013-11-20,-0.8701208320326816
2013-11-21,-0.8702129597073109
2013-11-22,-0.8702848142196661
2013-11-25,-0.8703408576246545
2013-11-26,-0.8703845695676291
2013-11-27,-0.870418663707046
2013-11-28,-0.8704452564114856
2013-11-29,-0.8704659982738325
2013-12-02,-0.8704821766495902
2013-12-03,-0.8670322961007424
2013-12-04,-0.867615347752589
2013-12-05,-0.868065208935169
2013-12-06,-0.8684131510576862
2013-12-09,-0.868682771487617
2013-12-10,-0.8688920052550947
2013-12-11,-0.8690545608965782
2013-12-12,-0.869180962900306
2013-12-13,-0.8692793192952507
2013-12-16,-0.86935589343418
2013-12-17,-0.8694155339480132
2013-12-18,-0.8694620005177117
2013-12-19,-0.869498212217092
2013-12-20,-0.8695264377523569
2013-12-23,-0.8695484417560412
2013-12-24,-0.8695655976309706
2013-12-25,-0.869578974802492
2013-12-26,-0.8695894063109184
2013-12-27,-0.8695975412519877
2013-12-30,-0.8696038855094608
2013-12-31,-0.8696088334227139
2014-01-01,-0.7431878052000589
2014-01-02,-0.5798833840953932
2014-01-03,-0.4313154402824159
2014-01-06,-0.29647697107884113
2014-01-07,-0.17468513423235352
2014-01-08,-0.06547087540486161
2014-01-09,0.03154258614794674
2014-01-10,0.11675491780773276
2014-01-13,0.19067755437425724
2014-01-14,0.25398164918446975
2014-01-15,0.3075013983504129
2014-01-16,0.3522006148227366
2014-01-17,0.38911774442296876
2014-01-20,0.4193056283634297
2014-01-21,0.44377854460425986
2014-01-22,0.46347329499480394
2014-01-23,0.4792258820440473
2014-01-24,0.49176189315352237
2014-01-27,0.5016971688136227
2014-01-28,0.5095451542792436
2014-01-29,0.5157278909069348
2014-01-30,0.5205884087020622
2014-01-31,0.5244030532756163
2014-02-03,0.49101916243714055
2014-02-04,0.5337919795229317
2014-02-05,0.5750681236048211
2014-02-06,0.6140523491029156
2014-02-07,0.6500684244344715
2014-02-10,0.6826227159940632
2014-02-11,0.7114372399823335
2014-02-12,0.7364486092169985
2014-02-13,0.7577785218195955
2014-02-14,0.7756871761864852
2014-02-17,0.7905219109784559
2014-02-18,0.8026705933622574
2014-02-19,0.8125250346161215
2014-02-20,0.8204558728250332
2014-02-21,0.8267978261427291
2014-02-24,0.8318430382393084
2014-02-25,0.8358400349742844
2014-02-26,0.8389961417454319
2014-02-27,0.8414817333625458
2014-02-28,0.843435203442062
2014-03-03,0.837303066310501
2014-03-04,0.8397919060768835
2014-03-05,0.84176130082351
2014-03-06,0.8433147168929689
2014-03-07,0.8445369928518985
2014-03-10,0.8454968690839395
2014-03-11,0.8462495493194052
2014-03-12,0.8468390696605292
2014-03-13,0.8473003786643155
2014-03-14,0.8476611043163834
2014-03-17,0.8479430217615581
2014-03-18,0.8481632533435192
2014-03-19,0.8483352385942399
2014-03-20,0.8484695116635633
2014-03-21,0.8485743204770693
2014-03-24,0.8486561174847581
2014-03-25,0.8487199472132931
2014-03-26,0.8487697514669745
2014-03-27,0.8488086091594375
2014-03-28,0.8488389244643034
2014-03-31,0.8488625742318948
2014-04-01,0.8508771601547461
2014-04-02,0.8505892707602265
2014-04-03,0.8503634376457248
2014-04-04,0.8501865035099824
2014-04-07,0.8500480148881852
2014-04-08,0.8499397003960187
2014-04-09,0.849855035978625
2014-04-10,0.849788888467994
2014-04-11,0.849737226799337
2014-04-14,0.8496968901129914
2014-04-15,0.8496654027812649
2014-04-16,0.8496408276161083
2014-04-17,0.849621649830913
2014-04-18,0.8496066855883634
2014-04-21,0.849595010091923
2014-04-22,0.84958590114566
2014-04-23,0.8495787949164788
2014-04-24,0.8495732512979338
2014-04-25,0.849568926814351
2014-04-28,0.8495655534375236
2014-04-29,0.8495629220341926
2014-04-30,0.8495608694370985
2014-05-01,0.8466482888081359
2014-05-02,0.8469265926198422
2014-05-05,0.8474508260176106
2014-05-06,0.8480752197126258
2014-05-07,0.8487091314684099
2014-05-08,0.8493013972361879
2014-05-09,0.8498272920705782
2014-05-12,0.8502786475355018
2014-05-13,0.8506568870491531
2014-05-14,0.850968411887483
2014-05-15,0.8512217189936797
2014-05-16,0.8514257128990096
2014-05-19,0.8515887972098738
2014-05-20,0.8517184499125191
2014-05-21,0.8518210832107329
2014-05-22,0.8519020597485845
2014-05-23,0.851965786279826
2014-05-26,0.8520158383050155
2014-05-27,0.8520550897844326
2014-05-28,0.8520858346277826
2014-05-29,0.8521098940774756
2014-05-30,0.8521287082727401
2014-06-02,0.8521434124789209
2014-06-03,0.8527579106289344
2014-06-04,0.8526563959376623
2014-06-05,0.852587453853664
2014-06-06,0.8525399926690687
2014-06-09,0.8525068547933631
2014-06-10,0.852483388536944
2014-06-11,0.8524665430280384
2014-06-12,0.852454295182718
2014-06-13,0.8524452864955778
2014-06-16,0.8524385921008861
2014-06-17,0.8524335731836576
2014-06-18,0.8524297819909205
2014-06-19,0.8524269001475042
2014-06-20,0.8524246981673603
2014-06-23,0.8524230085481126
2014-06-24,0.8524217076470391
2014-06-25,0.8524207032940818
2014-06-26,0.8524199261985241
2014-06-27,0.8524193238981873
2014-06-30,0.8524188564373804
2014-07-01,0.8514399589314626
2014-07-02,0.851647331018239
2014-07-03,0.8518221833347726
2014-07-04,0.8519665314381235
2014-07-07,0.852083964442848
2014-07-08,0.852178506286442
2014-07-09,0.8522540394717723
2014-07-10,0.8523140444344306
2014-07-11,0.8523615107646109
2014-07-14,0.8523989374764251
2014-07-15,0.852428375447507
2014-07-16,0.852451486187343
2014-07-17,0.8524696032798735
2014-07-18,0.852483789796736
2014-07-21,0.8524948888498857
2014-07-22,0.8525035665322857
2014-07-23,0.8525103475464575
2014-07-24,0.8525156442933594
2014-07-25,0.8525197803516833
2014-07-28,0.8525230092722781
2014-07-29,0.8525255295301533
2014-07-30,0.8525274963648969
2014-07-31,0.8525290311244017
2014-08-01,0.8276993055294706
2014-08-04,0.8321019091524647
2014-08-05,0.8354301401471287
2014-08-06,0.8379644733049472
2014-08-07,0.8399049309044887
2014-08-08,0.8413969401149756
2014-08-11,0.8425478509833374
2014-08-12,0.8434378569655876
2014-08-13,0.8441274287838603
2014-08-14,0.8446625016460855
2014-08-15,0.8450781710297253
2014-08-18,0.8454013720717164
2014-08-19,0.8456528502575162
2014-08-20,0.8458486280740557
2014-08-21,0.8460011070709291
2014-08-22,0.8461199024040568
2014-08-25,0.8462124787389831
2014-08-26,0.8462846372023624
2014-08-27,0.8463408897421517
2014-08-28,0.8463847478271429
2014-08-29,0.8464189456341928
2014-09-01,0.84644561292324
2014-09-02,0.8025207164319097
2014-09-03,0.8088125046974582
2014-09-04,0.8151389357403506
2014-09-05,0.8210999123934363
2014-09-08,0.8264701095557465
2014-09-09,0.8311518970473379
2014-09-10,0.8351336399420889
2014-09-11,0.8384561577021404
2014-09-12,0.8411879568200465
2014-09-15,0.8434083594502019
2014-09-16,0.8451969433218679
2014-09-17,0.8466275906338026
2014-09-18,0.8477656544821018
2014-09-19,0.8486670843963102
2014-09-22,0.8493786847633461
2014-09-23,0.849938955964452
2014-09-24,0.850379174256994
2014-09-25,0.8507245094585553
2014-09-26,0.850995073026043
2014-09-29,0.8512068471238589
2014-09-30,0.8513724792841482
2014-10-01,0.8380501602215441
2014-10-02,0.8409913875323852
2014-10-03,0.843313632304477
2014-10-06,0.8451403917228745
2014-10-07,0.846573899567133
2014-10-08,0.8476969586340952
2014-10-09,0.8485757896517082
2014-10-10,0.8492629398194864
2014-10-13,0.8497998962185289
2014-10-14,0.8502193031375659
2014-10-15,0.8505467869971436
2014-10-16,0.8508024318992379
2014-10-17,0.8510019595895258
2014-10-20,0.8511576662777938
2014-10-21,0.8512791628084809
2014-10-22,0.8513739574856368
2014-10-23,0.8514479138977282
2014-10-24,0.8515056099247854
2014-10-27,0.8515506188959332
2014-10-28,0.8515857295685528
2014-10-29,0.8516131181176301
2014-10-30,0.8516344825314339
2014-10-31,0.8516511475872648
2014-11-03,0.8237392211174291
2014-11-04,0.8220235094428774
2014-11-05,0.8214991307830997
2014-11-06,0.8215996458278629
2014-11-07,0.8219969016663599
2014-11-10,0.822505776365614
2014-11-11,0.8230264916311663
2014-11-12,0.823509381543626
2014-11-13,0.8239334419354828
2014-11-14,0.824293413303093
2014-11-17,0.8245921381857796
2014-11-18,0.8248361505904033
2014-11-19,0.8250332196861826
2014-11-20,0.8251910545207645
2014-11-21,0.8253166828191221
2014-11-24,0.8254162090770594
2014-11-25,0.8254947764461416
2014-11-26,0.8255566300756922
2014-11-27,0.8256052238621379
2014-11-28,0.8256433389500004
2014-12-01,0.8256731977695464
2014-12-02,0.739418272911988
2014-12-03,0.7615558020388793
2014-12-04,0.7790289279503394
2014-12-05,0.7927930184463485
2014-12-08,0.8036159599438015
2014-12-09,0.8121130787487976
2014-12-10,0.8187755533259956
2014-12-11,0.8239939492475574
2014-12-12,0.8280777390199029
2014-12-15,0.8312713965613207
2014-12-16,0.8337675591479048
2014-12-17,0.8357177026979986
2014-12-18,0.8372407362346732
2014-12-19,0.8384298776222242
2014-12-22,0.8393581257372212
2014-12-23,0.840082597259283
2014-12-24,0.8406479520589898
2014-12-25,0.8410890914600552
2014-12-26,0.8414332792138332
2014-12-29,0.841701805905066
2014-12-30,0.8419112933525921
2014-12-31,0.8420747158170734
2015-01-01,0.5667282239605782
2015-01-02,0.5949264996483108
2015-01-05,0.6234386312045851
2015-01-06,0.6513919804830051
2015-01-07,0.6780042388587996
2015-01-08,0.7026487902452327
2015-01-09,0.7248940500124174
2015-01-12,0.7445117055824781
2015-01-13,0.761457228200486
2015-01-14,0.7758320007537973
2015-01-15,0.7878381800118422
2015-01-16,0.7977355672302294
2015-01-19,0.8058061605714357
2015-01-20,0.8123284980442318
2015-01-21,0.8175613635231879
2015-01-22,0.8217351097451313
2015-01-23,0.8250484804360972
2015-01-26,0.8276689973121341
2015-01-27,0.8297353931150085
2015-01-28,0.8313610178303047
2015-01-29,0.8326375255012229
2015-01-30,0.8336384346021418
2015-02-02,0.8344223511220527
2015-02-03,0.8123316659392754
2015-02-04,0.8071003496157975
2015-02-05,0.8044126053051422
2015-02-06,0.8040820341685527
2015-02-09,0.8057411154294063
2015-02-10,0.8089109868304724
2015-02-11,0.8130785072760912
2015-02-12,0.8177638484080133
2015-02-13,0.822567248783122
2015-02-16,0.8271912063863417
2015-02-17,0.8314412028083694
2015-02-18,0.8352119496416854
2015-02-19,0.8384667887899552
2015-02-20,0.8412162907969869
2015-02-23,0.8434996981439841
2015-02-24,0.8453707074352607
2015-02-25,0.8468876334977603
2015-02-26,0.8481072567161713
2015-02-27,0.8490814238894207
2015-03-02,0.8498555285860101
2015-03-03,0.8461183408915935
2015-03-04,0.8475071951346957
2015-03-05,0.8486005555309499
2015-03-06,0.8494592893712458
2015-03-09,0.850132605273071
2015-03-10,0.8506598797683738
2015-03-11,0.851072404015135
2015-03-12,0.8513949240123463
2015-03-13,0.8516469420869875
2015-03-16,0.8518437893422411
2015-03-17,0.8519974953694045
2015-03-18,0.8521174860637729
2015-03-19,0.8522111393968649
2015-03-20,0.8522842257368225
2015-03-23,0.8523412553697969
2015-03-24,0.852385752007743
2015-03-25,0.852420467592726
2015-03-26,0.8524475507295475
2015-03-27,0.8524686785979992
2015-03-30,0.8524851601679923
2015-03-31,0.8524980169033585
2015-04-01,0.8586416100578231
2015-04-02,0.8573544843158775
2015-04-03,0.8563631095680703
2015-04-06,0.8555992405553638
2015-04-07,0.8550100652112131
2015-04-08,0.8545550248440488
2015-04-09,0.8542030817837615
2015-04-10,0.8539305045565908
2015-04-13,0.8537191330057425
2015-04-14,0.8535550459077321
2015-04-15,0.8534275483352118
2015-04-16,0.8533284054268873
2015-04-17,0.8532512629540023
2015-04-20,0.8531912084071361
2015-04-21,0.8531444375589112
2015-04-22,0.8531080002904419
2015-04-23,0.8530796061670095
2015-04-24,0.8530574752331238
2015-04-27,0.8530402231765878
2015-04-28,0.8530267727226435
2015-04-29,0.853016285122129
2015-04-30,0.8530081070839068
2015-05-01,0.8465070489496815
2015-05-04,0.8479243432460724
2015-05-05,0.849002972230731
2015-05-06,0.8498284901559414
2015-05-07,0.8504630150974817
2015-05-08,0.8509523494093391
2015-05-11,0.8513306775250127
2015-05-12,0.8516237576400508
2015-05-13,0.8518511448817139
2015-05-14,0.8520277727984797
2015-05-15,0.8521650983712713
2015-05-18,0.8522719432055285
2015-05-19,0.852355118977335
2015-05-20,0.8524198970321073
2015-05-21,0.8524703637638918
2015-05-22,0.8525096912663152
2015-05-25,0.8525403445012834
2015-05-26,0.852564240514204
2015-05-27,0.8525828711855717
2015-05-28,0.8525973981078424
2015-05-29,0.8526087260625772
2015-06-01,0.8526175600130913
2015-06-02,0.8511873608642558
2015-06-03,0.8514826344044781
2015-06-04,0.8517151326904809
2015-06-05,0.8518977921549798
2015-06-08,0.8520410553496435
2015-06-09,0.8521532764669884
2015-06-10,0.8522410964968222
2015-06-11,0.852309770150924
2015-06-12,0.8523634410411893
2015-06-15,0.8524053682724925
2015-06-16,0.8524381103077523
2015-06-17,0.8524636726457733
2015-06-18,0.8524836255705851
2015-06-19,0.8524991975382449
2015-06-22,0.8525113489495373
2015-06-23,0.8525208302556252
2015-06-24,0.8525282276212962
2015-06-25,0.8525339987488854
2015-06-26,0.8525385009462417
2015-06-29,0.8525420130958046
2015-06-30,0.8525447528366698
2015-07-01,0.8578075414070988
2015-07-02,0.8567290663137711
2015-07-03,0.8558856485464732
2015-07-06,0.8552267883099315
2015-07-07,0.8547124532984002
2015-07-08,0.8543111061304373
2015-07-09,0.8539980006191749
2015-07-10,0.8537537679205427
2015-07-13,0.8535632713362291
2015-07-14,0.8534146924867521
2015-07-15,0.8532988088189541
2015-07-16,0.8532084256223673
2015-07-17,0.8531379310495236
2015-07-20,0.8530829482195683
2015-07-21,0.8530400635510526
2015-07-22,0.8530066147654466
2015-07-23,0.8529805255159291
2015-07-24,0.8529601764109099
2015-07-27,0.8529443044307321
2015-07-28,0.8529319244888615
2015-07-29,0.8529222682618601
2015-07-30,0.8529147364853656
2015-07-31,0.8529088617507414
2015-08-03,0.8587383831635451
2015-08-04,0.857227638644681
2015-08-05,0.8561434095891939
2015-08-06,0.8553665490293338
2015-08-07,0.8548088562601118
2015-08-10,0.8544066294911329
2015-08-11,0.8541146140644931
2015-08-12,0.8539009694039266
2015-08-13,0.8537433810778382
2015-08-14,0.8536261994524966
2015-08-17,0.8535384008594321
2015-08-18,0.8534721650379228
2015-08-19,0.8534218949103977
2015-08-20,0.8533835451026144
2015-08-21,0.8533541622270405
2015-08-24,0.8533315690009174
2015-08-25,0.8533141456962298
2015-08-26,0.8533006775242122
2015-08-27,0.8532902469054122
2015-08-28,0.8532821565389577
2015-08-31,0.8532758738204551
2015-09-01,0.8622075257854871
2015-09-02,0.8603957333123934
2015-09-03,0.8589363946849705
2015-09-04,0.8577688427969721
2015-09-07,0.8568397512699193
2015-09-08,0.856103572107555
2015-09-09,0.8555222204021871
2015-09-10,0.8550643577456112
2015-09-11,0.8547045094519142
2015-09-14,0.8544221596874033
2015-09-15,0.8542009043372109
2015-09-16,0.8540276994064466
2015-09-17,0.8538922171223179
2015-09-18,0.8537863074533844
2015-09-21,0.853703555480325
2015-09-22,0.8536389221135839
2015-09-23,0.8535884551850417
2015-09-24,0.8535490587629153
2015-09-25,0.8535183099405129
2015-09-28,0.8534943139234547
2015-09-29,0.8534755897692128
2015-09-30,0.8534609805132852
2015-10-01,0.8561722169650375
2015-10-02,0.8555747365969317
2015-10-05,0.8551079657742136
2015-10-06,0.8547434805066342
2015-10-07,0.854458957998077
2015-10-08,0.8542369049092143
2015-10-09,0.8540636323894524
2015-10-12,0.853928439127334
2015-10-13,0.8538229648732352
2015-10-14,0.853740681261841
2015-10-15,0.853676492013492
2015-10-16,0.8536264196621641
2015-10-19,0.8535873604210577
2015-10-20,0.8535568925444191
2015-10-21,0.8535331266067857
2015-10-22,0.853514588582949
2015-10-23,0.853500128571275
2015-10-26,0.8534888495521076
2015-10-27,0.853480051792584
2015-10-28,0.8534731894666561
2015-10-29,0.8534678368093934
2015-10-30,0.8534636617118018
2015-11-02,0.8534604051214707
2015-11-03,0.8560137362132366
2015-11-04,0.8554129941407501
2015-11-05,0.854961027812186
2015-11-06,0.8546191435947706
2015-11-09,0.8543592228798667
2015-11-10,0.8541607236596174
2015-11-11,0.8540085381512031
2015-11-12,0.8538914735159007
2015-11-13,0.8538011761495639
2015-11-16,0.8537313678813249
2015-11-17,0.8536773004034826
2015-11-18,0.8536353624624367
2015-11-19,0.8536027944664849
2015-11-20,0.8535774791845646
2015-11-23,0.8535577868426304
2015-11-24,0.8535424595038432
2015-11-25,0.8535305241115475
2015-11-26,0.8535212266543911
2015-11-27,0.8535139820405163
2015-11-30,0.8535083357515152
2015-12-01,0.8536697960684572
2015-12-02,0.8534495822260004
2015-12-03,0.8533473506874991
2015-12-04,0.8533120617880205
2015-12-07,0.8533126596180595
2015-12-08,0.8533307717410575
2015-12-09,0.8533558983667143
2015-12-10,0.853382317613126
2015-12-11,0.8534071365811344
2015-12-14,0.8534290880437947
2015-12-15,0.8534478020459297
2015-12-16,0.8534633743993489
2015-12-17,0.8534761176082036
2015-12-18,0.8534864219724572
2015-12-21,0.8534946819911893
2015-12-22,0.8535012606032214
2015-12-23,0.8535064747098491
2015-12-24,0.853510592162404
2015-12-25,0.853513834506648
2015-12-28,0.8535163822497386
2015-12-29,0.8535183808834713
2015-12-30,0.8535199467536687
2015-12-31,0.8535211723538345
2016-01-01,0.8527698353856432
2016-01-04,0.8528815687041705
2016-01-05,0.8529899887249348
2016-01-06,0.8530875894024287
2016-01-07,0.8531716930472106
2016-01-08,0.8532421682025949
2016-01-11,0.8533001151041345
2016-01-12,0.8533471296243224
2016-01-13,0.8533849082410733
2016-01-14,0.8534150504188084
2016-01-15,0.8534389724614
2016-01-18,0.8534578820600021
2016-01-19,0.8534727840182261
2016-01-20,0.8534845003671702
2016-01-21,0.8534936956184828
2016-01-22,0.8535009023003634
2016-01-25,0.8535065444375436
2016-01-26,0.8535109580373617
2016-01-27,0.85351440839236
2016-01-28,0.8535171043825515
2016-01-29,0.8535192101222012
2016-02-01,0.8535208543432834
2016-02-02,0.856457581124249
2016-02-03,0.8558323846855634
2016-02-04,0.8553391303493924
2016-02-05,0.8549509315447339
2016-02-08,0.8546460057123049
2016-02-09,0.8544068549821855
2016-02-10,0.8542195154263678
2016-02-11,0.8540728998619669
2016-02-12,0.8539582398564902
2016-02-15,0.853868621995933
2016-02-16,0.8537986084063981
2016-02-17,0.8537439297431458
2016-02-18,0.8537012389186723
2016-02-19,0.8536679148233978
2016-02-22,0.8536419066573271
2016-02-23,0.8536216109339054
2016-02-24,0.8536057745796717
2016-02-25,0.8535934187634076
2016-02-26,0.8535837791236073
2016-02-29,0.8535762589267742
2016-03-01,0.8515300187232933
2016-03-02,0.8517184713585124
2016-03-03,0.8519626832731698
2016-03-04,0.8522147214441314
2016-03-07,0.8524499673756952
2016-03-08,0.8526575766156979
2016-03-09,0.8528344792284773
2016-03-10,0.8529817130100558
2016-03-11,0.8531022525086207
2016-03-14,0.8531997730450175
2016-03-15,0.8532779844365257
2016-03-16,0.8533403022975716
2016-03-17,0.8533897127359361
2016-03-18,0.8534287428815929
2016-03-21,0.8534594853485251
2016-03-22,0.8534836467509163
2016-03-23,0.8535026037286452
2016-03-24,0.8535174578413852
2016-03-25,0.8535290852597119
2016-03-28,0.8535381797363407
2016-03-29,0.8535452887007913
2016-03-30,0.8535508429880068
2016-03-31,0.8535551809880416
2016-04-01,0.8509966005366788
2016-04-04,0.8515674135255276
2016-04-05,0.8520093288515084
2016-04-06,0.8523520221096723
2016-04-07,0.8526181142829027
2016-04-08,0.8528249349411315
2016-04-11,0.8529858120666275
2016-04-12,0.8531110275931303
2016-04-13,0.8532085326751558
2016-04-14,0.853284487636661
2016-04-15,0.8533436723542379
2016-04-18,0.8533897998703959
2016-04-19,0.853425757099495
2016-04-20,0.8534537902138163
2016-04-21,0.8534756478135263
2016-04-22,0.8534926917320341
2016-04-25,0.8535059829381981
2016-04-26,0.8535163482208271
2016-04-27,0.8535244320087342
2016-04-28,0.8535307366726043
2016-04-29,0.8535356538888731
2016-05-02,0.8535394890600374
2016-05-03,0.8441331523466961
2016-05-04,0.8461280462281354
2016-05-05,0.8477113769656183
2016-05-06,0.8489619178632458
2016-05-09,0.8499463152120215
2016-05-10,0.8507193876720988
2016-05-11,0.8513254737375828
2016-05-12,0.8518000543117185
2016-05-13,0.8521713211010202
2016-05-16,0.852461564669116
2016-05-17,0.852688348692396
2016-05-18,0.8528654777130743
2016-05-19,0.8530037817577705
2016-05-20,0.8531117456428414
2016-05-23,0.8531960099850286
2016-05-24,0.8532617679923133
2016-05-25,0.8533130785313191
2016-05-26,0.8533531124540104
2016-05-27,0.853384346012948
2016-05-30,0.8534087124957169
2016-05-31,0.8534277209645585
2016-06-01,0.8504431012815342
2016-06-02,0.8510895425441749
2016-06-03,0.851602446251236
2016-06-06,0.8520076564446861
2016-06-07,0.8523267882145047
2016-06-08,0.8525775483285053
2016-06-09,0.8527742454232997
2016-06-10,0.8529283345504136
2016-06-13,0.8530489258701264
2016-06-14,0.8531432301195494
2016-06-15,0.8532169346019216
2016-06-16,0.8532745133047188
2016-06-17,0.853319478804901
2016-06-20,0.8533545847365421
2016-06-21,0.8533819873029371
2016-06-22,0.8534033734142191
2016-06-23,0.8534200619362354
2016-06-24,0.8534330834510935
2016-06-27,0.8534432429462694
2016-06-28,0.8534511690004151
2016-06-29,0.8534573523231109
2016-06-30,0.8534621759219535
2016-07-01,0.8481854495893526
2016-07-04,0.8493497486332334
2016-07-05,0.850253578638365
2016-07-06,0.850955852485939
2016-07-07,0.8515019386411292
2016-07-08,0.8519268428966542
2016-07-11,0.8522576262950404
2016-07-12,0.8525152434006152
2016-07-13,0.8527159434800713
