date,FRA_systemic_stress_f1__FRA_systemic_stress_f2
2004-10-15,0.8308152089580562
2004-10-18,0.83646892247987
2004-10-19,0.8411607766046024
2004-10-20,0.8450043060029988
2004-10-21,0.8481205079198433
2004-10-22,0.8506263246222138
2004-10-25,0.8526282211154232
2004-10-26,0.8542193160607284
2004-10-27,0.8554787818108287
2004-10-28,0.8564725583952811
2004-10-29,0.8572547285713199
2004-11-01,0.8578691396528502
2004-11-02,0.8539406887900125
2004-11-03,0.8541095210996523
2004-11-04,0.8546397233276238
2004-11-05,0.8553328946281934
2004-11-08,0.8560642812579974
2004-11-09,0.8567618728233318
2004-11-10,0.8573891429705527
2004-11-11,0.8579319917379582
2004-11-12,0.8583895232577403
2004-11-15,0.8587679050226269
2004-11-16,0.8590765005826269
2004-11-17,0.8593255753694328
2004-11-18,0.8595250349261354
2004-11-19,0.8596838085643678
2004-11-22,0.8598096166210851
2004-11-23,0.8599089520943275
2004-11-24,0.8599871717411247
2004-11-25,0.8600486343108678
2004-11-26,0.8600968507262682
2004-11-29,0.8601346277197635
2004-11-30,0.8601641963399321
2004-12-01,0.8573995844380641
2004-12-02,0.8570168844324767
2004-12-03,0.8570510237108334
2004-12-06,0.8573126824582913
2004-12-07,0.857677889248465
2004-12-08,0.8580705286618205
2004-12-09,0.8584474831537323
2004-12-10,0.8587871547575611
2004-12-13,0.859081203906278
2004-12-14,0.8593289356614151
2004-12-15,0.8595336736240471
2004-12-16,0.8597005312167708
2004-12-17,0.8598351157910941
2004-12-20,0.8599428282834023
2004-12-21,0.8600285271672754
2004-12-22,0.860096405070117
2004-12-23,0.8601499823595363
2004-12-24,0.8601921594700168
2004-12-27,0.8602252939096666
2004-12-28,0.860251282983338
2004-12-29,0.8602716424107111
2004-12-30,0.8602875763720766
2004-12-31,0.8603000375230059
2005-01-03,0.8631827903319222
2005-01-04,0.8624725741101095
2005-01-05,0.861950705160819
2005-01-06,0.8615646411170905
2005-01-07,0.8612770255661
2005-01-10,0.8610612782806752
2005-01-11,0.8608984064930587
2005-01-12,0.860774748377976
2005-01-13,0.8606803962703337
2005-01-14,0.8606081011578977
2005-01-17,0.8605525118009137
2005-01-18,0.8605096442284768
2005-01-19,0.8604765092819521
2005-01-20,0.8604508487404509
2005-01-21,0.8604309464390693
2005-01-24,0.860415491603664
2005-01-25,0.8604034789113914
2005-01-26,0.8603941346725353
2005-01-27,0.8603868618077166
2005-01-28,0.8603811985039066
2005-01-31,0.8603767869327522
2005-02-01,0.8572440514137216
2005-02-02,0.8579254412029855
2005-02-03,0.858458011868388
2005-02-04,0.8588740127979482
2005-02-07,0.8591988261305245
2005-02-08,0.8594523690622666
2005-02-09,0.8596502408084072
2005-02-10,0.859804643611904
2005-02-11,0.8599251146026962
2005-02-14,0.8600191036863468
2005-02-15,0.8600924280525092
2005-02-16,0.8601496287344063
2005-02-17,0.8601942498562635
2005-02-18,0.8602290570824002
2005-02-21,0.8602562083702072
2005-02-22,0.8602773873667188
2005-02-23,0.8602939075798711
2005-02-24,0.8603067937037326
2005-02-25,0.8603168450945685
2005-02-28,0.8603246853073857
2005-03-01,0.8628663124343229
2005-03-02,0.8620170763502812
2005-03-03,0.8614569075796447
2005-03-04,0.8610896082407745
2005-03-07,0.860849406152839
2005-03-08,0.8606922421587642
2005-03-09,0.860589054901815
2005-03-10,0.8605208882956342
2005-03-11,0.860475468963996
2005-03-14,0.8604448826831845
2005-03-15,0.8604240315650922
2005-03-16,0.8604096262171983
2005-03-17,0.8603995350276231
2005-03-18,0.8603923673569747
2005-03-21,0.8603872078401548
2005-03-22,0.8603834473694538
2005-03-23,0.8603806755406058
2005-03-24,0.8603786120298539
2005-03-25,0.8603770625988355
2005-03-28,0.8603758906931361
2005-03-29,0.8603749989435271
2005-03-30,0.8603743169870042
2005-03-31,0.860373793348937
2005-04-01,0.8496728794353962
2005-04-04,0.852059603280918
2005-04-05,0.8539071906491714
2005-04-06,0.855339323993452
2005-04-07,0.8564507424732519
2005-04-08,0.8573141377386861
2005-04-11,0.857985416532454
2005-04-12,0.8585076792394467
2005-04-13,0.8589142253859667
2005-04-14,0.859230830164931
2005-04-15,0.8594774755155862
2005-04-18,0.8596696718054969
2005-04-19,0.859819470756886
2005-04-20,0.8599362443198663
2005-04-21,0.860027285255096
2005-04-22,0.8600982713133651
2005-04-25,0.8601536246704268
2005-04-26,0.8601967906777346
2005-04-27,0.8602304543042324
2005-04-28,0.8602567083599727
2005-04-29,0.8602771843437529
2005-05-02,0.8602931542805667
2005-05-03,0.8251341084654614
2005-05-04,0.8332154922928005
2005-05-05,0.8393603757891137
2005-05-06,0.8440595618207626
2005-05-09,0.8476691119801083
2005-05-10,0.8504512017151173
2005-05-11,0.8526012179731192
2005-05-12,0.8542661872324065
2005-05-13,0.8555575986634609
2005-05-16,0.856560509290559
2005-05-17,0.857340122392918
2005-05-18,0.8579466104804515
2005-05-19,0.858418694614793
2005-05-20,0.8587863274910027
2005-05-23,0.8590727211407073
2005-05-24,0.8592958894458657
2005-05-25,0.859469827756276
2005-05-26,0.8596054187818366
2005-05-27,0.8597111305975292
2005-05-30,0.8597935558860749
2005-05-31,0.8598578293948239
2005-06-01,0.8489447221167165
2005-06-02,0.8512727721904344
2005-06-03,0.8531143482190131
2005-06-06,0.8545652334868531
2005-06-07,0.8557051944173487
2005-06-08,0.8565991585852617
2005-06-09,0.8572992593171247
2005-06-10,0.8578469966953464
2005-06-13,0.8582752178363102
2005-06-14,0.85860981933484
2005-06-15,0.8588711617443208
2005-06-16,0.859075221314412
2005-06-17,0.85923451590295
2005-06-20,0.8593588430751985
2005-06-21,0.8594558650826009
2005-06-22,0.8595315705927749
2005-06-23,0.8595906380648483
2005-06-24,0.8596367211037604
2005-06-27,0.8596726721863477
2005-06-28,0.8597007178580686
2005-06-29,0.8597225958021593
2005-06-30,0.859739662004445
2005-07-01,0.8127091346849018
2005-07-04,0.8141478084728742
2005-07-05,0.8174691357788957
2005-07-06,0.8218871915978218
2005-07-07,0.8267775836952089
2005-07-08,0.8316848092372545
2005-07-11,0.8363084106336258
2005-07-12,0.8404760471950344
2005-07-13,0.8441117383528215
2005-07-14,0.8472055569721794
2005-07-15,0.8497883503137527
2005-07-18,0.8519127102345381
2005-07-19,0.8536398662443435
2005-07-20,0.8550314229025138
2005-07-21,0.8561446758977882
2005-07-22,0.857030364228594
2005-07-25,0.8577319595207424
2005-07-26,0.8582858472678025
2005-07-27,0.858721968863471
2005-07-28,0.8590646542713181
2005-07-29,0.8593334871891072
2005-08-01,0.8595441179487204
2005-08-02,0.8546857872447684
2005-08-03,0.8543503589421262
2005-08-04,0.8545755932887762
2005-08-05,0.8551068195138535
2005-08-08,0.8557715997378463
2005-08-09,0.8564614042397881
2005-08-10,0.8571138367047053
2005-08-11,0.8576976696082846
2005-08-12,0.8582013983008963
2005-08-15,0.8586251062783384
2005-08-16,0.8589750308161693
2005-08-17,0.8592601371969035
2005-08-18,0.8594900892530114
2005-08-19,0.8596741384540418
2005-08-22,0.8598205876047025
2005-08-23,0.8599365956820884
2005-08-24,0.8600281726701541
2005-08-25,0.8601002706513777
2005-08-26,0.8601569155219665
2005-08-29,0.8602013480053962
2005-08-30,0.8602361575952973
2005-08-31,0.860263401925412
2005-09-01,0.8579464428027991
2005-09-02,0.8584752276771344
2005-09-05,0.8588880803996618
2005-09-06,0.8592103232872131
2005-09-07,0.8594617932822814
2005-09-08,0.8596580076458114
2005-09-09,0.8598110934626181
2005-09-12,0.8599305226539736
2005-09-13,0.8600236903715515
2005-09-14,0.8600963687832973
2005-09-15,0.8601530624229612
2005-09-16,0.8601972861158104
2005-09-19,0.8602317821739254
2005-09-20,0.8602586900389396
2005-09-21,0.860279678733693
2005-09-22,0.8602960502491662
2005-09-23,0.8603088202295024
2005-09-26,0.8603187809315773
2005-09-27,0.8603265503483295
2005-09-28,0.8603326105337598
2005-09-29,0.8603373375016751
2005-09-30,0.8603410245498379
2005-10-03,0.861638800359918
2005-10-04,0.8613511241054185
2005-10-05,0.8611290752847268
2005-10-06,0.8609573326672687
2005-10-07,0.8608242747014234
2005-10-10,0.8607210454317042
2005-10-11,0.8606408684977198
2005-10-12,0.8605785402579217
2005-10-13,0.8605300526995467
2005-10-14,0.8604923109714487
2005-10-17,0.8604629204208669
2005-10-18,0.8604400250890039
2005-10-19,0.860422184602248
2005-10-20,0.8604082799198985
2005-10-21,0.8603974409100477
2005-10-24,0.8603889905303443
2005-10-25,0.860382401700831
2005-10-26,0.8603772639168705
2005-10-27,0.8603732573613566
2005-10-28,0.8603701328063644
2005-10-31,0.8603676959938776
2005-11-01,0.8587746122060442
2005-11-02,0.8591208966239682
2005-11-03,0.8593915177529305
2005-11-04,0.8596029054784944
2005-11-07,0.85976796650965
2005-11-08,0.8598968200105822
2005-11-09,0.8599973888606357
2005-11-10,0.8600758703422562
2005-11-11,0.8601371085825226
2005-11-14,0.8601848880648826
2005-11-15,0.8602221642958799
2005-11-16,0.860251244728673
2005-11-17,0.8602739304716037
2005-11-18,0.8602916271683062
2005-11-21,0.8603054316906191
2005-11-22,0.8603161998823265
2005-11-23,0.8603245994731609
2005-11-24,0.8603311513961527
2005-11-25,0.8603362620419392
2005-11-28,0.8603402484332962
2005-11-29,0.8603433578710475
2005-11-30,0.860345783263794
2005-12-01,0.8577205322380475
2005-12-02,0.8582940528649954
2005-12-05,0.8587430513435473
2005-12-06,0.8590942217876781
2005-12-07,0.8593686889848344
2005-12-08,0.8595830991131256
2005-12-09,0.8597505318023808
2005-12-12,0.8598812440632985
2005-12-13,0.8599832682507
2005-12-14,0.8600628882957064
2005-12-15,0.860125016708064
2005-12-16,0.8601734918089992
2005-12-19,0.8602113114090878
2005-12-20,0.8602408161507528
2005-12-21,0.8602638331483393
2005-12-22,0.8602817884028785
2005-12-23,0.8602957947095473
2005-12-26,0.8603067203596018
2005-12-27,0.8603152428084636
2005-12-28,0.8603218905853711
2005-12-29,0.8603270760122063
2005-12-30,0.8603311207418949
2006-01-02,0.8603342756890809
2006-01-03,0.8608827429738248
2006-01-04,0.8607627814945585
2006-01-05,0.8606701512634936
2006-01-06,0.8605984759400271
2006-01-09,0.8605429219523301
2006-01-10,0.8604998055043326
2006-01-11,0.8604663063833007
2006-01-12,0.8604402574407178
2006-01-13,0.8604199882801344
2006-01-16,0.8604042082123011
2006-01-17,0.8603919179650847
2006-01-18,0.8603823426629794
2006-01-19,0.8603748806825037
2006-01-20,0.8603690644517479
2006-01-23,0.8603645302971568
2006-01-24,0.8603609951823663
2006-01-25,0.8603582387221104
2006-01-26,0.8603560892491688
2006-01-27,0.8603544130051557
2006-01-30,0.8603531057450153
2006-01-31,0.8603520862102593
2006-02-01,0.8616043855681698
2006-02-02,0.8613186241191919
2006-02-03,0.8610998663332717
2006-02-06,0.8609318065513293
2006-02-07,0.8608023108618311
2006-02-08,0.8607022849712184
2006-02-09,0.86062486762991
2006-02-10,0.8605648518404195
2006-02-13,0.8605182658926266
2006-02-14,0.8604820672570853
2006-02-15,0.860453916853802
2006-02-16,0.8604320111269395
2006-02-17,0.8604149561228807
2006-02-20,0.8604016723996377
2006-02-21,0.8603913227836101
2006-02-22,0.8603832572039937
2006-02-23,0.8603769703895393
2006-02-24,0.8603720693162925
2006-02-27,0.8603682480883761
2006-02-28,0.8603652685108027
2006-03-01,0.8621687922923406
2006-03-02,0.8617556045104411
2006-03-03,0.8614392028107936
2006-03-06,0.8611961143201009
2006-03-07,0.8610088201800363
2006-03-08,0.8608641686968317
2006-03-09,0.8607522296864932
2006-03-10,0.8606654651063829
2006-03-13,0.8605981253576259
2006-03-14,0.8605458067463481
2006-03-15,0.8605051245628973
2006-03-16,0.8604734696885606
2006-03-17,0.8604488260500998
2006-03-20,0.8604296327927969
2006-03-21,0.8604146796048588
2006-03-22,0.8604030268187635
2006-03-23,0.8603939441668614
2006-03-24,0.8603868636718695
2006-03-27,0.860381343306629
2006-03-28,0.8603770388966218
2006-03-29,0.8603736823554339
2006-03-30,0.8603710648009039
2006-03-31,0.8603690234421488
2006-04-03,0.8631816998944767
2006-04-04,0.8625229994869662
2006-04-05,0.8620238487612736
2006-04-06,0.8616439868984527
2006-04-07,0.8613537452262426
2006-04-10,0.8611311790639793
2006-04-11,0.8609599721538894
2006-04-12,0.860827921373537
2006-04-13,0.8607258449587443
2006-04-14,0.8606467948919128
2006-04-17,0.8605854861293338
2006-04-18,0.8605378802275432
2006-04-19,0.8605008792614741
2006-04-20,0.8604720990150927
2006-04-21,0.8604496996053747
2006-04-24,0.860432258086261
2006-04-25,0.8604186720137054
2006-04-26,0.860408086042171
2006-04-27,0.8603998357893373
2006-04-28,0.8603934047386735
2006-05-01,0.860388391045455
2006-05-02,0.8615859173019618
2006-05-03,0.8613147064064413
2006-05-04,0.8611048434981742
2006-05-05,0.8609421961245551
2006-05-08,0.8608159782883165
2006-05-09,0.8607179273417037
2006-05-10,0.8606416928649426
2006-05-11,0.860582380407158
2006-05-12,0.8605362087999864
2006-05-15,0.8605002512689977
2006-05-16,0.8604722387990612
2006-05-17,0.8604504100716845
2006-05-18,0.8604333964740856
2006-05-19,0.8604201336788261
2006-05-22,0.8604097934599575
2006-05-23,0.8604017309913171
2006-05-24,0.8603954440345067
2006-05-25,0.8603905412862529
2006-05-26,0.8603867177998187
2006-05-29,0.8603837358811633
2006-05-30,0.8603814102291057
2006-05-31,0.86037959636975
2006-06-01,0.8598146841401191
2006-06-02,0.8599375397011023
2006-06-05,0.8600332966396518
2006-06-06,0.8601079440222863
2006-06-07,0.860166142719504
2006-06-08,0.8602115216827899
2006-06-09,0.8602469075033291
2006-06-12,0.8602745024847144
2006-06-13,0.8602960229361533
2006-06-14,0.8603128066714755
2006-06-15,0.8603258966322451
2006-06-16,0.8603361059756583
2006-06-19,0.8603440687587929
2006-06-20,0.8603502794208986
2006-06-21,0.8603551235482314
2006-06-22,0.8603589018515154
2006-06-23,0.8603618488567205
2006-06-26,0.8603641474767771
2006-06-27,0.8603659403731904
2006-06-28,0.8603673388154677
2006-06-29,0.8603684295898683
2006-06-30,0.8603692803872492
2006-07-03,0.8567228669395972
2006-07-04,0.8575295308630086
2006-07-05,0.858156764784664
2006-07-06,0.8586447692410268
2006-07-07,0.8590246402415554
2006-07-10,0.8593204608699955
2006-07-11,0.8595509056416895
2006-07-12,0.8597304710055512
2006-07-13,0.8598704206390718
2006-07-14,0.8599795131811344
2006-07-17,0.8600645636796463
2006-07-18,0.8601308776031711
2006-07-19,0.8601825869159727
2006-07-20,0.8602229106910931
2006-07-21,0.8602543574454595
2006-07-24,0.8602788823804967
2006-07-25,0.8602980096731936
2006-07-26,0.8603129276446267
2006-07-27,0.8603245628577334
2006-07-28,0.8603336378318986
2006-07-31,0.8603407160104711
2006-08-01,0.8576308219116582
2006-08-02,0.8582331143577371
2006-08-03,0.8587021780520908
2006-08-04,0.8590675808120124
2006-08-07,0.8593522989878297
2006-08-08,0.8595741935926567
2006-08-09,0.8597471559164377
2006-08-10,0.8598819950695479
2006-08-11,0.8599871255571139
2006-08-14,0.8600691002577597
2006-08-15,0.8601330239115549
2006-08-16,0.8601828741845478
2006-08-17,0.8602217511689618
2006-08-18,0.8602520714069134
2006-08-21,0.8602757188625276
2006-08-22,0.8602941624527901
2006-08-23,0.8603085475811357
2006-08-24,0.8603197674471845
2006-08-25,0.860328518615245
2006-08-28,0.8603353443252221
2006-08-29,0.8603406682552233
2006-08-30,0.860344820844224
2006-08-31,0.8603480598163217
2006-09-01,0.86144835661747
2006-09-04,0.8612067839861265
2006-09-05,0.8610194194622532
2006-09-06,0.8608739345091918
2006-09-07,0.8607608637504252
2006-09-08,0.8606729195382062
2006-09-11,0.8606044772181832
2006-09-12,0.8605511867105472
2006-09-13,0.8605096779514252
2006-09-14,0.8604773364733609
2006-09-15,0.8604521317114716
2006-09-18,0.8604324851739327
2006-09-19,0.8604171689122844
2006-09-20,0.8604052271294178
2006-09-21,0.8603959155268954
2006-09-22,0.8603886542985691
2006-09-25,0.8603829916510698
2006-09-26,0.8603785754632433
2006-09-27,0.8603751312498337
2006-09-28,0.8603724450154786
2006-09-29,0.8603703499066402
2006-10-02,0.860368715815852
2006-10-03,0.8621882049594771
2006-10-04,0.8617756238822457
2006-10-05,0.86145839120741
2006-10-06,0.8612138355479497
2006-10-09,0.861024886211031
2006-10-10,0.8608786268044003
2006-10-11,0.8607652378787305
2006-10-12,0.8606772218568048
2006-10-13,0.860608831983118
2006-10-16,0.8605556489253061
2006-10-17,0.8605142647267716
2006-10-18,0.8604820453249367
2006-10-19,0.8604569510036532
2006-10-20,0.8604373998991044
2006-10-23,0.860422163740489
2006-10-24,0.8604102878912527
2006-10-25,0.8604010298210087
2006-10-26,0.8603938116294211
2006-10-27,0.8603881833309683
2006-10-30,0.8603837944105116
2006-10-31,0.8603803717548608
2006-11-01,0.8622250963322923
2006-11-02,0.8618072388430287
2006-11-03,0.861485169963152
2006-11-06,0.8612363918339674
2006-11-07,0.8610438692773235
2006-11-08,0.8608946497912605
2006-11-09,0.8607788454162133
2006-11-10,0.8606888798447927
2006-11-13,0.8606189291606763
2006-11-14,0.8605645040869693
2006-11-15,0.8605221360880577
2006-11-16,0.8604891401450161
2006-11-17,0.8604634345222754
2006-11-20,0.8604434031883598
2006-11-21,0.8604277903700418
2006-11-22,0.86041561945861
2006-11-23,0.8604061304678581
2006-11-24,0.8603987316882445
2006-11-27,0.8603929622450143
2006-11-28,0.8603884630574973
2006-11-29,0.8603849542875768
2006-11-30,0.860382217810698
2006-12-01,0.8623066773488305
2006-12-04,0.8618678425223937
2006-12-05,0.8615308556294963
2006-12-06,0.8612713563819827
2006-12-07,0.8610710458189429
2006-12-08,0.860916109894518
2006-12-11,0.8607960688530866
2006-12-12,0.8607029358806054
2006-12-13,0.8606305990765546
2006-12-14,0.8605743646811851
2006-12-15,0.8605306171834327
2006-12-18,0.8604965646691476
2006-12-19,0.8604700467982821
2006-12-20,0.8604493891616379
2006-12-21,0.8604332922503242
2006-12-22,0.8604207464430091
2006-12-25,0.8604109666768125
2006-12-26,0.8604033420934663
2006-12-27,0.8603973971330402
2006-12-28,0.8603927614133766
2006-12-29,0.8603891463744205
2007-01-01,0.8603863271453006
2007-01-02,0.8634039610259168
2007-01-03,0.8627194461466151
2007-01-04,0.8621924782084747
2007-01-05,0.8617859954601075
2007-01-08,0.8614718689602631
2007-01-09,0.8612287121560835
2007-01-10,0.8610402214007549
2007-01-11,0.860893930256665
2007-01-12,0.8607802774347942
2007-01-15,0.8606919090211368
2007-01-16,0.860623154612831
2007-01-17,0.8605696324216956
2007-01-18,0.8605279502459345
2007-01-19,0.8604954780141144
2007-01-22,0.8604701740433212
2007-01-23,0.8604504518300036
2007-01-24,0.8604350775877077
2007-01-25,0.860423091220327
2007-01-26,0.860413745233272
2007-01-29,0.8604064574239775
2007-01-30,0.8604007741891149
2007-01-31,0.8603963420320374
2007-02-01,0.8612687270868052
2007-02-02,0.8610738472637685
2007-02-05,0.8609217118872732
2007-02-06,0.8608029688814259
2007-02-07,0.8607103027739051
2007-02-08,0.8606379951451187
2007-02-09,0.8605815782520271
2007-02-12,0.8605375628350131
2007-02-13,0.8605032246151063
2007-02-14,0.8604764370544064
2007-02-15,0.8604555404874973
2007-02-16,0.8604392397915694
2007-02-19,0.8604265244175895
2007-02-20,0.8604166059233973
2007-02-21,0.8604088691945001
2007-02-22,0.8604028343630432
2007-02-23,0.860398127084492
2007-02-26,0.8603944553412595
2007-02-27,0.8603915913421525
2007-02-28,0.8603893573994651
2007-03-01,0.8607870970892739
2007-03-02,0.8606973989407012
2007-03-05,0.860627647939354
2007-03-06,0.8605733729239678
2007-03-07,0.8605311183688249
2007-03-08,0.8604982086549535
2007-03-09,0.8604725688864654
2007-03-12,0.8604525880494133
2007-03-13,0.8604370140825476
2007-03-14,0.86042487314569
2007-03-15,0.8604154073329869
2007-03-16,0.8604080265085116
2007-03-19,0.8604022709946395
2007-03-20,0.8603977826258206
2007-03-21,0.8603942822662912
2007-03-22,0.8603915523323248
2007-03-23,0.8603894231952154
2007-03-26,0.8603877625973239
2007-03-27,0.8603864674098268
2007-03-28,0.8603854572118194
2007-03-29,0.8603846692869267
2007-03-30,0.8603840547236484
2007-04-02,0.8603835753754493
2007-04-03,0.8605418391043109
2007-04-04,0.8605066230107778
2007-04-05,0.8604791775677857
2007-04-06,0.8604577842294853
2007-04-09,0.8604411060299265
2007-04-10,0.8604281022806353
2007-04-11,0.8604179625545478
2007-04-12,0.8604100555179435
2007-04-13,0.860403889218064
2007-04-16,0.8603990802289876
2007-04-17,0.8603953296596485
2007-04-18,0.8603924044854012
2007-04-19,0.8603901230142837
2007-04-20,0.8603883435675483
2007-04-23,0.8603869556607469
2007-04-24,0.8603858731312314
2007-04-25,0.8603850287814184
2007-04-26,0.8603843702028536
2007-04-27,0.8603838565203984
2007-04-30,0.8603834558535547
2007-05-01,0.8610084977151344
2007-05-02,0.8608697188528872
2007-05-03,0.8607618953174221
2007-05-04,0.8606780536362562
2007-05-07,0.8606128170227737
2007-05-08,0.8605620303731416
2007-05-09,0.8605224766571777
2007-05-10,0.8604916613314828
2007-05-11,0.8604676477008413
2007-05-14,0.8604489306868562
2007-05-15,0.8604343397198205
2007-05-16,0.8604229638276413
2007-05-17,0.8604140937171774
2007-05-18,0.8604071769115657
2007-05-21,0.8604017829494535
2007-05-22,0.8603975763578284
2007-05-23,0.8603942956425331
2007-05-24,0.860391736944619
2007-05-25,0.8603897413189885
2007-05-28,0.8603881848279898
2007-05-29,0.8603869708243405
2007-05-30,0.8603860239378355
2007-05-31,0.8603852853886619
2007-06-01,0.8627638419096192
2007-06-04,0.8622384511941602
2007-06-05,0.8618292937044699
2007-06-06,0.8615106022079353
2007-06-07,0.8612623257632218
2007-06-08,0.8610688682951589
2007-06-11,0.8609180987747487
2007-06-12,0.860800579271028
2007-06-13,0.8607089647520918
2007-06-14,0.8606375370357799
2007-06-15,0.8605818430198536
2007-06-18,0.8605384137958678
2007-06-19,0.8605045464581447
2007-06-20,0.8604781345171527
2007-06-21,0.8604575360148853
2007-06-22,0.8604414709066567
2007-06-25,0.8604289411782196
2007-06-26,0.8604191686369786
2007-06-27,0.8604115464512975
2007-06-28,0.8604056013896535
2007-06-29,0.8604009643909223
2007-07-02,0.8603973476238009
2007-07-03,0.8559197176215146
2007-07-04,0.8569183555258139
2007-07-05,0.8576905777164594
2007-07-06,0.858288837889843
2007-07-09,0.8587530096155376
2007-07-10,0.8591135635947329
2007-07-11,0.859393884859831
2007-07-12,0.8596119821324962
2007-07-13,0.8597817617634631
2007-07-16,0.8599139854849113
2007-07-17,0.8600169957126194
2007-07-18,0.8600972681101516
2007-07-19,0.8601598346050018
2007-07-20,0.8602086084985404
2007-07-23,0.8602466351127808
2007-07-24,0.8602762855102885
2007-07-25,0.8602994065116861
2007-07-26,0.8603174370505792
2007-07-27,0.8603314985300186
2007-07-30,0.8603424650571169
2007-07-31,0.860351018078032
2007-08-01,0.8441902528363395
2007-08-02,0.8479243453840577
2007-08-03,0.8507655771294692
2007-08-06,0.852939344193671
2007-08-07,0.854609582685693
2007-08-08,0.8558972112291556
2007-08-09,0.856892451258975
2007-08-10,0.8576632486822915
2007-08-13,0.8582611556851145
2007-08-14,0.8587255181171061
2007-08-15,0.8590865065154544
2007-08-16,0.8593673412959164
2007-08-17,0.8595859457541695
2007-08-20,0.8597561860368297
2007-08-21,0.8598888087146501
2007-08-22,0.8599921542833154
2007-08-23,0.8600727029577375
2007-08-24,0.8601354939055815
2007-08-27,0.8601844483250666
2007-08-28,0.8602226190683644
2007-08-29,0.8602523839063719
2007-08-30,0.8602755954005269
2007-08-31,0.8602936972717302
2007-09-03,0.853301996235169
2007-09-04,0.854816051523526
2007-09-05,0.856011293696626
2007-09-06,0.8569516408494685
2007-09-07,0.8576897315957234
2007-09-10,0.8582681245147944
2007-09-11,0.8587208436736598
2007-09-12,0.8590748940450456
2007-09-13,0.8593516060251759
2007-09-14,0.8595677716352168
2007-09-17,0.859736578917932
2007-09-18,0.8598683677842784
2007-09-19,0.85997123496981
2007-09-20,0.8600515147886164
2007-09-21,0.8601141593069318
2007-09-24,0.8601630379300761
2007-09-25,0.8602011728884759
2007-09-26,0.860230923994173
2007-09-27,0.860254133395711
2007-09-28,0.8602722388741986
2007-10-01,0.8602863624474542
2007-10-02,0.8614518870267315
2007-10-03,0.8609298964467531
2007-10-04,0.8606222470937454
2007-10-05,0.8604481790810933
2007-10-08,0.8603552736464586
2007-10-09,0.8603102990906861
2007-10-10,0.8602926520944361
2007-10-11,0.860289844167371
2007-10-12,0.86029449207807
2007-10-15,0.8603023615798073
2007-10-16,0.8603111225432283
2007-10-17,0.8603195713710929
2007-10-18,0.8603271536079072
2007-10-19,0.8603336758900839
2007-10-22,0.8603391354185561
2007-10-23,0.8603436212953578
2007-10-24,0.8603472591469805
2007-10-25,0.8603501813916051
2007-10-26,0.8603525123970112
2007-10-29,0.8603543620603419
2007-10-30,0.8603558239744082
2007-10-31,0.8603569759461135
2007-11-01,0.8606310089144263
2007-11-02,0.8605690407267581
2007-11-05,0.8605218470879102
2007-11-06,0.8604857336261941
2007-11-07,0.8604579910044651
2007-11-08,0.860436611568272
2007-11-09,0.8604200940127427
2007-11-12,0.8604073068544766
2007-11-13,0.8603973916807707
2007-11-14,0.8603896936628606
2007-11-15,0.8603837110188169
2007-11-16,0.8603790578348685
2007-11-19,0.8603754364347169
2007-11-20,0.8603726166630266
2007-11-21,0.8603704202361149
2007-11-22,0.8603687088461286
2007-11-23,0.8603673750715876
2007-11-26,0.8603663354029112
2007-11-27,0.8603655248725469
2007-11-28,0.8603648929092202
2007-11-29,0.8603644001302776
2007-11-30,0.8603640158555569
2007-12-03,0.8242720610433625
2007-12-04,0.8327554249074447
2007-12-05,0.8391226867968069
2007-12-06,0.8439448820191056
2007-12-07,0.8476218533895493
2007-12-10,0.8504401316556116
2007-12-11,0.852608825736617
2007-12-12,0.8542827486935447
2007-12-13,0.8555778172168457
2007-12-14,0.8565815976847
2007-12-17,0.8573607022163255
2007-12-18,0.8579660804008976
2007-12-19,0.8584368691002795
2007-12-20,0.8588032320811428
2007-12-21,0.8590884782923046
2007-12-24,0.8593106565655254
2007-12-25,0.8594837650430223
2007-12-26,0.8596186738487448
2007-12-27,0.8597238323159938
2007-12-28,0.8598058131065244
2007-12-31,0.8598697320773893
2008-01-01,0.8566128690217286
2008-01-02,0.8573856283807009
2008-01-03,0.8579816515165164
2008-01-04,0.8584425144939885
2008-01-07,0.8587995603788787
2008-01-08,0.8590765923848889
2008-01-09,0.8592917928442739
2008-01-10,0.8594591139067407
2008-01-11,0.8595892999867417
2008-01-14,0.8596906484112501
2008-01-15,0.8597695807825452
2008-01-16,0.8598310755172641
2008-01-17,0.8598789973481055
2008-01-18,0.8599163495914179
2008-01-21,0.8599454680532316
2008-01-22,0.8599681705453108
2008-01-23,0.8599858724599526
2008-01-24,0.8599996762833354
2008-01-25,0.8600104410307542
2008-01-28,0.8600188361723047
2008-01-29,0.8600253835529221
2008-01-30,0.8600304900037392
2008-01-31,0.8600344727265111
2008-02-01,0.32634412273490476
2008-02-04,0.09713027020668381
2008-02-05,-0.0918819822857331
2008-02-06,-0.24675805710758927
2008-02-07,-0.3728068005556378
2008-02-08,-0.4747192099044454
2008-02-11,-0.556618172021449
2008-02-12,-0.6220814011628917
2008-02-13,-0.6741664269816897
2008-02-14,-0.7154468702124445
2008-02-15,-0.7480593512598197
2008-02-18,-0.7737566471366838
2008-02-19,-0.7939623177743432
2008-02-20,-0.8098230546409004
2008-02-21,-0.8222563756433285
2008-02-22,-0.8319924955684643
2008-02-25,-0.8396100788857612
