date,ESP_real_estate_f1__ESP_real_estate_f2
2002-04-19,0.6739829422686059
2002-04-22,0.704832351135191
2002-04-23,0.7327112406529556
2002-04-24,0.7573511343403238
2002-04-25,0.778692256423197
2002-04-26,0.7968471101769278
2002-04-29,0.8120519780531544
2002-04-30,0.8246175347850283
2002-05-01,0.83477401772599
2002-05-02,0.8431287750394407
2002-05-03,0.8498358374568439
2002-05-06,0.8551881862660135
2002-05-07,0.8594390644387662
2002-05-08,0.8628022669035195
2002-05-09,0.8654550881699191
2002-05-10,0.8675425495785241
2002-05-13,0.869182023965971
2002-05-14,0.8704677308299693
2002-05-15,0.8714748237394863
2002-05-16,0.87226295267059
2002-05-17,0.8728792804615552
2002-05-20,0.8733609853526992
2002-05-21,0.8737373064881715
2002-05-22,0.8740311974875926
2002-05-23,0.874260652138026
2002-05-24,0.874439760552843
2002-05-27,0.8745795465640688
2002-05-28,0.8746886292182552
2002-05-29,0.8747737438409902
2002-05-30,0.8748401515828524
2002-05-31,0.8748919607675361
2002-06-03,0.8749207098082732
2002-06-04,0.8749540954397973
2002-06-05,0.8749804274050532
2002-06-06,0.8750011336816234
2002-06-07,0.8750173864141033
2002-06-10,0.8750301255139965
2002-06-11,0.8750400997177609
2002-06-12,0.8750479025380665
2002-06-13,0.8750540026953066
2002-06-14,0.8750587693090578
2002-06-17,0.8750624924330922
2002-06-18,0.8750653996117753
2002-06-19,0.8750676691221541
2002-06-20,0.8750694405024542
2002-06-21,0.8750708228858103
2002-06-24,0.8750719015745089
2002-06-25,0.8750727432128838
2002-06-26,0.8750733998495457
2002-06-27,0.8750739121225728
2002-06-28,0.8750743117540933
2002-07-01,0.8750746235022211
2002-07-02,0.875074866687318
2002-07-03,0.8750750563847568
2002-07-04,0.8750752043566663
2002-07-05,0.8750753197795346
2002-07-08,0.8750754098122544
2002-07-09,0.8750754800395109
2002-07-10,0.8750755348178112
2002-07-11,0.8750755775455065
2002-07-12,0.8750756108734777
2002-07-15,0.8750756368695126
2002-07-16,0.8750756571465464
2002-07-17,0.8750756729627054
2002-07-18,0.8750756852993502
2002-07-19,0.8750756949219554
2002-07-22,0.8750757024275989
2002-07-23,0.8750757082820062
2002-07-24,0.8750757128484459
2002-07-25,0.875075716410269
2002-07-26,0.8750757191884907
2002-07-29,0.8750757213555025
2002-07-30,0.8750757230457705
2002-07-31,0.8750757243641786
2002-08-01,0.8750757253925361
2002-08-02,0.8750757261946543
2002-08-05,0.8750757268203055
2002-08-06,0.8750757273083135
2002-08-07,0.8750757276889588
2002-08-08,0.8750757279858622
2002-08-09,0.8750757282174461
2002-08-12,0.8750757283980817
2002-08-13,0.875075728538977
2002-08-14,0.8750757286488756
2002-08-15,0.8750757287345963
2002-08-16,0.8750757288014582
2002-08-19,0.8750757288536104
