date,USA_systemic_stress_f1__USA_systemic_stress_f2
2005-03-21,-0.7218604892282726
2005-03-22,-0.7217843120611718
2005-03-23,-0.7217284721446644
2005-03-24,-0.7216875375064552
2005-03-25,-0.7216575281570783
2005-03-28,-0.7216355274548398
2005-03-29,-0.7216193977257666
2005-03-30,-0.7216075720660767
2005-03-31,-0.721598901860464
2005-04-01,-0.6862271896439214
2005-04-04,-0.6950952817610005
2005-04-05,-0.7017315575786942
2005-04-06,-0.7066684215619053
2005-04-07,-0.7103260786135359
2005-04-08,-0.7130281787108723
2005-04-11,-0.7150202428150834
2005-04-12,-0.7164866636962159
2005-04-13,-0.7175649777761275
2005-04-14,-0.7183572802088207
2005-04-15,-0.7189390995183477
2005-04-18,-0.7193661741195836
2005-04-19,-0.719679565207429
2005-04-20,-0.719909482921945
2005-04-21,-0.7200781332281652
2005-04-22,-0.7202018275509019
2005-04-25,-0.7202925415377853
2005-04-26,-0.7203590643790754
2005-04-27,-0.7204078449456734
2005-04-28,-0.7204436140343438
2005-04-29,-0.7204698415952031
2005-05-02,-0.7204890725064232
2005-05-03,-0.6921342733944303
2005-05-04,-0.699710540015226
2005-05-05,-0.7050360023731281
2005-05-06,-0.7088238705659624
2005-05-09,-0.7115408012574442
2005-05-10,-0.7135013348014771
2005-05-11,-0.7149222009222787
2005-05-12,-0.7159551905871937
2005-05-13,-0.7167079045052491
2005-05-16,-0.7172573010316639
2005-05-17,-0.7176587854741376
2005-05-18,-0.717952439848007
2005-05-19,-0.7181673642592104
2005-05-20,-0.7183247411790363
2005-05-23,-0.7184400193788243
2005-05-24,-0.7185244818574259
2005-05-25,-0.718586377690175
2005-05-26,-0.7186317424191629
2005-05-27,-0.7186649944908845
2005-05-30,-0.7186893698467398
2005-05-31,-0.7187072391072991
2005-06-01,-0.7168744077047686
2005-06-02,-0.7174106945208948
2005-06-03,-0.7178834053450964
2005-06-06,-0.718273248648996
2005-06-07,-0.7185825493426059
2005-06-08,-0.7188220338406665
2005-06-09,-0.7190044903985409
2005-06-10,-0.7191419734878108
2005-06-13,-0.7192447741246341
2005-06-14,-0.7193212239108545
2005-06-15,-0.7193778563765663
2005-06-16,-0.7194196911247133
2005-06-17,-0.7194505320899635
2005-06-20,-0.7194732348739161
2005-06-21,-0.7194899290340282
2005-06-22,-0.719502195242381
2005-06-23,-0.7195112028191284
2005-06-24,-0.7195178146871665
2005-06-27,-0.7195226665401021
2005-06-28,-0.7195262260801863
2005-06-29,-0.7195288370927624
2005-06-30,-0.7195307521064778
2005-07-01,-0.7339389415875643
2005-07-04,-0.7304061065532309
2005-07-05,-0.7277807899158826
2005-07-06,-0.7258368246284068
2005-07-07,-0.7244011565350827
2005-07-08,-0.7233429235581214
2005-07-11,-0.7225640027922858
2005-07-12,-0.7219912675168971
2005-07-13,-0.721570459922305
2005-07-14,-0.7212614513885958
2005-07-15,-0.7210346324079404
2005-07-18,-0.7208681923666194
2005-07-19,-0.7207460853692895
2005-07-20,-0.7206565173163124
2005-07-21,-0.7205908250449748
2005-07-22,-0.7205426482717208
2005-07-25,-0.7205073190973574
2005-07-26,-0.7204814125824166
2005-07-27,-0.7204624162555169
2005-07-28,-0.7204484872735302
2005-07-29,-0.7204382740901913
2005-08-01,-0.720430785552491
2005-08-02,-0.7594331030867818
2005-08-03,-0.7502240726654534
2005-08-04,-0.7430770305354715
2005-08-05,-0.7376073709251929
2005-08-08,-0.7334662583857654
2005-08-09,-0.7303565677077937
2005-08-10,-0.7280357687371178
2005-08-11,-0.7263117076798896
2005-08-12,-0.7250353417932649
2005-08-15,-0.7240928206567729
2005-08-16,-0.723398134070766
2005-08-17,-0.7228868252903045
2005-08-18,-0.7225108726489087
2005-08-19,-0.7222346520320219
2005-08-22,-0.7220318189677986
2005-08-23,-0.7218829360330964
2005-08-24,-0.7217736860147228
2005-08-25,-0.7216935361073442
2005-08-26,-0.7216347445775052
2005-08-29,-0.7215916249186047
2005-08-30,-0.7215600022634404
2005-08-31,-0.7215368126336141
2005-09-01,-0.7008119546462369
2005-09-02,-0.7063787854626575
2005-09-05,-0.710357747714077
2005-09-06,-0.7132218516252123
2005-09-07,-0.7152938923042851
2005-09-08,-0.7167983759086926
2005-09-09,-0.7178936454312534
2005-09-12,-0.7186925341348336
2005-09-13,-0.7192760564984517
2005-09-14,-0.7197027057078387
2005-09-15,-0.720014887460371
2005-09-16,-0.7202434370319226
2005-09-19,-0.720410825782583
2005-09-20,-0.720533456358635
2005-09-21,-0.7206233158659027
2005-09-22,-0.7206891721561699
2005-09-23,-0.7207374424896194
2005-09-26,-0.7207728259121279
2005-09-27,-0.7207987644883794
2005-09-28,-0.7208177801764233
2005-09-29,-0.7208317211252299
2005-09-30,-0.7208419418845561
2005-10-03,-0.7282911945299333
2005-10-04,-0.7260871805018332
2005-10-05,-0.7245683221555657
2005-10-06,-0.7235104613184002
2005-10-07,-0.7227663336318284
2005-10-10,-0.7222383056382221
2005-10-11,-0.7218608606282346
2005-10-12,-0.7215894419961397
2005-10-13,-0.7213933432024964
2005-10-14,-0.7212511428734418
2005-10-17,-0.721147737637712
2005-10-18,-0.7210723839687271
2005-10-19,-0.7210173847592358
2005-10-20,-0.7209771942828362
2005-10-21,-0.7209477993863931
2005-10-24,-0.7209262862651943
2005-10-25,-0.7209105339790657
2005-10-26,-0.7208989957935188
2005-10-27,-0.7208905421371623
2005-10-28,-0.720884347229487
2005-10-31,-0.7208798069123259
2005-11-01,-0.726842062358742
2005-11-02,-0.7253189408941598
2005-11-03,-0.7241995470955015
2005-11-04,-0.72337741351739
2005-11-07,-0.7227738868476208
2005-11-08,-0.7223309890251868
2005-11-09,-0.7220060477709289
2005-11-10,-0.7217676897788353
2005-11-11,-0.721592866546551
2005-11-14,-0.7214646546698502
2005-11-15,-0.7213706329935824
2005-11-16,-0.72130168743742
2005-11-17,-0.7212511318804207
2005-11-18,-0.7212140620960429
2005-11-21,-0.7211868812586115
2005-11-22,-0.7211669516180973
2005-11-23,-0.7211523388800544
2005-11-24,-0.7211416246630787
2005-11-25,-0.7211337689274384
2005-11-28,-0.7211280090729315
2005-11-29,-0.7211237859388615
2005-11-30,-0.7211206895373293
2005-12-01,-0.7168890174096532
2005-12-02,-0.7179387483667465
2005-12-05,-0.7187178840512927
2005-12-06,-0.7192941808064743
2005-12-07,-0.7197194053754519
2005-12-08,-0.7200326137658595
2005-12-09,-0.7202630252187466
2005-12-12,-0.7204323736820053
2005-12-13,-0.7205567600950205
2005-12-14,-0.7206480781963527
2005-12-15,-0.7207150958655919
2005-12-16,-0.7207642671043831
2005-12-19,-0.7208003376005943
2005-12-20,-0.7208267941940792
2005-12-21,-0.7208461973523077
2005-12-22,-0.720860426510616
2005-12-23,-0.720870860797271
2005-12-26,-0.7208785119926504
2005-12-27,-0.7208841222572486
2005-12-28,-0.7208882359159096
2005-12-29,-0.7208912521598148
2005-12-30,-0.7208934637250206
2006-01-02,-0.7208950852716345
2006-01-03,-0.7213907867099388
2006-01-04,-0.7212535793568655
2006-01-05,-0.721181405211678
2006-01-06,-0.7211438987107888
2006-01-09,-0.7211247373273333
2006-01-10,-0.7211151924254656
2006-01-11,-0.7211106242064758
2006-01-12,-0.7211085846509777
2006-01-13,-0.7211077947929542
2006-01-16,-0.7211075955056659
2006-01-17,-0.7211076537980847
2006-01-18,-0.7211078065101864
2006-01-19,-0.7211079776309111
2006-01-20,-0.721108134908619
2006-01-23,-0.7211082673310651
2006-01-24,-0.7211083736211076
2006-01-25,-0.7211084564982151
2006-01-26,-0.7211085199223695
2006-01-27,-0.7211085678542348
2006-01-30,-0.7211086037662111
2006-01-31,-0.721108630509884
2006-02-01,-0.7123354756214473
2006-02-02,-0.7132770377553875
2006-02-03,-0.7146216712665038
2006-02-06,-0.7159952252025361
2006-02-07,-0.7172271576626236
2006-02-08,-0.7182585310353252
2006-02-09,-0.719086717007093
2006-02-10,-0.7197339435800919
2006-02-13,-0.7202305317719576
2006-02-14,-0.7206066986558473
2006-02-15,-0.7208890803852411
2006-02-16,-0.7210996932339544
2006-02-17,-0.7212560480413205
2006-02-20,-0.7213717322639663
2006-02-21,-0.7214571157531768
2006-02-22,-0.7215200228126402
2006-02-23,-0.7215663099076532
2006-02-24,-0.721600335658017
2006-02-27,-0.7216253306871476
2006-02-28,-0.7216436824878414
2006-03-01,-0.7280590519339496
2006-03-02,-0.7264083116585962
2006-03-03,-0.7251850397718482
