date,DEU_external_fx_f1__DEU_external_fx_f2
2000-04-07,-0.7078067184412002
2000-04-10,-0.707646258345329
2000-04-11,-0.7075010998308516
2000-04-12,-0.7073697877069433
2000-04-13,-0.7072510044249338
2000-04-14,-0.707143557201339
2000-04-17,-0.7070463663180638
2000-04-18,-0.7069584544976264
2000-04-19,-0.7068789372589871
2000-04-20,-0.7068070141669658
2000-04-21,-0.7067419608952518
2000-04-24,-0.7066831220296056
2000-04-25,-0.7066299045440294
2000-04-26,-0.7065817718884271
2000-04-27,-0.7065382386316086
2000-04-28,-0.7064988656084197
2000-05-01,-0.7064632555243145
2000-05-02,-0.7082530342116848
2000-05-03,-0.708043756046965
2000-05-04,-0.7078556151305738
2000-05-05,-0.707686393050497
2000-05-08,-0.7075341175150541
2000-05-09,-0.7073970331076962
2000-05-10,-0.7072735757595275
2000-05-11,-0.7071623504453859
2000-05-12,-0.7070621116747575
2000-05-15,-0.7069717464064125
2000-05-16,-0.7068902590659819
2000-05-17,-0.7068167583894736
2000-05-18,-0.7067504458537021
2000-05-19,-0.7066906054873924
2000-05-22,-0.7066365948850367
2000-05-23,-0.7065878372699252
2000-05-24,-0.7065438144737306
2000-05-25,-0.7065040607179999
2000-05-26,-0.7064681570983729
2000-05-29,-0.7064357266855938
2000-05-30,-0.7064064301687745
2000-05-31,-0.706379961976151
2000-06-01,-0.703009476007674
2000-06-02,-0.7033105939432885
2000-06-05,-0.7035823192327518
2000-06-06,-0.703827572723879
2000-06-07,-0.7040489755199799
2000-06-08,-0.7042488814685213
2000-06-09,-0.7044294058185631
2000-06-12,-0.7045924505526374
2000-06-13,-0.7047397268231197
2000-06-14,-0.7048727748601444
2000-06-15,-0.7049929816655313
2000-06-16,-0.7051015967630906
2000-06-19,-0.7051997462385748
2000-06-20,-0.705288445271178
2000-06-21,-0.7053686093318835
2000-06-22,-0.7054410642013254
2000-06-23,-0.7055065549404667
2000-06-26,-0.7055657539308167
2000-06-27,-0.7056192680866378
2000-06-28,-0.7056676453292732
2000-06-29,-0.7057113804030658
2000-06-30,-0.7057509201030825
2000-07-03,-0.7040078174718101
2000-07-04,-0.7042107609119643
2000-07-05,-0.7043941321817483
2000-07-06,-0.70455983299727
2000-07-07,-0.7047095777150306
2000-07-10,-0.7048449122600898
2000-07-11,-0.7049672310573797
2000-07-12,-0.7050777921917868
2000-07-13,-0.7051777309946263
2000-07-14,-0.7052680722299342
2000-07-17,-0.7053497410331423
2000-07-18,-0.7054235727366395
2000-07-19,-0.7054903217010287
2000-07-20,-0.7055506692572385
2000-07-21,-0.7056052308527272
2000-07-24,-0.7056545624845821
2000-07-25,-0.705699166493163
2000-07-26,-0.7057394967818904
2000-07-27,-0.7057759635216894
2000-07-28,-0.7058089373923297
2000-07-31,-0.7058387534073733
2000-08-01,-0.7070791955934195
2000-08-02,-0.7069859931873042
2000-08-03,-0.7069020280683945
2000-08-04,-0.7068263586940431
2000-08-07,-0.7067581439376008
2000-08-08,-0.7066966316513694
2000-08-09,-0.7066411486432302
2000-08-10,-0.7065910918771052
2000-08-11,-0.7065459207345565
2000-08-14,-0.7065051501980327
2000-08-15,-0.7064683448360376
2000-08-16,-0.7064351134873132
2000-08-17,-0.7064051045554718
2000-08-18,-0.7063780018377235
2000-08-21,-0.7063535208217608
2000-08-22,-0.706331405393762
2000-08-23,-0.706311424908075
2000-08-24,-0.7062933715756446
2000-08-25,-0.706277058133834
2000-08-28,-0.7062623157650663
2000-08-29,-0.7062489922358413
2000-08-30,-0.7062369502312252
2000-08-31,-0.7062260658629719
2000-09-01,-0.7088288393134318
2000-09-04,-0.708566743621523
2000-09-05,-0.7083303893954987
2000-09-06,-0.7081171977680997
2000-09-07,-0.7079248563115084
2000-09-08,-0.7077512903269888
2000-09-11,-0.7075946373747637
2000-09-12,-0.7074532246670769
2000-09-13,-0.7073255489901357
2000-09-14,-0.7072102588594356
2000-09-15,-0.7071061386478127
2000-09-18,-0.7070120944566174
2000-09-19,-0.70692714152798
2000-09-20,-0.7068503930204778
2000-09-21,-0.7067810499919658
2000-09-22,-0.7067183924521833
2000-09-25,-0.7066617713642717
2000-09-26,-0.7066106014888358
2000-09-27,-0.7065643549768377
2000-09-28,-0.7065225556287299
2000-09-29,-0.7064847737469293
2000-10-02,-0.7064506215172338
2000-10-03,-0.7068780842342531
2000-10-04,-0.7068064561989073
2000-10-05,-0.7067416787643129
2000-10-06,-0.706683096729779
2000-10-09,-0.7066301175545795
2000-10-10,-0.7065822053673935
2000-10-11,-0.7065388755478201
2000-10-12,-0.7064996898255443
2000-10-13,-0.7064642518478335
2000-10-16,-0.7064322031707067
2000-10-17,-0.7064032196333531
2000-10-18,-0.7063770080792022
2000-10-19,-0.7063533033905415
2000-10-20,-0.7063318658067187
2000-10-23,-0.7063124784988261
2000-10-24,-0.7062949453763468
2000-10-25,-0.7062790891035869
2000-10-26,-0.7062647493058306
2000-10-27,-0.7062517809470743
2000-10-30,-0.7062400528629318
2000-10-31,-0.7062294464338681
2000-11-01,-0.7081177524513882
2000-11-02,-0.7079269063811499
2000-11-03,-0.7077544718537202
2000-11-06,-0.7075986600988183
2000-11-07,-0.7074578582221647
2000-11-08,-0.7073306115831298
2000-11-09,-0.7072156079854294
2000-11-10,-0.7071116634888571
2000-11-13,-0.7070177096706093
2000-11-14,-0.7069327821832738
2000-11-15,-0.7068560104731483
2000-11-16,-0.7067866085373468
2000-11-17,-0.7067238666113335
2000-11-20,-0.7066671436902568
2000-11-21,-0.7066158607978814
2000-11-22,-0.7065694949261785
2000-11-23,-0.7065275735768759
2000-11-24,-0.7064896698435763
2000-11-27,-0.706455397979558
2000-11-28,-0.7064244094021521
2000-11-29,-0.7063963890897387
2000-11-30,-0.7063710523319766
2000-12-01,-0.7035729875774924
2000-12-04,-0.7038195239306226
2000-12-05,-0.7040420522488381
2000-12-06,-0.7042429478785672
2000-12-07,-0.704424344299705
2000-12-08,-0.7045881590005438
2000-12-11,-0.7047361163607447
2000-12-12,-0.7048697679273507
2000-12-13,-0.7049905104128485
2000-12-14,-0.7050996016973776
2000-12-15,-0.705198175077834
2000-12-18,-0.7052872519734615
2000-12-19,-0.705367753269475
2000-12-20,-0.7054405094564548
2000-12-21,-0.7055062697029666
2000-12-22,-0.7055657099815074
2000-12-25,-0.7056194403530005
2000-12-26,-0.7056680115022413
2000-12-27,-0.7057119206056346
2000-12-28,-0.7057516166029675
2000-12-29,-0.7057875049366424
2001-01-01,-0.70581995181453
2001-01-02,-0.6989125839668868
2001-01-03,-0.6996072653254354
2001-01-04,-0.700234437625691
2001-01-05,-0.7008007538342518
2001-01-08,-0.7013121944873741
2001-01-09,-0.7017741386745822
2001-01-10,-0.7021914269964004
2001-01-11,-0.7025684174940693
2001-01-12,-0.7029090354108454
2001-01-15,-0.7032168175271658
2001-01-16,-0.7034949517124804
2001-01-17,-0.7037463122519375
2001-01-18,-0.703973491433947
2001-01-19,-0.7041788278229025
2001-01-22,-0.7043644315883696
2001-01-23,-0.704532207216461
2001-01-24,-0.7046838738897697
2001-01-25,-0.704820983788179
2001-01-26,-0.704944938533316
2001-01-29,-0.7050570039736811
2001-01-30,-0.7051583234850629
2001-01-31,-0.7052499299411996
2001-02-01,-0.705138868321783
2001-02-02,-0.7052324248934774
2001-02-05,-0.7053169872835826
2001-02-06,-0.7053934242061796
2001-02-07,-0.7054625197313349
2001-02-08,-0.7055249816668975
2001-02-09,-0.7055814490859273
2001-02-12,-0.7056324990912153
2001-02-13,-0.7056786528977985
2001-02-14,-0.705720381305158
2001-02-15,-0.7057581096227316
2001-02-16,-0.7057922221053234
2001-02-19,-0.7058230659487759
2001-02-20,-0.7058509548908164
2001-02-21,-0.7058761724571673
2001-02-22,-0.7058989748887442
2001-02-23,-0.7059195937819928
2001-02-26,-0.7059382384710633
2001-02-27,-0.705955098177552
2001-02-28,-0.7059703439508722
2001-03-01,-0.7068152620061612
2001-03-02,-0.7067485236053095
2001-03-05,-0.7066881503955806
2001-03-06,-0.7066335368074761
2001-03-07,-0.7065841346083814
2001-03-08,-0.7065394475240856
2001-03-09,-0.7064990263555881
2001-03-12,-0.706462464547315
2001-03-13,-0.7064293941663975
2001-03-14,-0.7063994822560205
2001-03-15,-0.7063724275289671
2001-03-16,-0.7063479573703741
2001-03-19,-0.7063258251214001
2001-03-20,-0.7063058076179838
2001-03-21,-0.7062877029611501
2001-03-22,-0.7062713284974107
2001-03-23,-0.7062565189897458
2001-03-26,-0.7062431249614035
2001-03-27,-0.7062310111963722
2001-03-28,-0.7062200553818546
2001-03-29,-0.7062101468794206
2001-03-30,-0.7062011856127418
2001-04-02,-0.7061930810609258
2001-04-03,-0.7080890532710279
2001-04-04,-0.7078985800009693
2001-04-05,-0.7077267169355679
2001-04-06,-0.7075716147894384
2001-04-09,-0.7074316132068671
2001-04-10,-0.7073052206422215
2001-04-11,-0.7071910965009879
2001-04-12,-0.7070880352732546
2001-04-13,-0.706994952424217
2001-04-16,-0.7069108718352627
2001-04-17,-0.7068349146146334
2001-04-18,-0.7067662891189475
2001-04-19,-0.7067042820463599
2001-04-20,-0.7066482504791571
2001-04-23,-0.7065976147684484
2001-04-24,-0.7065518521665783
2001-04-25,-0.7065104911241921
2001-04-26,-0.7064731061787667
2001-04-27,-0.706439313370038
2001-04-30,-0.7064087661252824
2001-05-01,-0.7061981574992571
2001-05-02,-0.7061907104118913
2001-05-03,-0.7061839818646541
2001-05-04,-0.7061779019895447
2001-05-07,-0.7061724078091228
2001-05-08,-0.7061674425396876
2001-05-09,-0.7061629549679539
2001-05-10,-0.7061588988929537
2001-05-11,-0.7061552326259016
2001-05-14,-0.706151918541661
2001-05-15,-0.7061489226761841
2001-05-16,-0.7061462143649809
2001-05-17,-0.7061437659182315
2001-05-18,-0.7061415523286616
2001-05-21,-0.706139551008744
2001-05-22,-0.7061377415541668
2001-05-23,-0.7061361055308519
2001-05-24,-0.7061346262831062
2001-05-25,-0.7061332887607372
2001-05-28,-0.7061320793632179
2001-05-29,-0.7061309857991673
2001-05-30,-0.7061299969596153
2001-05-31,-0.7061291028036633
2001-06-01,-0.7102678789731145
2001-06-04,-0.7098725635757576
2001-06-05,-0.7095149265598346
2001-06-06,-0.7091913919908663
2001-06-07,-0.7088987198927867
2001-06-08,-0.7086339754662004
2001-06-11,-0.7083945009452304
2001-06-12,-0.7081778899101719
2001-06-13,-0.7079819638747723
2001-06-14,-0.7078047509720724
2001-06-15,-0.7076444665701109
2001-06-18,-0.707499495657606
2001-06-19,-0.7073683768493664
2001-06-20,-0.7072497878711878
2001-06-21,-0.7071425323940493
2001-06-22,-0.7070455280972888
2001-06-25,-0.7069577958499486
2001-06-26,-0.7068784499085589
2001-06-27,-0.706806689038167
2001-06-28,-0.7067417884714335
2001-06-29,-0.7066830926280602
2001-07-02,-0.7066300085237073
2001-07-03,-0.7053571952272615
2001-07-04,-0.705430873410382
2001-07-05,-0.7054974738040523
2001-07-06,-0.7055576790480856
2001-07-09,-0.705612105446547
2001-07-10,-0.7056613095043067
2001-07-11,-0.7057057938031449
2001-07-12,-0.7057460122870441
2001-07-13,-0.7057823750184862
2001-07-16,-0.7058152524606721
2001-07-17,-0.7058449793345364
2001-07-18,-0.7058718580940956
2001-07-19,-0.7058961620589834
2001-07-20,-0.7059181382388685
2001-07-23,-0.7059380098807906
2001-07-24,-0.7059559787671864
2001-07-25,-0.7059722272894896
2001-07-26,-0.7059869203196235
2001-07-27,-0.7060002068994033
2001-07-30,-0.7060122217658357
2001-07-31,-0.7060230867284686
2001-08-01,-0.7032493050984431
2001-08-02,-0.7035261464032506
2001-08-03,-0.7037760991112137
2001-08-06,-0.704001810692938
2001-08-07,-0.7042056613765127
2001-08-08,-0.704389792321429
2001-08-09,-0.704556130606544
2001-08-10,-0.704706411430238
2001-08-13,-0.704842197864831
2001-08-14,-0.7049648984600827
2001-08-15,-0.705075782950734
2001-08-16,-0.7051759962892753
2001-08-17,-0.7052665711963928
2001-08-20,-0.7053484393970474
2001-08-21,-0.7054224416891247
2001-08-22,-0.7054893369735649
2001-08-23,-0.7055498103593081
2001-08-24,-0.7056044804429421
2001-08-27,-0.7056539058512497
2001-08-28,-0.7056985911247066
2001-08-29,-0.7057389920111004
2001-08-30,-0.705775520230697
2001-08-31,-0.7058085477675764
2001-09-03,-0.7038465502183555
2001-09-04,-0.7040636651608061
2001-09-05,-0.7042600281004643
2001-09-06,-0.70443762111205
2001-09-07,-0.704598237276454
2001-09-10,-0.7047434986271114
2001-09-11,-0.7048748724102792
2001-09-12,-0.7049936858130588
2001-09-13,-0.7051011393002127
2001-09-14,-0.7051983186887049
2001-09-17,-0.7052862060775666
2001-09-18,-0.705365689740205
2001-09-19,-0.705437573076598
2001-09-20,-0.7055025827139204
2001-09-21,-0.7055613758360032
2001-09-24,-0.7056145468145826
2001-09-25,-0.7056626332085023
2001-09-26,-0.7057061211908439
2001-09-27,-0.7057454504583329
2001-09-28,-0.7057810186722513
