date,USA_public_finance_f1__USA_public_finance_f2
2014-07-15,-0.9113038642116266
2014-07-16,-0.9113237035422288
2014-07-17,-0.9113392301032626
2014-07-18,-0.9113513723623825
2014-07-21,-0.9113608625018259
2014-07-22,-0.9113682764713196
2014-07-23,-0.9113740664580668
2014-07-24,-0.9113785869592945
2014-07-25,-0.9113821155719191
2014-07-28,-0.9113848694837801
2014-07-29,-0.9113870185041154
2014-07-30,-0.9113886953290453
2014-07-31,-0.9113900036104887
2014-08-01,-0.9065638252234522
2014-08-04,-0.9075708240913569
2014-08-05,-0.9083786995132374
2014-08-06,-0.9090218385395703
2014-08-07,-0.9095311027678573
2014-08-08,-0.9099328289028488
2014-08-11,-0.9102488514679811
2014-08-12,-0.9104969485876403
2014-08-13,-0.9106914240827167
2014-08-14,-0.9108436925775225
2014-08-15,-0.9109628104478166
2014-08-18,-0.9110559329698699
2014-08-19,-0.9111286959825301
2014-08-20,-0.9111855283458503
2014-08-21,-0.9112299044076178
2014-08-22,-0.9112645461413743
2014-08-25,-0.9112915839354057
2014-08-26,-0.9113126838832141
2014-08-27,-0.9113291481995754
2014-08-28,-0.9113419942269104
2014-08-29,-0.9113520164725547
2014-09-01,-0.9113598352474781
2014-09-02,-0.9045649462153734
2014-09-03,-0.906009485773158
2014-09-04,-0.907158857179456
2014-09-05,-0.9080681021533428
2014-09-08,-0.908784600199584
2014-09-09,-0.9093476932843341
2014-09-10,-0.9097893805851118
2014-09-11,-0.9101353581703404
2014-09-12,-0.910406089350426
2014-09-15,-0.9106177785759029
2014-09-16,-0.9107832073644768
2014-09-17,-0.9109124290170836
2014-09-18,-0.9110133347822121
2014-09-19,-0.9110921094655087
2014-09-22,-0.9111535949662236
2014-09-23,-0.9112015786346168
2014-09-24,-0.9112390210328647
2014-09-25,-0.9112682352813564
2014-09-26,-0.9112910279616003
2014-09-29,-0.9113088096286119
2014-09-30,-0.9113226813767487
2014-10-01,-0.9120996208434128
2014-10-02,-0.9119389766157859
2014-10-03,-0.9118141963360081
2014-10-06,-0.9117171935582176
2014-10-07,-0.9116417335588413
2014-10-08,-0.9115829996511117
2014-10-09,-0.9115372640995136
2014-10-10,-0.9115016375931546
2014-10-13,-0.9114738778623046
2014-10-14,-0.9114522429857714
2014-10-15,-0.9114353786103108
2014-10-16,-0.9114222310111989
2014-10-17,-0.9114119799211003
2014-10-20,-0.9114039865343015
2014-10-21,-0.9113977531954965
2014-10-22,-0.9113928921080768
2014-10-23,-0.911389101019293
2014-10-24,-0.9113861443114611
2014-10-27,-0.9113838382878351
2014-10-28,-0.9113820397168063
2014-10-29,-0.9113806369093316
2014-10-30,-0.9113795427672303
2014-10-31,-0.9113786893656737
2014-11-03,-0.9108207680382208
2014-11-04,-0.9109397380112536
2014-11-05,-0.9110335388019662
2014-11-06,-0.9111073085329231
2014-11-07,-0.9111652143182324
2014-11-10,-0.9112106018333809
2014-11-11,-0.911246137933894
2014-11-12,-0.9112739372240284
2014-11-13,-0.9112956698885907
2014-11-14,-0.9113126512421036
2014-11-17,-0.911325914839631
2014-11-18,-0.9113362714657931
2014-11-19,-0.911344356329698
2014-11-20,-0.9113506665920655
2014-11-21,-0.9113555910690805
2014-11-24,-0.9113594336635348
2014-11-25,-0.9113624318000737
2014-11-26,-0.9113647709011422
2014-11-27,-0.9113665957367878
2014-11-28,-0.9113680193130734
2014-12-01,-0.9113691298266554
2014-12-02,-0.9085131487709918
2014-12-03,-0.909117071447124
2014-12-04,-0.9095973864528886
2014-12-05,-0.9099774413411187
2014-12-08,-0.9102770734238123
2014-12-09,-0.9105126798025152
2014-12-10,-0.9106975828315059
2014-12-11,-0.9108424844940112
2014-12-12,-0.9109559150558323
2014-12-15,-0.9110446364065558
2014-12-16,-0.9111139873542701
2014-12-17,-0.9111681708021813
2014-12-18,-0.9112104882230828
2014-12-19,-0.9112435287461301
