"Date","Price","Open","High","Low","Change %"
"02/08/2009","2.204","2.204","2.204","2.204","1.43%"
"02/07/2009","2.173","2.173","2.173","2.173","-0.73%"
"02/06/2009","2.189","2.189","2.189","2.189","-1.00%"
"02/05/2009","2.211","2.211","2.211","2.211","1.01%"
"02/04/2009","2.189","2.189","2.189","2.189","-4.33%"
"02/03/2009","2.288","2.288","2.288","2.288","0.26%"
"02/02/2009","2.282","2.282","2.282","2.282","-5.35%"
"02/01/2009","2.411","2.411","2.411","2.411","-0.12%"
"01/31/2009","2.414","2.414","2.414","2.414","0.84%"
"01/30/2009","2.394","2.394","2.394","2.394","-3.04%"
"01/29/2009","2.469","2.469","2.469","2.469","-3.25%"
"01/28/2009","2.552","2.552","2.552","2.552","-1.12%"
"01/27/2009","2.581","2.581","2.581","2.581","-4.83%"
"01/26/2009","2.712","2.712","2.712","2.712","5.73%"
"01/24/2009","2.565","2.565","2.565","2.565","0.00%"
"01/23/2009","2.565","2.565","2.565","2.565","0.16%"
"01/22/2009","2.561","2.561","2.561","2.561","-0.66%"
"01/21/2009","2.578","2.578","2.578","2.578","1.22%"
"01/20/2009","2.547","2.547","2.547","2.547","0.35%"
"01/19/2009","2.538","2.538","2.538","2.538","1.56%"
"01/17/2009","2.499","2.499","2.499","2.499","-0.20%"
"01/16/2009","2.504","2.504","2.504","2.504","-5.26%"
"01/15/2009","2.643","2.643","2.643","2.643","1.69%"
"01/14/2009","2.599","2.599","2.599","2.599","-1.89%"
"01/13/2009","2.649","2.649","2.649","2.649","2.71%"
"01/12/2009","2.579","2.579","2.579","2.579","-0.08%"
"01/09/2009","2.581","2.581","2.581","2.581","-4.34%"
"01/08/2009","2.698","2.698","2.698","2.698","-3.64%"
"01/07/2009","2.800","2.800","2.800","2.800","-5.25%"
"01/06/2009","2.955","2.955","2.955","2.955","-0.54%"
"01/05/2009","2.971","2.971","2.971","2.971","-2.21%"
"01/03/2009","3.038","3.038","3.038","3.038","-1.46%"
"01/02/2009","3.083","3.083","3.083","3.083","0.13%"
"01/01/2009","3.079","3.079","3.079","3.079","0.00%"
"12/31/2008","3.079","3.079","3.079","3.079","-0.03%"
"12/30/2008","3.080","3.080","3.080","3.080","2.22%"
"12/29/2008","3.013","3.013","3.013","3.013","2.00%"
"12/25/2008","2.954","2.954","2.954","2.954","0.00%"
"12/24/2008","2.954","2.954","2.954","2.954","-0.03%"
"12/23/2008","2.955","2.955","2.955","2.955","-4.24%"
"12/22/2008","3.086","3.086","3.086","3.086","-2.34%"
"12/19/2008","3.160","3.160","3.160","3.160","-0.19%"
"12/18/2008","3.166","3.166","3.166","3.166","-1.40%"
"12/17/2008","3.211","3.211","3.211","3.211","-2.79%"
"12/16/2008","3.303","3.303","3.303","3.303","1.79%"
"12/15/2008","3.245","3.245","3.245","3.245","-3.77%"
"12/12/2008","3.372","3.372","3.372","3.372","5.08%"
"12/11/2008","3.209","3.209","3.209","3.209","0.34%"
"12/10/2008","3.198","3.198","3.198","3.198","-2.32%"
"12/09/2008","3.274","3.274","3.274","3.274","-2.70%"
"12/08/2008","3.365","3.365","3.365","3.365","6.55%"
"12/06/2008","3.158","3.158","3.158","3.158","0.00%"
"12/05/2008","3.158","3.158","3.158","3.158","-2.59%"
"12/04/2008","3.242","3.242","3.242","3.242","1.00%"
"12/03/2008","3.210","3.210","3.210","3.210","0.91%"
"12/02/2008","3.181","3.181","3.181","3.181","0.51%"
"12/01/2008","3.165","3.165","3.165","3.165","-1.34%"
"11/29/2008","3.208","3.208","3.208","3.208","-0.09%"
"11/28/2008","3.211","3.211","3.211","3.211","-0.19%"
"11/27/2008","3.217","3.217","3.217","3.217","0.81%"
"11/26/2008","3.191","3.191","3.191","3.191","-0.72%"
"11/25/2008","3.214","3.214","3.214","3.214","-1.44%"
"11/24/2008","3.261","3.261","3.261","3.261","3.03%"
"11/21/2008","3.165","3.165","3.165","3.165","5.04%"
"11/20/2008","3.013","3.013","3.013","3.013","-3.43%"
"11/19/2008","3.120","3.120","3.120","3.120","-0.10%"
"11/18/2008","3.123","3.123","3.123","3.123","-0.19%"
"11/17/2008","3.129","3.129","3.129","3.129","-1.45%"
"11/16/2008","3.175","3.175","3.175","3.175","1.05%"
"11/15/2008","3.142","3.142","3.142","3.142","0.00%"
"11/14/2008","3.142","3.142","3.142","3.142","-2.45%"
"11/13/2008","3.221","3.221","3.221","3.221","3.70%"
"11/12/2008","3.106","3.106","3.106","3.106","-2.48%"
"11/11/2008","3.185","3.185","3.185","3.185","-1.24%"
"11/10/2008","3.225","3.225","3.225","3.225","-0.12%"
"11/09/2008","3.229","3.229","3.229","3.229","0.00%"
"11/08/2008","3.229","3.229","3.229","3.229","-0.31%"
"11/07/2008","3.239","3.239","3.239","3.239","-0.28%"
"11/06/2008","3.248","3.248","3.248","3.248","-2.75%"
"11/05/2008","3.340","3.340","3.340","3.340","-1.50%"
"11/04/2008","3.391","3.391","3.391","3.391","-1.80%"
"11/03/2008","3.453","3.453","3.453","3.453","-4.35%"
"10/31/2008","3.610","3.610","3.610","3.610","3.74%"
"10/30/2008","3.480","3.480","3.480","3.480","-0.11%"
"10/29/2008","3.484","3.484","3.484","3.484","0.75%"
"10/28/2008","3.458","3.458","3.458","3.458","1.65%"
"10/27/2008","3.402","3.402","3.402","3.402","0.65%"
"10/24/2008","3.380","3.380","3.380","3.380","-0.41%"
"10/23/2008","3.394","3.394","3.394","3.394","1.19%"
"10/22/2008","3.354","3.354","3.354","3.354","-1.03%"
"10/21/2008","3.389","3.389","3.389","3.389","-1.74%"
"10/20/2008","3.449","3.449","3.449","3.449","-1.23%"
"10/17/2008","3.492","3.492","3.492","3.492","1.48%"
"10/16/2008","3.441","3.441","3.441","3.441","-5.21%"
"10/15/2008","3.630","3.630","3.630","3.630","-2.31%"
"10/14/2008","3.716","3.716","3.716","3.716","0.92%"
"10/13/2008","3.682","3.682","3.682","3.682","2.91%"
"10/10/2008","3.578","3.578","3.578","3.578","-0.53%"
"10/09/2008","3.597","3.597","3.597","3.597","0.62%"
"10/08/2008","3.575","3.575","3.575","3.575","-2.03%"
"10/07/2008","3.649","3.649","3.649","3.649","2.07%"
"10/06/2008","3.575","3.575","3.575","3.575","-5.55%"
"10/03/2008","3.785","3.785","3.785","3.785","0.58%"
"10/02/2008","3.763","3.763","3.763","3.763","-5.74%"
"10/01/2008","3.992","3.992","3.992","3.992","-1.46%"
"09/30/2008","4.051","4.051","4.051","4.051","0.30%"
"09/29/2008","4.039","4.039","4.039","4.039","-3.42%"
"09/26/2008","4.182","4.182","4.182","4.182","-2.24%"
"09/25/2008","4.278","4.278","4.278","4.278","1.76%"
"09/24/2008","4.204","4.204","4.204","4.204","-1.75%"
"09/23/2008","4.279","4.279","4.279","4.279","-3.04%"
"09/22/2008","4.413","4.413","4.413","4.413","0.23%"
"09/19/2008","4.403","4.403","4.403","4.403","6.77%"
"09/18/2008","4.124","4.124","4.124","4.124","1.50%"
"09/17/2008","4.063","4.063","4.063","4.063","-2.52%"
"09/16/2008","4.168","4.168","4.168","4.168","-0.43%"
"09/15/2008","4.186","4.186","4.186","4.186","-3.95%"
"09/12/2008","4.358","4.358","4.358","4.358","2.49%"
"09/11/2008","4.252","4.252","4.252","4.252","-0.19%"
"09/10/2008","4.260","4.260","4.260","4.260","1.14%"
"09/09/2008","4.212","4.212","4.212","4.212","-1.38%"
"09/08/2008","4.271","4.271","4.271","4.271","0.31%"
"09/05/2008","4.258","4.258","4.258","4.258","0.12%"
"09/04/2008","4.253","4.253","4.253","4.253","-2.34%"
"09/03/2008","4.355","4.355","4.355","4.355","0.65%"
"09/02/2008","4.327","4.327","4.327","4.327","-0.14%"
"09/01/2008","4.333","4.333","4.333","4.333","-1.79%"
"08/29/2008","4.412","4.412","4.412","4.412","-0.65%"
"08/28/2008","4.441","4.441","4.441","4.441","1.53%"
"08/27/2008","4.374","4.374","4.374","4.374","1.02%"
"08/26/2008","4.330","4.330","4.330","4.330","-0.39%"
"08/25/2008","4.347","4.347","4.347","4.347","-2.01%"
"08/22/2008","4.436","4.436","4.436","4.436","0.75%"
"08/21/2008","4.403","4.403","4.403","4.403","2.66%"
"08/20/2008","4.289","4.289","4.289","4.289","-0.49%"
"08/19/2008","4.310","4.310","4.310","4.310","0.47%"
"08/18/2008","4.290","4.290","4.290","4.290","-0.42%"
"08/15/2008","4.308","4.308","4.308","4.308","-0.62%"
"08/14/2008","4.335","4.335","4.335","4.335","-0.23%"
"08/13/2008","4.345","4.345","4.345","4.345","0.05%"
"08/12/2008","4.343","4.343","4.343","4.343","-2.01%"
"08/11/2008","4.432","4.432","4.432","4.432","1.40%"
"08/08/2008","4.371","4.371","4.371","4.371","-0.18%"
"08/07/2008","4.379","4.379","4.379","4.379","-3.91%"
"08/06/2008","4.557","4.557","4.557","4.557","-0.26%"
"08/05/2008","4.569","4.569","4.569","4.569","0.22%"
"08/04/2008","4.559","4.559","4.559","4.559","-0.02%"
"08/01/2008","4.560","4.560","4.560","4.560","0.18%"
"07/31/2008","4.552","4.552","4.552","4.552","-1.11%"
"07/30/2008","4.603","4.603","4.603","4.603","-0.54%"
"07/29/2008","4.628","4.628","4.628","4.628","-1.09%"
"07/28/2008","4.679","4.679","4.679","4.679","-1.52%"
"07/25/2008","4.751","4.751","4.751","4.751","1.19%"
"07/24/2008","4.695","4.695","4.695","4.695","-3.16%"
"07/23/2008","4.848","4.848","4.848","4.848","-0.92%"
"07/22/2008","4.893","4.893","4.893","4.893","-0.10%"
"07/21/2008","4.898","4.898","4.898","4.898","1.34%"
"07/18/2008","4.833","4.833","4.833","4.833","2.35%"
"07/17/2008","4.722","4.722","4.722","4.722","0.96%"
"07/16/2008","4.677","4.677","4.677","4.677","0.26%"
"07/15/2008","4.665","4.665","4.665","4.665","-1.02%"
"07/14/2008","4.713","4.713","4.713","4.713","-1.32%"
"07/11/2008","4.776","4.776","4.776","4.776","0.67%"
"07/10/2008","4.744","4.744","4.744","4.744","-0.55%"
"07/09/2008","4.770","4.770","4.770","4.770","0.36%"
"07/08/2008","4.753","4.753","4.753","4.753","0.21%"
"07/07/2008","4.743","4.743","4.743","4.743","-1.31%"
"07/04/2008","4.806","4.806","4.806","4.806","0.44%"
"07/03/2008","4.785","4.785","4.785","4.785","-4.51%"
"07/02/2008","5.011","5.011","5.011","5.011","1.87%"
"07/01/2008","4.919","4.919","4.919","4.919","-0.75%"
"06/30/2008","4.956","4.956","4.956","4.956","2.97%"
"06/27/2008","4.813","4.813","4.813","4.813","-0.48%"
"06/26/2008","4.836","4.836","4.836","4.836","-1.45%"
"06/25/2008","4.907","4.907","4.907","4.907","0.68%"
"06/24/2008","4.874","4.874","4.874","4.874","-0.63%"
"06/23/2008","4.905","4.905","4.905","4.905","-0.83%"
"06/20/2008","4.946","4.946","4.946","4.946","-0.92%"
"06/19/2008","4.992","4.992","4.992","4.992","0.75%"
"06/18/2008","4.955","4.955","4.955","4.955","-0.38%"
"06/17/2008","4.974","4.974","4.974","4.974","-0.14%"
"06/16/2008","4.981","4.981","4.981","4.981","1.08%"
"06/13/2008","4.928","4.928","4.928","4.928","2.01%"
"06/12/2008","4.831","4.831","4.831","4.831","-0.23%"
"06/11/2008","4.842","4.842","4.842","4.842","-0.96%"
"06/10/2008","4.889","4.889","4.889","4.889","-0.87%"
"06/09/2008","4.932","4.932","4.932","4.932","2.11%"
"06/06/2008","4.830","4.830","4.830","4.830","1.41%"
"06/05/2008","4.763","4.763","4.763","4.763","6.17%"
"06/04/2008","4.486","4.486","4.486","4.486","-0.99%"
"06/03/2008","4.531","4.531","4.531","4.531","1.14%"
"06/02/2008","4.480","4.480","4.480","4.480","-0.69%"
"05/30/2008","4.511","4.511","4.511","4.511","-0.79%"
"05/29/2008","4.547","4.547","4.547","4.547","2.20%"
"05/28/2008","4.449","4.449","4.449","4.449","0.63%"
"05/27/2008","4.421","4.421","4.421","4.421","-0.18%"
"05/26/2008","4.429","4.429","4.429","4.429","0.75%"
"05/23/2008","4.396","4.396","4.396","4.396","-0.25%"
"05/22/2008","4.407","4.407","4.407","4.407","1.83%"
"05/21/2008","4.328","4.328","4.328","4.328","1.74%"
"05/20/2008","4.254","4.254","4.254","4.254","-0.23%"
"05/19/2008","4.264","4.264","4.264","4.264","0.26%"
"05/16/2008","4.253","4.253","4.253","4.253","-0.79%"
"05/15/2008","4.287","4.287","4.287","4.287","1.93%"
"05/14/2008","4.206","4.206","4.206","4.206","2.54%"
"05/13/2008","4.102","4.102","4.102","4.102","1.91%"
"05/12/2008","4.025","4.025","4.025","4.025","0.93%"
"05/09/2008","3.988","3.988","3.988","3.988","-0.20%"
"05/08/2008","3.996","3.996","3.996","3.996","-1.02%"
"05/07/2008","4.037","4.037","4.037","4.037","0.15%"
"05/06/2008","4.031","4.031","4.031","4.031","-1.44%"
"05/05/2008","4.090","4.090","4.090","4.090","-0.29%"
"05/02/2008","4.102","4.102","4.102","4.102","0.74%"
"05/01/2008","4.072","4.072","4.072","4.072","0.00%"
"04/30/2008","4.072","4.072","4.072","4.072","-0.92%"
"04/29/2008","4.110","4.110","4.110","4.110","-1.06%"
"04/28/2008","4.154","4.154","4.154","4.154","-0.91%"
"04/25/2008","4.192","4.192","4.192","4.192","0.10%"
"04/24/2008","4.188","4.188","4.188","4.188","0.14%"
"04/23/2008","4.182","4.182","4.182","4.182","-0.55%"
"04/22/2008","4.205","4.205","4.205","4.205","1.67%"
"04/21/2008","4.136","4.136","4.136","4.136","-1.10%"
"04/18/2008","4.182","4.182","4.182","4.182","2.27%"
"04/17/2008","4.089","4.089","4.089","4.089","2.46%"
"04/16/2008","3.991","3.991","3.991","3.991","2.31%"
"04/15/2008","3.901","3.901","3.901","3.901","2.71%"
"04/14/2008","3.798","3.798","3.798","3.798","0.11%"
"04/11/2008","3.794","3.794","3.794","3.794","-1.17%"
"04/10/2008","3.839","3.839","3.839","3.839","-1.03%"
"04/09/2008","3.879","3.879","3.879","3.879","-0.74%"
"04/08/2008","3.908","3.908","3.908","3.908","0.77%"
"04/07/2008","3.878","3.878","3.878","3.878","0.36%"
"04/04/2008","3.864","3.864","3.864","3.864","-0.72%"
"04/03/2008","3.892","3.892","3.892","3.892","-1.42%"
"04/02/2008","3.948","3.948","3.948","3.948","1.44%"
"04/01/2008","3.892","3.892","3.892","3.892","2.02%"
"03/31/2008","3.815","3.815","3.815","3.815","-2.55%"
"03/28/2008","3.915","3.915","3.915","3.915","1.42%"
"03/27/2008","3.860","3.860","3.860","3.860","-0.87%"
"03/26/2008","3.894","3.894","3.894","3.894","-0.15%"
"03/25/2008","3.900","3.900","3.900","3.900","4.90%"
"03/24/2008","3.718","3.718","3.718","3.718","-1.74%"
"03/21/2008","3.784","3.784","3.784","3.784","0.29%"
"03/20/2008","3.773","3.773","3.773","3.773","0.61%"
"03/19/2008","3.750","3.750","3.750","3.750","-0.32%"
"03/18/2008","3.762","3.762","3.762","3.762","3.66%"
"03/17/2008","3.629","3.629","3.629","3.629","-1.60%"
"03/14/2008","3.688","3.688","3.688","3.688","-2.25%"
"03/13/2008","3.773","3.773","3.773","3.773","-0.45%"
"03/12/2008","3.790","3.790","3.790","3.790","0.45%"
"03/11/2008","3.773","3.773","3.773","3.773","2.28%"
"03/10/2008","3.689","3.689","3.689","3.689","-0.91%"
"03/07/2008","3.723","3.723","3.723","3.723","-1.25%"
"03/06/2008","3.770","3.770","3.770","3.770","1.89%"
"03/05/2008","3.700","3.700","3.700","3.700","3.24%"
"03/04/2008","3.584","3.584","3.584","3.584","0.79%"
"03/03/2008","3.556","3.556","3.556","3.556","1.14%"
"02/29/2008","3.516","3.516","3.516","3.516","-1.51%"
"02/28/2008","3.570","3.570","3.570","3.570","-1.76%"
"02/27/2008","3.634","3.634","3.634","3.634","-0.93%"
"02/26/2008","3.668","3.668","3.668","3.668","0.88%"
"02/25/2008","3.636","3.636","3.636","3.636","0.44%"
"02/22/2008","3.620","3.620","3.620","3.620","-0.88%"
"02/21/2008","3.652","3.652","3.652","3.652","1.59%"
"02/20/2008","3.595","3.595","3.595","3.595","1.73%"
"02/19/2008","3.534","3.534","3.534","3.534","-0.45%"
"02/18/2008","3.550","3.550","3.550","3.550","2.28%"
"02/15/2008","3.471","3.471","3.471","3.471","-0.91%"
"02/14/2008","3.503","3.503","3.503","3.503","1.07%"
"02/13/2008","3.466","3.466","3.466","3.466","2.70%"
"02/12/2008","3.375","3.375","3.375","3.375","-0.27%"
"02/11/2008","3.384","3.384","3.384","3.384","-0.12%"
"02/08/2008","3.388","3.388","3.388","3.388","-1.11%"
"02/07/2008","3.426","3.426","3.426","3.426","-2.78%"
"02/06/2008","3.524","3.524","3.524","3.524","0.37%"
"02/05/2008","3.511","3.511","3.511","3.511","-3.60%"
"02/04/2008","3.642","3.642","3.642","3.642","1.70%"
"02/01/2008","3.581","3.581","3.581","3.581","-0.64%"
"01/31/2008","3.604","3.604","3.604","3.604","-1.53%"
"01/30/2008","3.660","3.660","3.660","3.660","-0.41%"
"01/29/2008","3.675","3.675","3.675","3.675","0.41%"
"01/28/2008","3.660","3.660","3.660","3.660","-0.49%"
"01/25/2008","3.678","3.678","3.678","3.678","-0.89%"
"01/24/2008","3.711","3.711","3.711","3.711","6.95%"
"01/23/2008","3.470","3.470","3.470","3.470","-4.04%"
"01/22/2008","3.616","3.616","3.616","3.616","-0.22%"
"01/21/2008","3.624","3.624","3.624","3.624","-2.53%"
"01/18/2008","3.718","3.718","3.718","3.718","-0.19%"
"01/17/2008","3.725","3.725","3.725","3.725","-0.67%"
"01/16/2008","3.750","3.750","3.750","3.750","-2.80%"
"01/15/2008","3.858","3.858","3.858","3.858","-0.77%"
"01/14/2008","3.888","3.888","3.888","3.888","-1.69%"
"01/11/2008","3.955","3.955","3.955","3.955","-0.75%"
"01/10/2008","3.985","3.985","3.985","3.985","0.00%"
"01/09/2008","3.985","3.985","3.985","3.985","-1.07%"
"01/08/2008","4.028","4.028","4.028","4.028","0.75%"
"01/07/2008","3.998","3.998","3.998","3.998","0.38%"
"01/04/2008","3.983","3.983","3.983","3.983","-1.09%"
"01/03/2008","4.027","4.027","4.027","4.027","-0.30%"
"01/02/2008","4.039","4.039","4.039","4.039","-2.51%"
"01/01/2008","4.143","4.143","4.143","4.143","0.70%"
"12/31/2007","4.114","4.114","4.114","4.114","-0.70%"
"12/28/2007","4.143","4.143","4.143","4.143","-0.86%"
"12/27/2007","4.179","4.179","4.179","4.179","0.05%"
"12/26/2007","4.177","4.177","4.177","4.177","1.24%"
"12/25/2007","4.126","4.126","4.126","4.126","-0.39%"
"12/24/2007","4.142","4.142","4.142","4.142","0.07%"
"12/21/2007","4.139","4.139","4.139","4.139","0.19%"
"12/20/2007","4.131","4.131","4.131","4.131","-0.15%"
"12/19/2007","4.137","4.137","4.137","4.137","-0.65%"
"12/18/2007","4.164","4.164","4.164","4.164","-0.50%"
"12/17/2007","4.185","4.185","4.185","4.185","-0.50%"
"12/14/2007","4.206","4.206","4.206","4.206","0.21%"
"12/13/2007","4.197","4.197","4.197","4.197","0.33%"
"12/12/2007","4.183","4.183","4.183","4.183","1.50%"
"12/11/2007","4.121","4.121","4.121","4.121","-0.75%"
"12/10/2007","4.152","4.152","4.152","4.152","1.32%"
"12/07/2007","4.098","4.098","4.098","4.098","1.69%"
"12/06/2007","4.030","4.030","4.030","4.030","2.15%"
"12/05/2007","3.945","3.945","3.945","3.945","-1.20%"
"12/04/2007","3.993","3.993","3.993","3.993","0.35%"
"12/03/2007","3.979","3.979","3.979","3.979","-1.24%"
"11/30/2007","4.029","4.029","4.029","4.029","2.08%"
"11/29/2007","3.947","3.947","3.947","3.947","-1.03%"
"11/28/2007","3.988","3.988","3.988","3.988","0.96%"
"11/27/2007","3.950","3.950","3.950","3.950","0.48%"
"11/26/2007","3.931","3.931","3.931","3.931","-0.76%"
"11/23/2007","3.961","3.961","3.961","3.961","0.03%"
"11/22/2007","3.960","3.960","3.960","3.960","1.23%"
"11/21/2007","3.912","3.912","3.912","3.912","-1.56%"
"11/20/2007","3.974","3.974","3.974","3.974","1.07%"
"11/19/2007","3.932","3.932","3.932","3.932","-3.67%"
"11/16/2007","4.082","4.082","4.082","4.082","0.86%"
"11/15/2007","4.047","4.047","4.047","4.047","-0.95%"
"11/14/2007","4.086","4.086","4.086","4.086","0.12%"
"11/13/2007","4.081","4.081","4.081","4.081","0.89%"
"11/12/2007","4.045","4.045","4.045","4.045","0.37%"
"11/09/2007","4.030","4.030","4.030","4.030","0.00%"
"11/08/2007","4.030","4.030","4.030","4.030","-0.64%"
"11/07/2007","4.056","4.056","4.056","4.056","-1.72%"
"11/06/2007","4.127","4.127","4.127","4.127","0.36%"
"11/05/2007","4.112","4.112","4.112","4.112","-0.29%"
"11/02/2007","4.124","4.124","4.124","4.124","-0.12%"
"11/01/2007","4.129","4.129","4.129","4.129","-2.13%"
"10/31/2007","4.219","4.219","4.219","4.219","2.78%"
"10/30/2007","4.105","4.105","4.105","4.105","0.66%"
"10/29/2007","4.078","4.078","4.078","4.078","0.10%"
"10/26/2007","4.074","4.074","4.074","4.074","0.99%"
"10/25/2007","4.034","4.034","4.034","4.034","0.32%"
"10/24/2007","4.021","4.021","4.021","4.021","-1.95%"
"10/23/2007","4.101","4.101","4.101","4.101","-0.12%"
"10/22/2007","4.106","4.106","4.106","4.106","0.17%"
"10/19/2007","4.099","4.099","4.099","4.099","-2.34%"
"10/18/2007","4.197","4.197","4.197","4.197","-1.20%"
"10/17/2007","4.248","4.248","4.248","4.248","-0.93%"
"10/16/2007","4.288","4.288","4.288","4.288","-0.21%"
"10/15/2007","4.297","4.297","4.297","4.297","0.33%"
"10/12/2007","4.283","4.283","4.283","4.283","1.52%"
"10/11/2007","4.219","4.219","4.219","4.219","0.79%"
"10/10/2007","4.186","4.186","4.186","4.186","0.50%"
"10/09/2007","4.165","4.165","4.165","4.165","0.36%"
"10/08/2007","4.150","4.150","4.150","4.150","0.00%"
"10/05/2007","4.150","4.150","4.150","4.150","1.34%"
"10/04/2007","4.095","4.095","4.095","4.095","-1.61%"
"10/03/2007","4.162","4.162","4.162","4.162","0.82%"
"10/02/2007","4.128","4.128","4.128","4.128","-0.89%"
"10/01/2007","4.165","4.165","4.165","4.165","-0.83%"
"09/28/2007","4.200","4.200","4.200","4.200","-0.50%"
"09/27/2007","4.221","4.221","4.221","4.221","-0.24%"
"09/26/2007","4.231","4.231","4.231","4.231","1.51%"
"09/25/2007","4.168","4.168","4.168","4.168","-0.48%"
"09/24/2007","4.188","4.188","4.188","4.188","-0.52%"
"09/22/2007","4.210","4.210","4.210","4.210","0.21%"
"09/21/2007","4.201","4.201","4.201","4.201","-0.87%"
