"Date","Price","Open","High","Low","Change %"
"04/29/2013","2.388","2.393","2.416","2.382","-0.25%"
"04/28/2013","2.394","2.394","2.394","2.394","0.50%"
"04/26/2013","2.382","2.391","2.409","2.374","-0.50%"
"04/25/2013","2.394","2.388","2.417","2.375","0.21%"
"04/24/2013","2.389","2.390","2.427","2.361","0.46%"
"04/23/2013","2.378","2.405","2.408","2.338","-1.37%"
"04/22/2013","2.411","2.457","2.466","2.399","-1.83%"
"04/19/2013","2.456","2.450","2.468","2.437","0.37%"
"04/18/2013","2.447","2.437","2.472","2.426","1.20%"
"04/17/2013","2.418","2.450","2.472","2.409","-1.43%"
"04/16/2013","2.453","2.433","2.458","2.420","0.53%"
"04/15/2013","2.440","2.441","2.468","2.430","-0.16%"
"04/13/2013","2.444","2.437","2.444","2.437","0.12%"
"04/12/2013","2.441","2.459","2.475","2.431","-0.93%"
"04/11/2013","2.464","2.465","2.499","2.413","0.28%"
"04/10/2013","2.457","2.392","2.467","2.392","3.67%"
"04/09/2013","2.370","2.361","2.429","2.340","1.15%"
"04/08/2013","2.343","2.393","2.404","2.320","-1.88%"
"04/07/2013","2.388","2.392","2.392","2.388","-0.38%"
"04/05/2013","2.397","2.534","2.540","2.363","-6.26%"
"04/04/2013","2.557","2.629","2.640","2.544","-3.14%"
"04/03/2013","2.640","2.649","2.659","2.623","-0.64%"
"04/02/2013","2.657","2.648","2.684","2.648","-0.75%"
"04/01/2013","2.677","2.662","2.677","2.662","0.53%"
"03/31/2013","2.663","2.663","2.663","2.663","0.04%"
"03/30/2013","2.662","2.662","2.662","2.662","0.00%"
"03/29/2013","2.662","2.662","2.673","2.662","0.19%"
"03/28/2013","2.657","2.653","2.675","2.643","0.11%"
"03/27/2013","2.654","2.683","2.691","2.631","-1.23%"
"03/26/2013","2.687","2.673","2.706","2.649","1.32%"
"03/25/2013","2.652","2.645","2.682","2.632","0.57%"
"03/24/2013","2.637","2.637","2.637","2.637","0.04%"
"03/23/2013","2.636","2.636","2.636","2.636","0.04%"
"03/22/2013","2.635","2.604","2.644","2.585","0.65%"
"03/21/2013","2.618","2.652","2.671","2.609","-1.58%"
"03/20/2013","2.660","2.642","2.668","2.624","0.91%"
"03/19/2013","2.636","2.677","2.686","2.622","-1.53%"
"03/18/2013","2.677","2.662","2.704","2.648","-1.44%"
"03/17/2013","2.716","2.716","2.716","2.716","0.00%"
"03/16/2013","2.716","2.716","2.716","2.716","0.33%"
"03/15/2013","2.707","2.734","2.748","2.702","-1.17%"
"03/14/2013","2.739","2.739","2.765","2.715","-0.25%"
"03/13/2013","2.746","2.742","2.752","2.718","-0.15%"
"03/12/2013","2.750","2.756","2.763","2.723","0.11%"
"03/11/2013","2.747","2.740","2.755","2.710","0.00%"
"03/10/2013","2.747","2.747","2.747","2.747","0.04%"
"03/09/2013","2.746","2.746","2.746","2.746","0.15%"
"03/08/2013","2.742","2.747","2.767","2.722","-0.18%"
"03/07/2013","2.747","2.756","2.773","2.706","-0.47%"
"03/06/2013","2.760","2.759","2.766","2.737","0.66%"
"03/05/2013","2.742","2.717","2.756","2.700","1.44%"
"03/04/2013","2.703","2.711","2.730","2.695","-0.37%"
"03/03/2013","2.713","2.713","2.713","2.713","-0.04%"
"03/02/2013","2.714","2.714","2.714","2.714","-0.22%"
"03/01/2013","2.720","2.750","2.765","2.704","-1.70%"
"02/28/2013","2.767","2.769","2.787","2.731","0.04%"
"02/27/2013","2.766","2.759","2.769","2.713","0.25%"
"02/26/2013","2.759","2.785","2.805","2.758","-2.68%"
"02/25/2013","2.835","2.810","2.853","2.801","1.21%"
"02/22/2013","2.801","2.810","2.834","2.786","-0.07%"
"02/21/2013","2.803","2.831","2.851","2.795","-1.89%"
"02/20/2013","2.857","2.840","2.868","2.832","0.78%"
"02/19/2013","2.835","2.845","2.855","2.796","-0.53%"
"02/18/2013","2.850","2.831","2.861","2.822","0.00%"
"02/17/2013","2.850","2.851","2.851","2.850","0.21%"
"02/15/2013","2.844","2.829","2.864","2.808","0.71%"
"02/14/2013","2.824","2.846","2.863","2.807","-0.60%"
"02/13/2013","2.841","2.828","2.869","2.817","0.60%"
"02/12/2013","2.824","2.816","2.845","2.806","-0.28%"
"02/11/2013","2.832","2.802","2.846","2.799","0.96%"
"02/10/2013","2.805","2.805","2.805","2.805","0.21%"
"02/09/2013","2.799","2.799","2.799","2.799","0.18%"
"02/08/2013","2.794","2.810","2.819","2.771","-0.78%"
"02/07/2013","2.816","2.847","2.885","2.800","-1.09%"
"02/06/2013","2.847","2.829","2.849","2.795","1.28%"
"02/05/2013","2.811","2.784","2.844","2.776","1.48%"
"02/04/2013","2.770","2.800","2.832","2.769","0.29%"
"02/03/2013","2.762","2.762","2.762","2.762","-0.07%"
"02/02/2013","2.764","2.764","2.764","2.764","0.40%"
