"Date","Price","Open","High","Low","Change %"
"12/12/1997","4.495","4.495","4.495","4.495","-0.77%"
"12/11/1997","4.530","4.530","4.530","4.530","-2.16%"
"12/10/1997","4.630","4.630","4.630","4.630","-0.69%"
"12/09/1997","4.662","4.662","4.662","4.662","0.91%"
"12/08/1997","4.620","4.620","4.620","4.620","0.00%"
"12/05/1997","4.620","4.620","4.620","4.620","0.33%"
"12/04/1997","4.605","4.605","4.605","4.605","-0.54%"
"12/03/1997","4.630","4.630","4.630","4.630","0.87%"
"12/02/1997","4.590","4.590","4.590","4.590","0.11%"
"12/01/1997","4.585","4.585","4.585","4.585","-0.33%"
"11/28/1997","4.600","4.600","4.600","4.600","-0.22%"
"11/27/1997","4.610","4.610","4.610","4.610","-1.07%"
"11/26/1997","4.660","4.660","4.660","4.660","1.30%"
"11/25/1997","4.600","4.600","4.600","4.600","-0.65%"
"11/24/1997","4.630","4.630","4.630","4.630","-0.43%"
"11/21/1997","4.650","4.650","4.650","4.650","0.22%"
"11/20/1997","4.640","4.640","4.640","4.640","-0.49%"
"11/19/1997","4.663","4.663","4.663","4.663","-0.26%"
"11/18/1997","4.675","4.675","4.675","4.675","0.32%"
"11/17/1997","4.660","4.660","4.660","4.660","0.22%"
"11/14/1997","4.650","4.650","4.650","4.650","-2.54%"
"11/13/1997","4.771","4.771","4.771","4.771","-0.29%"
"11/12/1997","4.785","4.785","4.785","4.785","1.38%"
"11/07/1997","4.720","4.720","4.720","4.720","-0.42%"
"11/06/1997","4.740","4.740","4.740","4.740","1.28%"
"11/05/1997","4.680","4.680","4.680","4.680","0.11%"
"11/04/1997","4.675","4.675","4.675","4.675","-0.53%"
"11/03/1997","4.700","4.700","4.700","4.700","1.29%"
"10/31/1997","4.640","4.640","4.640","4.640","-3.33%"
"10/30/1997","4.800","4.800","4.800","4.800","1.48%"
"10/29/1997","4.730","4.730","4.730","4.730","0.53%"
"10/28/1997","4.705","4.705","4.705","4.705","-1.26%"
"10/27/1997","4.765","4.765","4.765","4.765","-0.94%"
"10/24/1997","4.810","4.810","4.810","4.810","-2.14%"
"10/23/1997","4.915","4.915","4.915","4.915","-1.62%"
"10/22/1997","4.996","4.996","4.996","4.996","1.75%"
"10/21/1997","4.910","4.910","4.910","4.910","0.51%"
"10/20/1997","4.885","4.885","4.885","4.885","-0.20%"
"10/17/1997","4.895","4.895","4.895","4.895","0.62%"
"10/16/1997","4.865","4.865","4.865","4.865","1.57%"
"10/15/1997","4.790","4.790","4.790","4.790","3.90%"
"10/09/1997","4.610","4.610","4.610","4.610","4.18%"
"10/08/1997","4.425","4.425","4.425","4.425","0.34%"
"10/07/1997","4.410","4.410","4.410","4.410","0.11%"
"10/06/1997","4.405","4.405","4.405","4.405","1.59%"
"10/03/1997","4.336","4.336","4.336","4.336","-1.34%"
"10/02/1997","4.395","4.395","4.395","4.395","0.00%"
"10/01/1997","4.395","4.395","4.395","4.395","0.11%"
"09/30/1997","4.390","4.390","4.390","4.390","-0.34%"
"09/29/1997","4.405","4.405","4.405","4.405","0.23%"
"09/26/1997","4.395","4.395","4.395","4.395","1.36%"
"09/25/1997","4.336","4.336","4.336","4.336","0.37%"
"09/24/1997","4.320","4.320","4.320","4.320","-0.92%"
"09/23/1997","4.360","4.360","4.360","4.360","-0.57%"
"09/22/1997","4.385","4.385","4.385","4.385","1.15%"
"09/19/1997","4.335","4.335","4.335","4.335","9.89%"
"09/17/1997","3.945","3.945","3.945","3.945","-9.52%"
"09/16/1997","4.360","4.360","4.360","4.360","0.69%"
"09/15/1997","4.330","4.330","4.330","4.330","1.52%"
"09/12/1997","4.265","4.265","4.265","4.265","-0.58%"
"09/11/1997","4.290","4.290","4.290","4.290","0.47%"
"09/10/1997","4.270","4.270","4.270","4.270","-0.58%"
"09/09/1997","4.295","4.295","4.295","4.295","-0.58%"
"09/02/1997","4.320","4.320","4.320","4.320","-0.23%"
"09/01/1997","4.330","4.330","4.330","4.330","0.00%"
"08/29/1997","4.330","4.330","4.330","4.330","0.46%"
"08/28/1997","4.310","4.310","4.310","4.310","-1.17%"
"08/27/1997","4.361","4.361","4.361","4.361","0.46%"
"08/26/1997","4.341","4.341","4.341","4.341","0.14%"
"08/25/1997","4.335","4.335","4.335","4.335","-0.34%"
"08/22/1997","4.350","4.350","4.350","4.350","1.23%"
"08/21/1997","4.297","4.297","4.297","4.297","0.44%"
"08/20/1997","4.278","4.278","4.278","4.278","1.37%"
"08/19/1997","4.220","4.220","4.220","4.220","-1.63%"
