"Date","Price","Open","High","Low","Change %"
"05/14/1997","5.550","5.550","5.550","5.550","-0.70%"
"05/13/1997","5.589","5.589","5.589","5.589","-0.14%"
"05/12/1997","5.597","5.597","5.597","5.597","-1.69%"
"05/09/1997","5.693","5.693","5.693","5.693","-0.26%"
"05/07/1997","5.708","5.708","5.708","5.708","0.56%"
"05/06/1997","5.676","5.676","5.676","5.676","-0.19%"
"05/05/1997","5.687","5.687","5.687","5.687","0.26%"
"05/02/1997","5.672","5.672","5.672","5.672","-0.60%"
"04/30/1997","5.706","5.706","5.706","5.706","-1.37%"
"04/29/1997","5.785","5.785","5.785","5.785","-0.46%"
"04/28/1997","5.812","5.812","5.812","5.812","-0.03%"
"04/25/1997","5.814","5.814","5.814","5.814","0.12%"
"04/24/1997","5.807","5.807","5.807","5.807","0.21%"
"04/23/1997","5.795","5.795","5.795","5.795","0.22%"
"04/22/1997","5.782","5.782","5.782","5.782","-0.41%"
"04/21/1997","5.806","5.806","5.806","5.806","0.82%"
"04/18/1997","5.759","5.759","5.759","5.759","0.54%"
"04/17/1997","5.728","5.728","5.728","5.728","0.32%"
"04/16/1997","5.710","5.710","5.710","5.710","0.26%"
"04/15/1997","5.695","5.695","5.695","5.695","-1.96%"
"04/14/1997","5.809","5.809","5.809","5.809","-0.56%"
"04/11/1997","5.842","5.842","5.842","5.842","0.93%"
"04/10/1997","5.788","5.788","5.788","5.788","0.21%"
"04/09/1997","5.776","5.776","5.776","5.776","-0.26%"
"04/08/1997","5.791","5.791","5.791","5.791","-0.22%"
"04/07/1997","5.804","5.804","5.804","5.804","-2.26%"
"04/04/1997","5.938","5.938","5.938","5.938","0.12%"
"04/03/1997","5.931","5.931","5.931","5.931","0.00%"
"04/02/1997","5.931","5.931","5.931","5.931","0.47%"
"04/01/1997","5.903","5.903","5.903","5.903","1.08%"
"03/27/1997","5.840","5.840","5.840","5.840","1.04%"
"03/26/1997","5.780","5.780","5.780","5.780","-0.48%"
"03/25/1997","5.808","5.808","5.808","5.808","0.26%"
"03/24/1997","5.793","5.793","5.793","5.793","0.00%"
"03/21/1997","5.793","5.793","5.793","5.793","-0.58%"
"03/20/1997","5.827","5.827","5.827","5.827","-0.15%"
"03/19/1997","5.836","5.836","5.836","5.836","0.59%"
"03/18/1997","5.802","5.802","5.802","5.802","0.09%"
"03/17/1997","5.797","5.797","5.797","5.797","3.20%"
"03/14/1997","5.617","5.617","5.617","5.617","-0.18%"
"03/13/1997","5.627","5.627","5.627","5.627","1.22%"
"03/12/1997","5.559","5.559","5.559","5.559","0.20%"
"03/11/1997","5.548","5.548","5.548","5.548","-0.11%"
"03/10/1997","5.554","5.554","5.554","5.554","-0.64%"
"03/07/1997","5.590","5.590","5.590","5.590","0.31%"
"03/06/1997","5.573","5.573","5.573","5.573","0.45%"
"03/05/1997","5.548","5.548","5.548","5.548","1.43%"
"03/04/1997","5.470","5.470","5.470","5.470","0.33%"
"03/03/1997","5.452","5.452","5.452","5.452","0.33%"
"02/28/1997","5.434","5.434","5.434","5.434","0.70%"
"02/27/1997","5.396","5.396","5.396","5.396","-0.97%"
"02/26/1997","5.449","5.449","5.449","5.449","0.55%"
"02/25/1997","5.419","5.419","5.419","5.419","-0.13%"
"02/24/1997","5.426","5.426","5.426","5.426","0.65%"
"02/21/1997","5.391","5.391","5.391","5.391","-0.42%"
"02/20/1997","5.414","5.414","5.414","5.414","0.50%"
"02/19/1997","5.387","5.387","5.387","5.387","0.52%"
"02/18/1997","5.359","5.359","5.359","5.359","-0.46%"
"02/17/1997","5.384","5.384","5.384","5.384","-0.50%"
"02/14/1997","5.411","5.411","5.411","5.411","-0.53%"
"02/13/1997","5.440","5.440","5.440","5.440","-0.27%"
"02/12/1997","5.455","5.455","5.455","5.455","-0.66%"
"02/11/1997","5.491","5.491","5.491","5.491","-0.56%"
"02/10/1997","5.522","5.522","5.522","5.522","0.84%"
"02/07/1997","5.476","5.476","5.476","5.476","-1.17%"
"02/06/1997","5.541","5.541","5.541","5.541","0.16%"
"02/05/1997","5.532","5.532","5.532","5.532","-0.50%"
"02/04/1997","5.560","5.560","5.560","5.560","-0.30%"
"02/03/1997","5.577","5.577","5.577","5.577","-0.04%"
"01/31/1997","5.579","5.579","5.579","5.579","-0.76%"
"01/30/1997","5.622","5.622","5.622","5.622","0.18%"
"01/29/1997","5.612","5.612","5.612","5.612","0.00%"
"01/28/1997","5.612","5.612","5.612","5.612","-0.71%"
"01/27/1997","5.652","5.652","5.652","5.652","0.68%"
"01/24/1997","5.614","5.614","5.614","5.614","1.04%"
"01/23/1997","5.556","5.556","5.556","5.556","-0.38%"
"01/22/1997","5.577","5.577","5.577","5.577","0.22%"
"01/21/1997","5.565","5.565","5.565","5.565","-0.45%"
"01/20/1997","5.590","5.590","5.590","5.590","-0.25%"
"01/17/1997","5.604","5.604","5.604","5.604","-0.04%"
"01/16/1997","5.606","5.606","5.606","5.606","-0.02%"
"01/15/1997","5.607","5.607","5.607","5.607","-0.36%"
"01/14/1997","5.627","5.627","5.627","5.627","-0.97%"
"01/13/1997","5.682","5.682","5.682","5.682","-2.44%"
"01/10/1997","5.824","5.824","5.824","5.824","0.21%"
"01/09/1997","5.812","5.812","5.812","5.812","-1.00%"
"01/08/1997","5.871","5.871","5.871","5.871","-0.47%"
"01/07/1997","5.899","5.899","5.899","5.899","-0.32%"
"01/06/1997","5.918","5.918","5.918","5.918","0.27%"
"01/03/1997","5.902","5.902","5.902","5.902","-0.46%"
"01/02/1997","5.929","5.929","5.929","5.929","1.25%"
"12/31/1996","5.856","5.856","5.856","5.856","2.32%"
"12/30/1996","5.723","5.723","5.723","5.723","0.18%"
"12/27/1996","5.713","5.713","5.713","5.713","-0.59%"
"12/26/1996","5.747","5.747","5.747","5.747","3.12%"
"12/24/1996","5.573","5.573","5.573","5.573","-3.40%"
"12/23/1996","5.769","5.769","5.769","5.769","-0.43%"
"12/20/1996","5.794","5.794","5.794","5.794","0.19%"
"12/19/1996","5.783","5.783","5.783","5.783","-0.99%"
"12/18/1996","5.841","5.841","5.841","5.841","0.00%"
"12/17/1996","5.841","5.841","5.841","5.841","0.31%"
"12/16/1996","5.823","5.823","5.823","5.823","0.50%"
"12/13/1996","5.794","5.794","5.794","5.794","-1.11%"
"12/12/1996","5.859","5.859","5.859","5.859","0.39%"
"12/11/1996","5.836","5.836","5.836","5.836","1.64%"
"12/10/1996","5.742","5.742","5.742","5.742","0.49%"
"12/09/1996","5.714","5.714","5.714","5.714","-0.94%"
"12/06/1996","5.768","5.768","5.768","5.768","0.37%"
