date,DEU_public_finance_f1__DEU_public_finance_f2
2014-08-08,-0.8455734470371681
2014-08-11,-0.8466854873011762
2014-08-12,-0.8475541442618397
2014-08-13,-0.8482324672275922
2014-08-14,-0.8487620281544339
2014-08-15,-0.8491753710853234
2014-08-18,-0.849497952206867
2014-08-19,-0.8497496710903942
2014-08-20,-0.84994607603526
2014-08-21,-0.8500993109265994
2014-08-22,-0.8502188578606039
2014-08-25,-0.8503121188750814
2014-08-26,-0.8503848712111757
2014-08-27,-0.8504416233379329
2014-08-28,-0.8504858932117093
2014-08-29,-0.8505204256594502
2014-09-01,-0.8505473621451146
2014-09-02,-0.6906542236660991
2014-09-03,-0.7047496382506594
2014-09-04,-0.7209327667746112
2014-09-05,-0.7379115061110729
2014-09-08,-0.7546769455483948
2014-09-09,-0.770496874408197
2014-09-10,-0.7848971839881391
2014-09-11,-0.7976271268314953
2014-09-12,-0.8086129424903294
2014-09-15,-0.8179078175160179
2014-09-16,-0.8256455341190024
2014-09-17,-0.8320024464204842
2014-09-18,-0.837169435891711
2014-09-19,-0.8413332874943165
2014-09-22,-0.8446657589307919
2014-09-23,-0.8473182884896968
2014-09-24,-0.8494204645248798
2014-09-25,-0.8510807714008757
2014-09-26,-0.8523885484311219
2014-09-29,-0.8534164602111879
2014-09-30,-0.8542230509423713
2014-10-01,-0.7018823749579929
2014-10-02,-0.7193775666564018
2014-10-03,-0.7350203854931031
2014-10-06,-0.7486961031347961
2014-10-07,-0.7604172108165178
2014-10-08,-0.7702921611992346
2014-10-09,-0.7784913547772842
2014-10-10,-0.7852166863137683
2014-10-13,-0.7906778785554741
2014-10-14,-0.7950762846470436
2014-10-15,-0.7985952823756624
2014-10-16,-0.8013957276223387
2014-10-17,-0.8036148807013274
2014-10-20,-0.8053674685080905
2014-10-21,-0.8067478881848341
2014-10-22,-0.807832880345601
2014-10-23,-0.8086842562697908
2014-10-24,-0.8093514471610592
2014-10-27,-0.8098737651377854
2014-10-28,-0.8102823404784848
2014-10-29,-0.8106017421908521
2014-10-30,-0.8108513105665047
2014-10-31,-0.8110462391672731
2014-11-03,-0.5965428171485287
2014-11-04,-0.6169282202378192
2014-11-05,-0.6397855676959358
2014-11-06,-0.6639142491901248
2014-11-07,-0.688220489807782
2014-11-10,-0.7117686644241323
2014-11-11,-0.733825886732414
2014-11-12,-0.7538853809748909
2014-11-13,-0.7716628074504284
2014-11-14,-0.7870685766830401
2014-11-17,-0.8001650229230963
2014-11-18,-0.8111188057740324
2014-11-19,-0.8201569391649843
2014-11-20,-0.8275313374830116
2014-11-21,-0.8334934283268816
2014-11-24,-0.838278088830126
2014-11-25,-0.8420950335874996
2014-11-26,-0.8451255257277259
2014-11-27,-0.8475225191356001
2014-11-28,-0.8494127682989879
2014-12-01,-0.8508998814206064
2014-12-02,-0.8224745016040438
2014-12-03,-0.8271390749452374
2014-12-04,-0.8317708528955021
2014-12-05,-0.8360694893135757
2014-12-08,-0.8398855311494399
2014-12-09,-0.8431687782342547
2014-12-10,-0.8459295844594945
2014-12-11,-0.8482114966805551
2014-12-12,-0.8500730642813691
2014-12-15,-0.8515765398939033
2014-12-16,-0.8527814288120869
2014-12-17,-0.8537412488288166
2014-12-18,-0.8545022900346854
2014-12-19,-0.8551035367043064
2014-12-22,-0.8555772029326091
2014-12-23,-0.8559495418287177
2014-12-24,-0.8562417291392048
2014-12-25,-0.8564707131865288
2014-12-26,-0.8566499791016134
2014-12-29,-0.8567902082542532
2014-12-30,-0.8568998319675627
2014-12-31,-0.8569854877614211
2015-01-01,-0.8497275935413975
2015-01-02,-0.8513377852026491
2015-01-05,-0.8526079263345172
2015-01-06,-0.853606621735906
2015-01-07,-0.8543901710920965
2015-01-08,-0.8550039856307858
2015-01-09,-0.85548430995999
2015-01-12,-0.8558598771551006
2015-01-13,-0.8561533626345881
2015-01-14,-0.8563826055442243
2015-01-15,-0.8565616093673406
2015-01-16,-0.8567013492096359
2015-01-19,-0.856810416719867
2015-01-20,-0.8568955319062497
2015-01-21,-0.8569619474657331
2015-01-22,-0.8570137671650089
2015-01-23,-0.8570541959557447
2015-01-26,-0.8570857361228943
2015-01-27,-0.8571103409133438
2015-01-28,-0.8571295347461604
2015-01-29,-0.8571445072052558
2015-01-30,-0.8571561864916232
2015-02-02,-0.8571652967994474
2015-02-03,-0.34831745245207146
2015-02-04,-0.14982729483013202
2015-02-05,0.020613645508327394
2015-02-06,0.1669405057822573
2015-02-09,0.29196286648349984
2015-02-10,0.3979613881512326
2015-02-11,0.4870002007172763
2015-02-12,0.5610616506659437
2015-02-13,0.6220749418048993
2015-02-16,0.6718911314790562
2015-02-17,0.712240917304438
2015-02-18,0.7446968812572025
2015-02-19,0.7706498696565109
2015-02-20,0.7913011229945027
2015-02-23,0.8076674871651371
