date,FRA_real_estate_f1__FRA_real_estate_f2
2007-01-10,-0.921056238066892
2007-01-11,-0.9210987339112532
2007-01-12,-0.9211277944237388
2007-01-15,-0.9211476309096394
2007-01-16,-0.9211611544930494
2007-01-17,-0.9211703665867421
2007-01-18,-0.9211766382267238
2007-01-19,-0.9211809063674827
2007-01-22,-0.9211838102853034
2007-01-23,-0.921185785679911
2007-01-24,-0.9211871292853561
2007-01-25,-0.9211880430925051
2007-01-26,-0.9211886645529566
2007-01-29,-0.9211890871789724
2007-01-30,-0.9211893745797495
2007-01-31,-0.9211895700191642
2007-02-01,-0.919664446000453
2007-02-02,-0.9200939800903813
2007-02-05,-0.9204139068479087
2007-02-06,-0.9206421362789234
2007-02-07,-0.9208021609210087
2007-02-08,-0.9209131815027669
2007-02-09,-0.9209896855965998
2007-02-12,-0.9210421726494735
2007-02-13,-0.9210780776395898
2007-02-14,-0.9211025916084615
2007-02-15,-0.9211193065958254
2007-02-16,-0.9211306937891817
2007-02-19,-0.9211384467800218
2007-02-20,-0.9211437232937262
2007-02-21,-0.9211473133920974
2007-02-22,-0.9211497556143443
2007-02-23,-0.9211514167663896
2007-02-26,-0.9211525465531192
2007-02-27,-0.9211533149017613
2007-02-28,-0.9211538374219088
2007-03-01,-0.9217565582055546
2007-03-02,-0.9215226844236862
2007-03-05,-0.9213869976968558
2007-03-06,-0.9213112382185782
2007-03-07,-0.9212676164388564
2007-03-08,-0.9212416790391822
2007-03-09,-0.9212257882204373
2007-03-12,-0.9212157977456079
2007-03-13,-0.9212093836379142
2007-03-14,-0.92120519825571
2007-03-15,-0.9212024339193572
2007-03-16,-0.9212005920368159
2007-03-19,-0.921199357090613
2007-03-20,-0.9211985254428201
2007-03-21,-0.921197963677617
2007-03-22,-0.9211975834146457
2007-03-23,-0.9211973256395342
2007-03-26,-0.9211971507242462
2007-03-27,-0.9211970319538416
2007-03-28,-0.9211969512695392
2007-03-29,-0.921196896441035
2007-03-30,-0.9211968591746961
2007-04-02,-0.9211968338414783
2007-04-03,-0.9236098661347969
2007-04-04,-0.9228793071929711
2007-04-05,-0.9223629160885166
2007-04-06,-0.9220070593249934
2007-04-09,-0.9217629073895611
2007-04-10,-0.9215958749250318
2007-04-11,-0.9214818243334102
2007-04-12,-0.9214040527265546
2007-04-13,-0.9213510674371038
2007-04-16,-0.9213149908830108
2007-04-17,-0.9212904372913152
2007-04-18,-0.9212737308931972
2007-04-19,-0.9212623659423458
2007-04-20,-0.9212546356516352
2007-04-23,-0.921249378073975
2007-04-24,-0.9212458024695988
2007-04-25,-0.9212433708509077
2007-04-26,-0.9212417172548982
2007-04-27,-0.9212405927660553
2007-04-30,-0.9212398280938487
2007-05-01,-0.9212971186326253
2007-05-02,-0.9212783783311469
2007-05-03,-0.9212655895373681
2007-05-04,-0.9212569059546174
2007-05-07,-0.9212510072797095
2007-05-08,-0.921246999036062
2007-05-09,-0.9212442747528162
2007-05-10,-0.9212424228528271
2007-05-11,-0.9212411638447702
2007-05-14,-0.921240307851001
2007-05-15,-0.9212397258364133
2007-05-16,-0.9212393300949642
