date,ITA_public_finance_f1__ITA_public_finance_f2
2015-03-24,0.9020244938608512
2015-03-25,0.902097964475831
2015-03-26,0.9021479516323182
2015-03-27,0.9021819554355103
2015-03-30,0.9022050838090986
2015-03-31,0.902220813772265
2015-04-01,0.8992882894869753
2015-04-02,0.8998136694955472
2015-04-03,0.9003943461717996
2015-04-06,0.9008965838579248
2015-04-07,0.9012891362310849
2015-04-08,0.9015801250102784
2015-04-09,0.9017892681913581
2015-04-10,0.9019367450023204
2015-04-13,0.9020394764590888
2015-04-14,0.9021104702782606
2015-04-15,0.9021592730776722
2015-04-16,0.902192703138156
2015-04-17,0.9022155486201466
2015-04-20,0.9022311358589874
2015-04-21,0.9022417593802518
2015-04-22,0.9022489945656391
2015-04-23,0.9022539196655752
2015-04-24,0.9022572711248287
2015-04-27,0.9022595512219351
2015-04-28,0.9022611021981528
2015-04-29,0.902262157097411
2015-04-30,0.9022628745374376
2015-05-01,0.8884134448920987
2015-05-04,0.8919760302362949
2015-05-05,0.8948706139525829
2015-05-06,0.8970508447378589
2015-05-07,0.8986297178006766
2015-05-08,0.8997474263650005
2015-05-11,0.900527716229641
2015-05-12,0.9010676370637517
2015-05-13,0.9014390827451931
2015-05-14,0.9016936502556091
2015-05-15,0.9018676726044997
2015-05-18,0.9019864311726372
2015-05-19,0.9020673826229931
2015-05-20,0.9021225200071662
2015-05-21,0.9021600552005266
2015-05-22,0.9021855984322312
2015-05-25,0.9022029767450476
2015-05-26,0.9022147981143165
2015-05-27,0.902222838545046
2015-05-28,0.902228306913736
2015-05-29,0.9022320258076609
2015-06-01,0.9022345548407897
2015-06-02,0.8900534022529302
2015-06-03,0.8932983390798724
2015-06-04,0.8958572421863555
2015-06-05,0.8977527342060514
2015-06-08,0.8991114432154947
2015-06-09,0.9000670181255931
2015-06-10,0.9007312630410642
2015-06-11,0.9011895777224775
2015-06-12,0.9015042794886836
2015-06-15,0.9017196806512927
2015-06-16,0.901866800937824
2015-06-17,0.9019671415799069
2015-06-18,0.902035511212469
2015-06-19,0.9020820663002527
2015-06-22,0.9021137532017156
2015-06-23,0.902135313893554
2015-06-24,0.9021499814436865
2015-06-25,0.9021599582763398
2015-06-26,0.9021667438595073
2015-06-29,0.902171358672064
2015-06-30,0.9021744970279573
2015-07-01,0.8603393801623355
2015-07-02,0.8723373681107597
2015-07-03,0.8812172320397522
2015-07-06,0.8875604457270039
2015-07-07,0.8920074798271023
2015-07-08,0.8950912513759368
2015-07-09,0.8972152863832727
2015-07-10,0.898671977441213
2015-07-13,0.8996681853065461
2015-07-14,0.9003482070240041
2015-07-15,0.9008118191958555
2015-07-16,0.9011276275189316
2015-07-17,0.9013426318812198
2015-07-20,0.9014889524088199
2015-07-21,0.901588504635939
2015-07-22,0.9016562251981182
2015-07-23,0.9017022867364322
2015-07-24,0.9017336139099204
2015-07-27,0.9017549188408805
2015-07-28,0.901769407321274
2015-07-29,0.901779260004568
2015-07-30,0.9017859600649464
2015-07-31,0.9017905162128724
2015-08-03,0.8899663930191581
2015-08-04,0.8915353231984621
2015-08-05,0.8937060705161394
2015-08-06,0.8957796212970907
2015-08-07,0.8974989300452582
2015-08-10,0.8988229599008533
2015-08-11,0.8997990324040263
2015-08-12,0.9004991592039808
2015-08-13,0.9009925292766144
2015-08-14,0.9013361600640203
2015-08-17,0.9015736397257145
2015-08-18,0.9017369029895774
2015-08-19,0.9018487484766018
2015-08-20,0.9019251870471455
2015-08-21,0.9019773431243975
2015-08-24,0.9020128916287409
2015-08-25,0.9020371027366055
2015-08-26,0.9020535839261407
