date,FRA_public_finance_f1__FRA_public_finance_f2
2001-02-06,0.36327130503059313
2001-02-07,0.40140066924956225
2001-02-08,0.44215653931758714
2001-02-09,0.4836716221636102
2001-02-12,0.5239712314632401
2001-02-13,0.5612634840892464
2001-02-14,0.5942192311317089
2001-02-15,0.6221300864381927
2001-02-16,0.6448972994533636
2001-02-19,0.6628883378082516
2001-02-20,0.6767423004168207
2001-02-21,0.6871951949176376
2001-02-22,0.6949593346723122
2001-02-23,0.7006586649728532
2001-02-26,0.7048058360408883
2001-02-27,0.7078042527939443
2001-02-28,0.7099620219526761
2001-03-01,0.5039591518969534
2001-03-02,0.38950291415851035
2001-03-05,0.28817528353008176
2001-03-06,0.20180319996692198
2001-03-07,0.1306836265390008
2001-03-08,0.07388948080115773
2001-03-09,0.02970571531388873
2001-03-12,-0.003935118473364511
2001-03-13,-0.02911231692037581
2001-03-14,-0.04770550701252744
2001-03-15,-0.06129802995515811
2001-03-16,-0.07115994590709668
2001-03-19,-0.07827539057803419
2001-03-20,-0.08338839993286898
2001-03-21,-0.08705169200822094
2001-03-22,-0.08967074514046114
2001-03-23,-0.09154037206756498
2001-03-26,-0.09287356041261907
2001-03-27,-0.09382348529874404
2001-03-28,-0.09449995017076948
2001-03-29,-0.09498148629193448
2001-03-30,-0.09532416703483634
2001-04-02,-0.09556798353734017
2001-04-03,0.30186986411715777
2001-04-04,0.4103101572365487
2001-04-05,0.4888291284220058
2001-04-06,0.5454257370463576
2001-04-09,0.5860763748969142
2001-04-10,0.6151953609541055
2001-04-11,0.6360122537768442
2001-04-12,0.6508722068668014
2001-04-13,0.6614685225433773
2001-04-16,0.6690186979474385
2001-04-17,0.6743954258983623
2001-04-18,0.6782228469135387
2001-04-19,0.6809466192017051
2001-04-20,0.6828845894104916
2001-04-23,0.6842632598112794
2001-04-24,0.6852439435034281
2001-04-25,0.6859414777137341
2001-04-26,0.6864375892567153
2001-04-27,0.6867904285704907
2001-04-30,0.687041364640189
2001-05-01,0.24138470880712917
2001-05-02,0.2593832104760417
2001-05-03,0.2840733449796605
2001-05-04,0.3146530810560806
2001-05-07,0.3502719386829334
2001-05-08,0.3898122002695915
2001-05-09,0.4317921209652364
2001-05-10,0.47440755352750985
2001-05-11,0.5157208598794369
2001-05-14,0.5539513733899528
2001-05-15,0.5877621054489441
2001-05-16,0.6164291659072204
2001-05-17,0.6398414345258197
2001-05-18,0.6583630984619078
2001-05-21,0.6726395408929242
2001-05-22,0.6834197363684853
2001-05-23,0.6914319616221959
2001-05-24,0.6973161873478623
2001-05-25,0.7015994156146026
2001-05-28,0.7046970103604548
2001-05-29,0.7069265760115079
2001-05-30,0.7085258706613222
2001-05-31,0.7096702406082527
2001-06-01,0.4133516240024443
2001-06-04,0.12539127957751384
2001-06-05,-0.08587121591898647
2001-06-06,-0.23967960547342737
2001-06-07,-0.350981298624834
2001-06-08,-0.4311496487277825
2001-06-11,-0.48869215686679834
2001-06-12,-0.5298882091179292
2001-06-13,-0.559325986409009
2001-06-14,-0.5803328864158257
2001-06-15,-0.5953087491918787
2001-06-18,-0.605977537308145
2001-06-19,-0.6135741285903016
2001-06-20,-0.6189812425815886
2001-06-21,-0.6228289347556979
2001-06-22,-0.6255664420912519
2001-06-25,-0.6275138341649296
2001-06-26,-0.6288990294819216
2001-06-27,-0.6298842644369168
2001-06-28,-0.6305849902255092
2001-06-29,-0.6310833486449154
2001-07-02,-0.6314377742742902
2001-07-03,-0.6231024542209513
2001-07-04,-0.6245346252195796
2001-07-05,-0.6255508041955617
2001-07-06,-0.626272292926245
2001-07-09,-0.6267847892701731
2001-07-10,-0.6271489519955008
2001-07-11,-0.627407774612611
2001-07-12,-0.6275917592185108
2001-07-13,-0.6277225605961689
2001-07-16,-0.6278155599256545
2001-07-17,-0.6278816860988143
2001-07-18,-0.6279287064104774
2001-07-19,-0.6279621421398367
2001-07-20,-0.6279859185056915
2001-07-23,-0.6280028262945414
2001-07-24,-0.628014849849635
2001-07-25,-0.6280234001692973
2001-07-26,-0.6280294805980385
2001-07-27,-0.6280338046186944
2001-07-30,-0.6280368796003505
2001-07-31,-0.6280390663454448
2001-08-01,0.041347165270945986
2001-08-02,0.1646456195012142
2001-08-03,0.2719558170210392
2001-08-06,0.36435770420414065
2001-08-07,0.4423512758616871
2001-08-08,0.5065704207619068
2001-08-09,0.5580898503363113
2001-08-10,0.598417138774119
2001-08-13,0.6293094204733247
