date,DEU_external_fx_f1__DEU_external_fx_f2
2020-10-19,0.7396058754698702
2020-10-20,0.7401982445116941
2020-10-21,0.7405430212516937
2020-10-22,0.7407436941132636
2020-10-23,0.7408604939631009
2020-10-26,0.740928476543582
2020-10-27,0.7409680454463712
2020-10-28,0.7409910763486669
2020-10-29,0.7410044813924622
2020-10-30,0.7410122837476865
2020-11-02,0.7410168250803431
2020-11-03,0.7194777668897911
2020-11-04,0.701284187043438
2020-11-05,0.7037912101048089
2020-11-06,0.7162078074221059
2020-11-09,0.7306083750617434
2020-11-10,0.742846048721016
2020-11-11,0.7517472049831717
2020-11-12,0.7576620579817663
2020-11-13,0.7613857814918438
2020-11-16,0.7636556737060098
2020-11-17,0.7650131518374661
2020-11-18,0.7658158878004955
2020-11-19,0.7662874589271873
2020-11-20,0.7665634192761249
2020-11-23,0.7667245464292998
2020-11-24,0.7668185016712431
2020-11-25,0.7668732462820866
2020-11-26,0.7669051299616709
2020-11-27,0.7669236944489382
2020-11-30,0.7669345021162308
2020-12-01,0.5514909736842176
2020-12-02,0.34236919992074755
2020-12-03,0.1921979345167679
2020-12-04,0.08967905064664086
2020-12-07,0.022947794590892266
2020-12-08,-0.018861134740489838
2020-12-09,-0.044350369989759206
2020-12-10,-0.05961225528014279
2020-12-11,-0.06864732309459752
2020-12-14,-0.07395923055700163
2020-12-15,-0.07706931776914708
2020-12-16,-0.07888580249344929
2020-12-17,-0.07994521828121465
2020-12-18,-0.0805625742436839
2020-12-21,-0.08092215086074526
2020-12-22,-0.08113152488013581
2020-12-23,-0.0812534186828011
2020-12-24,-0.08132437617017874
2020-12-25,-0.08136567999224634
2020-12-28,-0.08138972184527302
2020-12-29,-0.08140371569806715
2020-12-30,-0.08141186089920976
2020-12-31,-0.08141660182876634
2021-01-01,-0.5487171297664051
2021-01-04,-0.4924627774554088
2021-01-05,-0.46790809542596373
2021-01-06,-0.4694093419086129
2021-01-07,-0.49045368018662105
2021-01-08,-0.5231353232604656
2021-01-11,-0.5590510319691746
2021-01-12,-0.5914219949404937
2021-01-13,-0.6167381527467377
2021-01-14,-0.6345987867993041
2021-01-15,-0.6463309923370946
2021-01-18,-0.653684133051629
2021-01-19,-0.6581584156457627
2021-01-20,-0.6608321793381392
2021-01-21,-0.6624127550413217
2021-01-22,-0.6633411201273383
2021-01-25,-0.6638843480249853
2021-01-26,-0.664201512674674
2021-01-27,-0.6643864507755071
2021-01-28,-0.6644942065977189
2021-01-29,-0.6645569639164736
2021-02-01,-0.6645935046222518
2021-02-02,-0.47773573401180414
2021-02-03,-0.5070141922382274
2021-02-04,-0.5250483356446983
2021-02-05,-0.5359148872604791
2021-02-08,-0.5423724081009413
2021-02-09,-0.5461774931218585
2021-02-10,-0.5484083049924969
2021-02-11,-0.5497122518358046
2021-02-12,-0.5504730893516222
2021-02-15,-0.5509165716012816
2021-02-16,-0.5511749160459354
2021-02-17,-0.5513253582037834
2021-02-18,-0.5514129475218437
2021-02-19,-0.5514639370503587
2021-02-22,-0.5514936182001692
2021-02-23,-0.551510894984303
2021-02-24,-0.5515209512070224
2021-02-25,-0.5515268045088152
2021-02-26,-0.5515302114410142
2021-03-01,-0.5515321944471204
2021-03-02,-0.6155766105877929
2021-03-03,-0.5998705921680093
2021-03-04,-0.6029570423834802
2021-03-05,-0.6146290483734451
2021-03-08,-0.6277775737248127
2021-03-09,-0.6388128086983333
2021-03-10,-0.6467861614531825
2021-03-11,-0.6520644945419536
2021-03-12,-0.6553802224264461
2021-03-15,-0.6573988327984568
2021-03-16,-0.6586051374785202
2021-03-17,-0.6593181687507429
2021-03-18,-0.6597369366217327
2021-03-19,-0.6599819607986406
2021-03-22,-0.6601250127494417
2021-03-23,-0.6602084239567793
2021-03-24,-0.6602570234966234
2021-03-25,-0.6602853277616085
2021-03-26,-0.6603018079485057
2021-03-29,-0.6603114021459975
2021-03-30,-0.6603169870804161
2021-03-31,-0.6603202379976123
2021-04-01,-0.019756154278956006
2021-04-02,0.299526393407083
2021-04-05,0.4911659068021649
2021-04-06,0.604913592360059
2021-04-07,0.6719188816439541
2021-04-08,0.7112005910295333
2021-04-09,0.7341619686974492
2021-04-12,0.747560070365269
2021-04-13,0.7553698316823527
2021-04-14,0.7599193706873821
2021-04-15,0.7625687371090069
2021-04-16,0.7641112406278062
2021-04-19,0.7650092017375921
2021-04-20,0.7655319085312114
2021-04-21,0.7658361657236759
2021-04-22,0.7660132635111163
2021-04-23,0.7661163446829661
2021-04-26,0.7661763434084645
2021-04-27,0.7662112656929879
2021-04-28,0.766231592167995
2021-04-29,0.7662434231500994
2021-04-30,0.7662503093419643
2021-05-03,0.1110877599623789
2021-05-04,-0.20306769729368904
2021-05-05,-0.39200073917539363
2021-05-06,-0.5041171948538362
2021-05-07,-0.5701205081236365
2021-05-10,-0.6087940822080348
2021-05-11,-0.6313915741554932
2021-05-12,-0.6445742173083991
2021-05-13,-0.6522572719931561
2021-05-14,-0.6567326096146231
2021-05-17,-0.6593386318129137
2021-05-18,-0.6608558538069658
2021-05-19,-0.6617390817872846
2021-05-20,-0.6622532070615781
2021-05-21,-0.6625524673223427
2021-05-24,-0.6627266559547519
2021-05-25,-0.6628280436228369
2021-05-26,-0.6628870565689036
2021-05-27,-0.662921405056304
2021-05-28,-0.66294139754531
2021-05-31,-0.6629530341288352
2021-06-01,-0.6442420524120438
2021-06-02,-0.6516456362521491
2021-06-03,-0.6558783386833251
2021-06-04,-0.6583167169046691
2021-06-07,-0.6597275404578478
2021-06-08,-0.6605458757645829
2021-06-09,-0.6610212312403553
2021-06-10,-0.6612975880996879
2021-06-11,-0.6614583317093851
2021-06-14,-0.6615518551040944
2021-06-15,-0.6616062775921818
2021-06-16,-0.6616379497878351
2021-06-17,-0.6616563830493856
2021-06-18,-0.6616671115814396
2021-06-21,-0.6616733559226945
2021-06-22,-0.6616769903646149
2021-06-23,-0.6616791057603157
2021-06-24,-0.6616803370128015
2021-06-25,-0.6616810536569597
2021-06-28,-0.6616814707765221
2021-06-29,-0.6616817135592967
2021-06-30,-0.661681854870101
2021-07-01,-0.4026494588539622
2021-07-02,-0.08231662631862802
2021-07-05,0.1393910216970506
2021-07-06,0.2850701757267667
2021-07-07,0.3769044033520499
2021-07-08,0.4331079838549409
2021-07-09,0.46683938412439685
2021-07-12,0.4868365124013738
2021-07-13,0.4986030261263775
2021-07-14,0.5054956113492093
2021-07-15,0.5095224627508456
2021-07-16,0.5118714079071686
2021-07-19,0.5132403479088653
2021-07-20,0.514037727061196
2021-07-21,0.5145020397926348
2021-07-22,0.5147723595527015
2021-07-23,0.5149297213352624
2021-07-26,0.5150213210485337
2021-07-27,0.5150746390007719
2021-07-28,0.5151056734316213
2021-07-29,0.5151237372208277
2021-07-30,0.5151342512909934
2021-08-02,0.5151403710047058
2021-08-03,0.6440758295852964
2021-08-04,0.6676484530206658
2021-08-05,0.6927589950715118
2021-08-06,0.714022403517892
2021-08-09,0.7296815101057473
2021-08-10,0.7402211855613978
2021-08-11,0.7469206296529866
2021-08-12,0.7510307044484882
2021-08-13,0.7534985850431097
2021-08-16,0.7549615215395084
2021-08-17,0.7558221848633324
2021-08-18,0.7563262733051593
2021-08-19,0.7566207481996261
2021-08-20,0.7567925109271135
2021-08-23,0.7568926086538453
2021-08-24,0.7569509121988016
2021-08-25,0.7569848618201296
2021-08-26,0.7570046269086522
2021-08-27,0.7570161327469023
2021-08-30,0.7570228302351545
2021-08-31,0.7570267286731944
2021-09-01,0.7632314030613543
2021-09-02,0.7565390037471675
2021-09-03,0.7567961661182685
2021-09-06,0.7591023824127551
2021-09-07,0.7614100314812481
2021-09-08,0.7631428681992307
2021-09-09,0.7642984212740956
2021-09-10,0.7650241064684217
2021-09-13,0.7654651785193609
2021-09-14,0.7657283785780471
2021-09-15,0.7658837961560387
2021-09-16,0.7659750153119702
2021-09-17,0.766028367361905
2021-09-20,0.7660595084600965
2021-09-21,0.7660776637930291
2021-09-22,0.7660882411347151
2021-09-23,0.7660944010611579
2021-09-24,0.7660979875845997
2021-09-27,0.7661000755011554
2021-09-28,0.7661012908989666
2021-09-29,0.766101998362217
2021-09-30,0.7661024101540717
2021-10-01,0.786344370499664
2021-10-04,0.7753393921502809
2021-10-05,0.7707239585500829
2021-10-06,0.768957945358377
2021-10-07,0.7683335106948246
2021-10-08,0.7681299600210263
2021-10-11,0.7680709976890312
2021-10-12,0.7680579977000274
2021-10-13,0.768057894656197
2021-10-14,0.7680604123209877
2021-10-15,0.7680627608486437
2021-10-18,0.7680644289566613
2021-10-19,0.768065502289297
2021-10-20,0.7680661617926507
2021-10-21,0.7680665574502228
2021-10-22,0.7680667917405782
2021-10-25,0.7680669294639247
2021-10-26,0.7680670100846421
2021-10-27,0.7680670571652843
2021-10-28,0.7680670846211402
2021-10-29,0.7680671006195918
2021-11-01,0.7680671099374883
2021-11-02,0.7348444281763379
2021-11-03,0.7482202230004615
2021-11-04,0.7560610478251908
2021-11-05,0.7606383359918101
2021-11-08,0.7633062575514119
2021-11-09,0.7648602195859336
2021-11-10,0.7657650441581887
2021-11-11,0.7662918060134756
2021-11-12,0.7665984427654702
2021-11-15,0.7667769319051504
2021-11-16,0.7668808250149544
2021-11-17,0.7669412970316376
2021-11-18,0.7669764950310959
2021-11-19,0.7669969820651612
2021-11-22,0.7670089065272003
2021-11-23,0.7670158471379054
2021-11-24,0.7670198869029037
2021-11-25,0.7670222382364639
2021-11-26,0.7670236068228717
2021-11-29,0.767024403404176
2021-11-30,0.7670248670516963
2021-12-01,0.7444849141459445
2021-12-02,0.7232844552950857
2021-12-03,0.7222288921205673
2021-12-06,0.7307398799818132
2021-12-07,0.7414478955859276
2021-12-08,0.7506707392611668
2021-12-09,0.7573817530533526
2021-12-10,0.7618317484606643
2021-12-13,0.7646274818415228
2021-12-14,0.7663291518595178
2021-12-15,0.7673458259453321
2021-12-16,0.7679466693693384
2021-12-17,0.7682995104004391
2021-12-20,0.7685059464653499
2021-12-21,0.7686264647364028
2021-12-22,0.7686967352479169
2021-12-23,0.7687376777842516
