date,ESP_financial_markets_f1__ESP_financial_markets_f2
1999-05-21,-0.8224168011251424
1999-05-24,-0.8290360018811496
1999-05-25,-0.8341925852987572
1999-05-26,-0.8382108363700564
1999-05-27,-0.8413427114964115
1999-05-28,-0.8437841386666998
1999-05-31,-0.8456875787275523
1999-06-01,-0.8249984823954427
1999-06-02,-0.832659343686675
1999-06-03,-0.8388629050820208
1999-06-04,-0.8438464690265367
1999-06-07,-0.8478247707327347
1999-06-08,-0.8509847950182419
1999-06-09,-0.8534850059149076
1999-06-10,-0.8554570665169874
1999-06-11,-0.8570087718545862
1999-06-14,-0.8582273994056082
1999-06-15,-0.8591830179183636
1999-06-16,-0.8599315160611049
1999-06-17,-0.8605172494958518
1999-06-18,-0.8609752848939002
1999-06-21,-0.8613332623213071
1999-06-22,-0.8616129175149372
1999-06-23,-0.8618313123086103
1999-06-24,-0.8620018208929567
1999-06-25,-0.862134915398229
1999-06-28,-0.862238788642793
1999-06-29,-0.8623198459939297
1999-06-30,-0.8623830927582832
1999-07-01,-0.7212844850266698
1999-07-02,-0.7156256791950976
1999-07-05,-0.7159267035005403
1999-07-06,-0.7211194053112499
1999-07-07,-0.7300722964588667
1999-07-08,-0.7416462145924985
1999-07-09,-0.7547605504668838
1999-07-12,-0.7684584358914284
1999-07-13,-0.7819577373746043
1999-07-14,-0.7946781104136028
1999-07-15,-0.8062412323780295
1999-07-16,-0.8164484229303953
1999-07-19,-0.8252442960137271
1999-07-20,-0.8326758560095365
1999-07-21,-0.8388544199634799
1999-07-22,-0.843924590602449
1999-07-23,-0.8480416229231932
1999-07-26,-0.8513565935921524
1999-07-27,-0.8540078436482617
1999-07-28,-0.8561169527115294
1999-07-29,-0.8577876942785823
1999-07-30,-0.8591067682601327
1999-08-02,-0.8601454616102457
1999-08-03,-0.7598056876428053
1999-08-04,-0.7833471041305368
1999-08-05,-0.8014916280061299
1999-08-06,-0.8155235371838265
1999-08-09,-0.8264000326313565
1999-08-10,-0.8348443718722648
1999-08-11,-0.8414080644643582
1999-08-12,-0.8465142908686434
1999-08-13,-0.8504891806123974
1999-08-16,-0.8535848488049024
1999-08-17,-0.8559966296624626
1999-08-18,-0.8578761125055797
1999-08-19,-0.8593410811560354
1999-08-20,-0.8604831359197314
1999-08-23,-0.8613735630374205
1999-08-24,-0.8620678685844598
1999-08-25,-0.8626092888064479
1999-08-26,-0.8630315126851601
1999-08-27,-0.8633607962936384
1999-08-30,-0.8636176064527897
1999-08-31,-0.8638178994527271
1999-09-01,-0.7482967023501786
1999-09-02,-0.6992045763670539
1999-09-03,-0.6580834556919749
1999-09-06,-0.6241996612786057
1999-09-07,-0.5967521101931023
1999-09-08,-0.5749031986738264
1999-09-09,-0.5578106297569476
1999-09-10,-0.5446598970483703
1999-09-13,-0.5346946804211552
1999-09-14,-0.5272412467761391
1999-09-15,-0.5217236002446026
1999-09-16,-0.5176681704407152
1999-09-17,-0.5146991857050851
1999-09-20,-0.512527517290027
1999-09-21,-0.5109362597075429
1999-09-22,-0.5097658276675109
1999-09-23,-0.5089004045538442
1999-09-24,-0.5082566296224222
1999-09-27,-0.5077747085991339
1999-09-28,-0.5074117252695417
1999-09-29,-0.5071367609162952
1999-09-30,-0.5069274055884732
1999-10-01,-0.6844856698820538
1999-10-04,-0.7183113957900603
1999-10-05,-0.7460161002700428
1999-10-06,-0.7685223084499925
1999-10-07,-0.7866726002718545
1999-10-08,-0.8012183420403414
1999-10-11,-0.8128139000837457
1999-10-12,-0.8220173021918546
1999-10-13,-0.8292960282933195
1999-10-14,-0.8350360080721146
1999-10-15,-0.8395520895823085
1999-10-18,-0.843098700785883
1999-10-19,-0.8458798948510451
1999-10-20,-0.8480583468159615
1999-10-21,-0.8497631330819411
1999-10-22,-0.8510962908980964
1999-10-25,-0.8521382475478206
1999-10-26,-0.8529522521692181
1999-10-27,-0.8535879557519771
1999-10-28,-0.854084280067843
1999-10-29,-0.8544717027662171
1999-11-01,-0.8547740689125525
1999-11-02,-0.5581719894148262
1999-11-03,-0.36433953952322307
1999-11-04,-0.18748222722370675
1999-11-05,-0.029652985537148704
1999-11-08,0.10834760080468521
1999-11-09,0.22680479536706377
1999-11-10,0.32683787913160567
1999-11-11,0.4101205586356694
1999-11-12,0.478620963714033
1999-11-15,0.534390448165757
1999-11-16,0.5794119853605029
1999-11-17,0.6155052527325613
1999-11-18,0.6442779954539902
1999-11-19,0.6671109439645492
1999-11-22,0.6851644979662038
1999-11-23,0.6993978004971808
1999-11-24,0.7105935128082589
1999-11-25,0.7193839461092747
1999-11-26,0.7262759966188427
1999-11-29,0.7316735746724845
1999-11-30,0.7358970181036167
1999-12-01,-0.5917941843424463
1999-12-02,-0.5823693141471988
1999-12-03,-0.5761260920512714
1999-12-06,-0.573640091918111
1999-12-07,-0.575298172508781
1999-12-08,-0.5812670757901716
1999-12-09,-0.5914771108333764
1999-12-10,-0.6056204833620937
1999-12-13,-0.6231656666348365
1999-12-14,-0.6433905808572488
1999-12-15,-0.6654364292545171
1999-12-16,-0.6883800682209392
1999-12-17,-0.711316823360262
1999-12-20,-0.7334404799517041
1999-12-21,-0.7541058826523888
1999-12-22,-0.7728635374080963
1999-12-23,-0.7894632900606919
1999-12-24,-0.8038320589315926
1999-12-27,-0.816035528462911
1999-12-28,-0.8262345270142676
1999-12-29,-0.8346444764084048
1999-12-30,-0.8415026966737018
1999-12-31,-0.847045064907519
2000-01-03,-0.8729835722846825
2000-01-04,-0.8721691815608676
2000-01-05,-0.871469436430923
2000-01-06,-0.8708788525549142
2000-01-07,-0.8703878735512505
2000-01-10,-0.8699847988626095
2000-01-11,-0.8696572898216308
2000-01-12,-0.8693934048683823
2000-01-13,-0.8691822182922742
2000-01-14,-0.869014119598201
2000-01-17,-0.8688808938260714
2000-01-18,-0.8687756670198188
2000-01-19,-0.8686927791946075
2000-01-20,-0.8686276268081798
2000-01-21,-0.8685765006801086
2000-01-24,-0.8685364338560909
2000-01-25,-0.8685050663672685
2000-01-26,-0.8684805291973233
2000-01-27,-0.8684613471349946
2000-01-28,-0.8684463588480532
2000-01-31,-0.86843465196224
2000-02-01,-0.8507788176766238
2000-02-02,-0.8550154824176982
2000-02-03,-0.858140716953292
2000-02-04,-0.860477109398871
2000-02-07,-0.8622412713534593
2000-02-08,-0.863583401872565
2000-02-09,-0.8646103083629185
2000-02-10,-0.8653994640974332
2000-02-11,-0.8660079497084684
2000-02-14,-0.8664783415839493
2000-02-15,-0.8668427062504689
2000-02-16,-0.86712537905414
2000-02-17,-0.8673449386828402
2000-02-18,-0.8675156354552525
2000-02-21,-0.8676484398531266
2000-02-22,-0.8677518216622695
2000-02-23,-0.8678323346850099
2000-02-24,-0.867895059061982
2000-02-25,-0.8679439380321404
2000-02-28,-0.8679820356405366
2000-02-29,-0.8680117347554572
2000-03-01,-0.9131904329397286
2000-03-02,-0.9077433793537113
2000-03-03,-0.9024222953473219
2000-03-06,-0.8973831294493239
2000-03-07,-0.8927495183374256
2000-03-08,-0.8886027803176781
2000-03-09,-0.8849805477264912
2000-03-10,-0.8818824208720354
2000-03-13,-0.8792795591125179
2000-03-14,-0.8771251391004707
2000-03-15,-0.8753635488201646
2000-03-16,-0.8739373267146561
2000-03-17,-0.8727917335631956
2000-03-20,-0.8718773286146676
2000-03-21,-0.8711510834227134
2000-03-22,-0.8705765392847326
2000-03-23,-0.8701234077528648
2000-03-24,-0.8697668949951199
2000-03-27,-0.8694869300424299
2000-03-28,-0.8692674024299871
2000-03-29,-0.8690954643846769
2000-03-30,-0.8689609210631627
2000-03-31,-0.8688557138127327
2000-04-03,-0.8173389205495598
2000-04-04,-0.8292060162151682
2000-04-05,-0.8382025972558547
2000-04-06,-0.8450683511189128
2000-04-07,-0.8503343317829181
2000-04-10,-0.854388791475765
2000-04-11,-0.8575196333173223
2000-04-12,-0.8599427254004451
2000-04-13,-0.8618213309446647
2000-04-14,-0.8632797651650501
2000-04-17,-0.8644131879457013
2000-04-18,-0.8652947426767555
2000-04-19,-0.8659808314677949
2000-04-20,-0.8665150564763094
2000-04-21,-0.8669311909911858
2000-04-24,-0.8672554351946812
2000-04-25,-0.8675081386316829
2000-04-26,-0.8677051214456561
2000-04-27,-0.8678586914923436
2000-04-28,-0.8679784295574873
2000-05-01,-0.8680717969043675
2000-05-02,-0.547469877118135
2000-05-03,-0.2282662550925793
2000-05-04,0.016742216856858408
2000-05-05,0.20548695795864313
2000-05-08,0.35129565891239756
2000-05-09,0.46417875228654787
2000-05-10,0.5517171796019781
2000-05-11,0.6196891334957033
2000-05-12,0.6725210267929975
2000-05-15,0.7136171463548904
2000-05-16,0.7456037719497094
2000-05-17,0.7705118743460093
2000-05-18,0.7899150198235467
2000-05-19,0.8050341807375356
2000-05-22,0.8168178321092475
2000-05-23,0.826003429280246
2000-05-24,0.8331647580115419
2000-05-25,0.8387485031465763
2000-05-26,0.8431025514613849
2000-05-29,0.8464979340814264
2000-05-30,0.849145860380417
2000-05-31,0.8512109551311208
2000-06-01,0.7662728049439255
2000-06-02,0.7784174322784737
2000-06-05,0.7903799622693377
2000-06-06,0.8015161637412948
2000-06-07,0.8114781539147656
2000-06-08,0.8201282671695
2000-06-09,0.8274689010899181
2000-06-12,0.8335874913633954
2000-06-13,0.8386158999023015
2000-06-14,0.842702511620904
2000-06-15,0.8459945872121668
2000-06-16,0.8486282381649108
2000-06-19,0.850723651373461
2000-06-20,0.8523836660092906
2000-06-21,0.8536943147352324
2000-06-22,0.8547263855365103
2000-06-23,0.8555374040353365
2000-06-26,0.8561736807863526
2000-06-27,0.8566722312752572
2000-06-28,0.8570624791673216
2000-06-29,0.8573677144219053
2000-06-30,0.8576063116375012
2000-07-03,0.7622002951685443
2000-07-04,0.3749302466352808
2000-07-05,0.08513340785671544
2000-07-06,-0.13386064717367935
2000-07-07,-0.30057377037314736
2000-07-10,-0.42819749524170597
2000-07-11,-0.526314112887555
2000-07-12,-0.6019925259647261
2000-07-13,-0.6605110413237295
2000-07-14,-0.7058485445167075
2000-07-17,-0.7410267992947766
2000-07-18,-0.7683541003461754
2000-07-19,-0.7896017948696364
2000-07-20,-0.806134046254564
2000-07-21,-0.8190043705907495
2000-07-24,-0.8290281537980043
2000-07-25,-0.8368375532972507
2000-07-26,-0.8429233245943643
2000-07-27,-0.8476668462956342
2000-07-28,-0.8513647378919033
2000-07-31,-0.8542478430336659
2000-08-01,-0.010235656256794805
2000-08-02,0.11020281742679407
2000-08-03,0.21986773674816756
2000-08-04,0.3186792363412234
2000-08-07,0.4066032672439652
2000-08-08,0.4837642539143485
2000-08-09,0.550511862969822
2000-08-10,0.6074344445552247
2000-08-11,0.6553258800535391
2000-08-14,0.6951225714290324
2000-08-15,0.7278300682498475
2000-08-16,0.754455309074304
2000-08-17,0.7759539116307491
2000-08-18,0.7931955598164706
2000-08-21,0.8069460719229816
2000-08-22,0.8178625110611587
2000-08-23,0.8264971979642735
2000-08-24,0.8333069740822566
2000-08-25,0.8386649376810018
2000-08-28,0.8428727682792635
2000-08-29,0.8461724940946258
2000-08-30,0.8487570980370005
2000-08-31,0.8507797180079889
2000-09-01,-0.1883572736580409
2000-09-04,-0.2422996536130212
2000-09-05,-0.29665079079897594
2000-09-06,-0.35109306273826774
2000-09-07,-0.40513775900571175
2000-09-08,-0.45814172126396585
2000-09-11,-0.5093531400296089
2000-09-12,-0.5579833833149416
2000-09-13,-0.6032935860588463
2000-09-14,-0.6446785113108714
2000-09-15,-0.6817294294575867
2000-09-18,-0.7142635684664194
2000-09-19,-0.7423176532391628
2000-09-20,-0.7661126560604475
2000-09-21,-0.786002368088748
2000-09-22,-0.8024187345910442
2000-09-25,-0.8158235521451843
2000-09-26,-0.8266715205188696
2000-09-27,-0.835385670558228
2000-09-28,-0.8423436775144885
2000-09-29,-0.8478724814362673
2000-10-02,-0.8522485375007702
2000-10-03,-0.7346926498237282
2000-10-04,-0.7636143354491362
2000-10-05,-0.7862547799375356
2000-10-06,-0.8039818184671889
2000-10-09,-0.817858302124713
2000-10-10,-0.8287159225521664
2000-10-11,-0.8372073749642315
2000-10-12,-0.8438452744463154
2000-10-13,-0.849032111241776
2000-10-16,-0.8530836823502095
2000-10-17,-0.8562475522570265
2000-10-18,-0.8587176316205762
2000-10-19,-0.8606456894775145
2000-10-20,-0.8621504334490726
2000-10-23,-0.8633246606677547
2000-10-24,-0.8642408804644411
2000-10-25,-0.8649557290193997
2000-10-26,-0.8655134311647732
2000-10-27,-0.8659485121293818
2000-10-30,-0.8662879198904225
2000-10-31,-0.8665526850633885
2000-11-01,0.12550737370545392
2000-11-02,0.15725536121772468
2000-11-03,0.19035106058686
2000-11-06,0.22511218012747178
2000-11-07,0.2617338163605043
2000-11-08,0.3002800718051583
2000-11-09,0.3406675650239939
2000-11-10,0.3826480585380811
2000-11-13,0.4257981755910146
2000-11-14,0.4695246748443902
2000-11-15,0.5130924349974753
2000-11-16,0.5556780309388568
2000-11-17,0.5964447119444289
2000-11-20,0.6346268104504875
2000-11-21,0.6696066181229541
2000-11-22,0.7009675150647333
2000-11-23,0.7285138433271546
2000-11-24,0.7522576804643379
2000-11-27,0.7723809569134409
2000-11-28,0.7891852842944785
2000-11-29,0.8030411274399861
2000-11-30,0.8143443215355781
2000-12-01,0.6439545141606767
2000-12-04,0.6755124421714073
2000-12-05,0.7043548927950003
2000-12-06,0.7300655098227316
2000-12-07,0.7524847372665584
2000-12-08,0.7716604985374782
2000-12-11,0.7877912317430991
2000-12-12,0.8011696874474007
2000-12-13,0.8121345080635445
2000-12-14,0.8210332531252932
2000-12-15,0.8281973571657343
2000-12-18,0.8339274468561712
2000-12-19,0.8384865651915102
2000-12-20,0.8420988105312729
2000-12-21,0.8449512960261624
2000-12-22,0.8471978707114199
2000-12-25,0.8489635475745336
2000-12-26,0.8503489861600074
2000-12-27,0.8514346664739455
2000-12-28,0.8522845828415746
2000-12-29,0.8529494046858734
2001-01-01,0.8534691184099314
2001-01-02,0.8330347429798953
2001-01-03,0.8361150687007524
2001-01-04,0.8385162438426298
2001-01-05,0.8403882520580658
2001-01-08,0.8418478619086845
2001-01-09,0.8429860171370273
2001-01-10,0.8438735701537681
2001-01-11,0.8445657344217711
2001-01-12,0.8451055449412129
2001-01-15,0.8455265497463601
2001-01-16,0.8458549045342891
2001-01-17,0.8461110035637718
2001-01-18,0.8463107499723672
2001-01-19,0.8464665455325745
2001-01-22,0.8465880619950628
2001-01-23,0.8466828423295518
2001-01-24,0.8467567694445266
2001-01-25,0.846814431637285
2001-01-26,0.8468594075527134
2001-01-29,0.8468944883948875
2001-01-30,0.8469218512178239
2001-01-31,0.8469431940713574
2001-02-01,0.4848966009043382
2001-02-02,0.526426479270262
2001-02-05,0.5672766409958926
2001-02-06,0.6065007287322753
2001-02-07,0.6432777704955748
2001-02-08,0.6769673200041199
2001-02-09,0.7071482541793382
2001-02-12,0.7336284400273991
2001-02-13,0.7564245724787307
2001-02-14,0.775720312417868
2001-02-15,0.791814592755643
2001-02-16,0.8050709749353889
2001-02-19,0.8158752607082975
2001-02-20,0.8246044291163628
2001-02-21,0.8316067949008978
2001-02-22,0.8371915017696322
2001-02-23,0.8416248577706797
2001-02-26,0.8451311502620964
2001-02-27,0.8478960441526283
2001-02-28,0.8500712042485389
2001-03-01,0.6589372494854532
2001-03-02,0.6753322020039678
2001-03-05,0.6939798148646237
2001-03-06,0.7135745158450512
2001-03-07,0.7330465954843398
2001-03-08,0.7515767940766849
2001-03-09,0.7685988368223085
2001-03-12,0.7837817239723807
2001-03-13,0.7969936060355641
2001-03-14,0.8082549503966402
2001-03-15,0.8176900042025921
2001-03-16,0.825483593734105
2001-03-19,0.8318470606919969
2001-03-20,0.8369941909739517
2001-03-21,0.8411260662521179
2001-03-22,0.8444228969929628
2001-03-23,0.8470407775617226
2001-03-26,0.8491115900982285
2001-03-27,0.8507447103788529
2001-03-28,0.8520295838159997
2001-03-29,0.8530385775700358
2001-03-30,0.8538297617126033
2001-04-02,0.8544494392033586
2001-04-03,0.8240280225829857
2001-04-04,0.8300131403690951
2001-04-05,0.8347311004747565
2001-04-06,0.8384416802209103
2001-04-09,0.841354734419736
2001-04-10,0.8436384542848963
2001-04-11,0.8454268227150906
2001-04-12,0.8468260723341002
2001-04-13,0.8479201274802051
2001-04-16,0.8487751020136307
2001-04-17,0.8494429649495456
2001-04-18,0.8499644970395308
2001-04-19,0.8503716569637505
2001-04-20,0.8506894638913033
2001-04-23,0.8509374885338823
2001-04-24,0.8511310300420807
2001-04-25,0.8512820424687984
2001-04-26,0.8513998625930448
2001-04-27,0.851491780785163
2001-04-30,0.8515634882104429
2001-05-01,0.7451529330618514
2001-05-02,0.7603031118990696
2001-05-03,0.7749646063168856
2001-05-04,0.7884992720911776
2001-05-07,0.8005613428490669
2001-05-08,0.811020677641982
2001-05-09,0.8198954549180884
2001-05-10,0.8272962161953566
2001-05-11,0.8333826762937181
2001-05-14,0.8383329965317962
2001-05-15,0.8423237991112484
2001-05-16,0.8455185357030495
2001-05-17,0.8480618053618488
2001-05-18,0.8500775723631142
2001-05-21,0.8516697213379295
2001-05-22,0.8529238553170768
2001-05-23,0.8539096246913187
2001-05-24,0.8546831570349575
2001-05-25,0.8552893505770798
2001-05-28,0.8557639179258282
2001-05-29,0.8561351414006408
2001-05-30,0.8564253433158941
2001-05-31,0.8566520958013266
2001-06-01,0.8219920199774816
2001-06-04,0.7096602028812097
2001-06-05,0.6164554729741419
2001-06-06,0.5381099229562493
2001-06-07,0.47170521610051797
2001-06-08,0.4151612081718586
2001-06-11,0.3669397403331879
2001-06-12,0.3258612697689301
2001-06-13,0.2909850240769902
2001-06-14,0.26152828134567196
2001-06-15,0.23681251937738534
2001-06-18,0.21622971131028385
2001-06-19,0.1992239984934815
2001-06-20,0.1852843105933845
2001-06-21,0.17394359254171202
2001-06-22,0.1647808358425668
2001-06-25,0.15742315320386646
2001-06-26,0.15154636246141864
2001-06-27,0.14687360297829152
2001-06-28,0.14317220272187203
2001-06-29,0.1402493389912534
2001-07-02,0.13794708945941653
2001-07-03,-0.37348813421321686
2001-07-04,-0.4042748899864824
2001-07-05,-0.43784655453255517
2001-07-06,-0.4736389540506932
2001-07-09,-0.5109488203871952
2001-07-10,-0.5489523011063607
2001-07-11,-0.5867504451679677
2001-07-12,-0.6234375399622838
2001-07-13,-0.6581807609820568
2001-07-16,-0.6902945420983037
2001-07-17,-0.7192934128526266
2001-07-18,-0.7449132504551997
2001-07-19,-0.767100248959179
2001-07-20,-0.785975215641947
2001-07-23,-0.8017850033346341
2001-07-24,-0.8148525023527582
2001-07-25,-0.825533255002419
2001-07-26,-0.8341826009278844
2001-07-27,-0.8411338694952191
2001-07-30,-0.8466860922444374
2001-07-31,-0.8510988930056974
2001-08-01,-0.8091049648988765
2001-08-02,-0.8092412478031416
2001-08-03,-0.8118046776384138
2001-08-06,-0.8160955907874547
2001-08-07,-0.8214394322037504
2001-08-08,-0.8272507394206755
2001-08-09,-0.8330700492053249
2001-08-10,-0.8385739446535664
2001-08-13,-0.8435642335711873
2001-08-14,-0.8479448425252026
2001-08-15,-0.8516945253267137
2001-08-16,-0.8548411763839007
2001-08-17,-0.8574408307061366
2001-08-20,-0.8595622506891456
2001-08-21,-0.8612766578693594
2001-08-22,-0.8626515691097892
2001-08-23,-0.8637475904721321
2001-08-24,-0.8646171684768739
2001-08-27,-0.865304531644116
2001-08-28,-0.865846284256154
2001-08-29,-0.8662723013913062
2001-08-30,-0.8666067117244388
2001-08-31,-0.8668688483119615
2001-09-03,-0.8671461837658557
2001-09-04,-0.8667868902394867
2001-09-05,-0.8666850520014878
2001-09-06,-0.8667265708259119
2001-09-07,-0.8668391347756403
2001-09-10,-0.8669791390446239
2001-09-11,-0.8671218488530483
2001-09-12,-0.8672544244993725
2001-09-13,-0.8673712043937414
2001-09-14,-0.8674706414473035
2001-09-17,-0.8675533860671478
2001-09-18,-0.8676211312444906
2001-09-19,-0.8676759464423542
2001-09-20,-0.8677199149917356
2001-09-21,-0.8677549538883597
2001-09-24,-0.8677827392169525
2001-09-25,-0.8678046898696107
2001-09-26,-0.8678219811813555
2001-09-27,-0.8678355720009328
2001-09-28,-0.8678462360043437
2001-10-01,-0.8678545924198443
2001-10-02,-0.7838868124093266
2001-10-03,-0.7879031679322754
2001-10-04,-0.7944083487260256
2001-10-05,-0.8023231957159321
2001-10-08,-0.8107831571224702
2001-10-09,-0.8191464520127401
2001-10-10,-0.8269808151516349
2001-10-11,-0.8340332932545391
2001-10-12,-0.8401909790716944
2001-10-15,-0.8454405884010997
2001-10-16,-0.8498325942261347
2001-10-17,-0.8534528016911734
2001-10-18,-0.856401892051517
2001-10-19,-0.8587820120190612
2001-10-22,-0.8606888703255645
2001-10-23,-0.8622077527355888
2001-10-24,-0.863412103416677
2001-10-25,-0.8643636486538208
2001-10-26,-0.8651133504538188
2001-10-29,-0.8657027285874038
2001-10-30,-0.8661652726200626
2001-10-31,-0.8665277896123751
2001-11-01,-0.8537063767033557
2001-11-02,-0.8566460944588083
2001-11-05,-0.8589187153268185
2001-11-06,-0.8606787864869366
2001-11-07,-0.8620439188897028
2001-11-08,-0.8631039934901679
2001-11-09,-0.8639279622194159
2001-11-12,-0.8645688944811082
2001-11-13,-0.8650677464268751
2001-11-14,-0.865456195679835
2001-11-15,-0.8657587869064125
2001-11-16,-0.8659945649295694
2001-11-19,-0.8661783237225748
2001-11-20,-0.8663215654163282
2001-11-21,-0.8664332390305177
2001-11-22,-0.8665203110107688
2001-11-23,-0.8665882067879231
2001-11-26,-0.8666411530857099
2001-11-27,-0.8666824436361882
2001-11-28,-0.8667146456554766
2001-11-29,-0.8667397604184787
2001-11-30,-0.8667593482171657
2001-12-03,-0.8132033254510119
2001-12-04,-0.824338294716697
2001-12-05,-0.8333368200238762
2001-12-06,-0.8405439563788165
2001-12-07,-0.8462794202066786
2001-12-10,-0.8508222137203977
2001-12-11,-0.8544076263920197
2001-12-12,-0.8572298274278134
2001-12-13,-0.8594467157581324
2001-12-14,-0.8611853689329948
2001-12-17,-0.8625472900485651
2001-12-18,-0.8636131020065572
2001-12-19,-0.8644465739237699
2001-12-20,-0.8650979835746405
2001-12-21,-0.8656068751352991
2001-12-24,-0.8660042924661772
2001-12-25,-0.8663145711674729
2001-12-26,-0.8665567668949078
2001-12-27,-0.8667457880286729
2001-12-28,-0.8668932904706705
2001-12-31,-0.8670083824755906
2002-01-01,-0.8660208204773759
2002-01-02,-0.8663207322209187
2002-01-03,-0.8665624179606112
2002-01-04,-0.8667556171890445
2002-01-07,-0.8669091468832901
2002-01-08,-0.867030617081064
2002-01-09,-0.8671264050170362
2002-01-10,-0.8672017514229367
2002-01-11,-0.867260905236438
2002-01-14,-0.8673072782298648
2002-01-15,-0.8673435907526517
2002-01-16,-0.8673720005737515
2002-01-17,-0.8673942125445224
2002-01-18,-0.8674115696842752
2002-01-21,-0.867425127589519
2002-01-22,-0.8674357145127
2002-01-23,-0.8674439794615206
2002-01-24,-0.8674504304681513
2002-01-25,-0.8674554648959052
2002-01-28,-0.8674593933559832
2002-01-29,-0.8674624585312324
2002-01-30,-0.8674648499612401
2002-01-31,-0.8674667156370688
2002-02-01,-0.8259204441180591
2002-02-04,-0.8316987789774413
2002-02-05,-0.8373757736750923
2002-02-06,-0.8426099056896744
2002-02-07,-0.8472363629570074
2002-02-08,-0.8512051358180327
2002-02-11,-0.8545354820335153
2002-02-12,-0.8572840681613296
2002-02-13,-0.8595239339143637
2002-02-14,-0.8613315058463524
2002-02-15,-0.8627792446281459
2002-02-18,-0.8639320095288245
2002-02-19,-0.8648457306212547
2002-02-20,-0.8655674152060109
2002-02-21,-0.866135852353602
2002-02-22,-0.8665826216993391
2002-02-25,-0.8669331767025548
2002-02-26,-0.8672078783788706
2002-02-27,-0.8674229206399962
2002-02-28,-0.8675911265127995
2002-03-01,-0.8365657428974295
2002-03-04,-0.8421113592235574
2002-03-05,-0.8469303913544496
2002-03-06,-0.8510025520160647
2002-03-07,-0.8543764395810141
2002-03-08,-0.8571319136800338
2002-03-11,-0.8593583688747006
2002-03-12,-0.8611428843034902
2002-03-13,-0.8625643920417773
2002-03-14,-0.8636913910314011
2002-03-15,-0.8645816455120426
2002-03-18,-0.865282907599672
2002-03-19,-0.8658340930204866
2002-03-20,-0.8662665855773537
2002-03-21,-0.8666054978305634
2002-03-22,-0.8668708061047703
2002-03-25,-0.8670783298950613
2002-03-26,-0.8672405539405936
2002-03-27,-0.8673673052412092
2002-03-28,-0.8674663031170803
2002-03-29,-0.8675436017310129
2002-04-01,-0.8676039435019234
2002-04-02,-0.7395398233535863
2002-04-03,-0.7641735327867396
2002-04-04,-0.7846774665990238
2002-04-05,-0.8015252000833907
2002-04-08,-0.8152249683486188
2002-04-09,-0.8262711405578936
2002-04-10,-0.8351170655915423
2002-04-11,-0.8421622030395948
2002-04-12,-0.8477485495543504
2002-04-15,-0.8521627019980544
2002-04-16,-0.8556409636450946
2002-04-17,-0.8583757608637336
2002-04-18,-0.8605222939362819
2002-04-19,-0.8622048123561562
2002-04-22,-0.8635222154670391
2002-04-23,-0.8645528726566445
2002-04-24,-0.8653586689515943
