date,France_OAT_Bund_Italy_BTP_Bund,France_OAT_Bund_US_10Y,Italy_BTP_Bund_US_10Y
2018-12-28,1.0000000144927326,,
2018-12-29,0.9999999950437505,-inf,inf
2018-12-30,0.9999999924427345,inf,-inf
2018-12-31,1.0000000142143468,,-inf
2019-01-01,1.000000004785212,,inf
2019-01-02,1.000000003400794,,inf
2019-01-03,0.9999999733467577,,
2019-01-04,1.000000003171317,inf,
2019-01-05,0.9999999986404318,-inf,
2019-01-06,0.999999991289048,-inf,
2019-01-07,0.9999999995778714,-inf,
2019-01-08,0.9999999796116952,-inf,
2019-01-09,0.9999999827585948,,-inf
2019-01-10,1.0000000086481835,inf,
2019-01-11,1.0000000381956735,,inf
2019-01-12,1.0000000130178368,-inf,inf
2019-01-13,1.0000000277337076,inf,
2019-01-14,0.9999999764060217,,-inf
2019-01-15,1.000000001395245,-inf,-inf
2019-01-16,1.0000000264527806,,
2019-01-17,0.9999999472013665,inf,-inf
2019-01-18,1.0000000180820394,,-inf
2019-01-19,0.9999999908465761,-inf,-inf
2019-01-20,0.9999999842434372,,
2019-01-21,1.0000000127368927,inf,inf
2019-01-22,1.0000000239281943,-inf,inf
2019-01-23,1.0000000037233643,inf,
2019-01-24,0.9999999781878901,-inf,
2019-01-25,1.0000000098935033,,
2019-01-26,1.0000000164551957,,inf
2019-01-27,1.0000000011608898,,-inf
2019-01-28,0.9999999688552118,-inf,inf
2019-01-29,0.9999999681787544,,-inf
2019-01-30,0.9999999785597679,-inf,
2019-01-31,0.9999999724462793,inf,-inf
2019-02-01,1.0000000334238344,inf,-inf
2019-02-02,1.0000000451269413,-inf,inf
2019-02-03,0.999999956713694,inf,-inf
2019-02-04,0.9999999667687886,-inf,inf
2019-02-05,0.9999999265536298,-inf,-inf
2019-02-06,1.0000000773499755,inf,inf
2019-02-07,0.9999999201053854,-inf,
2019-02-08,0.9999999700249329,-inf,-inf
2019-02-09,0.9999999866222983,-inf,inf
2019-02-10,1.0000000563323377,inf,
2019-02-11,0.9999999349212314,,-inf
2019-02-12,1.00000004834956,,
2019-02-13,0.9999999854374484,,
2019-02-14,0.9999999842075699,,inf
2019-02-15,0.9999999647024507,,-inf
2019-02-16,1.0000000576813086,inf,inf
2019-02-17,1.0000000201487564,-inf,-inf
2019-02-18,1.0000000546115868,inf,inf
2019-02-19,0.9999999423208947,inf,-inf
2019-02-20,1.0000000109173766,,-inf
2019-02-21,1.0000000014528116,inf,
2019-02-22,0.999999977044328,-inf,
2019-02-23,1.0000000890540548,-inf,
2019-02-24,0.999999940865101,,
2019-02-25,0.9999999703492619,inf,
2019-02-26,0.9999998336722676,,-inf
2019-02-27,0.9999998505817157,-inf,
2019-02-28,1.0000000989724727,inf,
2019-03-01,1.0000000734791579,-inf,inf
2019-03-02,0.999999948850078,inf,-inf
2019-03-03,1.0000001159677252,inf,
2019-03-04,0.9999998177833013,-inf,
2019-03-05,0.9999998826365205,,
2019-03-06,1.0000000427349038,inf,
2019-03-07,0.999999845615851,inf,
2019-03-08,0.9999999945313695,,inf
2019-03-09,0.999999914685464,,-inf
2019-03-10,0.9999997339347056,,
2019-03-11,0.9999999499414832,-inf,-inf
2019-03-12,0.9999997274591518,-inf,-inf
2019-03-13,0.9999998048128108,inf,-inf
2019-03-14,0.9999999831156885,inf,
2019-03-15,1.0000004661146322,,inf
2019-03-16,0.9999998376198488,-inf,inf
2019-03-17,0.9999999994074931,inf,
2019-03-18,1.0000005563156327,,
2019-03-19,0.9999998262734464,-inf,
2019-03-20,1.000000521999482,,
2019-03-21,0.99999959310119,,-inf
2019-03-22,1.0000000464770868,inf,-inf
2019-03-23,0.9999998829613629,-inf,
2019-03-24,1.0000003682742085,inf,inf
2019-03-25,0.9999997366221973,,-inf
2019-03-26,1.0000000803213933,inf,inf
2019-03-27,1.0000001854747944,,
2019-03-28,1.0000005623445518,,inf
2019-03-29,0.9999993360349939,,-inf
2019-03-30,0.9999997117587104,-inf,inf
2019-03-31,0.9999998259166605,-inf,inf
2019-04-01,1.0000002717346546,,
2019-04-02,1.0000008209585247,inf,inf
2019-04-03,0.9999993386160777,inf,
2019-04-04,1.000000049557691,-inf,inf
2019-04-05,1.0000000061317948,inf,
2019-04-06,0.9999998023322537,,
2019-04-07,0.9999990543367088,-inf,-inf
2019-04-08,0.9999988158978962,,-inf
2019-04-09,0.9999987354824323,,-inf
2019-04-10,1.0000009467892141,inf,-inf
2019-04-11,1.0000000877719957,-inf,inf
2019-04-12,1.000000266166314,-inf,inf
2019-04-13,1.0000011061127279,,
2019-04-14,1.0000000675787157,,-inf
2019-04-15,1.0000004475539008,-inf,-inf
2019-04-16,1.0000006164436643,,
2019-04-17,1.0000020855943201,inf,-inf
2019-04-18,0.999999970015853,-inf,inf
2019-04-19,1.00000034635168,inf,inf
2019-04-20,0.9999992927538377,-inf,-inf
2019-04-21,0.9999999279110517,-inf,
2019-04-22,1.0000008008377002,,
2019-04-23,1.00000076211777,inf,inf
2019-04-24,0.9999991711304793,-inf,
2019-04-25,1.0000011254274046,-inf,inf
2019-04-26,1.000001901867543,inf,-inf
2019-04-27,1.0000025303146614,inf,
2019-04-28,1.0000027395670106,,
2019-04-29,1.0000007899454133,,
2019-04-30,0.9999993960051439,-inf,
2019-05-01,0.9999972632362176,-inf,
2019-05-02,0.9999999099050602,inf,inf
2019-05-03,0.9999988268474101,,-inf
2019-05-04,0.9999990919342756,,inf
2019-05-05,1.0000000348950027,inf,
2019-05-06,1.0000018582313932,inf,-inf
2019-05-07,1.000001900498735,inf,
2019-05-08,1.0000025923044893,inf,inf
2019-05-09,1.00000169884891,inf,
2019-05-10,0.9999982894996473,,inf
2019-05-11,1.0000050600829868,inf,inf
2019-05-12,0.999999253668786,-inf,inf
2019-05-13,0.9999977939016254,-inf,-inf
2019-05-14,1.0000015208125275,inf,inf
2019-05-15,1.0000000869888144,-inf,
2019-05-16,0.9999988772241973,-inf,
2019-05-17,0.9999922320141424,-inf,-inf
2019-05-18,0.9999990771548817,,inf
2019-05-19,0.9999991799128747,,
2019-05-20,1.000000166387377,inf,-inf
2019-05-21,0.9999974095533996,-inf,
2019-05-22,1.0000011729940135,,
2019-05-23,0.9999935154875425,-inf,
2019-05-24,1.0000028774034866,-inf,inf
2019-05-25,0.9999925954956801,-inf,-inf
2019-05-26,0.9999997628522882,-inf,-inf
2019-05-27,0.9999967819886821,-inf,-inf
2019-05-28,1.000000447461929,,
2019-05-29,0.9999930734532853,-inf,
2019-05-30,0.9999972378051086,,
2019-05-31,1.0000097751663304,,inf
2019-06-01,1.000001755327763,,-inf
2019-06-02,1.0000059495111517,,inf
2019-06-03,1.0000096491956694,inf,inf
2019-06-04,1.000007581239745,-inf,-inf
2019-06-05,1.0000037847208765,,inf
2019-06-06,1.0000069367278295,,inf
2019-06-07,1.0000101060275997,inf,inf
2019-06-08,0.9999948807064624,,inf
2019-06-09,0.999990676186821,-inf,-inf
2019-06-10,0.9999970744026261,,inf
2019-06-11,0.9999856047744846,-inf,
2019-06-12,1.000006788444427,inf,-inf
2019-06-13,0.9999994325574528,-inf,inf
2019-06-14,0.9999924065169223,-inf,-inf
2019-06-15,1.0000069619408258,-inf,inf
2019-06-16,0.999983444704243,-inf,inf
2019-06-17,0.9999871726128728,-inf,-inf
2019-06-18,1.0000254566898166,-inf,inf
2019-06-19,1.0000116191146382,-inf,inf
2019-06-20,1.000009118457538,,inf
2019-06-21,1.000027178738203,inf,inf
2019-06-22,0.99996965707847,-inf,-inf
2019-06-23,1.0000188962124419,inf,inf
2019-06-24,0.999976946953184,-inf,
2019-06-25,1.000004984981054,-inf,
2019-06-26,0.9999988350842489,-inf,inf
2019-06-27,0.9999924421458266,-inf,inf
2019-06-28,1.0000062687124627,-inf,inf
2019-06-29,1.0000095743968382,,
2019-06-30,0.9999993297404814,-inf,-inf
2019-07-01,0.9999879058374431,-inf,
2019-07-02,0.9999675130845818,-inf,-inf
2019-07-03,0.9999666990840458,-inf,-inf
2019-07-04,0.9999948309094937,-inf,
2019-07-05,0.9999938561290705,-inf,
2019-07-06,1.0000301306386925,,inf
2019-07-07,0.9999879358321747,,
2019-07-08,1.0000018388241985,inf,-inf
2019-07-09,0.9999942525396904,-inf,inf
2019-07-10,1.0000056774416202,inf,inf
2019-07-11,1.0000246669193522,inf,-inf
2019-07-12,1.000034799873212,inf,inf
2019-07-13,0.9999533129620791,-inf,-inf
2019-07-14,1.0000284381486255,inf,inf
2019-07-15,1.0000211898308617,,inf
2019-07-16,0.9999910942679482,,inf
2019-07-17,1.0000054664612794,,inf
2019-07-18,0.9999915598377289,inf,
2019-07-19,1.0000159046436683,,inf
2019-07-20,1.0000326535091357,inf,inf
2019-07-21,0.9999432022084261,,-inf
2019-07-22,0.9999789863129245,inf,-inf
2019-07-23,0.9999534302723456,-inf,-inf
2019-07-24,0.9999761736680196,,
2019-07-25,1.0000248976275723,-inf,inf
2019-07-26,0.9999676247686328,-inf,inf
2019-07-27,1.0000213210896545,inf,
2019-07-28,1.0001032773724001,inf,inf
2019-07-29,0.999939393178763,-inf,inf
2019-07-30,0.9999909829539488,-inf,
2019-07-31,0.9999789825404588,,
2019-08-01,0.9998346293232965,-inf,-inf
2019-08-02,0.9999520192484842,,-inf
2019-08-03,0.9997965607520706,-inf,-inf
2019-08-04,0.9999943101697318,,
2019-08-05,0.9998915310715838,-inf,
2019-08-06,1.0000001278912158,-inf,-inf
2019-08-07,0.9998337833239581,,-inf
2019-08-08,1.0000351614906273,inf,
2019-08-09,0.999907913916446,,-inf
2019-08-10,1.0000446535915257,-inf,-inf
2019-08-11,0.9999613257439186,-inf,
2019-08-12,1.0000059501523813,inf,
2019-08-13,0.9999464308256883,-inf,-inf
2019-08-14,1.0001713426088954,,inf
2019-08-15,0.9999806753043402,,-inf
2019-08-16,0.9999911295042347,,
2019-08-17,0.9999243543833741,-inf,
2019-08-18,0.9999707615963634,,
2019-08-19,0.999808972837142,-inf,-inf
2019-08-20,1.0000465014882554,inf,
2019-08-21,1.0003636906656423,,inf
2019-08-22,0.9999230323794827,-inf,-inf
2019-08-23,0.99981229181333,-inf,-inf
2019-08-24,0.9999790961305451,inf,inf
2019-08-25,1.000011281801043,inf,-inf
2019-08-26,0.9999614353986903,-inf,inf
2019-08-27,0.9998893467855446,-inf,
2019-08-28,0.9998626225376956,-inf,
2019-08-29,0.9997547165432742,inf,-inf
2019-08-30,1.000047779203165,,-inf
2019-08-31,1.0002030142120735,inf,
2019-09-01,1.0000432251515172,inf,
2019-09-02,1.000075097729811,inf,inf
2019-09-03,0.9998972921474524,,
2019-09-04,1.0000702465670426,,-inf
2019-09-05,1.0004395025369288,inf,inf
2019-09-06,0.9999787595428131,,
2019-09-07,1.0001110337713202,inf,inf
2019-09-08,1.0000716305749102,inf,inf
2019-09-09,1.0005407940920474,inf,inf
2019-09-10,0.9996774003765408,,-inf
2019-09-11,1.0004679601969824,-inf,inf
2019-09-12,0.9992673235340179,-inf,-inf
2019-09-13,0.9996098661944184,-inf,inf
2019-09-14,1.0002156183528497,-inf,
2019-09-15,0.9999772563123971,,-inf
2019-09-16,0.9996960196454807,,inf
2019-09-17,0.9998745659480096,-inf,
2019-09-18,0.999732047575771,,-inf
2019-09-19,1.000244673306261,inf,-inf
2019-09-20,1.0000856208562614,inf,
2019-09-21,1.0007789326039447,inf,-inf
2019-09-22,1.0003634522717684,-inf,inf
2019-09-23,1.0004378444269488,inf,inf
2019-09-24,1.0005556255693762,inf,
2019-09-25,1.0013951638431602,inf,inf
2019-09-26,0.9993465289848362,,
2019-09-27,1.0000045321971895,-inf,-inf
2019-09-28,0.9996986849655036,,-inf
2019-09-29,0.9997946065956952,-inf,inf
2019-09-30,1.0004136630970415,,
2019-10-01,1.0001526498283309,,
2019-10-02,1.0013710008557661,,
2019-10-03,0.998488944159363,,-inf
2019-10-04,0.9997414514158387,inf,
2019-10-05,1.000303195625974,,inf
2019-10-06,1.0001523369540357,-inf,
2019-10-07,0.9982882704497156,-inf,-inf
2019-10-08,0.9996703174647423,inf,
2019-10-09,1.0005311293361805,-inf,inf
2019-10-10,1.0008691629211206,inf,inf
2019-10-11,1.0006854397604505,inf,-inf
2019-10-12,0.9999838346992341,,inf
2019-10-13,0.9987713870367252,inf,-inf
2019-10-14,0.9996585278697513,-inf,
2019-10-15,1.0002741840455487,inf,inf
2019-10-16,0.9992409005033965,-inf,
2019-10-17,1.0008240834016897,inf,
2019-10-18,0.9993108218737595,-inf,
2019-10-19,1.0007440650602686,inf,inf
2019-10-20,0.998939748247035,,-inf
2019-10-21,0.998734890056415,-inf,
2019-10-22,1.0022027909810671,,
2019-10-23,0.9986481331151478,-inf,
2019-10-24,1.0008851966691446,inf,
2019-10-25,1.0016087038838726,inf,-inf
2019-10-26,1.0006900106311776,inf,
2019-10-27,0.9979924346496165,inf,-inf
2019-10-28,1.0025263022589126,-inf,inf
2019-10-29,1.0009706043381545,,
2019-10-30,1.0025449878106238,,inf
2019-10-31,0.9973793888501855,inf,
2019-11-01,1.0035351946166076,,
2019-11-02,1.0000985581433317,,
2019-11-03,1.003422784564398,,inf
2019-11-04,1.002283343782967,-inf,-inf
2019-11-05,1.0056685834008168,inf,inf
2019-11-06,1.0010428649239484,-inf,
2019-11-07,1.0011828774567324,,
2019-11-08,1.0032022621945966,,inf
2019-11-09,1.0036856701505548,-inf,inf
2019-11-10,0.9947616220145583,,-inf
2019-11-11,0.9995158545559264,inf,inf
2019-11-12,0.9987740451571302,,-inf
2019-11-13,1.000640879300343,inf,
2019-11-14,0.9918635069130788,-inf,-inf
2019-11-15,0.9996103225365165,,-inf
2019-11-16,1.0013764679702732,,inf
2019-11-17,1.0067246391886997,,inf
2019-11-18,0.9947663353221327,-inf,inf
2019-11-19,0.996815793412627,,
2019-11-20,1.0031409778688654,inf,inf
2019-11-21,0.996217249294609,-inf,
2019-11-22,0.9995896442762234,inf,-inf
2019-11-23,0.9949998157311429,,-inf
2019-11-24,1.0019633242687693,,
