date,ITA_commodities_f1__ITA_commodities_f2
2006-06-13,-0.8882224286385668
2006-06-14,-0.8884040155870745
2006-06-15,-0.8885268569972832
2006-06-16,-0.8886099475269761
2006-06-19,-0.8886661458281039
2006-06-20,-0.8887041535296009
2006-06-21,-0.8887298577554228
2006-06-22,-0.8887472408490041
2006-06-23,-0.8887589963903516
2006-06-26,-0.88876694614092
2006-06-27,-0.8887723221649988
2006-06-28,-0.8887759576869492
2006-06-29,-0.8887784161908067
2006-06-30,-0.8887800787382291
2006-07-03,-0.881572604096566
2006-07-04,-0.8829141918081538
2006-07-05,-0.8843489363872676
2006-07-06,-0.8855753762377288
2006-07-07,-0.8865271007873613
2006-07-10,-0.8872283851233425
2006-07-11,-0.8877295697112983
2006-07-12,-0.8880809957832944
2006-07-13,-0.8883244202948613
2006-07-14,-0.8884916932512628
2006-07-17,-0.8886060318188155
2006-07-18,-0.8886839126882856
2006-07-19,-0.8887368357490552
2006-07-20,-0.8887727420981262
2006-07-21,-0.8887970772703976
2006-07-24,-0.8888135583383129
2006-07-25,-0.8888247147758236
2006-07-26,-0.8888322643665666
2006-07-27,-0.88883737206361
2006-07-28,-0.8888408271735265
2006-07-31,-0.8888431641518344
2006-08-01,-0.8696549452917074
2006-08-02,-0.8726895282898488
2006-08-03,-0.8762952591897853
2006-08-04,-0.8795503367903418
2006-08-07,-0.8821651283366814
2006-08-08,-0.8841367468864748
2006-08-09,-0.8855679101274906
2006-08-10,-0.886582088653846
2006-08-11,-0.8872896428698929
2006-08-14,-0.8877782213127676
2006-08-15,-0.8881132899303111
2006-08-16,-0.8883420299531898
2006-08-17,-0.8884977029651036
2006-08-18,-0.8886034295727357
2006-08-21,-0.8886751343940293
2006-08-22,-0.8887237194641291
2006-08-23,-0.8887566183135637
2006-08-24,-0.8887788858263054
2006-08-25,-0.8887939531602643
2006-08-28,-0.8888041464823924
2006-08-29,-0.8888110415315884
2006-08-30,-0.8888157051173546
2006-08-31,-0.8888188592226142
2006-09-01,-0.8515196734971149
2006-09-04,-0.8614526101196835
2006-09-05,-0.8693545288894824
2006-09-06,-0.8752271460267099
2006-09-07,-0.879438282538612
2006-09-08,-0.8823954185725684
2006-09-11,-0.8844451658588309
2006-09-12,-0.8858541690276452
2006-09-13,-0.8868174638343322
2006-09-14,-0.8874736732078127
2006-09-15,-0.8879196201363218
2006-09-18,-0.8882221900215187
2006-09-19,-0.888427258575446
2006-09-20,-0.8885661439560222
2006-09-21,-0.8886601597861138
2006-09-22,-0.8887237809585259
2006-09-25,-0.8887668242284111
2006-09-26,-0.8887959410015424
2006-09-27,-0.8888156351357435
2006-09-28,-0.8888289550237609
2006-09-29,-0.8888379633476594
2006-10-02,-0.8888440555415046
2006-10-03,-0.8330593876502808
2006-10-04,-0.8496478077192677
2006-10-05,-0.8616997036360049
2006-10-06,-0.870193114021538
2006-10-09,-0.8760845818075067
2006-10-10,-0.8801338616844163
2006-10-11,-0.882901319301514
2006-10-12,-0.8847859375491992
2006-10-13,-0.8860663516393215
2006-10-16,-0.8869349280430272
2006-10-17,-0.8875235282197604
2006-10-18,-0.8879221261153015
2006-10-19,-0.8881919309680686
2006-10-20,-0.8883745012274203
2006-10-23,-0.8884980162188342
2006-10-24,-0.8885815665468845
2006-10-25,-0.8886380778543235
2006-10-26,-0.8886762982040787
2006-10-27,-0.88870214668997
2006-10-30,-0.8887196275509726
2006-10-31,-0.8887314493049507
2006-11-01,-0.7883310129812744
2006-11-02,-0.7953895364358262
2006-11-03,-0.8093948880977436
2006-11-06,-0.8254081806920984
2006-11-07,-0.8404856560311347
2006-11-08,-0.8532261512272606
2006-11-09,-0.8632643391493422
2006-11-10,-0.8708052883464941
2006-11-13,-0.8762866776804915
2006-11-14,-0.880181251697866
2006-11-15,-0.882905270219714
2006-11-16,-0.8847901411802148
2006-11-17,-0.8860848015657218
2006-11-20,-0.8869696149662408
2006-11-21,-0.887572267079154
2006-11-22,-0.8879817885281236
2006-11-23,-0.8882596352662663
2006-11-24,-0.8884479448560235
2006-11-27,-0.8885754791898591
2006-11-28,-0.8886618108992074
2006-11-29,-0.8887202321013301
2006-11-30,-0.8887597572809357
2006-12-01,-0.8625866992706818
2006-12-04,-0.8680717917444223
2006-12-05,-0.8733127083609681
2006-12-06,-0.8776152863617389
2006-12-07,-0.8808935176636238
2006-12-08,-0.8832866623006743
2006-12-11,-0.8849882094255616
2006-12-12,-0.8861777671404117
2006-12-13,-0.8870002590292914
2006-12-14,-0.8875648096703288
2006-12-15,-0.8879504268584708
2006-12-18,-0.8882129638255276
2006-12-19,-0.8883913126879787
2006-12-20,-0.8885122909907851
2006-12-21,-0.8885942715977768
2006-12-22,-0.8886497881053141
2006-12-25,-0.8886873662634333
2006-12-26,-0.8887127944439371
2006-12-27,-0.8887299974687095
2006-12-28,-0.8887416342621074
2006-12-29,-0.8887495050929534
2007-01-01,-0.8887548283806856
2007-01-02,-0.8613944310774865
2007-01-03,-0.8693871728168836
2007-01-04,-0.875297739015422
2007-01-05,-0.8795016010008351
2007-01-08,-0.8824326336424937
2007-01-09,-0.884453272628137
2007-01-10,-0.8858368280331091
2007-01-11,-0.8867801202913316
2007-01-12,-0.8874214774838596
2007-01-15,-0.8878567598430331
2007-01-16,-0.8881518294516773
2007-01-17,-0.888351692711298
2007-01-18,-0.8884869966730653
2007-01-19,-0.8885785623978685
2007-01-22,-0.8886405137710168
2007-01-23,-0.8886824219255127
2007-01-24,-0.8887107683722184
2007-01-25,-0.8887299403375448
2007-01-26,-0.8887429065450638
2007-01-29,-0.8887516754356892
2007-01-30,-0.8887576055960412
2007-01-31,-0.8887616159391151
2007-02-01,-0.8928552792918496
2007-02-02,-0.8908999759853927
2007-02-05,-0.8898711448862754
2007-02-06,-0.8893478937029958
2007-02-07,-0.8890876136653755
2007-02-08,-0.8889596689694734
2007-02-09,-0.8888969419945958
2007-02-12,-0.8888660073774987
2007-02-13,-0.888850535568198
2007-02-14,-0.8888426266591741
2007-02-15,-0.8888384659904037
2007-02-16,-0.8888362017198937
2007-02-19,-0.8888349236891031
2007-02-20,-0.8888341758096382
2007-02-21,-0.888833723470803
2007-02-22,-0.8888334420627361
2007-02-23,-0.8888332629768633
2007-02-26,-0.8888331470053757
2007-02-27,-0.8888330709301144
2007-02-28,-0.8888330205598437
2007-03-01,-0.8821952494463018
2007-03-02,-0.8842872991112956
2007-03-05,-0.8857203317534186
2007-03-06,-0.8866960692882373
2007-03-07,-0.8873584728991329
2007-03-08,-0.8878074549058441
2007-03-09,-0.8881115087084172
2007-03-12,-0.8883173084828951
2007-03-13,-0.888456560118168
2007-03-14,-0.8885507638521464
2007-03-15,-0.8886144844112779
2007-03-16,-0.8886575821249142
2007-03-19,-0.888686729844519
2007-03-20,-0.8887064422112089
2007-03-21,-0.8887197731933215
2007-03-22,-0.8887287884535572
2007-03-23,-0.8887348850789302
2007-03-26,-0.8887390079282447
2007-03-27,-0.888741795995182
2007-03-28,-0.888743681412243
2007-03-29,-0.8887449564136295
2007-03-30,-0.888745818623912
2007-04-02,-0.8887464016866348
2007-04-03,-0.8800633036007856
2007-04-04,-0.8824641005233067
2007-04-05,-0.8842949385421276
2007-04-06,-0.8856233677315398
2007-04-09,-0.8865617499854073
2007-04-10,-0.8872142637023794
2007-04-11,-0.8876636142356202
2007-04-12,-0.8879711515293032
2007-04-13,-0.8881807880829226
2007-04-16,-0.8883233122084678
2007-04-17,-0.8884200391150423
2007-04-18,-0.8884856078447646
2007-04-19,-0.8885300202726378
2007-04-20,-0.8885600867418305
2007-04-23,-0.8885804339813531
2007-04-24,-0.8885942004994681
2007-04-25,-0.8886035131264235
2007-04-26,-0.8886098121418181
2007-04-27,-0.8886140724493204
2007-04-30,-0.8886169537426238
2007-05-01,-0.874878629863177
2007-05-02,-0.8788718884934211
2007-05-03,-0.8817770092860758
2007-05-04,-0.8838265572428939
2007-05-07,-0.8852490110646635
2007-05-08,-0.8862269168763726
2007-05-09,-0.8868953223387149
2007-05-10,-0.8873505135996512
2007-05-11,-0.88765977191119
2007-05-14,-0.8878695575600052
2007-05-15,-0.8880117198363032
2007-05-16,-0.8881079908818791
2007-05-17,-0.8881731549026406
2007-05-18,-0.8882172495885197
2007-05-21,-0.8882470810505569
2007-05-22,-0.8882672601637454
2007-05-23,-0.8882809087797429
2007-05-24,-0.8882901397524224
2007-05-25,-0.8882963826701138
2007-05-28,-0.8883006046397915
2007-05-29,-0.8883034598235515
2007-05-30,-0.8883053906677958
2007-05-31,-0.888306696407208
2007-06-01,-0.8868179048145985
2007-06-04,-0.8872485311730979
2007-06-05,-0.8875527767925816
2007-06-06,-0.8877643552698438
2007-06-07,-0.8879100632382058
2007-06-08,-0.8880097878846701
2007-06-11,-0.888077766802085
2007-06-12,-0.8881239832318404
2007-06-13,-0.888155348962158
2007-06-14,-0.8881766109930578
2007-06-15,-0.888191012645039
2007-06-18,-0.8882007623183865
2007-06-19,-0.8882073603289139
2007-06-20,-0.8882118244043182
2007-06-21,-0.8882148442138325
2007-06-22,-0.8882168867980148
2007-06-25,-0.8882182682894862
2007-06-26,-0.88821920260747
2007-06-27,-0.8882198344756849
2007-06-28,-0.8882202617909164
2007-06-29,-0.8882205507680759
2007-07-02,-0.8882207461903759
2007-07-03,-0.8607151251003852
2007-07-04,-0.8695182003055953
2007-07-05,-0.8750987180766499
2007-07-06,-0.8787154715806509
2007-07-09,-0.8810932188781232
2007-07-10,-0.8826711227557603
2007-07-11,-0.8837247593478205
2007-07-12,-0.8844312382210712
2007-07-13,-0.8849062586603555
2007-07-16,-0.8852262477075354
2007-07-17,-0.88544207342862
2007-07-18,-0.8855877665290238
2007-07-19,-0.8856861728395592
2007-07-20,-0.8857526656251031
2007-07-23,-0.8857976062754619
2007-07-24,-0.8858279857821486
2007-07-25,-0.8858485245231991
2007-07-26,-0.885862411314198
2007-07-27,-0.8858718010555227
2007-07-30,-0.885878150289733
2007-07-31,-0.8858824436751771
2007-08-01,-0.47728954972941057
2007-08-02,-0.04521612872528385
2007-08-03,0.24725252727702784
2007-08-06,0.44522656708529523
2007-08-07,0.5792140983198625
2007-08-08,0.6698782721068596
2007-08-09,0.7312167999964051
2007-08-10,0.7727096896134458
2007-08-13,0.8007751280738289
2007-08-14,0.8197570371602777
2007-08-15,0.8325947269838281
2007-08-16,0.8412767171970558
2007-08-17,0.8471481176046005
2007-08-20,0.8511187279474657
2007-08-21,0.853803875688803
2007-08-22,0.8556197088432584
2007-08-23,0.856847661298795
2007-08-24,0.8576780581794555
2007-08-27,0.858239608762058
2007-08-28,0.8586193531716021
2007-08-29,0.8588761522407748
2007-08-30,0.8590498104012743
2007-08-31,0.8591672451820194
2007-09-03,0.7400438758391649
2007-09-04,0.5696436344957103
2007-09-05,0.4352476114368172
2007-09-06,0.3273770332831336
2007-09-07,0.24046892991531854
2007-09-10,0.17099794119469586
2007-09-11,0.11640077422100947
2007-09-12,0.07445503578259194
2007-09-13,0.04301255766276408
2007-09-14,0.019988302497338534
2007-09-17,0.003465855571858559
2007-09-18,-0.008199300471698565
2007-09-19,-0.016333145314715462
2007-09-20,-0.02195284558076125
2007-09-21,-0.025810008625918323
2007-09-24,-0.028445164216331417
2007-09-25,-0.030239658639866836
2007-09-26,-0.03145896073902599
2007-09-27,-0.03228617556813903
2007-09-28,-0.03284680193728694
2007-10-01,-0.033226485144682766
2007-10-02,0.586017241532349
2007-10-03,0.5699415756956987
2007-10-04,0.5681017767387344
2007-10-05,0.5797273754627342
2007-10-08,0.6029237886129817
2007-10-09,0.6347622689369342
2007-10-10,0.6715599203875338
2007-10-11,0.7094315553492487
2007-10-12,0.744996812328463
2007-10-15,0.7759511365875725
2007-10-16,0.8012528441171031
2007-10-17,0.8209177872978684
2007-10-18,0.8356162987242658
2007-10-19,0.8462855733758434
2007-10-22,0.853866444984918
2007-10-23,0.8591713910041542
2007-10-24,0.8628441370787546
2007-10-25,0.8653680297091749
2007-10-26,0.867093575701177
2007-10-29,0.8682691746600013
2007-10-30,0.8690681863689158
2007-10-31,0.8696103627743826
2007-11-01,0.868409764933678
2007-11-02,0.8635462825110436
2007-11-05,0.8621161023019571
2007-11-06,0.8626726558453968
2007-11-07,0.8641006409882843
2007-11-08,0.865710522249657
2007-11-09,0.8671613626908495
2007-11-12,0.8683338609158149
2007-11-13,0.8692235068403925
2007-11-14,0.8698725350256173
2007-11-15,0.8703341685589772
2007-11-16,0.8706570820541919
2007-11-19,0.8708804691189589
2007-11-20,0.8710338626726273
2007-11-21,0.8711386700544045
2007-11-22,0.8712100407031387
2007-11-23,0.8712585321438323
2007-11-26,0.8712914284824221
2007-11-27,0.8713137221905805
2007-11-28,0.8713288200215972
2007-11-29,0.871339039820955
2007-11-30,0.8713459554547013
2007-12-03,0.8648017525834842
2007-12-04,0.8667995862720544
2007-12-05,0.8682089161532995
2007-12-06,0.869186394441897
2007-12-07,0.8698579369398244
2007-12-10,0.8703166890363013
2007-12-11,0.8706289757458614
2007-12-12,0.8708410816435374
2007-12-13,0.8709849340393696
2007-12-14,0.8710824023219309
2007-12-17,0.8711484004744275
2007-12-18,0.8711930703434028
2007-12-19,0.8712232958171601
2007-12-20,0.8712437436767368
2007-12-21,0.8712575750786498
2007-12-24,0.8712669301372408
2007-12-25,0.8712732571854657
2007-12-26,0.8712775361475014
2007-12-27,0.87128042991745
2007-12-28,0.8712823868761036
2007-12-31,0.8712837102846752
2008-01-01,0.8693732421268635
2008-01-02,0.8687065482035811
2008-01-03,0.8688905395419396
2008-01-04,0.8693588739130862
2008-01-07,0.8698526724380222
2008-01-08,0.8702745366161435
2008-01-09,0.8706023800660999
2008-01-10,0.8708443161448833
2008-01-11,0.8710174253634332
2008-01-14,0.8711389133499577
2008-01-15,0.8712231167344828
2008-01-16,0.8712810029736953
2008-01-17,0.8713205823518503
2008-01-18,0.8713475469208265
2008-01-21,0.8713658728707481
2008-01-22,0.8713783074975654
2008-01-23,0.871386735468593
2008-01-24,0.8713924435784063
2008-01-25,0.871396307648003
2008-01-28,0.8713989225247712
2008-01-29,0.8714006916502622
2008-01-30,0.8714018883886718
2008-01-31,0.871402697847285
2008-02-01,0.8657323005027824
2008-02-04,0.8652097432293671
2008-02-05,0.8659524567911957
2008-02-06,0.8670782427907838
2008-02-07,0.8681724311620593
2008-02-08,0.8690820362220678
2008-02-11,0.8697808033875563
2008-02-12,0.8702936287484039
2008-02-13,0.870659512766735
2008-02-14,0.8709158825541293
2008-02-15,0.871093408312835
2008-02-18,0.8712153813216975
2008-02-19,0.8712987504472951
2008-02-20,0.8713555352974984
2008-02-21,0.8713941224059719
2008-02-22,0.8714203022381876
2008-02-25,0.8714380453381375
2008-02-26,0.8714500619028896
2008-02-27,0.8714581962102844
2008-02-28,0.871463700718829
2008-02-29,0.8714674248104931
2008-03-03,0.8864830368170299
2008-03-04,0.8821938781758821
2008-03-05,0.8790121464922916
2008-03-06,0.8767176169020713
2008-03-07,0.8750958036786822
2008-03-10,0.8739654267936474
2008-03-11,0.8731851420347427
2008-03-12,0.8726500659380027
2008-03-13,0.8722847862704685
2008-03-14,0.8720361814979447
2008-03-17,0.8718673341170101
2008-03-18,0.8717528170690351
2008-03-19,0.8716752220873548
2008-03-20,0.8716226786972315
2008-03-21,0.8715871144386848
2008-03-24,0.8715630496683704
2008-03-25,0.8715467693346133
2008-03-26,0.871535756820817
2008-03-27,0.8715283082986226
2008-03-28,0.8715232706595789
2008-03-31,0.8715198637084337
2008-04-01,0.8769968875635294
2008-04-02,0.8753091178565126
2008-04-03,0.8741229927468681
2008-04-04,0.8732993703128615
2008-04-07,0.8727322249881673
2008-04-08,0.8723439347624564
2008-04-09,0.8720791441963025
2008-04-10,0.871899059199434
2008-04-11,0.8717768072554566
2008-04-14,0.8716939190105993
2008-04-15,0.871637767275221
2008-04-16,0.8715997496650975
2008-04-17,0.871574019764718
2008-04-18,0.8715566106190132
2008-04-21,0.8715448334821762
2008-04-22,0.8715368673074673
2008-04-23,0.8715314793438621
2008-04-24,0.8715278353669337
2008-04-25,0.8715253709712153
2008-04-28,0.8715237043597759
2008-04-29,0.8715225772897753
2008-04-30,0.8715218151012077
2008-05-01,0.8732058630519983
2008-05-02,0.872613337946352
2008-05-05,0.8722375650441668
2008-05-06,0.8719953900560643
2008-05-07,0.8718372563067202
2008-05-08,0.8717329526007174
2008-05-09,0.8716636398227605
2008-05-12,0.8716173318972803
2008-05-13,0.8715862763330122
2008-05-14,0.8715653946164075
2008-05-15,0.8715513282838797
2008-05-16,0.8715418411404442
2008-05-19,0.8715354370354244
2008-05-20,0.8715311115777947
2008-05-21,0.8715281889341236
2008-05-22,0.8715262136249231
2008-05-23,0.8715248783444567
2008-05-26,0.871523975604118
2008-05-27,0.8715233652399414
2008-05-28,0.8715229525351892
2008-05-29,0.8715226734695886
2008-05-30,0.8715224847642278
2008-06-02,0.8715223571586458
2008-06-03,0.873633674482936
2008-06-04,0.872941585569193
2008-06-05,0.8724782657161986
2008-06-06,0.8721672679702408
2008-06-09,0.871958073417343
2008-06-10,0.8718171348085461
2008-06-11,0.8717220730264705
2008-06-12,0.8716579029071869
2008-06-13,0.871614561379783
2008-06-16,0.8715852764469835
2008-06-17,0.8715654839838728
2008-06-18,0.8715521046547837
2008-06-19,0.8715430593647564
2008-06-20,0.871536943651709
2008-06-23,0.8715328084526899
2008-06-24,0.8715300122897476
2008-06-25,0.8715281215146563
2008-06-26,0.8715268429433847
2008-06-27,0.8715259783434394
2008-06-30,0.8715253936759065
2008-07-01,0.879865287531777
2008-07-02,0.8773777770465493
2008-07-03,0.8755875190220971
2008-07-04,0.8743233223216156
2008-07-07,0.8734425362942898
2008-07-08,0.8728346158414685
2008-07-09,0.872417743239785
2008-07-10,0.872133150135322
2008-07-11,0.8719394530599294
2008-07-14,0.8718078938301843
2008-07-15,0.8717186644651541
2008-07-16,0.871658202918452
2008-07-17,0.8716172608823615
2008-07-18,0.8715895488014318
2008-07-21,0.8715707971335941
2008-07-22,0.8715581111714229
2008-07-23,0.8715495299740237
2008-07-24,0.8715437259066902
2008-07-25,0.8715398004518693
2008-07-28,0.8715371456674643
2008-07-29,0.87153535028831
2008-07-30,0.8715341361316001
2008-07-31,0.8715333150474663
2008-08-01,0.8590589048876098
2008-08-04,0.8631779680067586
2008-08-05,0.865921004643948
2008-08-06,0.8677544370777335
2008-08-07,0.8689839304886752
2008-08-08,0.8698105008175535
2008-08-11,0.8703672017085795
2008-08-12,0.870742622065172
2008-08-13,0.8709960164588307
2008-08-14,0.8711671516047141
2008-08-15,0.8712827790636629
2008-08-18,0.8713609247378812
2008-08-19,0.8714137488096968
2008-08-20,0.8714494608835054
2008-08-21,0.8714736063935881
2008-08-22,0.8714899325332561
2008-08-25,0.8715009720000715
2008-08-26,0.8715084369089054
2008-08-27,0.871513484787645
2008-08-28,0.8715168982783731
2008-08-29,0.8715192065780952
2008-09-01,0.8715207675250507
2008-09-02,0.8629727935616155
2008-09-03,0.8659123755151688
2008-09-04,0.8678010675168538
2008-09-05,0.8690357617377228
2008-09-08,0.8698520843615772
2008-09-09,0.8703958363586368
2008-09-10,0.870759829582465
2008-09-11,0.8710042998999298
2008-09-12,0.8711688605162595
2008-09-15,0.8712797974922943
2008-09-16,0.8713546601550988
2008-09-17,0.8714052135237862
2008-09-18,0.8714393669843242
2008-09-19,0.8714624479667783
2008-09-22,0.8714780494206433
2008-09-23,0.8714885966283389
2008-09-24,0.8714957276474443
2008-09-25,0.8715005492774143
2008-09-26,0.8715038095597192
2008-09-29,0.8715060141577625
2008-09-30,0.8715075049335791
2008-10-01,0.8581938916961959
2008-10-02,0.8629711076351586
2008-10-03,0.8659229081346724
2008-10-06,0.8678052519932025
2008-10-07,0.86902985601881
2008-10-08,0.8698369463267696
2008-10-09,0.870373422546984
2008-10-10,0.87073204366868
2008-10-13,0.870972680522655
2008-10-14,0.8711345588688736
2008-10-15,0.8712436414157683
2008-10-16,0.8713172316555416
2008-10-17,0.8713669162057558
2008-10-20,0.8714004783315701
2008-10-21,0.8714231576946905
2008-10-22,0.8714384867654845
2008-10-23,0.8714488494150981
2008-10-24,0.8714558554633373
2008-10-27,0.8714605925074408
2008-10-28,0.8714637955548448
2008-10-29,0.8714659614325543
2008-10-30,0.8714674260169006
2008-10-31,0.8714684163961515
2008-11-03,0.7273681595456329
2008-11-04,0.11174700945843175
2008-11-05,-0.2484024519056749
2008-11-06,-0.47059602631112396
2008-11-07,-0.6121692890947104
2008-11-10,-0.7042283310332589
2008-11-11,-0.7648829059469113
2008-11-12,-0.8051926709530802
2008-11-13,-0.8321354866769274
2008-11-14,-0.8502128363543171
2008-11-17,-0.8623729756331203
2008-11-18,-0.8705668603438358
2008-11-19,-0.8760945622392831
2008-11-20,-0.8798265388934002
2008-11-21,-0.8823474783307532
2008-11-24,-0.8840509726977225
2008-11-25,-0.8852023656915261
2008-11-26,-0.8859807196741102
2008-11-27,-0.8865069531909193
2008-11-28,-0.8868627582875883
2008-12-01,-0.8871033427999723
2008-12-02,-0.7323458001739596
2008-12-03,-0.7372686887222432
2008-12-04,-0.7540500185882191
2008-12-05,-0.7763942977059397
2008-12-08,-0.7996907141028594
2008-12-09,-0.8209853502497099
2008-12-10,-0.8388202500305127
2008-12-11,-0.8528552023824688
2008-12-12,-0.8634136210328821
2008-12-15,-0.8711040251555068
2008-12-16,-0.8765784963610099
2008-12-17,-0.8804134161601606
2008-12-18,-0.8830700232476127
2008-12-19,-0.8848962845166838
2008-12-22,-0.8861451453666828
2008-12-23,-0.8869961006891781
2008-12-24,-0.8875745152809884
2008-12-25,-0.8879670262608891
2008-12-26,-0.8882330841780798
2008-12-29,-0.8884132904088271
2008-12-30,-0.8885352846858944
2008-12-31,-0.8886178423752427
2009-01-01,-0.7406774822966815
2009-01-02,-0.7809751384347934
2009-01-05,-0.8119239181605348
2009-01-06,-0.8347478628003826
2009-01-07,-0.8511321761441288
2009-01-08,-0.8626769498661641
2009-01-09,-0.8707073212441407
2009-01-12,-0.876243481530423
2009-01-13,-0.8800367578487186
2009-01-14,-0.8826249350443709
2009-01-15,-0.8843858061783472
2009-01-16,-0.8855814818293793
2009-01-19,-0.8863923000114828
2009-01-20,-0.8869416424107269
2009-01-21,-0.8873136040896141
2009-01-22,-0.8875653567861042
2009-01-23,-0.887735701556501
2009-01-26,-0.8878509410735973
2009-01-27,-0.8879288915090524
2009-01-28,-0.8879816142662053
2009-01-29,-0.8880172718807221
2009-01-30,-0.8880413869926155
2009-02-02,-0.8880576955167585
2009-02-03,-0.748793858534522
2009-02-04,-0.5348826719943628
2009-02-05,-0.3562397623669376
2009-02-06,-0.205165303080446
2009-02-09,-0.0774866628874672
2009-02-10,0.029018553493149628
2009-02-11,0.11583202712889692
2009-02-12,0.18455564456065907
2009-02-13,0.23729983087362364
2009-02-16,0.2766208786922866
2009-02-17,0.3052135180452465
2009-02-18,0.32559360298238044
2009-02-19,0.3399002299382314
2009-02-20,0.3498313231830958
2009-02-23,0.3566698730225518
2009-02-24,0.36135230925363065
2009-02-25,0.36454583396235685
2009-02-26,0.3667179886163636
2009-02-27,0.3681926909677999
2009-03-02,0.36919261643362467
2009-03-03,0.5750599419490264
2009-03-04,0.5592038982756232
2009-03-05,0.5588923015547297
2009-03-06,0.5726009531744036
2009-03-09,0.5979417080875222
2009-03-10,0.6316770623033586
2009-03-11,0.6699558786678449
2009-03-12,0.7088432141250475
2009-03-13,0.7450042919006734
2009-03-16,0.7762374510851955
2009-03-17,0.8016167040413651
2009-03-18,0.8212537577379727
2009-03-19,0.8358827925470272
2009-03-20,0.8464761268732184
2009-03-23,0.853990173068653
2009-03-24,0.8592420517694475
2009-03-25,0.8628750336947795
2009-03-26,0.8653701711970518
2009-03-27,0.8670753891559159
2009-03-30,0.8682368283098877
2009-03-31,0.869026072629028
2009-04-01,0.8694065752000641
2009-04-02,0.8692052885658728
2009-04-03,0.8694262890024206
2009-04-06,0.869758665884465
2009-04-07,0.8700739517501743
2009-04-08,0.8703308701152543
2009-04-09,0.8705253568364854
2009-04-10,0.8706666095480994
2009-04-13,0.8707666590636908
2009-04-14,0.8708364121147644
2009-04-15,0.8708845479188194
2009-04-16,0.8709175434325697
2009-04-17,0.8709400601829143
2009-04-20,0.8709553803720504
2009-04-21,0.8709657833108102
2009-04-22,0.8709728377966478
2009-04-23,0.8709776172942219
2009-04-24,0.8709808534873549
2009-04-27,0.870983043809219
2009-04-28,0.8709845258520611
2009-04-29,0.870985528462057
2009-04-30,0.8709862066470682
2009-05-01,0.8503795676359457
2009-05-04,0.8549568614083943
2009-05-05,0.8591694830085811
2009-05-06,0.8625572578174816
2009-05-07,0.8651051855309508
2009-05-08,0.866949370964863
2009-05-11,0.8682531221702756
2009-05-12,0.8691610721812134
2009-05-13,0.8697872202545518
2009-05-14,0.8702162462742942
2009-05-15,0.8705089443842358
2009-05-18,0.8707080594760053
2009-05-19,0.8708432503731506
2009-05-20,0.8709349198104452
2009-05-21,0.870997023868251
2009-05-22,0.8710390730732982
2009-05-25,0.8710675322047142
2009-05-26,0.8710867882882621
2009-05-27,0.8710998150014844
2009-05-28,0.871108626465102
2009-05-29,0.8711145861727313
2009-06-01,0.8711186168434073
2009-06-02,0.840525833064213
2009-06-03,0.8508494588325075
2009-06-04,0.8568980289504488
2009-06-05,0.8606317961407886
2009-06-08,0.8630113555255878
2009-06-09,0.864558831364455
2009-06-10,0.8655784536290695
2009-06-11,0.8662560859804833
2009-06-12,0.8667090153590361
2009-06-15,0.8670129106164586
2009-06-16,0.8672173330099637
2009-06-17,0.8673550793655687
2009-06-18,0.8674480048950767
2009-06-19,0.8675107427152878
2009-06-22,0.8675531219349706
2009-06-23,0.8675817591818201
2009-06-24,0.8676011151167132
2009-06-25,0.8676141999359273
2009-06-26,0.8676230463870594
2009-06-29,0.8676290277856392
2009-06-30,0.8676330722242284
2009-07-01,0.8467697081191863
2009-07-02,0.8528961451513702
2009-07-03,0.857005464244528
2009-07-06,0.8597637151819464
2009-07-07,0.8616182194433522
2009-07-08,0.8628670559420173
2009-07-09,0.8637090710553913
2009-07-10,0.8642773055220793
2009-07-13,0.8646610253903576
2009-07-14,0.8649202614192684
2009-07-15,0.8650954518485745
2009-07-16,0.8652138696774564
2009-07-17,0.8652939242843561
2009-07-20,0.8653480493044079
2009-07-21,0.8653846457291542
2009-07-22,0.8654093913756433
2009-07-23,0.8654261243133894
2009-07-24,0.8654374393132638
2009-07-27,0.8654450907497963
2009-07-28,0.8654502648580727
2009-07-29,0.8654537637523729
2009-07-30,0.8654561298246748
2009-07-31,0.865457729848579
2009-08-03,0.8937741491103295
2009-08-04,0.8865227753661863
2009-08-05,0.8810690136462724
2009-08-06,0.8772522647428166
2009-08-07,0.8747189459478119
2009-08-10,0.8730918581680838
2009-08-11,0.8720623590840565
2009-08-12,0.8714119541332662
2009-08-13,0.8709982435885083
2009-08-14,0.8707322908201479
2009-08-17,0.87055940380144
2009-08-18,0.8704458878761718
2009-08-19,0.8703707469427125
2009-08-20,0.8703206981110408
2009-08-21,0.8702872097172967
2009-08-24,0.8702647288194207
2009-08-25,0.8702496026141625
2009-08-26,0.8702394087640358
2009-08-27,0.870232531389343
2009-08-28,0.8702278880225299
2009-08-31,0.870224751377007
2009-09-01,0.7436078773107433
2009-09-02,0.7704154825869087
2009-09-03,0.7948055758721674
2009-09-04,0.8148815032641948
2009-09-07,0.8304110368675175
2009-09-08,0.8419313902327238
2009-09-09,0.8502341599724733
2009-09-10,0.8560993686851192
2009-09-11,0.8601857359642546
2009-09-14,0.8630058228241434
2009-09-15,0.8649394011742073
2009-09-16,0.8662592790478476
2009-09-17,0.8671575235835134
2009-09-18,0.8677675731263783
2009-09-21,0.8681813172647491
