date,USA_financial_markets_f1__USA_financial_markets_f2
2020-09-21,-0.31867958419405384
2020-09-22,-0.32019546582041686
2020-09-23,-0.32160299766066097
2020-09-24,-0.3229090354645993
2020-09-25,-0.3241201296338481
2020-09-28,-0.3252425193405891
2020-09-29,-0.32628213041559434
2020-09-30,-0.3272445764465849
2020-10-01,-0.25161001656369486
2020-10-02,-0.19793332310074935
2020-10-05,-0.14931529671457988
2020-10-06,-0.10521294609563561
2020-10-07,-0.06515331598859768
2020-10-08,-0.02872237546429691
2020-10-09,0.004443964507188803
2020-10-12,0.03466717921877922
2020-10-13,0.0622321596680921
2020-10-14,0.08739221247795119
2020-10-15,0.11037323631143134
2020-10-16,0.13137723401878101
2020-10-19,0.1505852847428897
2020-10-20,0.16816007374023975
2020-10-21,0.18424805747185186
2020-10-22,0.1989813259625667
2020-10-23,0.2124792123485807
2020-10-26,0.2248496900813859
2020-10-27,0.23619059080524468
2020-10-28,0.24659067001050808
2020-10-29,0.2561305428387187
2020-10-30,0.26488350861504883
2020-11-02,0.2729162796096251
2020-11-03,0.3420731310379535
2020-11-04,0.3422562748649819
2020-11-05,0.3427645011620566
2020-11-06,0.34358110724563173
2020-11-09,0.34468849278827074
2020-11-10,0.3460682282573419
2020-11-11,0.3477011368874668
2020-11-12,0.3495673908539818
2020-11-13,0.35164662177088957
2020-11-16,0.3539180450341043
2020-11-17,0.35636059689413485
2020-11-18,0.35895308250214447
2020-11-19,0.3616743325641279
2020-11-20,0.3645033656960081
2020-11-23,0.3674195531330671
2020-11-24,0.37040278214152333
2020-11-25,0.3734336143324497
2020-11-26,0.37649343510329164
2020-11-27,0.37956459063330544
2020-11-30,0.38263050922760744
2020-12-01,0.3484916822320334
2020-12-02,0.2908971796014397
2020-12-03,0.23633369098280185
2020-12-04,0.18470136860999387
2020-12-07,0.1359000984470213
2020-12-08,0.08982929929176967
2020-12-09,0.04638785944073684
2020-12-10,0.0054741910451267875
2020-12-11,-0.03301361821845173
2020-12-14,-0.06917757644033756
2020-12-15,-0.10311950133053262
2020-12-16,-0.13494069503264666
2020-12-17,-0.16474159668093027
2020-12-18,-0.19262142755059108
2020-12-21,-0.21867784152241887
2020-12-22,-0.24300659136705738
2020-12-23,-0.265701219151725
2020-12-24,-0.2868527769663528
2020-12-25,-0.3065495822218791
2020-12-28,-0.32487701003659925
2020-12-29,-0.34191732372455896
2020-12-30,-0.35774954314453167
2020-12-31,-0.3724493496572614
2021-01-01,-0.38820244648604796
2021-01-04,-0.4006257628233508
2021-01-05,-0.41214953452751785
2021-01-06,-0.42283242819230793
2021-01-07,-0.43273021580360027
2021-01-08,-0.44189577872409036
2021-01-11,-0.4503791368991556
2021-01-12,-0.4582274990804175
2021-01-13,-0.46548533023730687
2021-01-14,-0.47219443271035005
2021-01-15,-0.47839403804080016
2021-01-18,-0.4841209067804171
2021-01-19,-0.48940943393587477
2021-01-20,-0.49429175802985
2021-01-21,-0.4987978720624419
2021-01-22,-0.502955734930764
2021-01-25,-0.5067913821109857
2021-01-26,-0.5103290346263107
2021-01-27,-0.5135912055174532
2021-01-28,-0.5165988032006881
2021-01-29,-0.5193712312442641
2021-02-01,-0.5219264842188734
2021-02-02,-0.4722796496121204
2021-02-03,-0.4044399547134395
2021-02-04,-0.34150011038883166
2021-02-05,-0.2831436255065459
2021-02-08,-0.22906888072194004
2021-02-09,-0.17898930768024765
2021-02-10,-0.13263339087222709
2021-02-11,-0.08974452220596914
2021-02-12,-0.050080735207134824
2021-02-15,-0.013414342685839669
2021-02-16,0.020468501224703457
2021-02-17,0.05176829650137296
2021-02-18,0.0806727345171904
2021-02-19,0.10735726387367707
2021-02-22,0.1319856735566069
2021-02-23,0.15471068405087646
2021-02-24,0.17567453869290495
2021-02-25,0.19500958897842147
2021-02-26,0.21283886879464264
2021-03-01,0.22927665362481273
2021-03-02,0.09917763969057415
2021-03-03,0.05130774529800522
2021-03-04,0.006712301395375419
2021-03-05,-0.034798495243297395
2021-03-08,-0.07340785345914558
2021-03-09,-0.10929204627106517
2021-03-10,-0.14262015474850712
2021-03-11,-0.17355389263034177
2021-03-12,-0.20224750586295032
2021-03-15,-0.2288477403689055
2021-03-16,-0.25349387084646935
2021-03-17,-0.2763177831856763
2021-03-18,-0.2974441031148952
2021-03-19,-0.31699036391089525
2021-03-22,-0.3350672063683639
2021-03-23,-0.3517786046897329
2021-03-24,-0.36722211248719816
2021-03-25,-0.3814891236561219
2021-03-26,-0.39466514345844306
2021-03-29,-0.4068300657274807
2021-03-30,-0.41805845265741004
2021-03-31,-0.42841981416160857
2021-04-01,-0.42918073118741185
2021-04-02,-0.4375325287458595
2021-04-05,-0.44540256403924966
2021-04-06,-0.4528081687817793
2021-04-07,-0.45976727999938927
2021-04-08,-0.46629828135108453
2021-04-09,-0.4724198486049609
2021-04-12,-0.47815080244672303
2021-04-13,-0.4835099710892775
2021-04-14,-0.48851606448228935
2021-04-15,-0.49318756130959623
2021-04-16,-0.49754260942286177
2021-04-19,-0.5015989398986964
2021-04-20,-0.505373794525613
2021-04-21,-0.5088838662244808
2021-04-22,-0.5121452516765641
2021-04-23,-0.5151734152696213
2021-04-26,-0.5179831633666558
2021-04-27,-0.5205886278449445
2021-04-28,-0.523003257836236
2021-04-29,-0.5252398186142071
2021-04-30,-0.5273103966149153
2021-05-03,-0.5333201776965317
2021-05-04,-0.5347664966513496
2021-05-05,-0.5361060072199639
2021-05-06,-0.5373459702341402
2021-05-07,-0.5384932455037132
2021-05-10,-0.5395542998544314
2021-05-11,-0.5405352174931903
2021-05-12,-0.5414417121997714
2021-05-13,-0.5422791409060483
2021-05-14,-0.5430525182818657
2021-05-17,-0.5437665320007206
2021-05-18,-0.5444255584077046
2021-05-19,-0.545033678356702
2021-05-20,-0.5455946930236524
2021-05-21,-0.5461121395379139
2021-05-24,-0.546589306304672
2021-05-25,-0.5470292479181849
2021-05-26,-0.547434799588817
2021-05-27,-0.5478085910265997
2021-05-28,-0.5481530597408242
2021-05-31,-0.5484704637292568
2021-06-01,-0.5491667860859165
2021-06-02,-0.5494019129611856
2021-06-03,-0.5496191366835941
2021-06-04,-0.5498197532948637
2021-06-07,-0.5500049754024392
2021-06-08,-0.5501759358889524
2021-06-09,-0.5503336917494024
2021-06-10,-0.5504792279871946
2021-06-11,-0.5506134615133257
2021-06-14,-0.5507372450042052
2021-06-15,-0.5508513706831016
2021-06-16,-0.5509565739982026
2021-06-17,-0.5510535371769794
2021-06-18,-0.5511428926421447
2021-06-21,-0.5512252262790962
2021-06-22,-0.5513010805485488
2021-06-23,-0.5513709574411272
2021-06-24,-0.5514353212732022
2021-06-25,-0.5514946013252116
2021-06-28,-0.5515491943252835
2021-06-29,-0.5515994667821669
2021-06-30,-0.5516457571723787
2021-07-01,-0.5533651363868943
2021-07-02,-0.5532725216183678
2021-07-05,-0.5531873701028478
2021-07-06,-0.5531090766098269
2021-07-07,-0.5530370855526457
2021-07-08,-0.5529708868352005
2021-07-09,-0.5529100120574394
2021-07-12,-0.5528540310471727
2021-07-13,-0.5528025486888316
2021-07-14,-0.5527552020226105
2021-07-15,-0.5527116575899508
2021-07-16,-0.5526716090035739
2021-07-19,-0.5526347747223224
2021-07-20,-0.5526008960128928
2021-07-21,-0.5525697350822024
2021-07-22,-0.5525410733656176
2021-07-23,-0.5525147099576185
2021-07-26,-0.5524904601726855
2021-07-27,-0.5524681542252965
2021-07-28,-0.552447636018906
2021-07-29,-0.5524287620346839
2021-07-30,-0.5524114003115994
2021-08-02,-0.5523954295101746
2021-08-03,-0.5521170558053978
2021-08-04,-0.5521225989625327
2021-08-05,-0.5521281628761596
2021-08-06,-0.552133675398064
2021-08-09,-0.5521390808018551
2021-08-10,-0.5521443368715955
2021-08-11,-0.552149412460546
2021-08-12,-0.5521542854477175
2021-08-13,-0.5521589410306755
2021-08-16,-0.5521633703022463
2021-08-17,-0.552167569066635
2021-08-18,-0.552171536857198
2021-08-19,-0.552175276123835
2021-08-20,-0.5521787915628702
2021-08-23,-0.5521820895664458
2021-08-24,-0.552185177772005
2021-08-25,-0.5521880646954482
2021-08-26,-0.552190759434113
2021-08-27,-0.5521932714278979
2021-08-30,-0.5521956102686942
2021-08-31,-0.5521977855498529
2021-09-01,-0.5540543971632017
2021-09-02,-0.5539115779383232
2021-09-03,-0.5537801024008803
2021-09-06,-0.5536590755560974
2021-09-07,-0.5535476721046027
2021-09-08,-0.5534451311557911
2021-09-09,-0.5533507513204959
2021-09-10,-0.5532638861591541
2021-09-13,-0.5531839399625906
2021-09-14,-0.5531103638435573
2021-09-15,-0.5530426521181971
2021-09-16,-0.5529803389576714
2021-09-17,-0.5529229952912577
2021-09-20,-0.5528702259432801
2021-09-21,-0.5528216669872749
2021-09-22,-0.5527769833018017
2021-09-23,-0.5527358663132924
2021-09-24,-0.5526980319122647
2021-09-27,-0.5526632185301237
2021-09-28,-0.5526311853646428
2021-09-29,-0.5526017107430099
2021-09-30,-0.5525745906121096
2021-10-01,-0.5445946120053721
2021-10-04,-0.5451868660940565
2021-10-05,-0.545732512349394
2021-10-06,-0.5462351622370742
2021-10-07,-0.5466981559774706
2021-10-08,-0.5471245816006753
2021-10-11,-0.5475172928684198
2021-10-12,-0.5478789260965806
2021-10-13,-0.5482119159173664
2021-10-14,-0.548518510024136
2021-10-15,-0.5488007829443775
2021-10-18,-0.549060648887918
2021-10-19,-0.549299873718113
2021-10-20,-0.5495200860937759
2021-10-21,-0.5497227878290559
2021-10-22,-0.5499093635175137
2021-10-25,-0.550081089465344
2021-10-26,-0.5502391419771591
2021-10-27,-0.5503846050360307
2021-10-28,-0.5505184774176534
2021-10-29,-0.5506416792765869
2021-11-01,-0.5507550582405886
2021-11-02,-0.5525978966440535
2021-11-03,-0.5525484387298906
2021-11-04,-0.5525064850822612
2021-11-05,-0.5524709280090668
2021-11-08,-0.5524408185371679
2021-11-09,-0.5524153445473733
2021-11-10,-0.5523938117475653
2021-11-11,-0.5523756271511004
2021-11-12,-0.5523602847592785
2021-11-15,-0.5523473531769082
2021-11-16,-0.5523364649184852
