date,FRA_financial_markets_f1,FRA_financial_markets_f2
1999-03-26,0.9829794685926098,-0.9974433478151229
1999-03-29,0.9829794685926098,-0.9974433478151229
1999-03-30,0.9829794685926098,-0.9974433478151229
1999-03-31,0.1259354689226333,-1.1683390786011578
1999-04-01,0.5654036420996013,-0.9981346435951244
1999-04-02,0.56540364209963,-0.9981346435951244
1999-04-05,0.56540364209963,-0.9981346435951244
1999-04-06,0.56540364209963,-0.9981346435951244
1999-04-07,0.56540364209963,-0.9981346435951244
1999-04-08,0.56540364209963,-0.9981346435951244
1999-04-09,0.56540364209963,-0.9981346435951244
1999-04-12,0.56540364209963,-0.9981346435951244
1999-04-13,0.56540364209963,-0.9981346435951244
1999-04-14,0.56540364209963,-0.9981346435951244
1999-04-15,0.56540364209963,-0.9981346435951244
1999-04-16,0.56540364209963,-0.9981346435951244
1999-04-19,0.56540364209963,-0.9981346435951244
1999-04-20,0.56540364209963,-0.9981346435951244
1999-04-21,0.56540364209963,-0.9981346435951244
1999-04-22,0.56540364209963,-0.9981346435951244
1999-04-23,0.56540364209963,-0.9981346435951244
1999-04-26,0.56540364209963,-0.9981346435951244
1999-04-27,0.56540364209963,-0.9981346435951244
1999-04-28,0.56540364209963,-0.9981346435951244
1999-04-29,0.56540364209963,-0.9981346435951244
1999-04-30,1.0080951055259444,-0.6172157688790647
1999-05-03,0.7739538115689522,-0.9951436505648322
1999-05-04,0.7739538115689513,-0.9951436505648322
1999-05-05,0.7739538115689513,-0.9951436505648322
1999-05-06,0.7739538115689513,-0.9951436505648322
1999-05-07,0.7739538115689513,-0.9951436505648322
1999-05-10,0.7739538115689513,-0.9951436505648322
1999-05-11,0.7739538115689513,-0.9951436505648322
1999-05-12,0.7739538115689513,-0.9951436505648322
1999-05-13,0.7739538115689513,-0.9951436505648322
1999-05-14,0.7739538115689513,-0.9951436505648322
1999-05-17,0.7739538115689513,-0.9951436505648322
1999-05-18,0.7739538115689513,-0.9951436505648322
1999-05-19,0.7739538115689513,-0.9951436505648322
1999-05-20,0.7739538115689513,-0.9951436505648322
1999-05-21,0.7739538115689513,-0.9951436505648322
1999-05-24,0.7739538115689513,-0.9951436505648322
1999-05-25,0.7739538115689513,-0.9951436505648322
1999-05-26,0.7739538115689513,-0.9951436505648322
1999-05-27,0.7739538115689513,-0.9951436505648322
1999-05-28,0.7739538115689513,-0.9951436505648322
1999-05-31,1.2696997280336384,-1.0533857434769007
1999-06-01,0.8948800037308867,-0.9956624311098637
1999-06-02,0.8948800037308855,-0.9956624311098637
1999-06-03,0.8948800037308855,-0.9956624311098637
1999-06-04,0.8948800037308855,-0.9956624311098637
1999-06-07,0.8948800037308855,-0.9956624311098637
1999-06-08,0.8948800037308855,-0.9956624311098637
1999-06-09,0.8948800037308855,-0.9956624311098637
1999-06-10,0.8948800037308855,-0.9956624311098637
1999-06-11,0.8948800037308855,-0.9956624311098637
1999-06-14,0.8948800037308855,-0.9956624311098637
1999-06-15,0.8948800037308855,-0.9956624311098637
1999-06-16,0.8948800037308855,-0.9956624311098637
1999-06-17,0.8948800037308855,-0.9956624311098637
1999-06-18,0.8948800037308855,-0.9956624311098637
1999-06-21,0.8948800037308855,-0.9956624311098637
1999-06-22,0.8948800037308855,-0.9956624311098637
1999-06-23,0.8948800037308855,-0.9956624311098637
1999-06-24,0.8948800037308855,-0.9956624311098637
1999-06-25,0.8948800037308855,-0.9956624311098637
1999-06-28,0.8948800037308855,-0.9956624311098637
1999-06-29,0.8948800037308855,-0.9956624311098637
1999-06-30,-0.8934820057679579,-0.9471883246452935
1999-07-01,-0.8946010134459063,-0.9952103708604662
1999-07-02,-0.8946010134459063,-0.9952103708604662
1999-07-05,-0.8946010134459063,-0.9952103708604662
1999-07-06,-0.8946010134459063,-0.9952103708604662
1999-07-07,-0.8946010134459063,-0.9952103708604662
1999-07-08,-0.8946010134459063,-0.9952103708604662
1999-07-09,-0.8946010134459063,-0.9952103708604662
1999-07-12,-0.8946010134459063,-0.9952103708604662
1999-07-13,-0.8946010134459063,-0.9952103708604662
1999-07-14,-0.8946010134459063,-0.9952103708604662
1999-07-15,-0.8946010134459063,-0.9952103708604662
1999-07-16,-0.8946010134459063,-0.9952103708604662
1999-07-19,-0.8946010134459063,-0.9952103708604662
1999-07-20,-0.8946010134459063,-0.9952103708604662
1999-07-21,-0.8946010134459063,-0.9952103708604662
1999-07-22,-0.8946010134459063,-0.9952103708604662
1999-07-23,-0.8946010134459063,-0.9952103708604662
1999-07-26,-0.8946010134459063,-0.9952103708604662
1999-07-27,-0.8946010134459063,-0.9952103708604662
1999-07-28,-0.8946010134459063,-0.9952103708604662
1999-07-29,-0.8946010134459063,-0.9952103708604662
1999-07-30,-0.8946010134459063,-0.9952103708604662
1999-08-02,1.1562329130122384,-0.9022503300483992
1999-08-03,0.9327603157742912,-0.9941816047207054
1999-08-04,0.9327603157742904,-0.9941816047207054
1999-08-05,0.9327603157742904,-0.9941816047207054
1999-08-06,0.9327603157742904,-0.9941816047207054
1999-08-09,0.9327603157742904,-0.9941816047207054
1999-08-10,0.9327603157742904,-0.9941816047207054
1999-08-11,0.9327603157742904,-0.9941816047207054
1999-08-12,0.9327603157742904,-0.9941816047207054
1999-08-13,0.9327603157742904,-0.9941816047207054
1999-08-16,0.9327603157742904,-0.9941816047207054
1999-08-17,0.9327603157742904,-0.9941816047207054
1999-08-18,0.9327603157742904,-0.9941816047207054
1999-08-19,0.9327603157742904,-0.9941816047207054
1999-08-20,0.9327603157742904,-0.9941816047207054
1999-08-23,0.9327603157742904,-0.9941816047207054
1999-08-24,0.9327603157742904,-0.9941816047207054
1999-08-25,0.9327603157742904,-0.9941816047207054
1999-08-26,0.9327603157742904,-0.9941816047207054
1999-08-27,0.9327603157742904,-0.9941816047207054
1999-08-30,0.9327603157742904,-0.9941816047207054
1999-08-31,0.7893343156669593,-0.43732738021231177
1999-09-01,0.9096231795539494,-0.9709802855270275
1999-09-02,0.9096231795539502,-0.9709802855270275
1999-09-03,0.9096231795539502,-0.9709802855270275
1999-09-06,0.9096231795539502,-0.9709802855270275
1999-09-07,0.9096231795539502,-0.9709802855270275
1999-09-08,0.9096231795539502,-0.9709802855270275
1999-09-09,0.9096231795539502,-0.9709802855270275
1999-09-10,0.9096231795539502,-0.9709802855270275
1999-09-13,0.9096231795539502,-0.9709802855270275
1999-09-14,0.9096231795539502,-0.9709802855270275
1999-09-15,0.9096231795539502,-0.9709802855270275
1999-09-16,0.9096231795539502,-0.9709802855270275
1999-09-17,0.9096231795539502,-0.9709802855270275
1999-09-20,0.9096231795539502,-0.9709802855270275
1999-09-21,0.9096231795539502,-0.9709802855270275
1999-09-22,0.9096231795539502,-0.9709802855270275
1999-09-23,0.9096231795539502,-0.9709802855270275
1999-09-24,0.9096231795539502,-0.9709802855270275
1999-09-27,0.9096231795539502,-0.9709802855270275
1999-09-28,0.9096231795539502,-0.9709802855270275
1999-09-29,0.9096231795539502,-0.9709802855270275
1999-09-30,0.9156228950131631,-0.9502208758546048
1999-10-01,0.9106502260462032,-0.9697560286153133
1999-10-04,0.9106502260462032,-0.9697560286153133
1999-10-05,0.9106502260462032,-0.9697560286153133
1999-10-06,0.9106502260462032,-0.9697560286153133
1999-10-07,0.9106502260462032,-0.9697560286153133
1999-10-08,0.9106502260462032,-0.9697560286153133
1999-10-11,0.9106502260462032,-0.9697560286153133
1999-10-12,0.9106502260462032,-0.9697560286153133
1999-10-13,0.9106502260462032,-0.9697560286153133
1999-10-14,0.9106502260462032,-0.9697560286153133
1999-10-15,0.9106502260462032,-0.9697560286153133
1999-10-18,0.9106502260462032,-0.9697560286153133
1999-10-19,0.9106502260462032,-0.9697560286153133
1999-10-20,0.9106502260462032,-0.9697560286153133
1999-10-21,0.9106502260462032,-0.9697560286153133
1999-10-22,0.9106502260462032,-0.9697560286153133
1999-10-25,0.9106502260462032,-0.9697560286153133
1999-10-26,0.9106502260462032,-0.9697560286153133
1999-10-27,0.9106502260462032,-0.9697560286153133
1999-10-28,0.9106502260462032,-0.9697560286153133
1999-10-29,0.9106502260462032,-0.9697560286153133
1999-11-01,-1.0598347363409935,-0.3060766624825199
1999-11-02,-0.9317013931530675,-0.7818460304524587
1999-11-03,-0.931701393153067,-0.7818460304524587
1999-11-04,-0.931701393153067,-0.7818460304524587
1999-11-05,-0.931701393153067,-0.7818460304524587
1999-11-08,-0.931701393153067,-0.7818460304524587
1999-11-09,-0.931701393153067,-0.7818460304524587
1999-11-10,-0.931701393153067,-0.7818460304524587
1999-11-11,-0.931701393153067,-0.7818460304524587
1999-11-12,-0.931701393153067,-0.7818460304524587
1999-11-15,-0.931701393153067,-0.7818460304524587
1999-11-16,-0.931701393153067,-0.7818460304524587
1999-11-17,-0.931701393153067,-0.7818460304524587
1999-11-18,-0.931701393153067,-0.7818460304524587
1999-11-19,-0.931701393153067,-0.7818460304524587
1999-11-22,-0.931701393153067,-0.7818460304524587
1999-11-23,-0.931701393153067,-0.7818460304524587
1999-11-24,-0.931701393153067,-0.7818460304524587
1999-11-25,-0.931701393153067,-0.7818460304524587
1999-11-26,-0.931701393153067,-0.7818460304524587
1999-11-29,-0.931701393153067,-0.7818460304524587
1999-11-30,-1.130042804036236,6.507932668970135
1999-12-01,-0.9520292702764147,0.9954423576895324
1999-12-02,-0.9520292702764142,0.9954423576895324
1999-12-03,-0.9520292702764142,0.9954423576895324
1999-12-06,-0.9520292702764142,0.9954423576895324
1999-12-07,-0.9520292702764142,0.9954423576895324
1999-12-08,-0.9520292702764142,0.9954423576895324
1999-12-09,-0.9520292702764142,0.9954423576895324
1999-12-10,-0.9520292702764142,0.9954423576895324
1999-12-13,-0.9520292702764142,0.9954423576895324
1999-12-14,-0.9520292702764142,0.9954423576895324
1999-12-15,-0.9520292702764142,0.9954423576895324
1999-12-16,-0.9520292702764142,0.9954423576895324
1999-12-17,-0.9520292702764142,0.9954423576895324
1999-12-20,-0.9520292702764142,0.9954423576895324
1999-12-21,-0.9520292702764142,0.9954423576895324
1999-12-22,-0.9520292702764142,0.9954423576895324
1999-12-23,-0.9520292702764142,0.9954423576895324
1999-12-24,-0.9520292702764142,0.9954423576895324
1999-12-27,-0.9520292702764142,0.9954423576895324
1999-12-28,-0.9520292702764142,0.9954423576895324
1999-12-29,-0.9520292702764142,0.9954423576895324
1999-12-30,-0.9520292702764142,0.9954423576895324
1999-12-31,-1.8151229052991154,2.2909038588671082
2000-01-03,-0.9860850556285274,0.9991346900091472
2000-01-04,-0.9860850556285254,0.9991346900091472
2000-01-05,-0.9860850556285254,0.9991346900091472
2000-01-06,-0.9860850556285254,0.9991346900091472
2000-01-07,-0.9860850556285254,0.9991346900091472
2000-01-10,-0.9860850556285254,0.9991346900091472
2000-01-11,-0.9860850556285254,0.9991346900091472
2000-01-12,-0.9860850556285254,0.9991346900091472
2000-01-13,-0.9860850556285254,0.9991346900091472
2000-01-14,-0.9860850556285254,0.9991346900091472
2000-01-17,-0.9860850556285254,0.9991346900091472
2000-01-18,-0.9860850556285254,0.9991346900091472
2000-01-19,-0.9860850556285254,0.9991346900091472
2000-01-20,-0.9860850556285254,0.9991346900091472
2000-01-21,-0.9860850556285254,0.9991346900091472
2000-01-24,-0.9860850556285254,0.9991346900091472
2000-01-25,-0.9860850556285254,0.9991346900091472
2000-01-26,-0.9860850556285254,0.9991346900091472
2000-01-27,-0.9860850556285254,0.9991346900091472
2000-01-28,-0.9860850556285254,0.9991346900091472
2000-01-31,-0.5755594719574024,0.7769232672641153
2000-02-01,-0.9607280473114641,0.9985701342283787
2000-02-02,-0.9607280473114687,0.9985701342283787
2000-02-03,-0.9607280473114687,0.9985701342283787
2000-02-04,-0.9607280473114687,0.9985701342283787
2000-02-07,-0.9607280473114687,0.9985701342283787
2000-02-08,-0.9607280473114687,0.9985701342283787
2000-02-09,-0.9607280473114687,0.9985701342283787
2000-02-10,-0.9607280473114687,0.9985701342283787
2000-02-11,-0.9607280473114687,0.9985701342283787
2000-02-14,-0.9607280473114687,0.9985701342283787
2000-02-15,-0.9607280473114687,0.9985701342283787
2000-02-16,-0.9607280473114687,0.9985701342283787
2000-02-17,-0.9607280473114687,0.9985701342283787
2000-02-18,-0.9607280473114687,0.9985701342283787
2000-02-21,-0.9607280473114687,0.9985701342283787
2000-02-22,-0.9607280473114687,0.9985701342283787
2000-02-23,-0.9607280473114687,0.9985701342283787
2000-02-24,-0.9607280473114687,0.9985701342283787
2000-02-25,-0.9607280473114687,0.9985701342283787
2000-02-28,-0.9607280473114687,0.9985701342283787
2000-02-29,-1.8610922134592445,1.574361869409934
2000-03-01,-0.9890663382908607,0.9994240295470592
2000-03-02,-0.9890663382908588,0.9994240295470592
2000-03-03,-0.9890663382908588,0.9994240295470592
2000-03-06,-0.9890663382908588,0.9994240295470592
2000-03-07,-0.9890663382908588,0.9994240295470592
2000-03-08,-0.9890663382908588,0.9994240295470592
2000-03-09,-0.9890663382908588,0.9994240295470592
2000-03-10,-0.9890663382908588,0.9994240295470592
2000-03-13,-0.9890663382908588,0.9994240295470592
2000-03-14,-0.9890663382908588,0.9994240295470592
2000-03-15,-0.9890663382908588,0.9994240295470592
2000-03-16,-0.9890663382908588,0.9994240295470592
2000-03-17,-0.9890663382908588,0.9994240295470592
2000-03-20,-0.9890663382908588,0.9994240295470592
2000-03-21,-0.9890663382908588,0.9994240295470592
2000-03-22,-0.9890663382908588,0.9994240295470592
2000-03-23,-0.9890663382908588,0.9994240295470592
2000-03-24,-0.9890663382908588,0.9994240295470592
2000-03-27,-0.9890663382908588,0.9994240295470592
2000-03-28,-0.9890663382908588,0.9994240295470592
2000-03-29,-0.9890663382908588,0.9994240295470592
2000-03-30,-0.9890663382908588,0.9994240295470592
2000-03-31,-0.6394062911102727,1.1765263823611745
2000-04-03,-0.9744192407828451,0.999584280024533
2000-04-04,-0.9744192407828485,0.999584280024533
2000-04-05,-0.9744192407828485,0.999584280024533
2000-04-06,-0.9744192407828485,0.999584280024533
2000-04-07,-0.9744192407828485,0.999584280024533
2000-04-10,-0.9744192407828485,0.999584280024533
2000-04-11,-0.9744192407828485,0.999584280024533
2000-04-12,-0.9744192407828485,0.999584280024533
2000-04-13,-0.9744192407828485,0.999584280024533
2000-04-14,-0.9744192407828485,0.999584280024533
2000-04-17,-0.9744192407828485,0.999584280024533
2000-04-18,-0.9744192407828485,0.999584280024533
2000-04-19,-0.9744192407828485,0.999584280024533
2000-04-20,-0.9744192407828485,0.999584280024533
2000-04-21,-0.9744192407828485,0.999584280024533
2000-04-24,-0.9744192407828485,0.999584280024533
2000-04-25,-0.9744192407828485,0.999584280024533
2000-04-26,-0.9744192407828485,0.999584280024533
2000-04-27,-0.9744192407828485,0.999584280024533
2000-04-28,-0.9744192407828485,0.999584280024533
2000-05-01,-0.3257328460696351,1.1971587678574738
2000-05-02,-0.8231010440305377,0.9997101200097133
2000-05-03,-0.8231010440305496,0.9997101200097133
2000-05-04,-0.8231010440305496,0.9997101200097133
2000-05-05,-0.8231010440305496,0.9997101200097133
2000-05-08,-0.8231010440305496,0.9997101200097133
2000-05-09,-0.8231010440305496,0.9997101200097133
2000-05-10,-0.8231010440305496,0.9997101200097133
2000-05-11,-0.8231010440305496,0.9997101200097133
2000-05-12,-0.8231010440305496,0.9997101200097133
2000-05-15,-0.8231010440305496,0.9997101200097133
2000-05-16,-0.8231010440305496,0.9997101200097133
2000-05-17,-0.8231010440305496,0.9997101200097133
2000-05-18,-0.8231010440305496,0.9997101200097133
2000-05-19,-0.8231010440305496,0.9997101200097133
2000-05-22,-0.8231010440305496,0.9997101200097133
2000-05-23,-0.8231010440305496,0.9997101200097133
2000-05-24,-0.8231010440305496,0.9997101200097133
2000-05-25,-0.8231010440305496,0.9997101200097133
2000-05-26,-0.8231010440305496,0.9997101200097133
2000-05-29,-0.8231010440305496,0.9997101200097133
2000-05-30,-0.8231010440305496,0.9997101200097133
2000-05-31,-1.1827602570994364,0.9863266956890484
2000-06-01,-0.9014724968877947,0.9997022034373955
2000-06-02,-0.9014724968877939,0.9997022034373955
2000-06-05,-0.9014724968877939,0.9997022034373955
2000-06-06,-0.9014724968877939,0.9997022034373955
2000-06-07,-0.9014724968877939,0.9997022034373955
2000-06-08,-0.9014724968877939,0.9997022034373955
2000-06-09,-0.9014724968877939,0.9997022034373955
2000-06-12,-0.9014724968877939,0.9997022034373955
2000-06-13,-0.9014724968877939,0.9997022034373955
2000-06-14,-0.9014724968877939,0.9997022034373955
2000-06-15,-0.9014724968877939,0.9997022034373955
2000-06-16,-0.9014724968877939,0.9997022034373955
2000-06-19,-0.9014724968877939,0.9997022034373955
2000-06-20,-0.9014724968877939,0.9997022034373955
2000-06-21,-0.9014724968877939,0.9997022034373955
2000-06-22,-0.9014724968877939,0.9997022034373955
2000-06-23,-0.9014724968877939,0.9997022034373955
2000-06-26,-0.9014724968877939,0.9997022034373955
2000-06-27,-0.9014724968877939,0.9997022034373955
2000-06-28,-0.9014724968877939,0.9997022034373955
2000-06-29,-0.9014724968877939,0.9997022034373955
2000-06-30,-2.814693860719186,0.8921300115252325
2000-07-03,-0.9883819044281388,0.9996261003280136
2000-07-04,-0.9883819044281363,0.9996261003280136
2000-07-05,-0.9883819044281363,0.9996261003280136
2000-07-06,-0.9883819044281363,0.9996261003280136
2000-07-07,-0.9883819044281363,0.9996261003280136
2000-07-10,-0.9883819044281363,0.9996261003280136
2000-07-11,-0.9883819044281363,0.9996261003280136
2000-07-12,-0.9883819044281363,0.9996261003280136
2000-07-13,-0.9883819044281363,0.9996261003280136
2000-07-14,-0.9883819044281363,0.9996261003280136
2000-07-17,-0.9883819044281363,0.9996261003280136
2000-07-18,-0.9883819044281363,0.9996261003280136
2000-07-19,-0.9883819044281363,0.9996261003280136
2000-07-20,-0.9883819044281363,0.9996261003280136
2000-07-21,-0.9883819044281363,0.9996261003280136
2000-07-24,-0.9883819044281363,0.9996261003280136
2000-07-25,-0.9883819044281363,0.9996261003280136
2000-07-26,-0.9883819044281363,0.9996261003280136
2000-07-27,-0.9883819044281363,0.9996261003280136
2000-07-28,-0.9883819044281363,0.9996261003280136
2000-07-31,-0.9354899737459568,1.0816758984628483
2000-08-01,-0.9870571267390039,0.9996806466322472
2000-08-02,-0.9870571267390043,0.9996806466322472
2000-08-03,-0.9870571267390043,0.9996806466322472
2000-08-04,-0.9870571267390043,0.9996806466322472
2000-08-07,-0.9870571267390043,0.9996806466322472
2000-08-08,-0.9870571267390043,0.9996806466322472
2000-08-09,-0.9870571267390043,0.9996806466322472
2000-08-10,-0.9870571267390043,0.9996806466322472
2000-08-11,-0.9870571267390043,0.9996806466322472
2000-08-14,-0.9870571267390043,0.9996806466322472
2000-08-15,-0.9870571267390043,0.9996806466322472
2000-08-16,-0.9870571267390043,0.9996806466322472
2000-08-17,-0.9870571267390043,0.9996806466322472
2000-08-18,-0.9870571267390043,0.9996806466322472
2000-08-21,-0.9870571267390043,0.9996806466322472
2000-08-22,-0.9870571267390043,0.9996806466322472
2000-08-23,-0.9870571267390043,0.9996806466322472
2000-08-24,-0.9870571267390043,0.9996806466322472
2000-08-25,-0.9870571267390043,0.9996806466322472
2000-08-28,-0.9870571267390043,0.9996806466322472
2000-08-29,-0.9870571267390043,0.9996806466322472
2000-08-30,-0.9870571267390043,0.9996806466322472
2000-08-31,-1.5553478888080539,0.9558350042360959
2000-09-01,-0.9947263674207226,0.9996506918764261
2000-09-04,-0.9947263674207211,0.9996506918764261
2000-09-05,-0.9947263674207211,0.9996506918764261
2000-09-06,-0.9947263674207211,0.9996506918764261
2000-09-07,-0.9947263674207211,0.9996506918764261
2000-09-08,-0.9947263674207211,0.9996506918764261
2000-09-11,-0.9947263674207211,0.9996506918764261
2000-09-12,-0.9947263674207211,0.9996506918764261
2000-09-13,-0.9947263674207211,0.9996506918764261
2000-09-14,-0.9947263674207211,0.9996506918764261
2000-09-15,-0.9947263674207211,0.9996506918764261
2000-09-18,-0.9947263674207211,0.9996506918764261
2000-09-19,-0.9947263674207211,0.9996506918764261
2000-09-20,-0.9947263674207211,0.9996506918764261
2000-09-21,-0.9947263674207211,0.9996506918764261
2000-09-22,-0.9947263674207211,0.9996506918764261
2000-09-25,-0.9947263674207211,0.9996506918764261
2000-09-26,-0.9947263674207211,0.9996506918764261
2000-09-27,-0.9947263674207211,0.9996506918764261
2000-09-28,-0.9947263674207211,0.9996506918764261
2000-09-29,-0.9947263674207211,0.9996506918764261
2000-10-02,-0.5517388359087696,0.8706466806807551
2000-10-03,-0.9831571767617444,0.999539585580238
2000-10-04,-0.9831571767617502,0.999539585580238
2000-10-05,-0.9831571767617502,0.999539585580238
2000-10-06,-0.9831571767617502,0.999539585580238
2000-10-09,-0.9831571767617502,0.999539585580238
2000-10-10,-0.9831571767617502,0.999539585580238
2000-10-11,-0.9831571767617502,0.999539585580238
2000-10-12,-0.9831571767617502,0.999539585580238
2000-10-13,-0.9831571767617502,0.999539585580238
2000-10-16,-0.9831571767617502,0.999539585580238
2000-10-17,-0.9831571767617502,0.999539585580238
2000-10-18,-0.9831571767617502,0.999539585580238
2000-10-19,-0.9831571767617502,0.999539585580238
2000-10-20,-0.9831571767617502,0.999539585580238
2000-10-23,-0.9831571767617502,0.999539585580238
2000-10-24,-0.9831571767617502,0.999539585580238
2000-10-25,-0.9831571767617502,0.999539585580238
2000-10-26,-0.9831571767617502,0.999539585580238
2000-10-27,-0.9831571767617502,0.999539585580238
2000-10-30,-0.9831571767617502,0.999539585580238
2000-10-31,-0.10328306789192754,1.2706143619122277
2000-11-01,-0.4919950837935949,0.9997150059979674
2000-11-02,-0.4919950837936233,0.9997150059979674
2000-11-03,-0.4919950837936233,0.9997150059979674
2000-11-06,-0.4919950837936233,0.9997150059979674
2000-11-07,-0.4919950837936233,0.9997150059979674
2000-11-08,-0.4919950837936233,0.9997150059979674
2000-11-09,-0.4919950837936233,0.9997150059979674
2000-11-10,-0.4919950837936233,0.9997150059979674
2000-11-13,-0.4919950837936233,0.9997150059979674
2000-11-14,-0.4919950837936233,0.9997150059979674
2000-11-15,-0.4919950837936233,0.9997150059979674
2000-11-16,-0.4919950837936233,0.9997150059979674
2000-11-17,-0.4919950837936233,0.9997150059979674
2000-11-20,-0.4919950837936233,0.9997150059979674
2000-11-21,-0.4919950837936233,0.9997150059979674
2000-11-22,-0.4919950837936233,0.9997150059979674
2000-11-23,-0.4919950837936233,0.9997150059979674
2000-11-24,-0.4919950837936233,0.9997150059979674
2000-11-27,-0.4919950837936233,0.9997150059979674
2000-11-28,-0.4919950837936233,0.9997150059979674
2000-11-29,-0.4919950837936233,0.9997150059979674
2000-11-30,7.1236046597837515,0.9295479953583998
2000-12-01,0.9926146059743131,0.9996703785828506
2000-12-04,0.9926146059743104,0.9996703785828506
2000-12-05,0.9926146059743104,0.9996703785828506
2000-12-06,0.9926146059743104,0.9996703785828506
2000-12-07,0.9926146059743104,0.9996703785828506
2000-12-08,0.9926146059743104,0.9996703785828506
2000-12-11,0.9926146059743104,0.9996703785828506
2000-12-12,0.9926146059743104,0.9996703785828506
2000-12-13,0.9926146059743104,0.9996703785828506
2000-12-14,0.9926146059743104,0.9996703785828506
2000-12-15,0.9926146059743104,0.9996703785828506
2000-12-18,0.9926146059743104,0.9996703785828506
2000-12-19,0.9926146059743104,0.9996703785828506
2000-12-20,0.9926146059743104,0.9996703785828506
2000-12-21,0.9926146059743104,0.9996703785828506
2000-12-22,0.9926146059743104,0.9996703785828506
2000-12-25,0.9926146059743104,0.9996703785828506
2000-12-26,0.9926146059743104,0.9996703785828506
2000-12-27,0.9926146059743104,0.9996703785828506
2000-12-28,0.9926146059743104,0.9996703785828506
2000-12-29,0.9926146059743104,0.9996703785828506
2001-01-01,0.7565096338184822,0.942188550696505
2001-01-02,0.9873858020856461,0.999628955132493
2001-01-03,0.987385802085648,0.999628955132493
2001-01-04,0.987385802085648,0.999628955132493
2001-01-05,0.987385802085648,0.999628955132493
2001-01-08,0.987385802085648,0.999628955132493
2001-01-09,0.987385802085648,0.999628955132493
2001-01-10,0.987385802085648,0.999628955132493
2001-01-11,0.987385802085648,0.999628955132493
2001-01-12,0.987385802085648,0.999628955132493
2001-01-15,0.987385802085648,0.999628955132493
2001-01-16,0.987385802085648,0.999628955132493
2001-01-17,0.987385802085648,0.999628955132493
2001-01-18,0.987385802085648,0.999628955132493
2001-01-19,0.987385802085648,0.999628955132493
2001-01-22,0.987385802085648,0.999628955132493
2001-01-23,0.987385802085648,0.999628955132493
2001-01-24,0.987385802085648,0.999628955132493
2001-01-25,0.987385802085648,0.999628955132493
2001-01-26,0.987385802085648,0.999628955132493
2001-01-29,0.987385802085648,0.999628955132493
2001-01-30,0.987385802085648,0.999628955132493
2001-01-31,-0.2334607407910841,0.8180088794261111
2001-02-01,-0.8276190099025266,0.9994460522119928
2001-02-02,-0.8276190099025521,0.9994460522119928
2001-02-05,-0.8276190099025521,0.9994460522119928
2001-02-06,-0.8276190099025521,0.9994460522119928
2001-02-07,-0.8276190099025521,0.9994460522119928
2001-02-08,-0.8276190099025521,0.9994460522119928
2001-02-09,-0.8276190099025521,0.9994460522119928
2001-02-12,-0.8276190099025521,0.9994460522119928
2001-02-13,-0.8276190099025521,0.9994460522119928
2001-02-14,-0.8276190099025521,0.9994460522119928
2001-02-15,-0.8276190099025521,0.9994460522119928
2001-02-16,-0.8276190099025521,0.9994460522119928
2001-02-19,-0.8276190099025521,0.9994460522119928
2001-02-20,-0.8276190099025521,0.9994460522119928
2001-02-21,-0.8276190099025521,0.9994460522119928
2001-02-22,-0.8276190099025521,0.9994460522119928
2001-02-23,-0.8276190099025521,0.9994460522119928
2001-02-26,-0.8276190099025521,0.9994460522119928
