date,ESP_financial_markets_f1,ESP_financial_markets_f2
2020-01-28,0.9549156708686696,0.44850990440809857
2020-01-29,0.9549156708686696,0.44850990440809857
2020-01-30,0.9549156708686696,0.44850990440809857
2020-01-31,0.9549156708686696,0.44850990440809857
2020-02-03,0.6795432108722456,0.4242992148589429
2020-02-04,0.6795432108722456,0.42429921483223487
2020-02-05,0.6795432108722456,0.42429921483223487
2020-02-06,0.6795432108722456,0.42429921483223487
2020-02-07,0.6795432108722456,0.42429921483223487
2020-02-10,0.6795432108722456,0.42429921483223487
2020-02-11,0.6795432108722456,0.42429921483223487
2020-02-12,0.6795432108722456,0.42429921483223487
2020-02-13,0.6795432108722456,0.42429921483223487
2020-02-14,0.6795432108722456,0.42429921483223487
2020-02-17,0.6795432108722456,0.42429921483223487
2020-02-18,0.6795432108722456,0.42429921483223487
2020-02-19,0.6795432108722456,0.42429921483223487
2020-02-20,0.6795432108722456,0.42429921483223487
2020-02-21,0.6795432108722456,0.42429921483223487
2020-02-24,0.6795432108722456,0.42429921483223487
2020-02-25,0.6795432108722456,0.42429921483223487
2020-02-26,0.6795432108722456,0.42429921483223487
2020-02-27,0.6795432108722456,0.42429921483223487
2020-02-28,0.6795432108722456,0.42429921483223487
2020-03-02,0.6795432108722456,0.42429921483223487
2020-03-03,1.284680161661478,0.10900754700277114
2020-03-04,1.284680161661478,0.10900754617555174
2020-03-05,1.284680161661478,0.10900754617555174
2020-03-06,1.284680161661478,0.10900754617555174
2020-03-09,1.284680161661478,0.10900754617555174
2020-03-10,1.284680161661478,0.10900754617555174
2020-03-11,1.284680161661478,0.10900754617555174
2020-03-12,1.284680161661478,0.10900754617555174
2020-03-13,1.284680161661478,0.10900754617555174
2020-03-16,1.284680161661478,0.10900754617555174
2020-03-17,1.284680161661478,0.10900754617555174
2020-03-18,1.284680161661478,0.10900754617555174
2020-03-19,1.284680161661478,0.10900754617555174
2020-03-20,1.284680161661478,0.10900754617555174
2020-03-23,1.284680161661478,0.10900754617555174
2020-03-24,1.284680161661478,0.10900754617555174
2020-03-25,1.284680161661478,0.10900754617555174
2020-03-26,1.284680161661478,0.10900754617555174
2020-03-27,1.284680161661478,0.10900754617555174
2020-03-30,1.284680161661478,0.10900754617555174
2020-03-31,1.284680161661478,0.10900754617555174
2020-04-01,5.985972180838011,0.5704989578918725
2020-04-02,5.985972180838011,0.5704989581866472
2020-04-03,5.985972180838011,0.5704989581866472
2020-04-06,5.985972180838011,0.5704989581866472
2020-04-07,5.985972180838011,0.5704989581866472
2020-04-08,5.985972180838011,0.5704989581866472
2020-04-09,5.985972180838011,0.5704989581866472
2020-04-10,5.985972180838011,0.5704989581866472
2020-04-13,5.985972180838011,0.5704989581866472
2020-04-14,5.985972180838011,0.5704989581866472
2020-04-15,5.985972180838011,0.5704989581866472
2020-04-16,5.985972180838011,0.5704989581866472
2020-04-17,5.985972180838011,0.5704989581866472
2020-04-20,5.985972180838011,0.5704989581866472
2020-04-21,5.985972180838011,0.5704989581866472
2020-04-22,5.985972180838011,0.5704989581866472
2020-04-23,5.985972180838011,0.5704989581866472
2020-04-24,5.985972180838011,0.5704989581866472
2020-04-27,5.985972180838011,0.5704989581866472
2020-04-28,5.985972180838011,0.5704989581866472
2020-04-29,5.985972180838011,0.5704989581866472
2020-04-30,5.985972180838011,0.5704989581866472
2020-05-01,2.5968050271182395,0.42886857158337754
2020-05-04,2.5968050271182395,0.42886857140638895
2020-05-05,2.5968050271182395,0.42886857140638895
2020-05-06,2.5968050271182395,0.42886857140638895
2020-05-07,2.5968050271182395,0.42886857140638895
2020-05-08,2.5968050271182395,0.42886857140638895
2020-05-11,2.5968050271182395,0.42886857140638895
2020-05-12,2.5968050271182395,0.42886857140638895
2020-05-13,2.5968050271182395,0.42886857140638895
2020-05-14,2.5968050271182395,0.42886857140638895
2020-05-15,2.5968050271182395,0.42886857140638895
2020-05-18,2.5968050271182395,0.42886857140638895
2020-05-19,2.5968050271182395,0.42886857140638895
2020-05-20,2.5968050271182395,0.42886857140638895
2020-05-21,2.5968050271182395,0.42886857140638895
2020-05-22,2.5968050271182395,0.42886857140638895
2020-05-25,2.5968050271182395,0.42886857140638895
2020-05-26,2.5968050271182395,0.42886857140638895
2020-05-27,2.5968050271182395,0.42886857140638895
2020-05-28,2.5968050271182395,0.42886857140638895
2020-05-29,2.5968050271182395,0.42886857140638895
2020-06-01,2.5968050271182395,0.42886857140638895
2020-06-02,1.3126399452121518,0.7766717862153137
2020-06-03,1.3126399452121518,0.776671786504825
2020-06-04,1.3126399452121518,0.776671786504825
2020-06-05,1.3126399452121518,0.776671786504825
2020-06-08,1.3126399452121518,0.776671786504825
2020-06-09,1.3126399452121518,0.776671786504825
2020-06-10,1.3126399452121518,0.776671786504825
2020-06-11,1.3126399452121518,0.776671786504825
2020-06-12,1.3126399452121518,0.776671786504825
2020-06-15,1.3126399452121518,0.776671786504825
2020-06-16,1.3126399452121518,0.776671786504825
2020-06-17,1.3126399452121518,0.776671786504825
2020-06-18,1.3126399452121518,0.776671786504825
2020-06-19,1.3126399452121518,0.776671786504825
2020-06-22,1.3126399452121518,0.776671786504825
2020-06-23,1.3126399452121518,0.776671786504825
2020-06-24,1.3126399452121518,0.776671786504825
2020-06-25,1.3126399452121518,0.776671786504825
2020-06-26,1.3126399452121518,0.776671786504825
2020-06-29,1.3126399452121518,0.776671786504825
2020-06-30,1.3126399452121518,0.776671786504825
2020-07-01,1.8289071378466872,0.5582417616862558
2020-07-02,1.8289071378466872,0.5582417614061445
2020-07-03,1.8289071378466872,0.5582417614061445
2020-07-06,1.8289071378466872,0.5582417614061445
2020-07-07,1.8289071378466872,0.5582417614061445
2020-07-08,1.8289071378466872,0.5582417614061445
2020-07-09,1.8289071378466872,0.5582417614061445
2020-07-10,1.8289071378466872,0.5582417614061445
2020-07-13,1.8289071378466872,0.5582417614061445
2020-07-14,1.8289071378466872,0.5582417614061445
2020-07-15,1.8289071378466872,0.5582417614061445
2020-07-16,1.8289071378466872,0.5582417614061445
2020-07-17,1.8289071378466872,0.5582417614061445
2020-07-20,1.8289071378466872,0.5582417614061445
2020-07-21,1.8289071378466872,0.5582417614061445
2020-07-22,1.8289071378466872,0.5582417614061445
2020-07-23,1.8289071378466872,0.5582417614061445
2020-07-24,1.8289071378466872,0.5582417614061445
2020-07-27,1.8289071378466872,0.5582417614061445
2020-07-28,1.8289071378466872,0.5582417614061445
2020-07-29,1.8289071378466872,0.5582417614061445
2020-07-30,1.8289071378466872,0.5582417614061445
2020-07-31,1.8289071378466872,0.5582417614061445
2020-08-03,0.5014750327459595,1.216128063818975
2020-08-04,0.5014750327459595,1.2161280643337335
2020-08-05,0.5014750327459595,1.2161280643337335
2020-08-06,0.5014750327459595,1.2161280643337335
2020-08-07,0.5014750327459595,1.2161280643337335
2020-08-10,0.5014750327459595,1.2161280643337335
2020-08-11,0.5014750327459595,1.2161280643337335
2020-08-12,0.5014750327459595,1.2161280643337335
2020-08-13,0.5014750327459595,1.2161280643337335
2020-08-14,0.5014750327459595,1.2161280643337335
2020-08-17,0.5014750327459595,1.2161280643337335
2020-08-18,0.5014750327459595,1.2161280643337335
2020-08-19,0.5014750327459595,1.2161280643337335
2020-08-20,0.5014750327459595,1.2161280643337335
2020-08-21,0.5014750327459595,1.2161280643337335
2020-08-24,0.5014750327459595,1.2161280643337335
2020-08-25,0.5014750327459595,1.2161280643337335
2020-08-26,0.5014750327459595,1.2161280643337335
2020-08-27,0.5014750327459595,1.2161280643337335
2020-08-28,0.5014750327459595,1.2161280643337335
2020-08-31,0.5014750327459595,1.2161280643337335
2020-09-01,0.28558171538556376,1.2330635199880275
2020-09-02,0.28558171538556376,1.233063520006067
2020-09-03,0.28558171538556376,1.233063520006067
2020-09-04,0.28558171538556376,1.233063520006067
2020-09-07,0.28558171538556376,1.233063520006067
2020-09-08,0.28558171538556376,1.233063520006067
2020-09-09,0.28558171538556376,1.233063520006067
2020-09-10,0.28558171538556376,1.233063520006067
2020-09-11,0.28558171538556376,1.233063520006067
2020-09-14,0.28558171538556376,1.233063520006067
2020-09-15,0.28558171538556376,1.233063520006067
2020-09-16,0.28558171538556376,1.233063520006067
2020-09-17,0.28558171538556376,1.233063520006067
2020-09-18,0.28558171538556376,1.233063520006067
2020-09-21,0.28558171538556376,1.233063520006067
2020-09-22,0.28558171538556376,1.233063520006067
2020-09-23,0.28558171538556376,1.233063520006067
2020-09-24,0.28558171538556376,1.233063520006067
2020-09-25,0.28558171538556376,1.233063520006067
2020-09-28,0.28558171538556376,1.233063520006067
2020-09-29,0.28558171538556376,1.233063520006067
2020-09-30,0.28558171538556376,1.233063520006067
2020-10-01,0.9016434786031345,1.1404982950685825
2020-10-02,0.9016434786031345,1.1404982949652727
2020-10-05,0.9016434786031345,1.1404982949652727
2020-10-06,0.9016434786031345,1.1404982949652727
2020-10-07,0.9016434786031345,1.1404982949652727
2020-10-08,0.9016434786031345,1.1404982949652727
2020-10-09,0.9016434786031345,1.1404982949652727
2020-10-12,0.9016434786031345,1.1404982949652727
2020-10-13,0.9016434786031345,1.1404982949652727
2020-10-14,0.9016434786031345,1.1404982949652727
2020-10-15,0.9016434786031345,1.1404982949652727
2020-10-16,0.9016434786031345,1.1404982949652727
2020-10-19,0.9016434786031345,1.1404982949652727
2020-10-20,0.9016434786031345,1.1404982949652727
2020-10-21,0.9016434786031345,1.1404982949652727
2020-10-22,0.9016434786031345,1.1404982949652727
2020-10-23,0.9016434786031345,1.1404982949652727
2020-10-26,0.9016434786031345,1.1404982949652727
2020-10-27,0.9016434786031345,1.1404982949652727
2020-10-28,0.9016434786031345,1.1404982949652727
2020-10-29,0.9016434786031345,1.1404982949652727
2020-10-30,0.9016434786031345,1.1404982949652727
2020-11-02,0.9016434786031345,1.1404982949652727
