date,ESP_financial_markets_f1__ESP_financial_markets_f2
2006-02-09,-0.8889521321787295
2006-02-10,-0.8904362577944014
2006-02-13,-0.8915030668613582
2006-02-14,-0.8922562025058777
2006-02-15,-0.8927814968273837
2006-02-16,-0.8931448967466215
2006-02-17,-0.8933949118733011
2006-02-20,-0.893566276154412
2006-02-21,-0.8936834335943059
2006-02-22,-0.8937633929725565
2006-02-23,-0.8938179008623228
2006-02-24,-0.8938550289877601
2006-02-27,-0.8938803051585577
2006-02-28,-0.893897506389012
2006-03-01,-0.8783650238519247
2006-03-02,-0.8777376889854364
2006-03-03,-0.8795698704618213
2006-03-06,-0.8823309998280003
2006-03-07,-0.8851266696498611
2006-03-08,-0.8875431812995915
2006-03-09,-0.8894599215090653
2006-03-10,-0.8909025947527233
2006-03-13,-0.8919524924156266
2006-03-14,-0.8926997847254169
2006-03-15,-0.8932238697566751
2006-03-16,-0.8935877744389936
2006-03-17,-0.8938387623181115
2006-03-20,-0.8940110842556648
2006-03-21,-0.8941290314838298
2006-03-22,-0.8942095925145199
2006-03-23,-0.8942645395605734
2006-03-24,-0.894301980250843
2006-03-27,-0.8943274754270868
2006-03-28,-0.8943448285740329
2006-03-29,-0.8943566363096934
2006-03-30,-0.894364669080192
2006-03-31,-0.8943701329852944
2006-04-03,-0.8946251545620925
2006-04-04,-0.8943775990442205
2006-04-05,-0.8942967966714878
2006-04-06,-0.8942843630548972
2006-04-07,-0.89429624314108
2006-04-10,-0.8943139459529191
2006-04-11,-0.8943305056896911
2006-04-12,-0.8943438801028051
2006-04-13,-0.894353959408931
2006-04-14,-0.8943612709735581
2006-04-17,-0.8943664551772371
2006-04-18,-0.8943700788506229
2006-04-19,-0.8943725885270868
2006-04-20,-0.8943743162046853
2006-04-21,-0.8943755007876298
2006-04-24,-0.8943763108199506
2006-04-25,-0.894376863730544
2006-04-26,-0.8943772406755732
2006-04-27,-0.8943774974447427
2006-04-28,-0.8943776722542042
2006-05-01,-0.8943777912200421
2006-05-02,-0.894774345590575
2006-05-03,-0.894642907661716
2006-05-04,-0.8945578116856868
2006-05-05,-0.8945019498975282
2006-05-08,-0.8944648978041296
2006-05-09,-0.8944401366163158
2006-05-10,-0.8944235005590507
2006-05-11,-0.8944122814795703
2006-05-12,-0.8944046957901979
2006-05-15,-0.8943995575621441
2006-05-16,-0.8943960728428859
2006-05-17,-0.8943937075263305
2006-05-18,-0.8943921010974042
2006-05-19,-0.8943910096449394
2006-05-22,-0.8943902678827134
2006-05-23,-0.8943897636813792
2006-05-24,-0.8943894209157185
2006-05-25,-0.8943891878773697
2006-05-26,-0.8943890294309255
2006-05-29,-0.8943889216964706
2006-05-30,-0.8943888484412954
2006-05-31,-0.8943887986297661
2006-06-01,-0.8834347016074829
2006-06-02,-0.8871756180440727
2006-06-05,-0.8895671443243365
2006-06-06,-0.8911278852229327
2006-06-07,-0.8921603455339043
2006-06-08,-0.8928495130422467
2006-06-09,-0.8933123106303102
2006-06-12,-0.8936243545250274
2006-06-13,-0.8938353275095083
2006-06-14,-0.8939782302879126
2006-06-15,-0.894075146935682
2006-06-16,-0.8941409316581285
2006-06-19,-0.8941856105285921
2006-06-20,-0.8942159668719841
2006-06-21,-0.8942365974944505
2006-06-22,-0.8942506209091049
2006-06-23,-0.8942601543269464
2006-06-26,-0.8942666358905861
2006-06-27,-0.894271042815358
2006-06-28,-0.8942740392738704
2006-06-29,-0.8942760767489881
2006-06-30,-0.8942774621774927
2006-07-03,-0.8989922413151213
2006-07-04,-0.8974920076984158
2006-07-05,-0.8964741667943077
2006-07-06,-0.8957850349785869
2006-07-07,-0.8953185194413186
2006-07-10,-0.8950025040719044
2006-07-11,-0.8947882589582656
2006-07-12,-0.8946428982633045
2006-07-13,-0.8945442127127886
2006-07-14,-0.8944771833006875
2006-07-17,-0.8944316397344568
2006-07-18,-0.8944006872623974
2006-07-19,-0.8943796476149167
2006-07-20,-0.8943653444050357
2006-07-21,-0.8943556199701413
2006-07-24,-0.8943490081685208
2006-07-25,-0.8943445125228232
2006-07-26,-0.894341455660866
2006-07-27,-0.8943393770776709
2006-07-28,-0.8943379636801202
2006-07-31,-0.8943370025882763
2006-08-01,-0.8902361686730894
2006-08-02,-0.8907242355294007
2006-08-03,-0.8914851673460458
2006-08-04,-0.8922192571002052
2006-08-07,-0.8928250478467841
2006-08-08,-0.8932884684155484
2006-08-09,-0.8936281260389406
2006-08-10,-0.8938706735908031
2006-08-11,-0.8940410370887072
2006-08-14,-0.8941594200554955
2006-08-15,-0.8942411007710503
2006-08-16,-0.8942971918699288
2006-08-17,-0.8943355880731071
2006-08-18,-0.8943618152933374
2006-08-21,-0.8943797043441263
2006-08-22,-0.894391894137265
2006-08-23,-0.8944001948708085
2006-08-24,-0.8944058447676022
2006-08-25,-0.8944096891924516
2006-08-28,-0.8944123045540946
2006-08-29,-0.8944140835323042
2006-08-30,-0.8944152934830903
2006-08-31,-0.8944161163628237
2006-09-01,-0.8994955208249837
2006-09-04,-0.8978942412362438
2006-09-05,-0.8967955535068496
2006-09-06,-0.8960453828733465
2006-09-07,-0.8955344078521495
2006-09-08,-0.8951867459269203
2006-09-11,-0.8949503116725709
2006-09-12,-0.8947895478252514
2006-09-13,-0.8946802411162572
2006-09-14,-0.8946059208410643
2006-09-15,-0.8945553876697542
2006-09-18,-0.8945210275054473
2006-09-19,-0.8944976637872858
2006-09-20,-0.894481777042356
2006-09-21,-0.8944709743381611
2006-09-22,-0.8944636286356332
2006-09-25,-0.8944586336239874
2006-09-26,-0.8944552370484076
2006-09-27,-0.8944529273930948
2006-09-28,-0.8944513568356572
2006-09-29,-0.8944502888608743
2006-10-02,-0.8944495626403318
2006-10-03,-0.8976999831479572
2006-10-04,-0.8959960797940179
2006-10-05,-0.8951380883331153
2006-10-06,-0.8947345087436139
2006-10-09,-0.8945592669119927
2006-10-10,-0.8944918630085203
2006-10-11,-0.8944720300416803
2006-10-12,-0.8944712681790127
2006-10-13,-0.8944768663198215
2006-10-16,-0.8944835769228129
2006-10-17,-0.894489507283501
2006-10-18,-0.8944941799000998
2006-10-19,-0.8944976556819731
2006-10-20,-0.8945001579800496
2006-10-23,-0.8945019239559631
2006-10-24,-0.8945031546820615
2006-10-25,-0.8945040054085147
2006-10-26,-0.8945045903062465
2006-10-27,-0.8945049910000535
2006-10-30,-0.8945052648427368
2006-10-31,-0.8945054516898184
2006-11-01,-0.9016208584421521
2006-11-02,-0.8994987160863348
2006-11-03,-0.8979791069847565
2006-11-06,-0.8969083773625609
2006-11-07,-0.8961623446881527
2006-11-08,-0.8956465434598007
2006-11-09,-0.89529180394178
2006-11-10,-0.8950487136022334
2006-11-13,-0.8948825423047594
2006-11-14,-0.8947691416288611
2006-11-15,-0.8946918416710852
2006-11-16,-0.894639190825408
2006-11-17,-0.8946033480333921
2006-11-20,-0.8945789563299699
2006-11-21,-0.894562361370156
2006-11-22,-0.8945510728233651
2006-11-23,-0.8945433947768087
2006-11-24,-0.8945381728589572
2006-11-27,-0.8945346215650977
2006-11-28,-0.8945322065061483
2006-11-29,-0.8945305641839782
2006-11-30,-0.894529447367454
2006-12-01,-0.8953271839136321
2006-12-04,-0.8950640042611827
2006-12-05,-0.8948889290078001
2006-12-06,-0.8947717210954231
2006-12-07,-0.8946928868197148
2006-12-08,-0.8946396851903032
2006-12-11,-0.8946036971781941
2006-12-12,-0.8945793132518682
2006-12-13,-0.8945627729939182
2006-12-14,-0.8945515445421529
2006-12-15,-0.8945439179635428
2006-12-18,-0.8945387359517089
2006-12-19,-0.894535214064825
2006-12-20,-0.894532820053145
2006-12-21,-0.894531192529024
2006-12-22,-0.8945300859998984
2006-12-25,-0.8945293336470466
2006-12-26,-0.8945288220875519
2006-12-27,-0.8945284742459573
2006-12-28,-0.8945282377225025
2006-12-29,-0.8945280768907096
2007-01-01,-0.8945279675270623
2007-01-02,-0.896631925701994
2007-01-03,-0.8959767601833967
2007-01-04,-0.8955222874499211
2007-01-05,-0.8952089960927402
2007-01-08,-0.8949939583214824
2007-01-09,-0.8948467969704218
2007-01-10,-0.894746291108675
2007-01-11,-0.8946777443591831
2007-01-12,-0.8946310384779712
2007-01-15,-0.8945992348732494
2007-01-16,-0.8945775882334073
2007-01-17,-0.8945628591786889
2007-01-18,-0.8945528391039088
2007-01-19,-0.8945460234586219
2007-01-22,-0.8945413878993675
2007-01-23,-0.894538235294783
2007-01-24,-0.8945360913284163
2007-01-25,-0.8945346333416575
2007-01-26,-0.8945336418696658
2007-01-29,-0.8945329676500606
2007-01-30,-0.8945325091723141
2007-01-31,-0.8945321974036972
