date,USA_banking_system_f1__USA_banking_system_f2
2002-12-31,0.06104845076485548
2003-01-01,0.3332346227734365
2003-01-02,0.515557161687249
2003-01-03,0.6387333257108375
2003-01-06,0.7221267521701308
2003-01-07,0.7786664122691
2003-01-08,0.8170362266819794
2003-01-09,0.8430921641611411
2003-01-10,0.8607938091300037
2003-01-13,0.8728233572695974
2003-01-14,0.8809999504238986
2003-01-15,0.8865584145295371
2003-01-16,0.890337420146715
2003-01-17,0.8929067961676103
2003-01-20,0.8946538102995583
2003-01-21,0.8958417046829503
2003-01-22,0.8966494377201863
2003-01-23,0.897198679689514
2003-01-24,0.8975721564333424
2003-01-27,0.8978261169004798
2003-01-28,0.8979988082209733
2003-01-29,0.898116237435084
2003-01-30,0.8981960888560765
2003-01-31,0.8982503875923387
2003-02-03,0.8977838180199941
2003-02-04,0.8979660796285563
2003-02-05,0.8980921588412959
2003-02-06,0.8981788712472801
2003-02-07,0.8982382845386357
2003-02-10,0.8982788919871799
2003-02-11,0.8983066001328637
2003-02-12,0.8983254855187007
2003-02-13,0.8983383478154924
2003-02-14,0.8983471035189157
2003-02-17,0.8983530617107063
2003-02-18,0.8983571152727707
2003-02-19,0.898359872614332
2003-02-20,0.8983617480307543
2003-02-21,0.898363023509445
2003-02-24,0.898363890924964
2003-02-25,0.8983644808088685
2003-02-26,0.8983648819488625
2003-02-27,0.8983651547326934
2003-02-28,0.898365340229607
2003-03-03,0.8987515395436068
2003-03-04,0.8985973212582704
2003-03-05,0.8985087930080173
2003-03-06,0.898456286126315
2003-03-07,0.8984241823361414
2003-03-10,0.8984040308517555
2003-03-11,0.8983911087194664
2003-03-12,0.8983826841626282
2003-03-13,0.8983771235292036
2003-03-14,0.8983734201540878
2003-03-17,0.898370937904824
2003-03-18,0.8983692666575808
2003-03-19,0.898368137928211
2003-03-20,0.8983673739631068
2003-03-21,0.8983668561186675
2003-03-24,0.8983665047485481
2003-03-25,0.898366266170335
2003-03-26,0.8983661041006801
2003-03-27,0.8983659939689844
2003-03-28,0.8983659191144562
2003-03-31,0.8983658682295951
2003-04-01,0.89830621224453
2003-04-02,0.8983252501211885
2003-04-03,0.8983382031417695
2003-04-04,0.8983470145435183
2003-04-07,0.8983530078396975
2003-04-08,0.8983570839920167
2003-04-09,0.8983598561028457
2003-04-10,0.8983617412886099
2003-04-11,0.8983630232838753
2003-04-14,0.8983638950721372
2003-04-15,0.8983644879024428
2003-04-16,0.8983648910334755
2003-04-17,0.8983651651654248
2003-04-18,0.8983653515763825
2003-04-21,0.8983654783363471
2003-04-22,0.8983655645333211
2003-04-23,0.8983656231473288
2003-04-24,0.8983656630048666
2003-04-25,0.8983656901079855
2003-04-28,0.8983657085380953
2003-04-29,0.8983657210705591
2003-04-30,0.8983657295926254
2003-05-01,0.8912610959331776
2003-05-02,0.8936693354094664
2003-05-05,0.8952315567891715
2003-05-06,0.8962609214835872
2003-05-07,0.8969462221689795
2003-05-08,0.8974056157315685
2003-05-09,0.8977149988299755
2003-05-12,0.8979240061623641
2003-05-13,0.8980655011645227
2003-05-14,0.898161427988812
2003-05-15,0.8982265246982504
2003-05-16,0.8982707288499286
2003-05-19,0.8983007592190559
2003-05-20,0.8983211667189219
2003-05-21,0.8983350377362758
2003-05-22,0.8983444672127635
2003-05-23,0.8983508779525642
2003-05-26,0.8983552366507499
2003-05-27,0.8983582002845347
2003-05-28,0.8983602154246905
2003-05-29,0.8983615856588946
2003-05-30,0.8983625173894821
2003-06-02,0.8983631509527396
2003-06-03,0.8982883856322158
2003-06-04,0.8983040913614152
2003-06-05,0.8983194096913003
2003-06-06,0.898331971610313
2003-06-09,0.8983415059960961
2003-06-10,0.89834844828194
2003-06-11,0.8983533812558161
2003-06-12,0.8983568338146934
2003-06-13,0.8983592269345155
2003-06-16,0.8983608752396307
2003-06-17,0.8983620057896649
2003-06-18,0.8983627790498697
2003-06-19,0.898363306941001
2003-06-20,0.8983636668659195
2003-06-23,0.8983639120581726
2003-06-24,0.8983640789938157
2003-06-25,0.8983641926047526
2003-06-26,0.8983642699039439
2003-06-27,0.8983643224876022
2003-06-30,0.8983643582538181
2003-07-01,0.8961842414732416
2003-07-02,0.8968152081591321
2003-07-03,0.8972808313364155
2003-07-04,0.897613854907427
2003-07-07,0.8978477401440887
2003-07-08,0.8980101700775545
2003-07-09,0.8981221743793966
2003-07-10,0.8981990503506805
2003-07-11,0.8982516542831666
2003-07-14,0.898287576290741
2003-07-15,0.898312073082488
2003-07-16,0.8983287631375506
2003-07-17,0.8983401272624034
2003-07-18,0.8983478617434454
2003-07-21,0.8983531243663547
2003-07-22,0.8983567044163835
2003-07-23,0.8983591395272581
2003-07-24,0.8983607957148427
2003-07-25,0.8983619220662362
2003-07-28,0.8983626880513442
2003-07-29,0.898363208951575
2003-07-30,0.898363563177609
2003-07-31,0.8983638040576202
2003-08-01,0.9001923096891435
2003-08-04,0.8993274582833598
2003-08-05,0.8988769573097886
2003-08-06,0.898642719321857
2003-08-07,0.8985197675817951
2003-08-08,0.8984539776285053
2003-08-11,0.8984178174432806
2003-08-12,0.8983973049933451
2003-08-13,0.8983852771420755
2003-08-14,0.8983779977068413
2003-08-15,0.8983734672536832
2003-08-18,0.8983705817033774
2003-08-19,0.8983687101347465
2003-08-20,0.8983674794794122
2003-08-21,0.8983666620963492
2003-08-22,0.89836611528698
2003-08-25,0.8983657476270901
2003-08-26,0.8983654995480302
2003-08-27,0.8983653317469746
2003-08-28,0.8983652180552051
2003-08-29,0.898365140935818
2003-09-01,0.8983650885829954
2003-09-02,0.8981073462700024
2003-09-03,0.8981853729806555
2003-09-04,0.8982408131047855
2003-09-05,0.8982796085184233
2003-09-08,0.8983064945930501
2003-09-09,0.8983250102023287
2003-09-10,0.8983377084251336
2003-09-11,0.8983463929202534
2003-09-12,0.8983523213412928
2003-09-15,0.8983563632794862
2003-09-16,0.8983591167015733
2003-09-17,0.898360991294913
2003-09-18,0.8983622670655976
2003-09-19,0.8983631350734547
2003-09-22,0.8983637255422203
2003-09-23,0.8983641271641057
2003-09-24,0.8983644003145486
2003-09-25,0.8983645860787574
2003-09-26,0.8983647124084925
2003-09-29,0.8983647983173315
2003-09-30,0.8983648567374517
2003-10-01,0.8958097476372272
2003-10-02,0.8965376349755777
2003-10-03,0.8970818687284768
2003-10-06,0.8974740235219311
2003-10-07,0.8977506833154386
2003-10-08,0.897943368152794
2003-10-09,0.8980764804344693
2003-10-10,0.8981679553361892
2003-10-13,0.8982305995262602
2003-10-14,0.8982734009840981
2003-10-15,0.898302599827473
2003-10-16,0.8983224983692691
2003-10-17,0.8983360493877668
2003-10-20,0.8983452733229281
2003-10-21,0.8983515498679178
2003-10-22,0.8983558198900231
2003-10-23,0.8983587244151886
2003-10-24,0.8983606999121996
2003-10-27,0.8983620434437046
2003-10-28,0.8983629571342027
2003-10-29,0.8983635784846481
2003-10-30,0.8983640010216754
2003-10-31,0.8983642883553826
2003-11-03,0.8974990687597099
2003-11-04,0.8977788097194581
2003-11-05,0.897967550904969
2003-11-06,0.8980952160602168
2003-11-07,0.8981817165379626
2003-11-10,0.898240393306311
2003-11-11,0.8982802273165581
2003-11-12,0.8983072838887165
2003-11-13,0.8983256682412649
2003-11-14,0.8983381630742762
2003-11-17,0.8983466565409538
2003-11-18,0.8983524306999874
2003-11-19,0.8983563564799858
2003-11-20,0.8983590257095452
2003-11-21,0.8983608406457404
2003-11-24,0.8983620747371124
2003-11-25,0.8983629138887024
2003-11-26,0.8983634844974046
2003-11-27,0.8983638725044987
2003-11-28,0.8983641363460487
2003-12-01,0.8983643157567084
2003-12-02,0.8969151364459389
2003-12-03,0.8973386235816158
2003-12-04,0.8976486061835757
2003-12-05,0.8978693494394905
2003-12-08,0.898023989858946
2003-12-09,0.8981312212484269
2003-12-10,0.8982050919269234
2003-12-11,0.8982557627504761
2003-12-12,0.8982904211416826
2003-12-15,0.8983140821491981
2003-12-16,0.8983302147070301
2003-12-17,0.8983412047385568
2003-12-18,0.8983486871485904
2003-12-19,0.8983537794319782
2003-12-22,0.8983572441451946
2003-12-23,0.8983596010554677
2003-12-24,0.8983612041722752
2003-12-25,0.8983622944843945
2003-12-26,0.8983630359853959
2003-12-29,0.8983635402468907
2003-12-30,0.8983638831634242
2003-12-31,0.8983641163552171
2004-01-01,0.8982205220984466
2004-01-02,0.8981572085092127
2004-01-05,0.8981719866917081
2004-01-06,0.898209450461629
2004-01-07,0.8982478225610299
2004-01-08,0.8982799501644766
2004-01-09,0.8983046100935004
2004-01-12,0.8983226868942238
2004-01-13,0.8983355862541158
2004-01-14,0.8983446392810657
2004-01-15,0.8983509257140053
2004-01-16,0.8983552608439005
