date,USA_banking_system_f1__USA_banking_system_f2
2004-07-30,0.8734400740569642
2004-08-02,0.8734442941920354
2004-08-03,0.8754419887658188
2004-08-04,0.874997450320083
2004-08-05,0.8746538551727119
2004-08-06,0.8743878604771237
2004-08-09,0.8741816544414475
2004-08-10,0.8740216093268967
2004-08-11,0.8738972693461856
2004-08-12,0.8738005908429383
2004-08-13,0.8737253707969485
2004-08-16,0.8736668155150558
2004-08-17,0.8736212137889343
2004-08-18,0.8735856881706682
2004-08-19,0.8735580049348639
2004-08-20,0.8735364283535554
2004-08-23,0.8735196085981537
2004-08-24,0.8735064952777135
2004-08-25,0.8734962706019148
2004-08-26,0.8734882976199693
2004-08-27,0.87348208007547
2004-08-30,0.873477231233303
2004-08-31,0.873473449650418
2004-09-01,0.8732729580730944
2004-09-02,0.8732409212135973
2004-09-03,0.873243962152985
2004-09-06,0.8732637182461265
2004-09-07,0.8732898662856138
2004-09-08,0.8733168735010629
2004-09-09,0.8733419996828262
2004-09-10,0.8733640868186768
2004-09-13,0.8733828376841234
2004-09-14,0.8733983940851029
2004-09-15,0.8734110963334968
2004-09-16,0.8734213507676639
2004-09-17,0.8734295606000619
2004-09-20,0.8734360930841442
2004-09-21,0.873441266894324
2004-09-22,0.873445350256842
2004-09-23,0.87344856437776
2004-09-24,0.8734510891057277
2004-09-27,0.8734530691752115
2004-09-28,0.8734546201910253
2004-09-29,0.8734558339762843
2004-09-30,0.873456783158373
2004-10-01,0.8633564114817943
2004-10-04,0.865414214277687
2004-10-05,0.867086571202064
2004-10-06,0.8684304492786813
2004-10-07,0.8695020023053652
2004-10-08,0.8703517035517437
2004-10-11,0.8710227821167468
2004-10-12,0.8715512158646161
2004-10-13,0.8719664016616784
2004-10-14,0.8722920623086297
2004-10-15,0.8725471756995262
2004-10-18,0.872746829095162
2004-10-19,0.872902961810401
2004-10-20,0.8730249898377346
2004-10-21,0.8731203201096277
2004-10-22,0.8731947678414328
2004-10-25,0.8732528918126705
2004-10-26,0.8732982617674528
2004-10-27,0.8733336705397814
2004-10-28,0.873361301661104
2004-10-29,0.8733828613965607
2004-11-01,0.8733996825229603
2004-11-02,0.8727014272386592
2004-11-03,0.8728288718296588
2004-11-04,0.8729435956250435
2004-11-05,0.8730424308700788
2004-11-08,0.873125227016176
2004-11-09,0.8731932863911457
2004-11-10,0.8732484926675922
2004-11-11,0.8732928451390175
2004-11-12,0.8733282267180075
2004-11-15,0.8733563033556272
2004-11-16,0.8733784947524814
2004-11-17,0.8733959815531042
2004-11-18,0.8734097292965501
2004-11-19,0.8734205182857482
2004-11-22,0.873428973707008
2004-11-23,0.8734355932804542
2004-11-24,0.8734407713599924
2004-11-25,0.8734448192737527
2004-11-26,0.8734479821288426
2004-11-29,0.8734504524908281
2004-11-30,0.873452381401775
2004-12-01,0.8717231646261142
2004-12-02,0.8718710577823331
2004-12-03,0.8720738040549055
2004-12-06,0.8722872787169283
2004-12-07,0.8724885377079636
2004-12-08,0.8726671979342903
2004-12-09,0.872820005511347
2004-12-10,0.8729475084006332
2004-12-13,0.8730520804757299
2004-12-14,0.8731367915861139
2004-12-15,0.8732047940110087
2004-12-16,0.8732590156492035
2004-12-17,0.8733020295788742
2004-12-20,0.8733360207005966
2004-12-21,0.873362802372432
2004-12-22,0.873383855843134
2004-12-23,0.8734003773517152
2004-12-24,0.8734133249249917
2004-12-27,0.8734234610564422
2004-12-28,0.8734313897806131
2004-12-29,0.8734375879067404
2004-12-30,0.8734424307959047
2004-12-31,0.8734462133309645
2005-01-03,0.8530766127472399
2005-01-04,0.8573038767100339
2005-01-05,0.8607079800451838
2005-01-06,0.8634246288932224
2005-01-07,0.8655794505038673
2005-01-10,0.8672813242523574
2005-01-11,0.8686213194983655
2005-01-12,0.869673999040146
2005-01-13,0.8704995762808989
2005-01-14,0.8711462260475374
2005-01-17,0.871652240984708
2005-01-18,0.8720479164624765
2005-01-19,0.8723571387059535
2005-01-20,0.8725986927518206
2005-01-21,0.8727873236138983
2005-01-24,0.8729345883810435
2005-01-25,0.873049535445123
2005-01-26,0.8731392430613577
2005-01-27,0.8732092447026175
2005-01-28,0.8732638640210898
2005-01-31,0.8733064780443733
2005-02-01,0.8658777789266647
2005-02-02,0.8670805116371236
2005-02-03,0.8681936009404287
2005-02-04,0.8691717835931024
2005-02-07,0.8700034689529861
2005-02-08,0.8706948819252422
2005-02-09,0.871260607112026
2005-02-10,0.8717181669909561
2005-02-11,0.8720850834518756
2005-02-14,0.8723774257755854
2005-02-15,0.8726092177028718
2005-02-16,0.8727923178672422
2005-02-17,0.8729365424917851
2005-02-18,0.8730498961136941
2005-02-21,0.8731388354782339
2005-02-22,0.8732085273063127
2005-02-23,0.8732630813678638
2005-02-24,0.8733057519593903
2005-02-25,0.8733391071272422
2005-02-28,0.8733651680522403
2005-03-01,0.8725076379217315
2005-03-02,0.872527881781327
2005-03-03,0.872614271371826
2005-03-04,0.8727263156438144
2005-03-07,0.872841733953938
2005-03-08,0.872949230850525
2005-03-09,0.8730439136702326
2005-03-10,0.8731244586742521
2005-03-11,0.8731914039271371
2005-03-14,0.873246151278634
2005-03-15,0.8732904047073137
2005-03-16,0.8733258710670022
2005-03-17,0.87335411456839
2005-03-18,0.8733764984331344
2005-03-21,0.8733941737599673
2005-03-22,0.8734080921500884
2005-03-23,0.8734190287104099
2005-03-24,0.8734276080913427
2005-03-25,0.8734343297652314
2005-03-28,0.8734395907875814
2005-03-29,0.8734437054128001
2005-03-30,0.8734469215320672
2005-03-31,0.8734494341892411
2005-04-01,0.8418317384924109
2005-04-04,0.8483953412891089
2005-04-05,0.8536776128048212
2005-04-06,0.8578918809503362
2005-04-07,0.8612341926820529
2005-04-08,0.8638738700528518
2005-04-11,0.865952298600131
2005-04-12,0.8675851449526796
2005-04-13,0.868865784454261
2005-04-14,0.8698689160687209
2005-04-15,0.8706539164002361
2005-04-18,0.871267764504007
2005-04-19,0.8717475038280104
2005-04-20,0.8721222691866234
2005-04-21,0.8724149312414023
2005-04-22,0.8726434171321014
2005-04-25,0.8728217633445715
2005-04-26,0.8729609506632962
2005-04-27,0.8730695637131283
2005-04-28,0.8731543104078143
2005-04-29,0.8732204301509716
2005-05-02,0.8732720140701312
2005-05-03,0.8766367879289232
2005-05-04,0.8758075026614941
2005-05-05,0.8752055258616405
2005-05-06,0.8747662436424753
2005-05-09,0.8744435512058669
2005-05-10,0.8742047704310524
2005-05-11,0.8740267744959969
2005-05-12,0.8738931536781098
2005-05-13,0.8737921985733039
2005-05-16,0.8737154892025278
2005-05-17,0.8736569169854085
2005-05-18,0.8736120088253089
2005-05-19,0.8735774591519474
2005-05-20,0.8735508041635937
2005-05-23,0.8735301932022331
2005-05-24,0.8735142266998884
2005-05-25,0.8735018400580425
2005-05-26,0.8734922195131107
2005-05-27,0.8734847405182715
2005-05-30,0.8734789221617738
2005-05-31,0.8734743931428396
2005-06-01,0.8697683409289059
2005-06-02,0.8705294323402832
2005-06-03,0.8711433814205968
2005-06-06,0.8716343276873658
2005-06-07,0.8720244763515418
2005-06-08,0.8723331187749106
2005-06-09,0.87257646389612
2005-06-10,0.8727678441732414
2005-06-13,0.8729180704193477
2005-06-14,0.873035821708011
2005-06-15,0.8731280160362556
2005-06-16,0.8732001388652187
2005-06-17,0.8732565228766346
2005-06-20,0.8733005802483896
2005-06-21,0.8733349922798351
2005-06-22,0.8733618623904491
2005-06-23,0.8733828385324333
2005-06-24,0.8733992105313625
2005-06-27,0.8734119871375159
2005-06-28,0.8734219568082384
2005-06-29,0.8734297355321154
2005-06-30,0.8734358043831024
2005-07-01,0.8668287860874098
2005-07-04,0.8681991920873564
2005-07-05,0.8693037942919799
2005-07-06,0.870186282880816
2005-07-07,0.8708869705146635
2005-07-08,0.8714408496861051
2005-07-11,0.8718772648000074
2005-07-12,0.8722203027894718
2005-07-13,0.8724894580981213
2005-07-14,0.8727003559889313
2005-07-15,0.8728654346641637
2005-07-18,0.8729945460928332
2005-07-19,0.8730954651301239
2005-07-20,0.8731743106222748
2005-07-21,0.8732358881707137
2005-07-22,0.8732839660521348
2005-07-25,0.8733214955820499
2005-07-26,0.8733507860988015
2005-07-27,0.8733736433230974
2005-07-28,0.8733914784106157
2005-07-29,0.8734053936986467
2005-08-01,0.8734162500040761
2005-08-02,0.8662706665480621
2005-08-03,0.86752936356664
2005-08-04,0.8686354823087585
2005-08-05,0.8695747463406543
2005-08-08,0.8703543517233523
2005-08-09,0.8709912513649085
2005-08-10,0.8715056721551168
2005-08-11,0.8719177075729593
2005-08-12,0.8722456852975988
2005-08-15,0.8725055305073525
2005-08-16,0.872710663451294
2005-08-17,0.8728721629993045
2005-08-18,0.8729990441634004
2005-08-19,0.8730985667162662
2005-08-22,0.8731765324336825
2005-08-23,0.8732375515527865
2005-08-24,0.8732852717737213
2005-08-25,0.8733225698093771
2005-08-26,0.8733517086849154
2005-08-29,0.8733744652441314
2005-08-30,0.8733922325382035
2005-08-31,0.8734061014765736
2005-09-01,0.8607459987155106
2005-09-02,0.8633792940016972
2005-09-05,0.8655002940904255
2005-09-06,0.8671934008401821
2005-09-07,0.8685366721210188
2005-09-08,0.8695977905113684
2005-09-09,0.8704334069287007
2005-09-12,0.8710899341276164
2005-09-13,0.8716048727556588
2005-09-14,0.8720082384269822
2005-09-15,0.8723238973247844
2005-09-16,0.8725707359730496
2005-09-19,0.8727636482028619
2005-09-20,0.872914348814456
2005-09-21,0.8730320341956237
2005-09-22,0.8731239130729774
2005-09-23,0.8731956297569439
2005-09-26,0.8732515998347223
2005-09-27,0.8732952753611012
2005-09-28,0.873329353729824
2005-09-29,0.8733559418162904
2005-09-30,0.8733766847494174
2005-10-03,0.7502343480526814
2005-10-04,0.5108228302120549
2005-10-05,0.2995119398340911
2005-10-06,0.1153260751751637
2005-10-07,-0.043145549907768435
2005-10-10,-0.17774052361894785
2005-10-11,-0.29064586370626405
2005-10-12,-0.3842723097277444
2005-10-13,-0.46111109698365915
2005-10-14,-0.523601629179959
2005-10-17,-0.5740284074332211
2005-10-18,-0.6144540047587158
2005-10-19,-0.6466859683337411
2005-10-20,-0.6722706634089711
2005-10-21,-0.6925056729434055
2005-10-24,-0.7084631311401546
2005-10-25,-0.7210180803694979
2005-10-26,-0.7308777891328604
2005-10-27,-0.7386095459140748
2005-10-28,-0.7446656195672992
2005-10-31,-0.7494048698381599
2005-11-01,-0.017042569018645648
2005-11-02,0.037834024918896265
2005-11-03,0.09009798154703938
2005-11-04,0.14108485957679084
2005-11-07,0.19165759468918186
2005-11-08,0.24233589288083007
2005-11-09,0.29335490250796514
2005-11-10,0.34469189336807277
2005-11-11,0.39608402592363784
2005-11-14,0.44705341978444707
2005-11-15,0.4969506102367952
2005-11-16,0.5450209227219253
2005-11-17,0.5904897672186102
2005-11-18,0.6326543506315416
2005-11-21,0.6709643453220836
2005-11-22,0.7050754067181104
2005-11-23,0.7348668895121861
2005-11-24,0.7604252231403517
2005-11-25,0.7820026416837844
2005-11-28,0.7999644584722888
2005-11-29,0.8147368183762127
2005-11-30,0.8267628345311795
2005-12-01,0.7366127883188671
2005-12-02,0.7671949868041763
2005-12-05,0.790809242651897
2005-12-06,0.8090917697810895
2005-12-07,0.8232732430793812
2005-12-08,0.83428870771812
2005-12-09,0.8428536139851787
2005-12-12,0.8495181271564387
2005-12-13,0.8547068335064198
2005-12-14,0.8587482636768251
2005-12-15,0.861897115475846
2005-12-16,0.8643511316301871
2005-12-19,0.8662640025301863
2005-12-20,0.8677552782011616
2005-12-21,0.868918010389211
2005-12-22,0.8698246606394562
2005-12-23,0.8705316772311852
2005-12-26,0.8710830464450788
2005-12-27,0.8715130513090493
2005-12-28,0.8718484166552966
2005-12-29,0.8721099781845573
2005-12-30,0.8723139818703681
2006-01-02,0.8724730960019152
2006-01-03,0.8702111506513763
2006-01-04,0.8704539424642119
2006-01-05,0.8707944224596429
2006-01-06,0.8711585696533691
2006-01-09,0.8715059952998437
2006-01-10,0.8718172852716464
2006-01-11,0.8720854733429931
2006-01-12,0.8723105296023906
2006-01-13,0.8724959378073811
2006-01-16,0.8726466594752399
2006-01-17,0.8727679848640564
2006-01-18,0.8728649314919454
2006-01-19,0.8729419683710344
2006-01-20,0.8730029256053469
2006-01-23,0.8730510032230308
2006-01-24,0.8730888280458797
2006-01-25,0.8731185292860455
2006-01-26,0.8731418169188668
2006-01-27,0.8731600548147858
2006-01-30,0.8731743251767097
2006-01-31,0.8731854833444832
2006-02-01,0.5783578471141855
2006-02-02,0.5616851383735635
2006-02-03,0.5528013983049009
2006-02-06,0.5510269127268194
2006-02-07,0.5556880837289043
2006-02-08,0.5660725255556218
2006-02-09,0.5813940360685473
2006-02-10,0.6007725374484312
2006-02-13,0.6232348956199161
2006-02-14,0.6477407775901396
2006-02-15,0.6732329413016337
2006-02-16,0.6987045629654899
2006-02-17,0.723270041486505
2006-02-20,0.7462233923533564
2006-02-21,0.7670715842356789
2006-02-22,0.7855377988694363
2006-02-23,0.8015381141797111
2006-02-24,0.8151409666972642
2006-02-27,0.8265203458290528
2006-02-28,0.8359117147860959
2006-03-01,0.8434203254872438
2006-03-02,0.8496549315044856
2006-03-03,0.854657504111811
2006-03-06,0.8586478159072292
2006-03-07,0.8618156705764048
2006-03-08,0.8643211412832686
2006-03-09,0.8662968317599637
2006-03-10,0.8678511018082326
2006-03-13,0.86907157785986
2006-03-14,0.8700285506820075
2006-03-15,0.8707780543167941
2006-03-16,0.8713645422285187
2006-03-17,0.8718231485313652
2006-03-20,0.8721815608262969
2006-03-21,0.8724615489912224
2006-03-22,0.8726801997749065
2006-03-23,0.8728509057923022
2006-03-24,0.8729841529468515
2006-03-27,0.873088144444099
2006-03-28,0.8731692935405022
2006-03-29,0.8732326115685529
2006-03-30,0.8732820128452219
2006-03-31,0.8733205538731418
2006-04-03,0.830654541107173
2006-04-04,0.8398339773415053
2006-04-05,0.8470944435129508
2006-04-06,0.8528136764020263
2006-04-07,0.8573066763411791
2006-04-10,0.8608297769237669
2006-04-11,0.8635886893393083
2006-04-12,0.8657470908007037
2006-04-13,0.8674344871776576
2006-04-14,0.8687529574661086
2006-04-17,0.8697827470589701
2006-04-18,0.870586816130605
2006-04-19,0.8712144930769382
2006-04-20,0.8717043853098302
2006-04-21,0.8720866854229926
2006-04-24,0.8723849910985755
2006-04-25,0.8726177371714242
2006-04-26,0.8727993201288826
2006-04-27,0.872940979713214
2006-04-28,0.8730514892747644
2006-05-01,0.8731376958779788
2006-05-02,0.8532993114333176
2006-05-03,0.8578739422878643
2006-05-04,0.8613822216877203
2006-05-05,0.8640819622769262
2006-05-08,0.8661653739940667
2006-05-09,0.8677768163056132
