date,USA_real_estate_f1__USA_real_estate_f2
2006-08-29,0.9221823657894312
2006-08-30,0.922182493828135
2006-08-31,0.9221825808941683
2006-09-01,0.918929445485722
2006-09-04,0.9199255777637212
2006-09-05,0.9206259457570132
2006-09-06,0.9211117569286343
2006-09-07,0.9214462441515143
2006-09-08,0.9216755221293017
2006-09-11,0.9218322496729197
2006-09-12,0.9219391948125913
2006-09-13,0.9220120862620086
2006-09-14,0.9220617296795177
2006-09-15,0.9220955226556438
2006-09-18,0.922118518184474
2006-09-19,0.9221341626513818
2006-09-20,0.9221448043470681
2006-09-21,0.9221520422929568
2006-09-22,0.9221569648292898
2006-09-25,0.9221603124909573
2006-09-26,0.9221625890554009
2006-09-27,0.9221641371898095
2006-09-28,0.9221651899532716
2006-09-29,0.9221659058468641
2006-10-02,0.9221663926609195
2006-10-03,0.9205623684872223
2006-10-04,0.9210503994327284
2006-10-05,0.9213945706438492
2006-10-06,0.9216340163403075
2006-10-09,0.9217992653536079
2006-10-10,0.9219127333229876
2006-10-11,0.921990392386761
2006-10-12,0.9220434298976247
2006-10-13,0.9220796007448726
2006-10-16,0.922104245400717
2006-10-17,0.9221210261069155
2006-10-18,0.9221324472898262
2006-10-19,0.9221402184472989
2006-10-20,0.9221455050272575
2006-10-23,0.9221491009130136
2006-10-24,0.9221515465814645
2006-10-25,0.9221532098505894
2006-10-26,0.9221543409721844
2006-10-27,0.9221551101800353
2006-10-30,0.9221556332619745
2006-10-31,0.9221559889670266
2006-11-01,0.9226059891438785
2006-11-02,0.9224523073220818
2006-11-03,0.9223540262735257
2006-11-06,0.9222901343312366
2006-11-07,0.9222480654115534
2006-11-08,0.9222201014593181
2006-11-09,0.9222013851350411
2006-11-10,0.9221887969658658
2006-11-13,0.9221803014439207
2006-11-14,0.9221745543447787
2006-11-15,0.9221706601432856
2006-11-16,0.9221680184866211
2006-11-17,0.9221662251224058
2006-11-20,0.9221650070057446
2006-11-21,0.9221641793209934
2006-11-22,0.9221636167891512
2006-11-23,0.92216323440357
2006-11-24,0.92216297444444
2006-11-27,0.9221627977014895
2006-11-28,0.9221626775298777
2006-11-29,0.9221625958195121
2006-11-30,0.9221625402594203
2006-12-01,0.9171117823431958
2006-12-04,0.9186057418550799
2006-12-05,0.9196860097497905
2006-12-06,0.920447539912195
2006-12-07,0.9209770477860644
2006-12-08,0.9213422718466565
2006-12-11,0.9215929379106094
2006-12-12,0.9217644386529646
2006-12-13,0.9218815368206534
2006-12-14,0.9219613822933374
2006-12-15,0.922015777662588
2006-12-18,0.9220528127347938
2006-12-19,0.9220780178783746
2006-12-20,0.9220951671930604
2006-12-21,0.922106833253789
2006-12-22,0.922114768261967
2006-12-25,0.9221201650289598
2006-12-26,0.9221238352729023
2006-12-27,0.9221263312419343
2006-12-28,0.9221280285938769
2006-12-29,0.9221291828355732
2007-01-01,0.9221299677390953
2007-01-02,0.920626868890387
2007-01-03,0.9210869539621107
2007-01-04,0.9214088914577767
2007-01-05,0.9216317833336685
2007-01-08,0.921785131096942
2007-01-09,0.9218902138949361
2007-01-10,0.9219620376539054
2007-01-11,0.9220110460330198
2007-01-12,0.9220444489803489
2007-01-15,0.9220671985301314
2007-01-16,0.9220826846010365
2007-01-17,0.9220932226803471
2007-01-18,0.9221003920570193
2007-01-19,0.9221052688393665
2007-01-22,0.9221085857917877
2007-01-23,0.9221108416604333
2007-01-24,0.9221123758079135
2007-01-25,0.9221134191001261
2007-01-26,0.9221141285717014
2007-01-29,0.9221146110273104
2007-01-30,0.9221149391038544
2007-01-31,0.9221151621988958
2007-02-01,0.9220461931643753
2007-02-02,0.9220681713003452
2007-02-05,0.9220832512891921
2007-02-06,0.922093560792062
2007-02-07,0.9221005966930093
2007-02-08,0.9221053928539293
2007-02-09,0.9221086596701784
2007-02-12,0.9221108836121883
2007-02-13,0.9221123970507774
2007-02-14,0.9221134267238121
2007-02-15,0.9221141271483483
2007-02-16,0.9221146035509179
2007-02-19,0.9221149275571467
2007-02-20,0.9221151479055296
2007-02-21,0.9221152977535148
2007-02-22,0.9221153996552149
2007-02-23,0.922115468950678
2007-02-26,0.9221155160726345
2007-02-27,0.9221155481160289
2007-02-28,0.9221155699057398
2007-03-01,0.9196611580877415
2007-03-02,0.9204076237946753
2007-03-05,0.9209319747424711
2007-03-06,0.9212956798848856
2007-03-07,0.921546145274319
2007-03-08,0.9217178682777804
2007-03-09,0.9218352755104939
2007-03-12,0.9219154017284227
2007-03-13,0.921970019883561
2007-03-14,0.9220072209551816
2007-03-15,0.9220325456117662
2007-03-16,0.9220497792394782
2007-03-19,0.9220615040334348
2007-03-20,0.9220694796254478
2007-03-21,0.9220749042870803
2007-03-22,0.922078593636768
2007-03-23,0.9220811026611581
2007-03-26,0.9220828089200578
2007-03-27,0.9220839692320286
2007-03-28,0.9220847582695957
2007-03-29,0.9220852948266082
2007-03-30,0.9220856596904813
2007-04-02,0.9220859078001419
2007-04-03,0.9175671019311525
2007-04-04,0.9189369745270022
2007-04-05,0.9199010542278315
2007-04-06,0.9205698154377927
2007-04-09,0.9210301692584506
2007-04-10,0.9213456486523138
2007-04-11,0.9215612572560189
2007-04-12,0.9217083578587378
2007-04-13,0.9218086070357425
2007-04-16,0.9218768772007918
2007-04-17,0.9219233470509771
2007-04-18,0.9219549677373609
2007-04-19,0.9219764795495662
2007-04-20,0.921991112067604
2007-04-23,0.9220010642447267
2007-04-24,0.9220078326750574
2007-04-25,0.9220124356440332
2007-04-26,0.9220155658628929
2007-04-27,0.9220176945029896
2007-04-30,0.9220191420196668
2007-05-01,0.9196297056580378
2007-05-02,0.9203778269202378
2007-05-03,0.9208872216566405
2007-05-04,0.9212336328038476
2007-05-07,0.9214691506016787
2007-05-08,0.9216292676944566
2007-05-09,0.9217381263265745
2007-05-10,0.921812138992466
2007-05-11,0.9218624619461359
2007-05-14,0.9218966787789905
2007-05-15,0.9219199448854981
2007-05-16,0.9219357651961378
2007-05-17,0.9219465227005117
2007-05-18,0.9219538376562992
2007-05-21,0.9219588117550697
2007-05-22,0.9219621941073691
2007-05-23,0.9219644940895291
2007-05-24,0.9219660580684934
2007-05-25,0.9219671215694942
2007-05-28,0.9219678447476122
2007-05-29,0.9219683365072819
2007-05-30,0.9219686709030064
2007-05-31,0.9219688982915826
2007-06-01,0.9198956781531424
2007-06-04,0.9202235118006763
2007-06-05,0.9206318085923934
2007-06-06,0.9209994307595963
2007-06-07,0.9212924537910359
2007-06-08,0.9215120838501228
2007-06-11,0.9216710069865609
2007-06-12,0.9217835514140093
2007-06-13,0.9218621673830589
2007-06-14,0.9219165956794201
2007-06-15,0.9219540567552836
2007-06-18,0.9219797387774691
2007-06-19,0.9219972991070692
2007-06-20,0.9220092848212464
2007-06-21,0.9220174557827816
2007-06-22,0.9220230215990611
2007-06-25,0.9220268107752937
2007-06-26,0.9220293894585668
2007-06-27,0.9220311439072804
2007-06-28,0.9220323373683542
2007-06-29,0.9220331491230437
2007-07-02,0.9220337012089551
2007-07-03,0.9201820079194079
2007-07-04,0.9204328831369203
2007-07-05,0.9207888342254462
2007-07-06,0.9211213522749896
2007-07-09,0.9213909035293708
2007-07-10,0.9215948148972337
2007-07-11,0.9217431802038626
2007-07-12,0.9218486119601355
2007-07-13,0.9219224241033672
2007-07-16,0.9219736015897131
2007-07-17,0.9220088596171382
2007-07-18,0.9220330470993215
2007-07-19,0.922049592795803
2007-07-20,0.9220608893309559
2007-07-23,0.9220685920097246
2007-07-24,0.9220738395605043
2007-07-25,0.9220774123936295
