date,USA_financial_markets_f1__USA_financial_markets_f2
2006-10-02,0.8490504637861374
2006-10-03,0.8496791046348641
2006-10-04,0.8495322302724756
2006-10-05,0.8494198891448336
2006-10-06,0.8493336269489479
2006-10-09,0.8492671783232665
2006-10-10,0.8492158598735914
2006-10-11,0.8491761440674925
2006-10-12,0.8491453565868934
2006-10-13,0.8491214587866462
2006-10-16,0.8491028894968756
2006-10-17,0.8490884487194731
2006-10-18,0.8490772112749233
2006-10-19,0.849068462125361
2006-10-20,0.8490616475675202
2006-10-23,0.8490563381670044
2006-10-24,0.8490522004603008
2006-10-25,0.849048975256697
2006-10-26,0.84904646094212
2006-10-27,0.849044500595333
2006-10-30,0.8490429720233943
2006-10-31,0.8490417800409887
2006-11-01,0.8510605272816812
2006-11-02,0.8506084527828927
2006-11-03,0.8502618095903929
2006-11-06,0.8499951929040791
2006-11-07,0.8497895860487363
2006-11-08,0.8496306758576904
2006-11-09,0.8495076310356022
2006-11-10,0.8494122139580393
2006-11-13,0.8493381315196453
2006-11-14,0.8492805574926522
2006-11-15,0.8492357784836134
2006-11-16,0.8492009295630101
2006-11-17,0.8491737954768513
2006-11-20,0.8491526602279469
2006-11-21,0.8491361926285284
2006-11-22,0.8491233588111184
2006-11-23,0.8491133550833163
2006-11-24,0.849105556227961
2006-11-27,0.8490994755900462
2006-11-28,0.8490947341971247
2006-11-29,0.8490910368276113
2006-11-30,0.8490881534383287
2006-12-01,0.849811167236859
2006-12-04,0.8496483248228781
2006-12-05,0.8495230129303376
2006-12-06,0.8494263176715565
2006-12-07,0.8493515380657678
2006-12-08,0.8492936034276989
2006-12-11,0.8492486549571259
2006-12-12,0.8492137420605327
2006-12-13,0.8491865996520495
2006-12-14,0.8491654832481332
2006-12-15,0.8491490457813664
2006-12-18,0.849136244866171
2006-12-19,0.8491262725245466
2006-12-20,0.8491185016339614
2006-12-21,0.8491124449289121
2006-12-22,0.849107723494091
2006-12-25,0.849104042477226
2006-12-26,0.8491011723209012
2006-12-27,0.8490989342305759
2006-12-28,0.8490971889049704
2006-12-29,0.8490958277855684
2007-01-01,0.8490947662554713
2007-01-02,0.8478547947488921
2007-01-03,0.8481262125057436
2007-01-04,0.848336982292395
2007-01-05,0.8485008165540442
2007-01-08,0.8486282643734963
2007-01-09,0.8487274657718826
2007-01-10,0.8488047167084134
2007-01-11,0.848864895837211
2007-01-12,0.8489117890191462
2007-01-15,0.8489483374141109
2007-01-16,0.8489768279620177
2007-01-17,0.848999040126843
2007-01-18,0.8490163592490002
2007-01-19,0.8490298642889569
2007-01-22,0.8490403958602304
2007-01-23,0.8490486090481159
2007-01-24,0.849055014458313
2007-01-25,0.8490600101437433
2007-01-26,0.8490639064520924
2007-01-29,0.8490669453732325
2007-01-30,0.8490693156097474
2007-01-31,0.8490711643194896
2007-02-01,0.8520458022773012
2007-02-02,0.8514030627271862
2007-02-05,0.8509008679135195
2007-02-06,0.8505086849043719
2007-02-07,0.8502025209643914
2007-02-08,0.8499635667202673
2007-02-09,0.8497770995048524
2007-02-12,0.8496316076376953
2007-02-13,0.849518096581171
2007-02-14,0.8494295420000598
2007-02-15,0.8493604600683922
2007-02-16,0.8493065706415072
2007-02-19,0.8492645336176443
2007-02-20,0.849231742794493
2007-02-21,0.8492061647939305
2007-02-22,0.8491862132626
2007-02-23,0.8491706506562176
2007-02-26,0.8491585115779765
2007-02-27,0.8491490429513533
2007-02-28,0.8491416573365652
2007-03-01,0.8362507488758919
2007-03-02,0.8392226093999021
2007-03-05,0.8414615327405878
2007-03-06,0.8431619213242565
2007-03-07,0.8444612301707334
2007-03-08,0.845458711257093
2007-03-09,0.8462272280349349
2007-03-12,0.8468209742619183
2007-03-13,0.8472806741275147
2007-03-14,0.8476371783845184
2007-03-15,0.8479140069518762
2007-03-16,0.8481291803920656
2007-03-19,0.8482965597313804
2007-03-20,0.8484268391891273
2007-03-21,0.8485282894346589
2007-03-22,0.8486073187806364
2007-03-23,0.8486688997964708
2007-03-26,0.8487168953812856
2007-03-27,0.8487543090701318
2007-03-28,0.8487834778378728
2007-03-29,0.8488062210129376
2007-03-30,0.84882395553755
2007-04-02,0.8488377853295169
2007-04-03,0.850504091084721
2007-04-04,0.8501591706098013
2007-04-05,0.8498893018462365
2007-04-06,0.849678299167944
2007-04-09,0.849513410052575
2007-04-10,0.8493846098876139
2007-04-11,0.8492840322798417
2007-04-12,0.8492055127543511
2007-04-13,0.8491442255810056
2007-04-16,0.8490963960877287
2007-04-17,0.8490590735839271
2007-04-18,0.8490299526113209
2007-04-19,0.8490072325291085
2007-04-20,0.848989507388256
2007-04-23,0.8489756796673333
2007-04-24,0.8489648927638573
2007-04-25,0.8489564782021711
2007-04-26,0.8489499143732671
2007-04-27,0.8489447943017883
2007-04-30,0.8489408004738439
2007-05-01,0.8493522822064346
2007-05-02,0.8492418757723953
2007-05-03,0.8491649771877404
2007-05-04,0.8491106673450903
2007-05-07,0.8490717861516606
2007-05-08,0.8490435908855058
2007-05-09,0.8490229027009697
2007-05-10,0.8490075626843432
2007-05-11,0.8489960838203153
2007-05-14,0.8489874269628943
2007-05-15,0.8489808554634731
2007-05-16,0.848975839896197
2007-05-17,0.8489719948836966
2007-05-18,0.8489690366555398
2007-05-21,0.848966754129048
2007-05-22,0.8489649889116193
2007-05-23,0.8489636212657997
2007-05-24,0.8489625601160782
2007-05-25,0.848961735836034
2007-05-28,0.8489610949769691
2007-05-29,0.8489605963723396
2007-05-30,0.8489602082308336
2007-05-31,0.8489599059491244
2007-06-01,0.8516184820012014
2007-06-04,0.8510292795065053
2007-06-05,0.8505762568187285
2007-06-06,0.8502270989003863
2007-06-07,0.849957415340948
2007-06-08,0.8497487314353512
2007-06-11,0.8495869984649865
2007-06-12,0.849461491826011
2007-06-13,0.8493639949285519
2007-06-14,0.8492881924629033
2007-06-15,0.8492292170147133
2007-06-18,0.8491833083631658
2007-06-19,0.8491475560219282
2007-06-20,0.8491197036663729
2007-06-21,0.8490979998760554
2007-06-22,0.849081083762243
2007-06-25,0.849067897026308
2007-06-26,0.8490576161481489
2007-06-27,0.8490495999746568
2007-06-28,0.8490433491341505
2007-06-29,0.8490384745605581
2007-07-02,0.849034673052923
2007-07-03,0.8370283374969764
2007-07-04,0.8397451304136413
2007-07-05,0.8418061889488841
2007-07-06,0.8433797395651597
2007-07-09,0.8445869418577415
2007-07-10,0.8455165494520899
2007-07-11,0.8462344565565507
2007-07-12,0.8467901075618537
2007-07-13,0.8472209152764456
2007-07-16,0.8475553756267935
2007-07-17,0.8478153054318157
2007-07-18,0.8480174758169058
2007-07-19,0.8481748202143115
2007-07-20,0.8482973373889866
2007-07-23,0.8483927723965294
2007-07-24,0.8484671337057302
2007-07-25,0.8485250881216392
2007-07-26,0.8485702637422738
2007-07-27,0.8486054831943325
2007-07-30,0.8486329436993973
2007-07-31,0.8486543564002901
2007-08-01,0.7416347110835638
2007-08-02,0.3416209671856488
2007-08-03,0.04855877990111733
2007-08-06,-0.1694249650017333
2007-08-07,-0.33339702558565826
2007-08-08,-0.45778569059054797
2007-08-09,-0.5527517600721994
2007-08-10,-0.6256092040469202
2007-08-13,-0.6817143846194404
2007-08-14,-0.7250436724680642
2007-08-15,-0.7585807131551333
2007-08-16,-0.784583163974999
2007-08-17,-0.8047706557226537
2007-08-20,-0.8204598090707452
2007-08-21,-0.8326627807558359
2007-08-22,-0.8421601446775824
2007-08-23,-0.8495553757312622
2007-08-24,-0.8553159376680681
2007-08-27,-0.8598044873265606
2007-08-28,-0.8633027064753092
2007-08-29,-0.866029584832233
2007-08-30,-0.8681554961339509
2007-08-31,-0.8698130657541983
2007-09-03,-0.8667548194155397
2007-09-04,-0.8685345685306791
2007-09-05,-0.8700306805806665
2007-09-06,-0.8712653450303788
2007-09-07,-0.8722705917176686
2007-09-10,-0.8730808682010938
2007-09-11,-0.873729061199975
2007-09-12,-0.8742446140851367
2007-09-13,-0.8746528644568555
2007-09-14,-0.8749750505381403
2007-09-17,-0.8752286510384149
2007-09-18,-0.8754278623062792
2007-09-19,-0.8755841036383595
2007-09-20,-0.8757064944310956
2007-09-21,-0.8758022778429604
2007-09-24,-0.8758771830477936
2007-09-25,-0.8759357273658933
2007-09-26,-0.8759814639443633
