date,DEU_macro_f1__DEU_macro_f2
2019-10-29,-0.847883176508886
2019-10-30,-0.8478830519086411
2019-10-31,-0.8478829747901043
2019-11-01,-0.8477912743418103
2019-11-04,-0.8478229659740388
2019-11-05,-0.8478440811883792
2019-11-06,-0.8478577244262862
2019-11-07,-0.8478663885845412
2019-11-08,-0.8478718353215936
2019-11-11,-0.847875238726336
2019-11-12,-0.8478773575470878
2019-11-13,-0.8478786736776774
2019-11-14,-0.8478794900803323
2019-11-15,-0.8478799960688324
2019-11-18,-0.8478803095049617
2019-11-19,-0.8478805036010175
2019-11-20,-0.8478806237713736
2019-11-21,-0.8478806981630188
2019-11-22,-0.8478807442117514
2019-11-25,-0.8478807727147533
2019-11-26,-0.8478807903568728
2019-11-27,-0.8478808012763801
2019-11-28,-0.8478808080348821
2019-11-29,-0.8478808122179489
2019-12-02,-0.8478808148069801
2019-12-03,-0.8481292318551221
2019-12-04,-0.8480309757920764
2019-12-05,-0.8479731719975616
2019-12-06,-0.8479385518044746
2019-12-09,-0.847917568097971
2019-12-10,-0.8479047508577078
2019-12-11,-0.8478968831425132
2019-12-12,-0.8478920385958111
2019-12-13,-0.847889049752204
2019-12-16,-0.8478872035454643
2019-12-17,-0.8478860622839621
2019-12-18,-0.847885356464898
2019-12-19,-0.8478849198206979
2019-12-20,-0.8478846496488252
2019-12-23,-0.847884482462421
2019-12-24,-0.8478843789978314
2019-12-25,-0.8478843149652411
2019-12-26,-0.8478842753354406
2019-12-27,-0.8478842508081375
2019-12-30,-0.8478842356277756
2019-12-31,-0.8478842262323348
2020-01-01,-0.847251483976812
2020-01-02,-0.8474865167853238
2020-01-03,-0.8476347605453829
2020-01-06,-0.8477275701409884
2020-01-07,-0.8477854162708387
2020-01-08,-0.8478213731570943
2020-01-09,-0.8478436868993398
2020-01-10,-0.8478575200816326
2020-01-13,-0.8478660904669278
2020-01-14,-0.8478713982245365
2020-01-15,-0.8478746846086761
2020-01-16,-0.8478767191269221
2020-01-17,-0.847877978531535
2020-01-20,-0.847878758082455
2020-01-21,-0.8478792405949328
2020-01-22,-0.8478795392454246
2020-01-23,-0.8478797240923024
2020-01-24,-0.8478798385005706
2020-01-27,-0.847879909311531
2020-01-28,-0.8478799531385753
2020-01-29,-0.8478799802644047
2020-01-30,-0.8478799970533474
2020-01-31,-0.8478800074444908
2020-02-03,-0.8471337981137325
2020-02-04,-0.8473773685396516
2020-02-05,-0.8475549500776551
2020-02-06,-0.8476751190384312
2020-02-07,-0.8477534208915145
2020-02-10,-0.8478033871345789
2020-02-11,-0.8478348882027975
2020-02-12,-0.847854605521984
2020-02-13,-0.8478668935444655
2020-02-14,-0.8478745312782447
2020-02-17,-0.8478792708678771
2020-02-18,-0.847882209074067
2020-02-19,-0.8478840294273629
2020-02-20,-0.8478851567896752
2020-02-21,-0.8478858548114803
2020-02-24,-0.84788628693825
2020-02-25,-0.8478865544323434
2020-02-26,-0.8478867200066695
2020-02-27,-0.8478868224908427
2020-02-28,-0.8478868859232704
2020-03-02,-0.8478869251841585
2020-03-03,-0.8471714561301212
2020-03-04,-0.8474406452516736
2020-03-05,-0.8476085403313259
2020-03-06,-0.8477129445142706
2020-03-09,-0.8477777497293806
2020-03-10,-0.8478179307327813
2020-03-11,-0.8478428271107397
2020-03-12,-0.8478582465872171
2020-03-13,-0.8478677941129567
2020-03-16,-0.8478737048645165
2020-03-17,-0.8478773637743482
2020-03-18,-0.847879628596985
2020-03-19,-0.8478810304429183
