date,USA_macro_f1__USA_macro_f2
1999-06-10,0.8943407388247161
1999-06-11,0.8943817039822491
1999-06-14,0.8944095583366896
1999-06-15,0.8944284983706132
1999-06-16,0.8944413771541051
1999-06-17,0.8944501345179546
1999-06-18,0.8944560894254581
1999-06-21,0.8944601387142822
1999-06-22,0.8944628922069996
1999-06-23,0.8944647645701886
1999-06-24,0.8944660377710624
1999-06-25,0.8944669035444235
1999-06-28,0.894467492268533
1999-06-29,0.8944678925999157
1999-06-30,0.8944681648246572
1999-07-01,0.8963923026278953
1999-07-02,0.8957565458482969
1999-07-05,0.8953349594161292
1999-07-06,0.8950536402762105
1999-07-07,0.8948649527595047
1999-07-08,0.8947378947501939
1999-07-09,0.8946520869258783
1999-07-12,0.8945940156184832
1999-07-13,0.8945546571076997
1999-07-14,0.8945279538807429
1999-07-15,0.8945098238390642
1999-07-16,0.894497508478833
1999-07-19,0.8944891400945659
1999-07-20,0.8944834524028477
1999-07-21,0.8944795860748607
1999-07-22,0.8944769575757393
1999-07-23,0.894475170476574
1999-07-26,0.8944739553793455
1999-07-27,0.8944731291738436
1999-07-28,0.8944725673824023
1999-07-29,0.8944721853774916
1999-07-30,0.8944719256204123
1999-08-02,0.8944717489885774
1999-08-03,0.8938154087076321
1999-08-04,0.8940260387999304
1999-08-05,0.8941688158044561
1999-08-06,0.8942656909503888
1999-08-09,0.8943314675253922
1999-08-10,0.8943761500492031
1999-08-11,0.8944065131000156
1999-08-12,0.8944271502273161
1999-08-13,0.8944411789610842
1999-08-16,0.8944507164091067
1999-08-17,0.8944572009039229
1999-08-18,0.8944616099098747
1999-08-19,0.8944646078241808
1999-08-20,0.8944666463079562
1999-08-23,0.8944680324309702
1999-08-24,0.8944689749729218
1999-08-25,0.8944696158911101
1999-08-26,0.8944700517104897
1999-08-27,0.8944703480652199
1999-08-30,0.8944705495852083
1999-08-31,0.8944706866181676
1999-09-01,0.8958555766817636
1999-09-02,0.8952449406846738
1999-09-03,0.8949153474716866
1999-09-06,0.8947341545724171
1999-09-07,0.8946319260314132
1999-09-08,0.8945724884252658
1999-09-09,0.8945368533208868
1999-09-10,0.8945148723682784
1999-09-13,0.894500978785702
1999-09-14,0.8944920222952202
1999-09-15,0.8944861602639037
1999-09-16,0.8944822800909393
1999-09-17,0.8944796907197943
1999-09-20,0.894477952713573
1999-09-21,0.894476781409558
1999-09-22,0.8944759898009563
1999-09-23,0.8944754537642515
1999-09-24,0.894475090303559
1999-09-27,0.8944748436333959
1999-09-28,0.8944746761211924
1999-09-29,0.8944745623163097
1999-09-30,0.8944744849768497
1999-10-01,0.8940891791402102
1999-10-04,0.894212699276886
1999-10-05,0.8942965002546398
1999-10-06,0.8943533941682353
1999-10-07,0.894392040113825
1999-10-08,0.8944182999833408
1999-10-11,0.8944361477343626
1999-10-12,0.8944482800581205
1999-10-13,0.8944565281174512
1999-10-14,0.8944621359071386
1999-10-15,0.8944659487905334
1999-10-18,0.8944685413587805
1999-10-19,0.8944703042153604
1999-10-20,0.8944715029157286
1999-10-21,0.8944723180121213
1999-10-22,0.8944728722682217
1999-10-25,0.8944732491578224
1999-10-26,0.894473505440526
1999-10-27,0.8944736797116524
1999-10-28,0.8944737982154476
1999-10-29,0.8944738787977259
1999-11-01,0.8944739335935095
1999-11-02,0.8933503101805547
1999-11-03,0.8937111188064594
1999-11-04,0.8939557457944328
1999-11-05,0.8941217443947458
1999-11-08,0.8942344610330504
1999-11-09,0.8943110327373245
1999-11-10,0.8943630663631392
1999-11-11,0.8943984329209256
1999-11-12,0.894422474613923
1999-11-15,0.8944388194543024
1999-11-16,0.8944499323156618
1999-11-17,0.8944574883035942
1999-11-18,0.8944626260224002
1999-11-19,0.894466119506258
1999-11-22,0.894468494997872
1999-11-23,0.8944701102956003
1999-11-24,0.8944712086806214
1999-11-25,0.8944719555740172
1999-11-26,0.8944724634573915
1999-11-29,0.8944728088160094
1999-11-30,0.8944730436587971
1999-12-01,0.8958326679499987
1999-12-02,0.8953720474598702
1999-12-03,0.8950724392469358
1999-12-06,0.8948753098644195
1999-12-07,0.894744416180706
1999-12-08,0.8946568995414992
1999-12-09,0.894598088131399
1999-12-10,0.894558423342297
1999-12-13,0.8945316035407473
1999-12-14,0.8945134368196042
1999-12-15,0.8945011162720294
1999-12-16,0.8944927535140008
1999-12-17,0.8944870738867621
1999-12-20,0.8944832150044509
1999-12-21,0.8944805924761285
1999-12-22,0.8944788098570295
1999-12-23,0.8944775980004748
1999-12-24,0.8944767740884602
1999-12-27,0.8944762138981318
1999-12-28,0.8944758330011877
1999-12-29,0.8944755740064088
1999-12-30,0.8944753978970454
1999-12-31,0.894475278146012
2000-01-03,0.8820718878531008
2000-01-04,0.8860739066174254
2000-01-05,0.8887821374906492
2000-01-06,0.8906129930677391
2000-01-07,0.8918518377232149
2000-01-10,0.8926910962005183
2000-01-11,0.8932602420881631
2000-01-12,0.8936465179393792
2000-01-13,0.8939088337180746
2000-01-14,0.894087043270484
2000-01-17,0.8942081485863216
2000-01-18,0.8942904642434454
2000-01-19,0.8943464221650863
2000-01-20,0.894384465777546
2000-01-21,0.894410331819868
2000-01-24,0.8944279190468847
2000-01-25,0.8944398775772191
2000-01-26,0.8944480090112148
2000-01-27,0.8944535382140968
2000-01-28,0.8944572979906013
2000-01-31,0.8944598545997332
2000-02-01,0.8924502759522569
2000-02-02,0.8911107836879167
2000-02-03,0.8910517560147012
2000-02-04,0.8915360928841748
2000-02-07,0.8921620478905266
2000-02-08,0.8927455787828521
2000-02-09,0.8932228845598275
2000-02-10,0.8935872798115284
2000-02-11,0.8938543606096077
2000-02-14,0.8940451848233552
2000-02-15,0.8941792973609145
2000-02-16,0.8942725363830752
2000-02-17,0.8943368929593425
2000-02-18,0.8943810996149495
2000-02-21,0.894411366484384
2000-02-22,0.8944320436645808
2000-02-23,0.8944461484925534
2000-02-24,0.894455760306653
2000-02-25,0.894462305840229
2000-02-28,0.8944667611967271
2000-02-29,0.8944697928702717
2000-03-01,0.8937812085004014
2000-03-02,0.8939962522677302
2000-03-03,0.8941463935312073
2000-03-06,0.8942502716034768
2000-03-07,0.894321724491601
2000-03-08,0.8943706871139303
2000-03-09,0.8944041541285849
2000-03-10,0.8944269911711685
2000-03-13,0.8944425570228078
2000-03-14,0.8944531587251847
2000-03-15,0.8944603756969717
2000-03-16,0.8944652868462925
2000-03-17,0.894468628094046
2000-03-20,0.8944709009116515
2000-03-21,0.8944724467824567
2000-03-22,0.8944734981381537
2000-03-23,0.8944742131353042
2000-03-24,0.8944746993679401
2000-03-27,0.8944750300219608
2000-03-28,0.8944752548739062
2000-03-29,0.8944754077764907
2000-03-30,0.894475511751707
2000-03-31,0.8944755824554943
2000-04-03,0.895488076289375
2000-04-04,0.8951037698346732
2000-04-05,0.8948741550597752
2000-04-06,0.8947333248332581
2000-04-07,0.8946448495724932
2000-04-10,0.894588125285709
2000-04-11,0.894551164840024
2000-04-12,0.8945267841527077
2000-04-13,0.8945105554261285
2000-04-14,0.8944996825033913
2000-04-17,0.8944923643321984
2000-04-18,0.8944874229203715
2000-04-19,0.8944840789422526
2000-04-20,0.8944818125276374
2000-04-21,0.89448027483221
2000-04-24,0.8944792308034123
2000-04-25,0.894478521606113
2000-04-26,0.894478039695478
2000-04-27,0.894477712155271
2000-04-28,0.8944774895015755
2000-05-01,0.8944773381311905
2000-05-02,0.8938096009126321
2000-05-03,0.8939762342480219
2000-05-04,0.8941148843316803
2000-05-05,0.894220847645418
2000-05-08,0.894298295410224
2000-05-09,0.8943534508849392
2000-05-10,0.8943921076498483
2000-05-11,0.8944189262417873
2000-05-12,0.8944374087951165
2000-05-15,0.8944500906116001
2000-05-16,0.8944587668012102
2000-05-17,0.8944646909061964
2000-05-18,0.8944687305294274
2000-05-19,0.8944714826652799
2000-05-22,0.8944733565174958
2000-05-23,0.8944746318460528
2000-05-24,0.8944754995818743
2000-05-25,0.8944760898788832
2000-05-26,0.8944764913900835
2000-05-29,0.8944767644680796
2000-05-30,0.8944769501843234
2000-05-31,0.8944770764820392
2000-06-01,0.8968462213838293
2000-06-02,0.896104767758631
2000-06-05,0.8955919429864028
2000-06-06,0.8952391591370706
2000-06-07,0.8949973624719898
2000-06-08,0.8948320526130757
2000-06-09,0.894719228771885
2000-06-12,0.894642316765365
2000-06-13,0.8945899276889044
2000-06-14,0.8945542619418715
2000-06-15,0.8945299901812304
2000-06-16,0.8945134765740953
2000-06-19,0.8945022432504469
2000-06-20,0.8944946027109029
2000-06-21,0.8944894062771864
2000-06-22,0.8944858723030487
2000-06-23,0.8944834690171627
2000-06-26,0.8944818346986947
2000-06-27,0.8944807233237925
2000-06-28,0.8944799675714885
2000-06-29,0.8944794536521344
2000-06-30,0.8944791041835396
2000-07-03,0.8944522545663676
2000-07-04,0.8944597419151281
2000-07-05,0.8944653068229522
2000-07-06,0.894469308778865
2000-07-07,0.8944721308014607
2000-07-10,0.8944740963281539
2000-07-11,0.8944754544084664
2000-07-12,0.8944763878536767
2000-07-13,0.8944770271970134
2000-07-14,0.8944774640775043
2000-07-17,0.8944777621396037
2000-07-18,0.8944779652764331
2000-07-19,0.894478103619616
2000-07-20,0.8944781977901024
2000-07-21,0.8944782618709117
2000-07-24,0.8944783054665928
2000-07-25,0.8944783351212275
2000-07-26,0.8944783552907953
2000-07-27,0.894478369008137
2000-07-28,0.8944783783368663
2000-07-31,0.8944783846808326
2000-08-01,0.893502230410604
2000-08-02,0.8938153889844315
2000-08-03,0.894027851672178
2000-08-04,0.894172093537035
2000-08-07,0.89427006908902
2000-08-08,0.894336641689095
2000-08-09,0.8943818874393055
2000-08-10,0.8944126435772758
2000-08-11,0.8944335526561693
2000-08-14,0.8944477684635732
2000-08-15,0.8944574341127299
2000-08-16,0.8944640062420883
2000-08-17,0.8944684750510312
2000-08-18,0.8944715137291057
2000-08-21,0.8944735799774083
2000-08-22,0.8944749850011713
2000-08-23,0.8944759404052752
2000-08-24,0.8944765900741815
2000-08-25,0.8944770318461063
2000-08-28,0.8944773322495162
2000-08-29,0.8944775365230444
2000-08-30,0.8944776754286115
2000-08-31,0.8944777698841527
2000-09-01,0.8940730728481795
2000-09-04,0.8941965863351434
2000-09-05,0.8942838016236936
2000-09-06,0.8943445889448608
2000-09-07,0.8943866054367798
2000-09-08,0.8944154904455156
2000-09-11,0.8944352769838784
2000-09-12,0.8944487986359398
2000-09-13,0.8944580242108929
2000-09-14,0.8944643118535717
2000-09-15,0.8944685940350626
2000-09-18,0.8944715089606483
2000-09-19,0.894473492515454
2000-09-20,0.894474841981829
2000-09-21,0.8944757599186385
2000-09-22,0.8944763842539294
2000-09-25,0.8944768088656533
2000-09-26,0.8944770976309528
2000-09-27,0.894477294004824
2000-09-28,0.8944774275452195
2000-09-29,0.8944775183554953
2000-10-02,0.8944775801077507
2000-10-03,0.894462795547498
2000-10-04,0.8944329418442439
2000-10-05,0.8944312188421267
2000-10-06,0.8944387112237653
2000-10-09,0.8944478369907727
2000-10-10,0.8944559143115864
2000-10-11,0.894462274914742
2000-10-12,0.8944670022913936
2000-10-13,0.8944704031183757
2000-10-16,0.8944728018624667
2000-10-17,0.8944744728829326
2000-10-18,0.8944756276220606
2000-10-19,0.8944764213757989
2000-10-20,0.894476965073641
2000-10-23,0.8944773366125414
2000-10-24,0.8944775901025339
2000-10-25,0.8944777628657222
2000-10-26,0.8944778805249742
2000-10-27,0.8944779606165929
2000-10-30,0.8944780151173983
2000-10-31,0.8944780521957331
2000-11-01,0.8942468646520089
2000-11-02,0.894320384658504
2000-11-03,0.8943706346523852
2000-11-06,0.8944049203460294
2000-11-07,0.894428287879424
2000-11-08,0.8944442023520017
2000-11-09,0.8944550355178386
2000-11-10,0.8944624072965555
2000-11-13,0.8944674225179746
2000-11-14,0.8944708339814805
2000-11-15,0.8944731542899634
2000-11-16,0.8944747323362603
2000-11-17,0.8944758055165792
2000-11-20,0.8944765353291673
2000-11-21,0.8944770316245948
2000-11-22,0.8944773691158981
2000-11-23,0.8944775986146895
2000-11-24,0.8944777546759684
2000-11-27,0.8944778607985593
2000-11-28,0.8944779329623125
2000-11-29,0.8944779820338223
2000-11-30,0.8944780154025057
2000-12-01,0.8945492728587332
2000-12-04,0.8945262853160811
2000-12-05,0.8945107740699006
2000-12-06,0.8945002820514619
2000-12-07,0.8944931732363569
2000-12-08,0.8944883511644356
2000-12-11,0.8944850776730664
2000-12-12,0.8944828542522709
2000-12-13,0.894481343507816
2000-12-14,0.8944803167485821
2000-12-15,0.8944796188055959
2000-12-18,0.8944791443217235
2000-12-19,0.8944788217271132
2000-12-20,0.8944786023880488
2000-12-21,0.8944784532492415
2000-12-22,0.8944783518403373
2000-12-25,0.8944782828848514
2000-12-26,0.8944782359963313
2000-12-27,0.8944782041127126
2000-12-28,0.8944781824321281
2000-12-29,0.8944781676894651
2001-01-01,0.8944781576645214
2001-01-02,0.8879575384572062
2001-01-03,0.8900514427322781
2001-01-04,0.8914726479605432
2001-01-05,0.89243651156637
2001-01-08,0.8930904017931575
2001-01-09,0.8935342347919354
2001-01-10,0.8938356355742274
2001-01-11,0.8940403914460535
2001-01-12,0.8941795316955922
2001-01-15,0.8942741028289821
2001-01-16,0.8943383904524227
2001-01-17,0.8943820963404795
2001-01-18,0.8944118118213545
2001-01-19,0.8944320162393112
2001-01-22,0.8944457542592541
2001-01-23,0.8944550956524524
2001-01-24,0.8944614475836806
2001-01-25,0.8944657667948326
2001-01-26,0.8944687038097877
2001-01-29,0.8944707009565115
2001-01-30,0.8944720590047922
2001-01-31,0.8944729824718683
2001-02-01,0.89433004889563
2001-02-02,0.894348783827729
2001-02-05,0.8943762737248669
2001-02-06,0.8944018226615796
2001-02-07,0.8944223749933158
2001-02-08,0.8944378234350296
2001-02-09,0.8944490103326653
2001-02-12,0.8944569330460406
2001-02-13,0.894462466524065
2001-02-14,0.8944662968417325
2001-02-15,0.8944689327018626
2001-02-16,0.8944707395360005
2001-02-19,0.8944719748648414
2001-02-20,0.8944728179779091
2001-02-21,0.89447339272317
2001-02-22,0.8944737842102668
2001-02-23,0.894474050726705
2001-02-26,0.8944742320989287
2001-02-27,0.8944743554972024
2001-02-28,0.8944744394381192
2001-03-01,0.8936313970928983
2001-03-02,0.8939013385777146
2001-03-05,0.8940847428372376
2001-03-06,0.8942093776771982
2001-03-07,0.8942940909623048
2001-03-08,0.8943516777931123
2001-03-09,0.8943908282727809
2001-03-12,0.8944174465852722
2001-03-13,0.8944355451605726
2001-03-14,0.8944478513139357
2001-03-15,0.8944562190870772
2001-03-16,0.894461908979597
2001-03-19,0.8944657780151997
2001-03-20,0.8944684089158944
2001-03-21,0.8944701979073799
2001-03-22,0.8944714144113023
2001-03-23,0.8944722416288163
2001-03-26,0.8944728041340748
2001-03-27,0.894473186636242
2001-03-28,0.8944734467369401
2001-03-29,0.8944736236049717
2001-03-30,0.8944737438749714
2001-04-02,0.8944738256584108
2001-04-03,0.8918017975302411
2001-04-04,0.8926255579248619
2001-04-05,0.8932028585214844
2001-04-06,0.8936028826132519
2001-04-09,0.8938782099612831
2001-04-10,0.8940669213737241
2001-04-11,0.8941959205553303
2001-04-12,0.8942839482608487
2001-04-13,0.8943439483637519
2001-04-16,0.8943848133443225
2001-04-17,0.8944126314104089
2001-04-18,0.8944315614642205
2001-04-19,0.8944444402493766
2001-04-20,0.8944532007509024
2001-04-23,0.8944591592416412
2001-04-24,0.8944632116371385
2001-04-25,0.8944659675521625
2001-04-26,0.8944678417057333
2001-04-27,0.8944691161902807
2001-04-30,0.8944699828671545
2001-05-01,0.8882948841351301
2001-05-02,0.8902218314718068
2001-05-03,0.8915608300952675
2001-05-04,0.892482464515722
2001-05-07,0.8931137119600168
2001-05-08,0.8935448801988695
2001-05-09,0.8938389090114135
2001-05-10,0.8940392181081793
2001-05-11,0.8941755940900455
2001-05-14,0.8942684048283139
2001-05-15,0.8943315503303944
2001-05-16,0.8943745049147016
2001-05-17,0.894403721204179
2001-05-18,0.8944235915731512
2001-05-21,0.8944371049352419
2001-05-22,0.8944462947143954
2001-05-23,0.8944525440811921
2001-05-24,0.8944567937950104
2001-05-25,0.8944596836657527
2001-05-28,0.8944616488071214
2001-05-29,0.894462985116142
2001-05-30,0.8944638938118016
2001-05-31,0.8944645117271101
2001-06-01,0.8920527269231909
2001-06-04,0.8928302366918057
2001-06-05,0.8933555544539086
2001-06-06,0.8937111497823138
2001-06-07,0.8939521931459563
2001-06-08,0.8941157469458499
2001-06-11,0.8942267979515226
2001-06-12,0.8943022357142765
2001-06-13,0.8943534977011693
2001-06-14,0.8943883393010941
2001-06-15,0.8944120239149514
2001-06-18,0.8944281258932202
2001-06-19,0.8944390735865398
2001-06-20,0.8944465172503172
2001-06-21,0.8944515785842059
2001-06-22,0.8944550201242819
2001-06-25,0.8944573602932028
2001-06-26,0.8944589515710867
2001-06-27,0.8944600336224308
2001-06-28,0.8944607694088473
2001-06-29,0.8944612697394424
2001-07-02,0.8944616099621577
2001-07-03,0.8875114409555613
2001-07-04,0.889581500283356
2001-07-05,0.8910754806270452
2001-07-06,0.8921275429908798
2001-07-09,0.8928585798660292
2001-07-10,0.8933625926652052
2001-07-11,0.8937084181561242
2001-07-12,0.8939449815718369
2001-07-13,0.8941064837479936
2001-07-16,0.8942165978177707
2001-07-17,0.8942916097522878
2001-07-18,0.8943426796961325
2001-07-19,0.8943774357435036
2001-07-20,0.8944010829887624
2001-07-23,0.8944171691719794
2001-07-24,0.8944281105691404
2001-07-25,0.8944355520060945
2001-07-26,0.8944406127755968
2001-07-27,0.8944440543710457
2001-07-30,0.8944463947806673
2001-07-31,0.8944479863161113
2001-08-01,0.8912545750413405
2001-08-02,0.8921919577851077
2001-08-03,0.8928753428824941
2001-08-06,0.8933603328396338
2001-08-07,0.8936992176159688
2001-08-08,0.8939337750220793
2001-08-09,0.8940951500122685
2001-08-10,0.8942057439994455
2001-08-13,0.894281342459982
2001-08-14,0.894332931011759
2001-08-15,0.8943680949257925
2001-08-16,0.8943920449980846
2001-08-17,0.8944083488679033
2001-08-20,0.8944194437264467
2001-08-21,0.8944269920283612
2001-08-22,0.8944321266266726
2001-08-23,0.8944356189622027
2001-08-24,0.8944379941230851
2001-08-27,0.8944396094040362
2001-08-28,0.8944407078738766
2001-08-29,0.8944414548694434
2001-08-30,0.8944419628428669
2001-08-31,0.8944423082722314
2001-09-03,0.8810776948723408
2001-09-04,0.8849856723737607
2001-09-05,0.8878504120075802
2001-09-06,0.8898834799417532
2001-09-07,0.891302267291679
2001-09-10,0.8922829488152062
2001-09-11,0.892956904583093
2001-09-12,0.8934183941358219
2001-09-13,0.8937336619330668
2001-09-14,0.8939487091104033
2001-09-17,0.8940952462974121
2001-09-18,0.8941950318831398
2001-09-19,0.8942629506930441
2001-09-20,0.8943091652660182
2001-09-21,0.8943406049093088
2001-09-24,0.8943619901998784
2001-09-25,0.8943765351167298
2001-09-26,0.8943864270046338
2001-09-27,0.8943931541066487
2001-09-28,0.8943977288196411
2001-10-01,0.894400839754117
2001-10-02,0.8348312247737403
2001-10-03,0.854525120506257
2001-10-04,0.8674810757776888
2001-10-05,0.8760883757306569
2001-10-08,0.8818481638875938
2001-10-09,0.8857220536221431
2001-10-10,0.8883366460681159
2001-10-11,0.8901055238290334
2001-10-12,0.891304192025278
2001-10-15,0.8921173630819706
2001-10-16,0.8926694312964021
2001-10-17,0.8930444273229544
2001-10-18,0.8932992349015482
2001-10-19,0.8934724162943655
2001-10-22,0.8935901390201052
2001-10-23,0.8936701716569554
2001-10-24,0.8937245851247785
2001-10-25,0.8937615822311935
2001-10-26,0.893786738378206
2001-10-29,0.8938038436782808
2001-10-30,0.893815474869938
2001-10-31,0.8938233838858075
2001-11-01,0.7309215563419261
2001-11-02,0.6427011821329442
2001-11-05,0.5756176680357908
2001-11-06,0.5261871552627437
2001-11-07,0.491105801090218
2001-11-08,0.4672375483242179
2001-11-09,0.4516961794528391
2001-11-12,0.4419863918278722
2001-11-13,0.43612323231810923
2001-11-14,0.4326634453598733
2001-11-15,0.4306423436182893
2001-11-16,0.42945872926041473
2001-11-19,0.4287567478722308
2001-11-20,0.4283323770400458
2001-11-21,0.4280702015718128
2001-11-22,0.42790477394441434
2001-11-23,0.427798440104994
2001-11-26,0.42772905001470884
2001-11-27,0.4276832361070167
2001-11-28,0.42765272399158727
2001-11-29,0.42763227461409503
2001-11-30,0.42761850796453776
2001-12-03,-0.47699560086947684
2001-12-04,-0.4504008260446922
2001-12-05,-0.4405309104006751
2001-12-06,-0.44559656818551774
2001-12-07,-0.46405895709177614
2001-12-10,-0.4942341272883112
2001-12-11,-0.5339563613908089
2001-12-12,-0.5803760641879654
2001-12-13,-0.630018410038215
2001-12-14,-0.6791795867522417
2001-12-17,-0.7245625962794533
2001-12-18,-0.7638690875893682
2001-12-19,-0.7960612038184244
2001-12-20,-0.8212203734124561
2001-12-21,-0.8401599963336863
2001-12-24,-0.8540129281168944
2001-12-25,-0.8639306639206759
2001-12-26,-0.8709216859035716
2001-12-27,-0.8757955272157877
2001-12-28,-0.8791671201226702
2001-12-31,-0.8814869636789009
2002-01-01,-0.8453731014885313
2002-01-02,-0.8480639513516514
2002-01-03,-0.8541069238513841
2002-01-04,-0.860970116930082
2002-01-07,-0.8672904140093345
2002-01-08,-0.872514743694002
2002-01-09,-0.8765594528873569
2002-01-10,-0.8795609815168443
2002-01-11,-0.8817264429917638
2002-01-14,-0.8832593169390733
2002-01-15,-0.8843305213290757
2002-01-16,-0.8850725873891674
2002-01-17,-0.885583601619508
2002-01-18,-0.8859340865321632
2002-01-21,-0.8861738112571845
2002-01-22,-0.8863374722352042
2002-01-23,-0.8864490623708331
2002-01-24,-0.886525082976243
2002-01-25,-0.8865768414822556
2002-01-28,-0.8866120671033756
2002-01-29,-0.886636034320897
2002-01-30,-0.8866523384030395
2002-01-31,-0.886663428122029
2002-02-01,-0.8789449423487866
2002-02-04,-0.8811803098050643
2002-02-05,-0.8828303461598035
2002-02-06,-0.884008080747386
2002-02-07,-0.8848334256640069
2002-02-08,-0.8854056025763539
2002-02-11,-0.8857996274401742
2002-02-12,-0.8860698153070886
2002-02-13,-0.8862545729026621
2002-02-14,-0.8863806808161437
2002-02-15,-0.8864666516965016
2002-02-18,-0.8865252121075559
2002-02-19,-0.8865650794024211
2002-02-20,-0.8865922104873625
2002-02-21,-0.8866106694664894
2002-02-22,-0.8866232261137306
2002-02-25,-0.8866317667287251
2002-02-26,-0.8866375753124989
2002-02-27,-0.8866415255939625
2002-02-28,-0.8866442119895802
2002-03-01,-0.8867410293532151
2002-03-04,-0.8867088823880429
2002-03-05,-0.8866891535900671
2002-03-06,-0.8866767250202906
2002-03-07,-0.8866687309225021
2002-03-08,-0.886663506701883
2002-03-11,-0.8866600522467691
2002-03-12,-0.8866577485696536
2002-03-13,-0.8866562030500458
2002-03-14,-0.8866551618016172
2002-03-15,-0.8866544582414672
2002-03-18,-0.8866539818966848
2002-03-19,-0.8866536589424711
2002-03-20,-0.8866534397777514
2002-03-21,-0.8866532909511939
2002-03-22,-0.8866531898441868
2002-03-25,-0.8866531211354068
2002-03-26,-0.8866530744337983
2002-03-27,-0.8866530426861344
2002-03-28,-0.886653021102094
2002-03-29,-0.8866530064269746
2002-04-01,-0.8866529964488358
2002-04-02,-0.8869977324779752
2002-04-03,-0.8868390123528485
2002-04-04,-0.8867588103681726
2002-04-05,-0.8867173587999536
2002-04-08,-0.8866953088108858
2002-04-09,-0.88668318024607
2002-04-10,-0.8866762666045661
2002-04-11,-0.8866721848646723
2002-04-12,-0.8866696966397507
2002-04-15,-0.8866681378007657
2002-04-16,-0.886667139448957
2002-04-17,-0.886666489108656
2002-04-18,-0.8866660600825406
2002-04-19,-0.8866657744537692
2002-04-22,-0.8866655830519454
2002-04-23,-0.8866654542056559
2002-04-24,-0.8866653671946383
2002-04-25,-0.8866653083067015
2002-04-26,-0.8866652683921982
2002-04-29,-0.8866652413101366
2002-04-30,-0.886665222921996
2002-05-01,-0.8875712574406002
2002-05-02,-0.8871144040885975
2002-05-03,-0.8868932485538632
2002-05-06,-0.8867869400800491
2002-05-07,-0.8867359352491508
2002-05-08,-0.8867113914900305
2002-05-09,-0.8866994867293482
2002-05-10,-0.8866936350669892
2002-05-13,-0.8866907032541376
2002-05-14,-0.8866891970412628
2002-05-15,-0.8866883991934714
2002-05-16,-0.8866879616476429
2002-05-17,-0.886687712763189
2002-05-20,-0.8866875660472056
2002-05-21,-0.8866874767059365
2002-05-22,-0.8866874207777735
2002-05-23,-0.8866873849781757
2002-05-24,-0.8866873616666329
2002-05-27,-0.8866873462921672
2002-05-28,-0.8866873360583071
2002-05-29,-0.8866873292013816
2002-05-30,-0.8866873245858878
2002-05-31,-0.886687321469187
