date,ITA_real_estate_f1__ITA_real_estate_f2
2000-06-30,0.8786146483750901
2000-07-03,0.8795162985136714
2000-07-04,0.8792206785477238
2000-07-05,0.8790233775412025
2000-07-06,0.8788909764205184
2000-07-07,0.8788017730146109
2000-07-10,0.8787415026362166
2000-07-11,0.8787006995821397
2000-07-12,0.8786730375653965
2000-07-13,0.8786542664122866
2000-07-14,0.8786415201203929
2000-07-17,0.8786328610257387
2000-07-18,0.8786269767252102
2000-07-19,0.8786229771999998
2000-07-20,0.8786202583564986
2000-07-21,0.8786184099294022
2000-07-24,0.8786171531783227
2000-07-25,0.8786162986709353
2000-07-26,0.8786157176447296
2000-07-27,0.8786153225650473
2000-07-28,0.8786150539193773
2000-07-31,0.8786148712443449
2000-08-01,0.8796418111886828
2000-08-02,0.8792968254646866
2000-08-03,0.8790708440634908
2000-08-04,0.8789212731174799
2000-08-07,0.8788214964150763
2000-08-08,0.8787545533796177
2000-08-09,0.8787094544676286
2000-08-10,0.8786789837229139
2000-08-11,0.8786583548760764
2000-08-14,0.878644369585497
2000-08-15,0.878634879201474
2000-08-16,0.878628434824619
2000-08-17,0.8786240568547447
2000-08-18,0.8786210817828459
2000-08-21,0.8786190596358563
2000-08-22,0.878617684993708
2000-08-23,0.8786167504307174
2000-08-24,0.8786161150177478
2000-08-25,0.8786156829786897
2000-08-28,0.8786153892115801
2000-08-29,0.8786151894590342
2000-08-30,0.8786150536315692
2000-08-31,0.8786149612709102
2000-09-01,0.8812341570041138
2000-09-04,0.8803333852207197
2000-09-05,0.8797526092481653
2000-09-06,0.8793737643453123
2000-09-07,0.879124060985637
2000-09-08,0.8789580777948436
2000-09-11,0.8788470244440442
2000-09-12,0.8787723639989417
2000-09-13,0.8787219959107615
2000-09-14,0.8786879327258713
2000-09-15,0.8786648568219663
2000-09-18,0.8786492056391976
2000-09-19,0.878638581588341
2000-09-20,0.8786313659253505
2000-09-21,0.8786264633010479
2000-09-22,0.8786231313816056
2000-09-25,0.8786208665403845
2000-09-26,0.8786193268487567
2000-09-27,0.8786182800441411
2000-09-28,0.8786175683032179
2000-09-29,0.8786170843594897
2000-10-02,0.8786167552964536
2000-10-03,0.8783181760061972
2000-10-04,0.8784134013473115
2000-10-05,0.8784781833801628
2000-10-06,0.8785222481798867
2000-10-09,0.8785522181615274
2000-10-10,0.878572600448505
2000-10-11,0.8785864616367698
2000-10-12,0.8785958878078446
2000-10-13,0.8786022978606597
2000-10-16,0.8786066568128481
2000-10-17,0.878609620952618
2000-10-18,0.8786116365908582
2000-10-19,0.8786130072349314
2000-10-20,0.8786139392771155
2000-10-23,0.8786145730674488
2000-10-24,0.8786150040454336
2000-10-25,0.8786152971105828
2000-10-26,0.8786154963948458
2000-10-27,0.8786156319080625
2000-10-30,0.8786157240569682
2000-10-31,0.8786157867181572
2000-11-01,0.8791335707550177
2000-11-02,0.8789625582678703
2000-11-03,0.8788491375590659
2000-11-06,0.8787733548831043
2000-11-07,0.8787224493906828
2000-11-08,0.8786881252189583
2000-11-09,0.878664920164783
2000-11-10,0.878649203510748
2000-11-13,0.8786385452767815
2000-11-14,0.8786313111499788
2000-11-15,0.8786263981811014
2000-11-16,0.8786230602496997
2000-11-17,0.8786207917931037
2000-11-20,0.878619249861631
2000-11-21,0.8786182016350085
2000-11-22,0.8786174889738645
2000-11-23,0.8786170044260013
2000-11-24,0.8786166749621479
2000-11-27,0.8786164509401021
2000-11-28,0.8786162986113675
2000-11-29,0.8786161950307698
2000-11-30,0.878616124597357
2000-12-01,0.8778788235591888
2000-12-04,0.8781133607988527
2000-12-05,0.8782735360327473
2000-12-06,0.8783827669110946
2000-12-07,0.8784571857678657
2000-12-08,0.8785078554636584
2000-12-11,0.8785423406196347
2000-12-12,0.8785658042086318
2000-12-13,0.8785817657471772
2000-12-14,0.8785926224937426
2000-12-15,0.87860000641693
2000-12-18,0.8786050280992068
2000-12-19,0.8786084431254819
2000-12-20,0.8786107654727339
2000-12-21,0.878612344727926
2000-12-22,0.8786134186482526
2000-12-25,0.8786141489261181
2000-12-26,0.8786146455204004
2000-12-27,0.8786149832068187
2000-12-28,0.8786152128345411
2000-12-29,0.8786153689817617
2001-01-01,0.8786154751619927
2001-01-02,0.8775606212533041
2001-01-03,0.8778959092652845
2001-01-04,0.8781251199588171
2001-01-05,0.8782815260741149
2001-01-08,0.8783881273959365
2001-01-09,0.8784607278268678
2001-01-10,0.8785101471092793
2001-01-11,0.8785437756080531
2001-01-12,0.878566653735685
2001-01-15,0.878582215808044
2001-01-16,0.8785928002936894
2001-01-17,0.8785999987914604
2001-01-18,0.8786048942514783
2001-01-19,0.8786082233852118
2001-01-22,0.8786104872971818
2001-01-23,0.8786120268032949
2001-01-24,0.8786130736882098
2001-01-25,0.878613785579213
2001-01-26,0.8786142696691477
2001-01-29,0.8786145988520221
2001-01-30,0.8786148226970654
2001-01-31,0.8786149749119414
2001-02-01,0.8814024845008384
2001-02-02,0.8804193388901616
2001-02-05,0.8797966811277254
2001-02-06,0.8793967446072102
2001-02-07,0.8791364116458629
2001-02-08,0.8789650169509159
2001-02-09,0.8788511567076011
2001-02-12,0.8787750019106592
2001-02-13,0.8787238126887081
2001-02-14,0.8786892824097051
2001-02-15,0.8786659314367385
2001-02-16,0.8786501129947764
2001-02-19,0.8786393843924128
2001-02-20,0.8786321018924381
2001-02-21,0.8786271557913827
2001-02-22,0.8786237952208857
2001-02-23,0.8786215113195335
2001-02-26,0.8786199588625334
2001-02-27,0.8786189034679093
2001-02-28,0.8786181859276154
2001-03-01,0.8792446496129139
2001-03-02,0.879042709468972
2001-03-05,0.8789059534065762
2001-03-06,0.8788132253944855
2001-03-07,0.8787502952190674
2001-03-08,0.8787075610304088
2001-03-09,0.8786785289480263
2001-03-12,0.8786587997597048
2001-03-13,0.8786453897749539
2001-03-14,0.8786362737064672
2001-03-15,0.8786300760428565
2001-03-16,0.8786258622181423
2001-03-19,0.8786229970900818
2001-03-20,0.8786210489300933
2001-03-21,0.8786197242407119
2001-03-22,0.8786188234798347
2001-03-23,0.878618210975631
2001-03-26,0.8786177944790702
2001-03-27,0.8786175112644551
2001-03-28,0.8786173186800165
2001-03-29,0.8786171877233532
2001-03-30,0.8786170986732135
2001-04-02,0.8786170381193277
2001-04-03,0.8781114423034453
2001-04-04,0.8782730047442449
2001-04-05,0.8783829321456469
2001-04-06,0.8784577115130532
2001-04-09,0.87850857435419
2001-04-10,0.8785431668993582
2001-04-11,0.8785666924687702
2001-04-12,0.8785826910565742
2001-04-13,0.8785935706425441
2001-04-16,0.8786009690089219
2001-04-17,0.8786060000099492
2001-04-18,0.8786094211406534
2001-04-19,0.8786117475315194
2001-04-20,0.8786133294867164
2001-04-23,0.8786144052200887
2001-04-24,0.8786151367202104
2001-04-25,0.8786156341407182
2001-04-26,0.8786159723867001
2001-04-27,0.8786162023938762
2001-04-30,0.8786163587986394
2001-05-01,0.878028190987838
2001-05-02,0.8782118466454201
2001-05-03,0.8783392559343425
2001-05-04,0.8784270477575883
2001-05-07,0.8784872754193096
2001-05-08,0.8785284736330353
2001-05-09,0.8785566005517157
2001-05-10,0.8785757785714193
2001-05-11,0.878588843491987
2001-05-14,0.8785977386574823
2001-05-15,0.8786037924586584
2001-05-16,0.8786079113932642
2001-05-17,0.8786107133536332
2001-05-18,0.8786126191872894
2001-05-21,0.8786139153850042
2001-05-22,0.8786147969057566
2001-05-23,0.8786153963887375
2001-05-24,0.8786158040595674
2001-05-25,0.8786160812859598
2001-05-28,0.8786162698045467
2001-05-29,0.8786163979992708
2001-05-30,0.878616485172606
2001-05-31,0.8786165444508728
2001-06-01,0.8788347279863132
2001-06-04,0.8787648532887781
2001-06-05,0.8787174042367216
2001-06-06,0.8786851695155476
2001-06-07,0.8786632641501703
2001-06-08,0.8786483751175306
2001-06-11,0.8786382536461624
2001-06-12,0.8786313724710013
2001-06-13,0.8786266939338739
2001-06-14,0.8786235128364449
2001-06-15,0.8786213498336166
2001-06-18,0.8786198790587283
2001-06-19,0.8786188789632804
2001-06-20,0.8786181989132533
2001-06-21,0.8786177364863335
2001-06-22,0.8786174220394594
2001-06-25,0.8786172082172721
2001-06-26,0.8786170628190342
2001-06-27,0.8786169639486715
2001-06-28,0.8786168967170598
2001-06-29,0.8786168509996939
2001-07-02,0.8786168199119602
2001-07-03,0.8769121270901792
2001-07-04,0.8774550636255705
2001-07-05,0.8778255860176287
2001-07-06,0.8780781035343066
2001-07-09,0.8782500600251514
2001-07-10,0.8783670987657906
2001-07-11,0.8784467337042812
2001-07-12,0.878500907453675
2001-07-13,0.8785377556130594
2001-07-16,0.8785628169338463
2001-07-17,0.8785798607243316
2001-07-18,0.8785914514595337
2001-07-19,0.8785993335972082
2001-07-20,0.8786046936502745
2001-07-23,0.878608338576727
2001-07-24,0.8786108171672881
2001-07-25,0.8786125026268202
2001-07-26,0.8786136487470576
2001-07-27,0.8786144281120355
2001-07-30,0.8786149580814568
2001-07-31,0.8786153184610647
2001-08-01,0.8774163273514229
2001-08-02,0.8778045245769016
2001-08-03,0.8780660026463848
2001-08-06,0.8782426673780166
2001-08-07,0.8783622763490683
2001-08-08,0.8784433698973458
2001-08-09,0.8784984026726347
2001-08-10,0.8785357738223658
2001-08-13,0.8785611625874716
2001-08-14,0.878578416032183
2001-08-15,0.878590143325767
2001-08-16,0.8785981155483471
2001-08-17,0.8786035355768911
2001-08-20,0.8786072206939963
2001-08-21,0.8786097263402192
2001-08-22,0.8786114300709305
2001-08-23,0.8786125885569989
2001-08-24,0.8786133763036578
2001-08-27,0.8786139119600966
2001-08-28,0.878614276201083
2001-08-29,0.878614523882344
2001-08-30,0.8786146923043147
2001-08-31,0.8786148068306057
2001-09-03,0.8807863858409454
2001-09-04,0.8800683527118092
2001-09-05,0.8795921019936704
2001-09-06,0.8792742347295057
2001-09-07,0.8790609940952724
2001-09-10,0.878917382162095
2001-09-11,0.8788203845988676
2001-09-12,0.8787547355947382
2001-09-13,0.8787102388563092
2001-09-14,0.8786800484275832
2001-09-17,0.8786595502427167
2001-09-18,0.8786456260079853
2001-09-19,0.8786361642671459
2001-09-20,0.8786297334072026
2001-09-21,0.8786253618704666
2001-09-24,0.8786223898969286
2001-09-25,0.8786203692665004
2001-09-26,0.878618995382578
2001-09-27,0.878618061208908
2001-09-28,0.8786174260022812
2001-10-01,0.8786169940765316
2001-10-02,0.8759347150707203
2001-10-03,0.8767814277742836
2001-10-04,0.8773634556738377
2001-10-05,0.8777618996757395
2001-10-08,0.878034004629411
2001-10-09,0.8782195526593238
2001-10-10,0.8783459576955367
2001-10-11,0.8784320185266756
2001-10-12,0.878490587980612
2001-10-15,0.8785304372319878
2001-10-16,0.8785575448324662
2001-10-17,0.878575982647627
2001-10-18,0.878588522498712
2001-10-19,0.8785970505795823
2001-10-22,0.8786028501253802
2001-10-23,0.8786067940229264
2001-10-24,0.8786094759673733
2001-10-25,0.8786112997322361
2001-10-26,0.8786125399114673
2001-10-29,0.8786133832417878
2001-10-30,0.8786139567100382
2001-10-31,0.8786143466699439
2001-11-01,0.8757027977398556
2001-11-02,0.8766021420174136
2001-11-05,0.8772317934521444
2001-11-06,0.8776678613497865
2001-11-07,0.8779679036627231
2001-11-08,0.8781735158675312
2001-11-09,0.8783140512481055
2001-11-12,0.8784099437257712
2001-11-13,0.8784753011828108
2001-11-14,0.8785198134642191
2001-11-15,0.8785501136812176
2001-11-16,0.8785707325151223
2001-11-19,0.8785847600944013
2001-11-20,0.8785943019714723
2001-11-21,0.8786007918877666
2001-11-22,0.8786052056941879
2001-11-23,0.8786082073877466
2001-11-26,0.8786102486794855
2001-11-27,0.8786116368219912
2001-11-28,0.8786125807880961
2001-11-29,0.8786132226982457
2001-11-30,0.8786136592030437
2001-12-03,0.8770354161078111
2001-12-04,0.8775347775736041
2001-12-05,0.8778775483244666
2001-12-06,0.8781120491679657
2001-12-07,0.878272144887142
2001-12-10,0.8783812974911381
2001-12-11,0.8784556522739103
2001-12-12,0.8785062734903867
2001-12-13,0.8785407234437969
2001-12-14,0.8785641620712376
2001-12-17,0.8785801061657764
2001-12-18,0.8785909508340475
2001-12-19,0.8785983264442693
2001-12-20,0.8786033424277196
2001-12-21,0.8786067535575516
2001-12-24,0.8786090732454116
2001-12-25,0.8786106506876844
2001-12-26,0.8786117233731316
2001-12-27,0.8786124528103115
2001-12-28,0.8786129488324805
2001-12-31,0.8786132861296554
2002-01-01,0.8726842866376833
2002-01-02,0.8745501973323019
2002-01-03,0.875837727109184
2002-01-04,0.876720434244792
2002-01-07,0.8773235788236797
2002-01-08,0.8777349358961571
2002-01-09,0.8780151848515766
2002-01-10,0.8782059859551682
2002-01-11,0.8783358343245347
2002-01-14,0.8784241779981423
2002-01-15,0.8784842729605897
2002-01-16,0.8785251472423227
2002-01-17,0.8785529461961903
2002-01-18,0.8785718515195862
2002-01-21,0.8785847080710276
2002-01-22,0.878593450951591
2002-01-23,0.8785993963040319
2002-01-24,0.8786034392312284
2002-01-25,0.8786061884608682
2002-01-28,0.8786080579542311
2002-01-29,0.8786093292170711
2002-01-30,0.8786101936787934
2002-01-31,0.8786107815138695
2002-02-01,0.8797388266836529
2002-02-04,0.8793390106474607
2002-02-05,0.879087766066332
2002-02-06,0.8789268031982501
2002-02-07,0.8788220306064181
2002-02-08,0.8787529863808512
2002-02-11,0.8787070656649899
2002-02-12,0.8786763192335091
2002-02-13,0.8786556346237425
2002-02-14,0.8786416725610012
2002-02-15,0.8786322263239266
2002-02-18,0.8786258251014742
2002-02-19,0.8786214825576778
2002-02-20,0.8786185343898183
2002-02-21,0.8786165318396637
2002-02-22,0.8786151711256808
2002-02-25,0.8786142463124245
2002-02-26,0.8786136176581111
2002-02-27,0.878613190274518
2002-02-28,0.878612899700675
2002-03-01,0.878461801039165
2002-03-04,0.878509842801519
2002-03-05,0.8785425607606152
2002-03-06,0.8785648317852073
2002-03-07,0.8785799865937683
2002-03-08,0.8785902967101441
2002-03-11,0.8785973098241068
2002-03-12,0.8786020797718176
2002-03-13,0.8786053238108128
2002-03-14,0.8786075299756294
2002-03-15,0.8786090302679092
2002-03-18,0.8786100505125031
2002-03-19,0.8786107442996943
2002-03-20,0.8786112160844097
2002-03-21,0.8786115369022228
2002-03-22,0.8786117550601776
2002-03-25,0.8786119034083683
2002-03-26,0.8786120042854517
2002-03-27,0.8786120728819812
2002-03-28,0.8786121195276511
2002-03-29,0.8786121512467058
2002-04-01,0.8786121728156522
2002-04-02,0.4896326515184251
2002-04-03,0.011518802949582765
2002-04-04,-0.29439754191116574
2002-04-05,-0.4947632944933183
2002-04-08,-0.6277956244943526
2002-04-09,-0.7168618271866672
2002-04-10,-0.7768082019873822
2002-04-11,-0.817293692588525
2002-04-12,-0.8446976933883704
2002-04-15,-0.8632748348182483
2002-04-16,-0.8758808940093502
2002-04-17,-0.8844408769909546
2002-04-18,-0.8902560731264135
2002-04-19,-0.8942078258736087
2002-04-22,-0.8968938254246734
2002-04-23,-0.8987197536307883
2002-04-24,-0.8999611294367589
2002-04-25,-0.9008051465705407
2002-04-26,-0.9013790232175601
2002-04-29,-0.9017692337262992
2002-04-30,-0.9020345649064642
2002-05-01,-0.9014843918268545
2002-05-02,-0.901828314729522
2002-05-03,-0.9020689917525586
2002-05-06,-0.9022357546852519
2002-05-07,-0.9023505738084862
2002-05-08,-0.902429303108268
2002-05-09,-0.9024831392467899
2002-05-10,-0.9025198861905981
2002-05-13,-0.9025449379471435
2002-05-14,-0.9025620026081793
2002-05-15,-0.9025736201841726
2002-05-16,-0.9025815264195457
2002-05-17,-0.9025869055613147
2002-05-20,-0.9025905647173241
2002-05-21,-0.9025930535615365
2002-05-22,-0.902594746260581
2002-05-23,-0.9025958974271485
2002-05-24,-0.9025966802807157
2002-05-27,-0.9025972126487717
2002-05-28,-0.9025975746716547
2002-05-29,-0.902597820852927
2002-05-30,-0.9025979882587546
2002-05-31,-0.9025981020958479
2002-06-03,-0.9028705248466172
2002-06-04,-0.9027770308160459
2002-06-05,-0.9027168704136518
2002-06-06,-0.9026775551139226
2002-06-07,-0.9026515622634101
2002-06-10,-0.9026342314779282
2002-06-11,-0.9026226062362391
2002-06-12,-0.9026147750618455
2002-06-13,-0.9026094841242032
2002-06-14,-0.9026059021448651
2002-06-17,-0.9026034737374157
2002-06-18,-0.9026018258158608
2002-06-19,-0.9026007068002575
2002-06-20,-0.9025999465965999
2002-06-21,-0.9025994299945429
2002-06-24,-0.9025990788608882
2002-06-25,-0.902598840162136
2002-06-26,-0.9025986778804168
2002-06-27,-0.9025985675443589
2002-06-28,-0.9025984925230479
2002-07-01,-0.9025984415119136
2002-07-02,-0.9029902473873443
2002-07-03,-0.9028397762116283
2002-07-04,-0.9027507593605796
2002-07-05,-0.9026964892477025
2002-07-08,-0.9026625160875237
2002-07-09,-0.9026407806662867
2002-07-10,-0.9026266359473697
2002-07-11,-0.9026173124669513
2002-07-12,-0.9026111092349248
2002-07-15,-0.9026069543776829
2002-07-16,-0.9026041584001452
2002-07-17,-0.9026022707075008
2002-07-18,-0.9026009933563323
2002-07-19,-0.9026001276628348
2002-07-22,-0.9025995403352874
2002-07-23,-0.9025991415743302
2002-07-24,-0.9025988707045491
2002-07-25,-0.9025986866462142
2002-07-26,-0.9025985615481614
2002-07-29,-0.9025984765100173
2002-07-30,-0.9025984186973004
2002-07-31,-0.9025983793907846
2002-08-01,-0.9023380359321869
2002-08-02,-0.902298901202006
2002-08-05,-0.9023367969315652
2002-08-06,-0.9023932120486966
2002-08-07,-0.9024460131135716
2002-08-08,-0.902488681042163
2002-08-09,-0.9025208503287037
2002-08-12,-0.9025441932065621
2002-08-13,-0.9025607478591141
2002-08-14,-0.9025723210295297
2002-08-15,-0.902580337183506
2002-08-16,-0.9025858559484131
2002-08-19,-0.902589640076117
2002-08-20,-0.902592227794827
2002-08-21,-0.9025939941557442
2002-08-22,-0.9025951983851754
2002-08-23,-0.9025960186963625
2002-08-26,-0.9025965771714136
2002-08-27,-0.9025969572410716
2002-08-28,-0.902597215830107
2002-08-29,-0.9025973917360776
2002-08-30,-0.9025975113823352
2002-09-02,-0.9025975927557156
2002-09-03,-0.8866884594247267
2002-09-04,-0.8911846631520418
2002-09-05,-0.8945818904611071
2002-09-06,-0.8970347521915418
2002-09-09,-0.8987647043845919
2002-09-10,-0.8999685836411694
2002-09-11,-0.9007995973209338
2002-09-12,-0.9013703042451242
2002-09-13,-0.9017609502443357
2002-09-16,-0.902027765656551
2002-09-17,-0.902209740806312
2002-09-18,-0.9023337328911679
2002-09-19,-0.9024181622970652
2002-09-20,-0.9024756272494063
2002-09-23,-0.9025147278558358
2002-09-24,-0.9025413275468244
2002-09-25,-0.9025594205404428
2002-09-26,-0.9025717261755767
2002-09-27,-0.9025800951127383
2002-09-30,-0.9025857864983043
2002-10-01,-0.8934741055909877
2002-10-02,-0.8945514779818597
2002-10-03,-0.8961772988620732
2002-10-04,-0.8977576860090453
2002-10-07,-0.8990749169141413
2002-10-08,-0.9000909504921112
2002-10-09,-0.9008402753543368
2002-10-10,-0.9013777595327581
2002-10-11,-0.9017564736944962
2002-10-14,-0.90202021270099
2002-10-15,-0.9022024596989557
2002-10-16,-0.9023277406568517
2002-10-17,-0.9024135604753907
2002-10-18,-0.9024722096720471
2002-10-21,-0.9025122263156073
2002-10-22,-0.9025395002321195
2002-10-23,-0.9025580754637653
2002-10-24,-0.9025707200201976
2002-10-25,-0.9025793245132686
2002-10-28,-0.902585178431193
2002-10-29,-0.9025891604174878
2002-10-30,-0.9025918687783263
2002-10-31,-0.9025937107449926
2002-11-01,-0.9029842029686113
2002-11-04,-0.9028126276557749
2002-11-05,-0.9027212522758495
2002-11-06,-0.9026710981682089
2002-11-07,-0.9026426255203791
2002-11-08,-0.9026258979562696
2002-11-11,-0.9026157505131314
2002-11-12,-0.9026094207442371
2002-11-13,-0.9026053812434582
2002-11-14,-0.9026027570990018
2002-11-15,-0.9026010295194363
2002-11-18,-0.902599881077636
2002-11-19,-0.9025991123136767
2002-11-20,-0.9025985951877439
2002-11-21,-0.9025982461481465
2002-11-22,-0.90259801000665
2002-11-25,-0.9025978499879875
2002-11-26,-0.90259774143319
2002-11-27,-0.9025976677352207
2002-11-28,-0.9025976176757887
2002-11-29,-0.9025975836609105
2002-12-02,-0.902597560542612
2002-12-03,-0.9029316926682751
2002-12-04,-0.9028063775509138
2002-12-05,-0.902730929400136
2002-12-06,-0.9026842049563439
2002-12-09,-0.9026545708956807
2002-12-10,-0.9026354151749308
2002-12-11,-0.9026228516619799
2002-12-12,-0.9026145229376165
2002-12-13,-0.9026089587833872
2002-12-16,-0.9026052211781306
2002-12-17,-0.9026027009077642
2002-12-18,-0.9026009969808538
2002-12-19,-0.9025998428709743
2002-12-20,-0.9025990601859983
2002-12-23,-0.9025985289362087
2002-12-24,-0.9025981681378842
2002-12-25,-0.9025979230039464
2002-12-26,-0.9025977564095595
2002-12-27,-0.9025976431701416
2002-12-30,-0.9025975661880737
2002-12-31,-0.9025975138498809
2003-01-01,-0.8988099737871954
2003-01-02,-0.8992503684700971
2003-01-03,-0.899940453453738
2003-01-06,-0.9006060639984265
2003-01-07,-0.9011549783479922
2003-01-08,-0.901574634195015
2003-01-09,-0.9018820703715075
2003-01-10,-0.9021015333932705
2003-01-13,-0.9022556449487605
2003-01-14,-0.9023627164723306
2003-01-15,-0.9024365839330406
2003-01-16,-0.9024873054711142
2003-01-17,-0.9025220241062089
2003-01-20,-0.9025457383971598
2003-01-21,-0.9025619130111587
2003-01-22,-0.9025729343736619
2003-01-23,-0.9025804393648859
2003-01-24,-0.9025855475974242
2003-01-27,-0.9025890234318693
2003-01-28,-0.9025913880324482
2003-01-29,-0.9025929964378753
2003-01-30,-0.9025940903736482
2003-01-31,-0.902594834351395
2003-02-03,-0.8907704096814985
2003-02-04,-0.894092526697358
2003-02-05,-0.8966136553567355
2003-02-06,-0.8984395862195439
2003-02-07,-0.8997300799146218
2003-02-10,-0.9006294090140251
2003-02-11,-0.901250789865646
2003-02-12,-0.9016778041952136
2003-02-13,-0.9019702206964486
2003-02-14,-0.9021700032663287
2003-02-17,-0.9023062875313721
2003-02-18,-0.9023991599198358
2003-02-19,-0.902462404959845
2003-02-20,-0.9025054539556474
2003-02-21,-0.9025347468292346
2003-02-24,-0.9025546750101665
2003-02-25,-0.9025682303387564
2003-02-26,-0.9025774498833409
2003-02-27,-0.9025837200588265
2003-02-28,-0.9025879841853787
2003-03-03,-0.9017835519939689
2003-03-04,-0.9017507840472752
2003-03-05,-0.9018800542142085
2003-03-06,-0.9020419859665807
2003-03-07,-0.9021876604691687
2003-03-10,-0.9023036010989655
2003-03-11,-0.9023903894080766
2003-03-12,-0.9024531267153981
2003-03-13,-0.9024975233990666
2003-03-14,-0.9025285201851282
2003-03-17,-0.902549972636269
2003-03-18,-0.9025647339925775
2003-03-19,-0.9025748521705734
2003-03-20,-0.9025817697771651
2003-03-21,-0.9025864909842582
2003-03-24,-0.9025897093773987
2003-03-25,-0.9025919015715257
2003-03-26,-0.9025933939680468
2003-03-27,-0.9025944095855087
2003-03-28,-0.9025951005693912
2003-03-31,-0.9025955706065402
2003-04-01,-0.8340316143693007
2003-04-02,-0.856666819588014
2003-04-03,-0.8716986033537674
2003-04-04,-0.8817414735033394
2003-04-07,-0.8884859857341393
2003-04-08,-0.8930327721952648
2003-04-09,-0.8961062696039399
2003-04-10,-0.8981877670392154
2003-04-11,-0.8995992617170466
2003-04-14,-0.90055726328926
2003-04-15,-0.9012078649245845
2003-04-16,-0.9016498857014293
2003-04-17,-0.9019502801335827
2003-04-18,-0.9021544651640273
2003-04-21,-0.9022932724567497
2003-04-22,-0.9023876435564407
2003-04-23,-0.902451807615945
2003-04-24,-0.9024954353233628
2003-04-25,-0.9025251003687702
2003-04-28,-0.9025452717598251
2003-04-29,-0.9025589879109331
2003-04-30,-0.9025683147067224
2003-05-01,-0.8978865990815608
2003-05-02,-0.8982293139591112
2003-05-05,-0.8990320527116413
2003-05-06,-0.8998769512163907
2003-05-07,-0.9006026964282507
2003-05-08,-0.9011706299950876
2003-05-09,-0.9015927607167683
2003-05-12,-0.9018969286384221
2003-05-13,-0.9021118419771835
2003-05-14,-0.9022617713631201
2003-05-15,-0.9023654918114078
