date,ITA_financial_markets_f1__ITA_financial_markets_f2
2000-12-12,-0.038413681831388616
2000-12-13,0.004192620676108589
2000-12-14,0.043325906865862185
2000-12-15,0.07927415107690723
2000-12-18,0.11230068272450314
2000-12-19,0.14264641619276686
2000-12-20,0.17053186004188303
2000-12-21,0.19615893028448506
2000-12-22,0.21971258927443912
2000-12-25,0.24136232901901858
2000-12-26,0.2612635153919294
2000-12-27,0.2795586077242769
2000-12-28,0.29637826652965593
2000-12-29,0.31184236063393705
2001-01-01,0.32606088369358466
2001-01-02,0.32865010894989
2001-01-03,0.34168237235223375
2001-01-04,0.35364116173383603
2001-01-05,0.3646150606970826
2001-01-08,0.3746872859354987
2001-01-09,0.38393369575333813
2001-01-10,0.3924234909179408
2001-01-11,0.4002198415175172
2001-01-12,0.40738044832632997
2001-01-15,0.41395804647235296
2001-01-16,0.4200008581403063
2001-01-17,0.42555300014385533
2001-01-18,0.43065485143719145
2001-01-19,0.43534338498561614
2001-01-22,0.4396524678586403
2001-01-23,0.44361313293228355
2001-01-24,0.44725382517716133
2001-01-25,0.45060062515520805
2001-01-26,0.4536774520418594
2001-01-29,0.45650624822503577
2001-01-30,0.45910714730132207
2001-01-31,0.46149862708828615
2001-02-01,0.06960911926355996
2001-02-02,0.042515924342973826
2001-02-05,0.016191459318201984
2001-02-06,-0.00936976359126919
2001-02-07,-0.03416910240300014
2001-02-08,-0.058206646369810516
2001-02-09,-0.08148158543314639
2001-02-12,-0.10399258372639783
2001-02-13,-0.12573815020861126
2001-02-14,-0.1467169985704952
2001-02-15,-0.16692838848085834
2001-02-16,-0.18637244053698532
2001-02-19,-0.2050504179419616
2001-02-20,-0.2229649689252834
2001-02-21,-0.24012032519624849
2001-02-22,-0.2565224531992246
2001-02-23,-0.2721791565392352
2001-02-26,-0.2871001295728137
2001-02-27,-0.3012969637220124
2001-02-28,-0.3147831094871193
2001-03-01,-0.29185297692458556
2001-03-02,-0.23767781987653736
2001-03-05,-0.18676042029556666
2001-03-06,-0.13900594619653647
2001-03-07,-0.09426535770941223
2001-03-08,-0.05239163136727576
2001-03-09,-0.013240198315926745
2001-03-12,0.023330633456068266
2001-03-13,0.05745927607777498
2001-03-14,0.08928048921874505
2001-03-15,0.11892504637681192
2001-03-16,0.14651944579300163
2001-03-19,0.17218566940506494
2001-03-20,0.19604099122441943
2001-03-21,0.21819783483167587
2001-03-22,0.23876367832903916
2001-03-23,0.2578410040458202
2001-03-26,0.2755272895385513
2001-03-27,0.291915035926197
2001-03-28,0.3070918293171582
2001-03-29,0.321140430981165
2001-03-30,0.3341388919600576
2001-04-02,0.3461606879639302
2001-04-03,0.3652538156342099
2001-04-04,0.37470416611597246
2001-04-05,0.38346210336702113
2001-04-06,0.3915753378855582
2001-04-09,0.399087589912659
2001-04-10,0.4060401381700442
2001-04-11,0.4124718832183184
2001-04-12,0.4184194199845634
2001-04-13,0.42391711783998454
2001-04-16,0.42899720645751016
2001-04-17,0.4336898658448463
2001-04-18,0.438023319121593
2001-04-19,0.4420239267827251
2001-04-20,0.44571628135985686
2001-04-23,0.4491233015525089
2001-04-24,0.45226632505154524
2001-04-25,0.45516519941446715
2001-04-26,0.45783837047656106
2001-04-27,0.460302967892794
2001-04-30,0.4625748875030695
2001-05-01,0.4203957123486115
2001-05-02,0.34561738552561294
2001-05-03,0.27679706161323003
2001-05-04,0.2135327572628087
2001-05-07,0.1553721125467576
2001-05-08,0.10190018669988024
2001-05-09,0.05273628167477773
2001-05-10,0.0075310359279809475
2001-05-11,-0.03403622234769384
2001-05-14,-0.07225988773865152
2001-05-15,-0.10741027830459635
2001-05-16,-0.13973564446761147
2001-05-17,-0.16946400399886719
2001-05-18,-0.19680481914893017
2001-05-21,-0.22195053033189638
2001-05-22,-0.24507795932828844
2001-05-23,-0.2663495936911844
2001-05-24,-0.28591476290266693
2001-05-25,-0.303910715814956
2001-05-28,-0.3204636080067954
2001-05-29,-0.33568940687735926
2001-05-30,-0.3496947215755747
2001-05-31,-0.3625775642123993
2001-06-01,-0.3218158848920191
2001-06-04,-0.3281427240227761
2001-06-05,-0.33454508470266825
2001-06-06,-0.3410031973474268
2001-06-07,-0.34749511510311265
2001-06-08,-0.35399890576237547
2001-06-11,-0.3604928411947922
2001-06-12,-0.36695559306650877
2001-06-13,-0.37336643024280125
2001-06-14,-0.37970541264366203
2001-06-15,-0.3859535763328502
2001-06-18,-0.39209310485846
2001-06-19,-0.3981074823212988
2001-06-20,-0.40398162430409595
2001-06-21,-0.40970198361359966
2001-06-22,-0.41525662872183033
2001-06-25,-0.42063529378807873
2001-06-26,-0.42582940014330106
2001-06-27,-0.43083205006941194
2001-06-28,-0.4356379945601908
2001-06-29,-0.44024357747049475
2001-07-02,-0.44464665902049505
2001-07-03,-0.44713315521400304
2001-07-04,-0.4512060171351832
2001-07-05,-0.45507793923455414
2001-07-06,-0.45875170852785424
2001-07-09,-0.46223059833323815
2001-07-10,-0.46551877641075395
2001-07-11,-0.46862117501919587
2001-07-12,-0.47154336496362154
2001-07-13,-0.47429143563615894
2001-07-16,-0.4768718825248405
2001-07-17,-0.4792915032633884
2001-07-18,-0.4815573029237481
2001-07-19,-0.48367640892222774
2001-07-20,-0.4856559956249768
2001-07-23,-0.48750321850135864
2001-07-24,-0.48922515748407847
2001-07-25,-0.49082876905006617
2001-07-26,-0.4923208464321265
2001-07-27,-0.4937079873033446
2001-07-30,-0.4949965682389319
2001-07-31,-0.49619272524826463
2001-08-01,-0.4770774887245365
2001-08-02,-0.47970766643326856
2001-08-03,-0.4821598425985685
2001-08-06,-0.4844198853442452
2001-08-07,-0.48650255324619496
2001-08-08,-0.4884215200664064
2001-08-09,-0.490189442696625
2001-08-10,-0.4918180311645871
2001-08-13,-0.49331811467784925
2001-08-14,-0.4946997037920561
2001-08-15,-0.4959720488151248
2001-08-16,-0.4971436945766658
2001-08-17,-0.49822253170503983
2001-08-20,-0.4992158445635099
2001-08-21,-0.5001303560026327
2001-08-22,-0.5009722690889177
2001-08-23,-0.5017473059703776
2001-08-24,-0.5024607440383223
2001-08-27,-0.5031174495419912
2001-08-28,-0.5037219088087137
2001-08-29,-0.5042782572174688
2001-08-30,-0.504790306068259
2001-08-31,-0.5052615674837828
2001-09-03,-0.40900553982931653
2001-09-04,-0.33825862344929597
2001-09-05,-0.2730117447504392
2001-09-06,-0.2128461354897821
2001-09-07,-0.15737577325399643
2001-09-10,-0.10624254202437983
2001-09-11,-0.05911442014118926
2001-09-12,-0.015683756676726696
2001-09-13,0.02433436418175557
2001-09-14,0.06120367137056583
2001-09-17,0.09516816911920353
2001-09-18,0.12645351492385798
2001-09-19,0.15526831565399224
2001-09-20,0.18180534448115054
2001-09-21,0.2062426815929559
2001-09-24,0.2287447818534178
2001-09-25,0.24946347270319108
2001-09-26,0.26853888566976714
2001-09-27,0.2861003248864623
2001-09-28,0.3022670760084182
2001-10-01,0.3171491588707458
2001-10-02,0.2741810895020045
2001-10-03,0.2791441426805446
2001-10-04,0.28430632073233064
2001-10-05,0.28965264369206695
2001-10-08,0.2951655340446456
2001-10-09,0.30082662694123596
2001-10-10,0.30661683266907436
2001-10-11,0.312516421657239
2001-10-12,0.3185051318067347
2001-10-15,0.32456229686199395
2001-10-16,0.33066699379911163
2001-10-17,0.3367982064639056
2001-10-18,0.34293500199336036
2001-10-19,0.34905671594221127
2001-10-22,0.3551431415557423
2001-10-23,0.3611747183181616
2001-10-24,0.36713271479194043
2001-10-25,0.3729994008637203
2001-10-26,0.37875820482898886
2001-10-29,0.3843938512677668
2001-10-30,0.38989247635974145
2001-10-31,0.3952417181200937
2001-11-01,0.4000623737675486
2001-11-02,0.4051494071776014
2001-11-05,0.4100522971020478
2001-11-06,0.41476508420687874
2001-11-07,0.4192839991848135
2001-11-08,0.4236067251751916
2001-11-09,0.42773231701056885
2001-11-12,0.4316611057542442
2001-11-13,0.4353945918982008
2001-11-14,0.43893533068232826
2001-11-15,0.44228681282444565
2001-11-16,0.44545334367957967
2001-11-19,0.44843992350346945
2001-11-20,0.4512521311061618
2001-11-21,0.4538960127714775
2001-11-22,0.4563779779083998
2001-11-23,0.4587047025083322
2001-11-26,0.46088304112074197
2001-11-27,0.4629199477378274
2001-11-28,0.46482240570166794
2001-11-29,0.46659736651673345
2001-11-30,0.46825169726602833
2001-12-03,0.4515193614643097
2001-12-04,0.45439670629018203
2001-12-05,0.4570786333261218
2001-12-06,0.4595556933240452
2001-12-07,0.46184286210722686
2001-12-10,0.463954121951808
2001-12-11,0.4659025091187669
2001-12-12,0.467700165788859
2001-12-13,0.469358390919906
2001-12-14,0.47088768975485495
2001-12-17,0.4722978217637665
2001-12-18,0.4735978468516654
2001-12-19,0.4747961697077625
2001-12-20,0.47590058220991355
2001-12-21,0.47691830383146244
2001-12-24,0.47785602002610283
2001-12-25,0.4787199185904288
2001-12-26,0.4795157240238124
2001-12-27,0.4802487299215626
2001-12-28,0.48092382945039797
2001-12-31,0.48154554396548227
