date,USA_public_finance_f1__USA_public_finance_f2
2014-08-01,-0.9230068351733044
2014-08-04,-0.9247170460813545
2014-08-05,-0.9259852602333832
2014-08-06,-0.9268920507704069
2014-08-07,-0.9275279681980478
2014-08-08,-0.9279689501092195
2014-08-11,-0.9282726641874169
2014-08-12,-0.9284809343089874
2014-08-13,-0.9286233541271836
2014-08-14,-0.9287205644377724
2014-08-15,-0.9287868351039805
2014-08-18,-0.9288319763436729
2014-08-19,-0.9288627079651424
2014-08-20,-0.9288836218791087
2014-08-21,-0.9288978509133733
2014-08-22,-0.9289075301511327
2014-08-25,-0.9289141136448867
2014-08-26,-0.9289185911638613
2014-08-27,-0.9289216362190436
2014-08-28,-0.9289237070139298
2014-08-29,-0.9289251152266108
2014-09-01,-0.928926072844191
2014-09-02,-0.9204433543901087
2014-09-03,-0.9229530431078805
2014-09-04,-0.9247781759599122
2014-09-05,-0.9260669114242722
2014-09-08,-0.9269632725941397
2014-09-09,-0.9275814702937254
2014-09-10,-0.9280056796779032
2014-09-11,-0.9282958621049971
2014-09-12,-0.9284939651060191
2014-09-15,-0.92862903022664
2014-09-16,-0.9287210370876761
2014-09-17,-0.9287836764127269
2014-09-18,-0.9288263055047882
2014-09-19,-0.928855309110902
2014-09-22,-0.9288750388563916
2014-09-23,-0.9288884584453316
2014-09-24,-0.9288975853150455
2014-09-25,-0.9289037922997182
2014-09-26,-0.9289080133771748
2014-09-29,-0.9289108838601942
2014-09-30,-0.928912835857327
2014-10-01,-0.9296764020291222
2014-10-02,-0.929428175154649
2014-10-03,-0.9292625578842654
2014-10-06,-0.9291514663614957
2014-10-07,-0.929076649957653
2014-10-08,-0.9290261165933574
2014-10-09,-0.928991913922634
2014-10-10,-0.9289687307298248
2014-10-13,-0.9289530008678509
2014-10-14,-0.9289423206778273
2014-10-15,-0.9289350656233503
2014-10-16,-0.9289301356508758
2014-10-17,-0.928926784874968
2014-10-20,-0.9289245070912502
2014-10-21,-0.9289229585431485
2014-10-22,-0.928921905690393
2014-10-23,-0.9289211898248038
2014-10-24,-0.9289207030707641
2014-10-27,-0.9289203720941405
2014-10-28,-0.9289201470375871
2014-10-29,-0.928919994002688
2014-10-30,-0.9289198899406449
2014-10-31,-0.9289198191792668
2014-11-03,-0.9283169592968432
2014-11-04,-0.9285010337274546
2014-11-05,-0.928630669075163
2014-11-06,-0.9287208480556887
2014-11-07,-0.9287830954029247
2014-11-10,-0.9288258479944376
2014-11-11,-0.9288551148607185
2014-11-12,-0.9288751061858337
2014-11-13,-0.928888741720377
2014-11-14,-0.9288980330041823
2014-11-17,-0.928904359904858
2014-11-18,-0.9289086662739996
2014-11-19,-0.9289115964877568
2014-11-20,-0.9289135899025079
2014-11-21,-0.9289149458258662
2014-11-24,-0.9289158680388991
2014-11-25,-0.928916495229098
2014-11-26,-0.928916921757709
2014-11-27,-0.9289172118152015
2014-11-28,-0.928917409062553
2014-12-01,-0.9289175431945129
2014-12-02,-0.9255766180052148
2014-12-03,-0.9265637080941247
2014-12-04,-0.9272796892741321
2014-12-05,-0.9277857717660065
2014-12-08,-0.9281383562795199
2014-12-09,-0.9283818887670309
2014-12-10,-0.9285491962258293
2014-12-11,-0.9286637414402836
2014-12-12,-0.9287419872030832
2014-12-15,-0.9287953572629759
2014-12-16,-0.9288317238584683
2014-12-17,-0.9288564876749072
2014-12-18,-0.9288733429935838
2014-12-19,-0.9288848119569172
2014-12-22,-0.9288926142421368
2014-12-23,-0.9288979213603038
2014-12-24,-0.9289015309220635
2014-12-25,-0.9289039857564855
2014-12-26,-0.9289056551968629
2014-12-29,-0.9289067904865609
2014-12-30,-0.9289075625157046
2014-12-31,-0.9289080875101646
2015-01-01,-0.8694539319388823
2015-01-02,-0.8892616633788583
2015-01-05,-0.9022599691213866
2015-01-06,-0.9108790675727103
2015-01-07,-0.9166389925023848
2015-01-08,-0.9205093556173227
2015-01-09,-0.9231198903943498
2015-01-12,-0.9248852470370829
2015-01-13,-0.9260811705099579
2015-01-14,-0.9268923138165263
2015-01-15,-0.9274429287918816
2015-01-16,-0.9278169023135874
2015-01-19,-0.9280709987623058
2015-01-20,-0.9282436892846779
2015-01-21,-0.9283610748505328
2015-01-22,-0.9284408766663383
2015-01-23,-0.9284951324612366
2015-01-26,-0.9285320220217109
2015-01-27,-0.9285571048870486
2015-01-28,-0.928574160286964
2015-01-29,-0.9285857575154204
2015-01-30,-0.9285936434223688
2015-02-02,-0.9285990057404592
2015-02-03,-0.9257181232942566
2015-02-04,-0.9263019434284849
2015-02-05,-0.9268912954497774
2015-02-06,-0.9273840553674344
2015-02-09,-0.9277627032095698
2015-02-10,-0.928040670561732
2015-02-11,-0.9282392716861904
2015-02-12,-0.9283787871727633
2015-02-13,-0.9284757343882769
2015-02-16,-0.9285426223182704
2015-02-17,-0.9285885529002461
2015-02-18,-0.9286199926371695
2015-02-19,-0.9286414674519182
2015-02-20,-0.9286561146503237
2015-02-23,-0.9286660952477921
2015-02-24,-0.9286728915350827
2015-02-25,-0.9286775173936006
2015-02-26,-0.9286806650031765
2015-02-27,-0.928682806313611
