date,ITA_banking_system_f1__ITA_banking_system_f2
2006-10-10,-0.8716566396248414
2006-10-11,-0.8716253450200768
2006-10-12,-0.871601126522797
2006-10-13,-0.871582352796004
2006-10-16,-0.8715677804425854
2006-10-17,-0.8715564573703426
2006-10-18,-0.871547651792165
2006-10-19,-0.8715407995317124
2006-10-20,-0.8715354645669707
2006-10-23,-0.8715313092604768
2006-10-24,-0.8715280717536564
2006-10-25,-0.8715255487096424
2006-10-26,-0.871523582081552
2006-10-27,-0.8715220489312646
2006-10-30,-0.871520853573088
2006-10-31,-0.871519921497608
2006-11-01,-0.8735318198489364
2006-11-02,-0.8730605301737739
2006-11-03,-0.8727046263628419
2006-11-06,-0.8724344705969956
2006-11-07,-0.8722284439619802
2006-11-08,-0.8720706792713141
2006-11-09,-0.8719494479211709
2006-11-10,-0.8718560166427443
2006-11-13,-0.8717838362895627
2006-11-14,-0.8717279634402694
2006-11-15,-0.871684644996277
2006-11-16,-0.8716510172427328
2006-11-17,-0.8716248858044989
2006-11-20,-0.8716045632643672
2006-11-21,-0.8715887482874629
2006-11-22,-0.8715764349298665
2006-11-23,-0.8715668441198475
2006-11-24,-0.8715593715811389
2006-11-27,-0.8715535480534355
2006-11-28,-0.8715490087795168
2006-11-29,-0.8715454700204601
2006-11-30,-0.8715427109301886
2006-12-01,-0.8728242543477234
2006-12-04,-0.8724761553865718
2006-12-05,-0.8722294943161213
2006-12-06,-0.8720528300356424
2006-12-07,-0.8719249038177841
2006-12-08,-0.8718312749642816
2006-12-11,-0.8717620601161638
2006-12-12,-0.8717104287465174
2006-12-13,-0.871671606557611
2006-12-14,-0.8716422156536116
2006-12-15,-0.8716198363300114
2006-12-18,-0.8716027142363458
2006-12-19,-0.8715895629569899
2006-12-20,-0.871579429466225
2006-12-21,-0.8715716012951072
2006-12-22,-0.8715655416271034
2006-12-25,-0.871560843304626
2006-12-26,-0.8715571958036333
2006-12-27,-0.8715543612224826
2006-12-28,-0.8715521566242951
2006-12-29,-0.8715504409190534
2007-01-01,-0.8715491050318005
2007-01-02,-0.8724199477628702
2007-01-03,-0.8722299670414106
2007-01-04,-0.872081155409801
2007-01-05,-0.8719646989650297
2007-01-08,-0.8718736286822649
2007-01-09,-0.8718024508646696
2007-01-10,-0.8717468449463905
2007-01-11,-0.8717034191641977
2007-01-12,-0.8716695146632897
2007-01-15,-0.8716430494274336
2007-01-16,-0.8716223945359098
2007-01-17,-0.8716062764135107
2007-01-18,-0.8715936998329399
2007-01-19,-0.8715838873969034
2007-01-22,-0.8715762320535084
2007-01-23,-0.8715702598871125
2007-01-24,-0.8715656009908538
2007-01-25,-0.8715619666836536
2007-01-26,-0.8715591317007636
2007-01-29,-0.8715569202788166
2007-01-30,-0.8715551952878168
2007-01-31,-0.8715538497453591
2007-02-01,-0.8726457802656614
2007-02-02,-0.872390362321853
2007-02-05,-0.8721969532700258
2007-02-06,-0.8720497101175584
2007-02-07,-0.8719370976064609
2007-02-08,-0.8718506389025898
2007-02-09,-0.871784048778867
2007-02-12,-0.8717326283530681
2007-02-13,-0.8716928386997562
2007-02-14,-0.8716619973639309
2007-02-15,-0.8716380599695278
2007-02-16,-0.8716194613280713
2007-02-19,-0.8716049986184525
2007-02-20,-0.8715937446663301
2007-02-21,-0.8715849830122742
2007-02-22,-0.8715781589299606
2007-02-23,-0.8715728422410829
2007-02-26,-0.8715686989356749
2007-02-27,-0.8715654694177765
2007-02-28,-0.8715629517701885
2007-03-01,-0.8708817877069461
2007-03-02,-0.8710125291054522
2007-03-05,-0.8711213515128062
2007-03-06,-0.8712103874502417
2007-03-07,-0.8712823586893583
2007-03-08,-0.8713400293435908
2007-03-09,-0.8713859442320107
2007-03-12,-0.8714223242890371
2007-03-13,-0.8714510451438426
2007-03-14,-0.8714736568466017
2007-03-15,-0.8714914213450784
2007-03-16,-0.8715053551206761
2007-03-19,-0.8715162705833379
2007-03-20,-0.8715248133035466
2007-03-21,-0.8715314940576175
2007-03-22,-0.8715367156491716
2007-03-23,-0.8715407949401114
2007-03-26,-0.8715439807098738
2007-03-27,-0.871546467996184
2007-03-28,-0.8715484095305327
2007-03-29,-0.8715499248097159
2007-03-30,-0.8715511072640122
2007-04-02,-0.8715520299045484
2007-04-03,-0.8726839994614128
2007-04-04,-0.8724303984811496
2007-04-05,-0.8722349939856551
2007-04-06,-0.8720840725764566
2007-04-09,-0.8719672780028235
2007-04-10,-0.8718767477595487
2007-04-11,-0.8718064841717235
2007-04-12,-0.8717518931968318
2007-04-13,-0.8717094436214005
2007-04-16,-0.8716764132758684
2007-04-17,-0.871650698662773
2007-04-18,-0.8716306712018148
2007-04-19,-0.8716150680410755
2007-04-20,-0.8716029087069412
2007-04-23,-0.8715934312102321
2007-04-24,-0.8715860428964071
2007-04-25,-0.8715802825300593
2007-04-26,-0.871575790978655
2007-04-27,-0.8715722885034151
2007-04-30,-0.8715695571424095
2007-05-01,-0.872016360961109
2007-05-02,-0.8718120722721017
2007-05-03,-0.8716920816732354
2007-05-04,-0.8716233343573621
2007-05-07,-0.8715852740543484
2007-05-08,-0.8715652745658937
2007-05-09,-0.8715556757175907
2007-05-10,-0.8715518912451199
2007-05-11,-0.8715512170075126
2007-05-14,-0.8715520888266016
2007-05-15,-0.871553624972865
2007-05-16,-0.8715553467852298
2007-05-17,-0.871557009681009
2007-05-18,-0.8715585019816564
2007-05-21,-0.8715597850591409
2007-05-22,-0.8715608584512208
2007-05-23,-0.871561739929002
2007-05-24,-0.8715624544242496
2007-05-25,-0.8715630281374737
2007-05-28,-0.8715634856228686
2007-05-29,-0.8715638485421661
