date,USA_macro_f1,USA_macro_f2,USA_real_estate_f1,USA_real_estate_f2,USA_public_finance_f1,USA_public_finance_f2,USA_external_fx_f1,USA_external_fx_f2,USA_financial_markets_f1,USA_financial_markets_f2,USA_banking_system_f1,USA_banking_system_f2,USA_systemic_stress_f1,USA_systemic_stress_f2,USA_commodities_f1,USA_commodities_f2,DEU_macro_f1,DEU_macro_f2,DEU_real_estate_f1,DEU_real_estate_f2,DEU_public_finance_f1,DEU_public_finance_f2,DEU_external_fx_f1,DEU_external_fx_f2,DEU_financial_markets_f1,DEU_financial_markets_f2,DEU_banking_system_f1,DEU_banking_system_f2,DEU_systemic_stress_f1,DEU_systemic_stress_f2,DEU_commodities_f1,DEU_commodities_f2,FRA_macro_f1,FRA_macro_f2,FRA_real_estate_f1,FRA_real_estate_f2,FRA_public_finance_f1,FRA_public_finance_f2,FRA_external_fx_f1,FRA_external_fx_f2,FRA_financial_markets_f1,FRA_financial_markets_f2,FRA_banking_system_f1,FRA_banking_system_f2,FRA_systemic_stress_f1,FRA_systemic_stress_f2,FRA_commodities_f1,FRA_commodities_f2,ITA_macro_f1,ITA_macro_f2,ITA_real_estate_f1,ITA_real_estate_f2,ITA_public_finance_f1,ITA_public_finance_f2,ITA_external_fx_f1,ITA_external_fx_f2,ITA_financial_markets_f1,ITA_financial_markets_f2,ITA_banking_system_f1,ITA_banking_system_f2,ITA_systemic_stress_f1,ITA_systemic_stress_f2,ITA_commodities_f1,ITA_commodities_f2,ESP_macro_f1,ESP_macro_f2,ESP_real_estate_f1,ESP_real_estate_f2,ESP_public_finance_f1,ESP_public_finance_f2,ESP_external_fx_f1,ESP_external_fx_f2,ESP_financial_markets_f1,ESP_financial_markets_f2,ESP_banking_system_f1,ESP_banking_system_f2,ESP_systemic_stress_f1,ESP_systemic_stress_f2,ESP_commodities_f1,ESP_commodities_f2
1999-02-01,1.5509859411537577,1.015926616331497,0.7424850582816286,0.9371988190287589,0.7579276442821281,0.9266546716879931,0.6590563544483299,1.798487454219964,0.5432050660059393,0.2908659750109101,,,,,,,4.1287468009753,0.08129767421911674,,,1.1063098884598717,2.247209452846399,2.206632662066208,0.23437828772626507,1.3920770680767676,0.30726827412049834,1.3655402909090824,0.13278192183300186,0.9399153811209786,0.6707457628613819,,,4.667296888454974,0.8025815559664817,,,0.8476974865196794,1.690381695178706,2.206632662066208,0.23437828772626507,0.285289339047707,0.37198620487409995,1.3277589124923836,0.09166159486645786,0.9399153811209786,0.6707457628613819,,,3.8707668652935383,1.4485252706379597,,,2.3944635415099436,0.49210047622267206,2.206632662066208,0.23437828772626507,0.23461225809992,1.1710861880731507,0.9796255495542802,0.7894225635116737,0.9399153811209786,0.6707457628613819,,,4.446721159490771,0.48042685913892713,,,2.507349985411037,0.4141773057284629,2.206632662066208,0.23437828772626507,0.17859228525688048,0.15833930263526064,1.219942737285527,0.07840489064252391,0.9399153811209786,0.6707457628613819,,
1999-02-02,1.5485152435477778,1.015623710384985,0.729336560874342,0.9487601450179117,0.8025253049462605,0.9138661509703717,0.7301538561934761,1.7642297038434025,0.5390943840437449,0.2860746765888009,,,,,,,4.122646661652743,0.07764136069972982,,,1.120196363948581,2.55502466867446,2.2191018191726095,0.04760310476837515,1.3151588276135522,0.24309575231737446,1.3459470309071138,0.0691910210726019,0.9625194759228378,0.6542417398725936,,,4.6598205210254005,0.7851802600714682,,,0.8149108816837317,1.9865990999553527,2.2191018191726095,0.04760310476837515,0.27053695438298603,0.3427092179885616,1.3140715519534218,0.10493128161633965,0.9625194759228378,0.6542417398725936,,,3.8523033045275286,1.3905341184658782,,,2.5546837456826603,0.4857088939549846,2.2191018191726095,0.04760310476837515,0.1572943420072613,1.1380702774005171,0.9847024021228155,0.8007361844313403,0.9625194759228378,0.6542417398725936,,,4.428622151729429,0.49270689020541925,,,2.6862120692743554,0.30414904652830127,2.2191018191726095,0.04760310476837515,0.19794795980398774,0.16319058031004569,1.21212802082638,0.0858977870542759,0.9625194759228378,0.6542417398725936,,
1999-02-03,1.5485151817712361,1.015623710384985,0.729336560874273,0.9487628690896203,0.802525305145473,0.9138661509699808,0.7301538561934761,1.7642297038247388,0.5390943840437449,0.2860746765888009,,,,,,,4.122646661642714,0.07764136069972981,,,1.1201963639486225,2.5550246686846974,2.2191018191726095,0.04760310473973059,1.315158827613552,0.24309400800712821,1.3459470309069084,0.06919102107260189,0.9625194759228378,0.6542417342927114,,,4.6598205210254005,0.7851802600121273,,,0.8149108816837317,1.9865990999553527,2.2191018191726095,0.04760310473973059,0.270536954382986,0.3427092179885616,1.3140715519534216,0.10493128161633966,0.9625194759228378,0.6542417342927114,,,3.8523033044962056,1.3905341184494189,,,2.554683745722167,0.4857088934563638,2.2191018191726095,0.04760310473973059,0.1572747668529265,1.1380702773902192,0.9847024021228155,0.8007361859049286,0.9625194759228378,0.6542417342927114,,,4.428490626567979,0.4927068902060453,,,2.6862120795282363,0.3041490465282766,2.2191018191726095,0.04760310473973059,0.19794795980398774,0.16319058031517159,1.2121280208261216,0.0858999181165649,0.9625194759228378,0.6542417342927114,,
1999-02-04,1.5485151817696925,1.015623710384985,0.729336560874273,0.9487628697353989,0.802525305145473,0.9138661509699808,0.7301538561934761,1.7642297038247388,0.5390943840437449,0.2860746765888009,,,,,,,4.122646661642714,0.07764136069972981,,,1.1201963639486225,2.5550246686846974,2.2191018191726095,0.04760310473973059,1.315158827613552,0.24309400796524347,1.3459470309069084,0.06919102107260189,0.9625194759228378,0.6542417342927096,,,4.6598205210254005,0.7851802600121273,,,0.8149108816837317,1.9865990999553527,2.2191018191726095,0.04760310473973059,0.270536954382986,0.3427092179885616,1.3140715519534216,0.10493128161633966,0.9625194759228378,0.6542417342927096,,,3.8523033044962056,1.3905341184494189,,,2.554683745722167,0.4857088934563638,2.2191018191726095,0.04760310473973059,0.15727476287468836,1.1380702773902192,0.9847024021228155,0.8007361859049287,0.9625194759228378,0.6542417342927096,,,4.428489672726004,0.4927068902060453,,,2.686212079528237,0.3041490465282766,2.2191018191726095,0.04760310473973059,0.19794795980398774,0.16319058031517159,1.2121280208261216,0.0858999187503031,0.9625194759228378,0.6542417342927096,,
1999-02-05,1.5485151817696925,1.015623710384985,0.729336560874273,0.9487628697355519,0.802525305145473,0.9138661509699808,0.7301538561934761,1.7642297038247388,0.5390943840437449,0.2860746765888009,,,,,,,4.122646661642714,0.07764136069972981,,,1.1201963639486225,2.5550246686846974,2.2191018191726095,0.04760310473973059,1.315158827613552,0.24309400796524247,1.3459470309069084,0.06919102107260189,0.9625194759228378,0.6542417342927096,,,4.6598205210254005,0.7851802600121273,,,0.8149108816837317,1.9865990999553527,2.2191018191726095,0.04760310473973059,0.270536954382986,0.3427092179885616,1.3140715519534216,0.10493128161633966,0.9625194759228378,0.6542417342927096,,,3.8523033044962056,1.3905341184494189,,,2.554683745722167,0.4857088934563638,2.2191018191726095,0.04760310473973059,0.15727476287387993,1.1380702773902192,0.9847024021228155,0.8007361859049287,0.9625194759228378,0.6542417342927096,,,4.428489665808689,0.4927068902060453,,,2.686212079528237,0.3041490465282766,2.2191018191726095,0.04760310473973059,0.19794795980398774,0.16319058031517159,1.2121280208261216,0.08589991875049158,0.9625194759228378,0.6542417342927096,,
1999-02-08,1.5485151817696925,1.015623710384985,0.729336560874273,0.948762869735552,0.802525305145473,0.9138661509699808,0.7301538561934761,1.7642297038247388,0.5390943840437449,0.2860746765888009,,,,,,,4.122646661642714,0.07764136069972981,,,1.1201963639486225,2.5550246686846974,2.2191018191726095,0.04760310473973059,1.315158827613552,0.24309400796524247,1.3459470309069084,0.06919102107260189,0.9625194759228378,0.6542417342927096,,,4.6598205210254005,0.7851802600121273,,,0.8149108816837317,1.9865990999553527,2.2191018191726095,0.04760310473973059,0.270536954382986,0.3427092179885616,1.3140715519534216,0.10493128161633966,0.9625194759228378,0.6542417342927096,,,3.8523033044962056,1.3905341184494189,,,2.554683745722167,0.4857088934563638,2.2191018191726095,0.04760310473973059,0.15727476287387976,1.1380702773902192,0.9847024021228155,0.8007361859049287,0.9625194759228378,0.6542417342927096,,,4.428489665758524,0.4927068902060453,,,2.686212079528237,0.3041490465282766,2.2191018191726095,0.04760310473973059,0.19794795980398774,0.16319058031517159,1.2121280208261216,0.08589991875049163,0.9625194759228378,0.6542417342927096,,
1999-02-09,1.5485151817696925,1.015623710384985,0.729336560874273,0.948762869735552,0.802525305145473,0.9138661509699808,0.7301538561934761,1.7642297038247388,0.5390943840437449,0.2860746765888009,,,,,,,4.122646661642714,0.07764136069972981,,,1.1201963639486225,2.5550246686846974,2.2191018191726095,0.04760310473973059,1.315158827613552,0.24309400796524247,1.3459470309069084,0.06919102107260189,0.9625194759228378,0.6542417342927096,,,4.6598205210254005,0.7851802600121273,,,0.8149108816837317,1.9865990999553527,2.2191018191726095,0.04760310473973059,0.270536954382986,0.3427092179885616,1.3140715519534216,0.10493128161633966,0.9625194759228378,0.6542417342927096,,,3.8523033044962056,1.3905341184494189,,,2.554683745722167,0.4857088934563638,2.2191018191726095,0.04760310473973059,0.15727476287387976,1.1380702773902192,0.9847024021228155,0.8007361859049287,0.9625194759228378,0.6542417342927096,,,4.42848966575816,0.4927068902060453,,,2.686212079528237,0.3041490465282766,2.2191018191726095,0.04760310473973059,0.19794795980398774,0.16319058031517159,1.2121280208261216,0.08589991875049163,0.9625194759228378,0.6542417342927096,,
1999-02-10,1.5485151817696925,1.015623710384985,0.729336560874273,0.948762869735552,0.802525305145473,0.9138661509699808,0.7301538561934761,1.7642297038247388,0.5390943840437449,0.2860746765888009,,,,,,,4.122646661642714,0.07764136069972981,,,1.1201963639486225,2.5550246686846974,2.2191018191726095,0.04760310473973059,1.315158827613552,0.24309400796524247,1.3459470309069084,0.06919102107260189,0.9625194759228378,0.6542417342927096,,,4.6598205210254005,0.7851802600121273,,,0.8149108816837317,1.9865990999553527,2.2191018191726095,0.04760310473973059,0.270536954382986,0.3427092179885616,1.3140715519534216,0.10493128161633966,0.9625194759228378,0.6542417342927096,,,3.8523033044962056,1.3905341184494189,,,2.554683745722167,0.4857088934563638,2.2191018191726095,0.04760310473973059,0.15727476287387976,1.1380702773902192,0.9847024021228155,0.8007361859049287,0.9625194759228378,0.6542417342927096,,,4.428489665758157,0.4927068902060453,,,2.686212079528237,0.3041490465282766,2.2191018191726095,0.04760310473973059,0.19794795980398774,0.16319058031517159,1.2121280208261216,0.08589991875049163,0.9625194759228378,0.6542417342927096,,
1999-02-11,1.5485151817696925,1.015623710384985,0.729336560874273,0.948762869735552,0.802525305145473,0.9138661509699808,0.7301538561934761,1.7642297038247388,0.5390943840437449,0.2860746765888009,,,,,,,4.122646661642714,0.07764136069972981,,,1.1201963639486225,2.5550246686846974,2.2191018191726095,0.04760310473973059,1.315158827613552,0.24309400796524247,1.3459470309069084,0.06919102107260189,0.9625194759228378,0.6542417342927096,,,4.6598205210254005,0.7851802600121273,,,0.8149108816837317,1.9865990999553527,2.2191018191726095,0.04760310473973059,0.270536954382986,0.3427092179885616,1.3140715519534216,0.10493128161633966,0.9625194759228378,0.6542417342927096,,,3.8523033044962056,1.3905341184494189,,,2.554683745722167,0.4857088934563638,2.2191018191726095,0.04760310473973059,0.15727476287387976,1.1380702773902192,0.9847024021228155,0.8007361859049287,0.9625194759228378,0.6542417342927096,,,4.428489665758157,0.4927068902060453,,,2.686212079528237,0.3041490465282766,2.2191018191726095,0.04760310473973059,0.19794795980398774,0.16319058031517159,1.2121280208261216,0.08589991875049163,0.9625194759228378,0.6542417342927096,,
1999-02-12,1.5485151817696925,1.015623710384985,0.729336560874273,0.948762869735552,0.802525305145473,0.9138661509699808,0.7301538561934761,1.7642297038247388,0.5390943840437449,0.2860746765888009,,,,,,,4.122646661642714,0.07764136069972981,,,1.1201963639486225,2.5550246686846974,2.2191018191726095,0.04760310473973059,1.315158827613552,0.24309400796524247,1.3459470309069084,0.06919102107260189,0.9625194759228378,0.6542417342927096,,,4.6598205210254005,0.7851802600121273,,,0.8149108816837317,1.9865990999553527,2.2191018191726095,0.04760310473973059,0.270536954382986,0.3427092179885616,1.3140715519534216,0.10493128161633966,0.9625194759228378,0.6542417342927096,,,3.8523033044962056,1.3905341184494189,,,2.554683745722167,0.4857088934563638,2.2191018191726095,0.04760310473973059,0.15727476287387976,1.1380702773902192,0.9847024021228155,0.8007361859049287,0.9625194759228378,0.6542417342927096,,,4.428489665758157,0.4927068902060453,,,2.686212079528237,0.3041490465282766,2.2191018191726095,0.04760310473973059,0.19794795980398774,0.16319058031517159,1.2121280208261216,0.08589991875049163,0.9625194759228378,0.6542417342927096,,
