date,DEU_public_finance_f1__DEU_public_finance_f2
2015-01-15,-0.8845182022758116
2015-01-16,-0.8845808810766439
2015-01-19,-0.8846235082542309
2015-01-20,-0.8846524934655481
2015-01-21,-0.8846722002150632
2015-01-22,-0.8846855975601181
2015-01-23,-0.8846947050545061
2015-01-26,-0.8847008960870173
2015-01-27,-0.8847051044810583
2015-01-28,-0.8847079651153051
2015-01-29,-0.884709909594317
2015-01-30,-0.8847112313183337
2015-02-02,-0.8847121297312555
2015-02-03,-0.2295045099364276
2015-02-04,0.02608994558026971
2015-02-05,0.22954514434110274
2015-02-06,0.39333441442286193
2015-02-09,0.5236099928869618
2015-02-10,0.6248491643997239
2015-02-11,0.7014638505427931
2015-02-12,0.7580071807273133
2015-02-13,0.79885685127086
2015-02-16,0.8278735521028328
2015-02-17,0.8482228345621594
2015-02-18,0.8623606438010089
2015-02-19,0.8721174034442918
2015-02-20,0.8788190439002121
2015-02-23,0.88340712314431
2015-02-24,0.8865410989603648
2015-02-25,0.8886784866763584
2015-02-26,0.8901346405114791
2015-02-27,0.891125961669591
2015-03-02,0.8918004980487229
2015-03-03,0.21444234167707885
2015-03-04,-0.05666763406110729
2015-03-05,-0.26661505754650117
2015-03-06,-0.4300538665029886
2015-03-09,-0.5555597265140316
2015-03-10,-0.6499191203932585
2015-03-11,-0.7193113944902257
2015-03-12,-0.7693476520313328
2015-03-13,-0.8048529087129097
2015-03-16,-0.8297383751676528
2015-03-17,-0.8470221954084189
2015-03-18,-0.8589478736055457
2015-03-19,-0.8671383852462211
2015-03-20,-0.8727454007575814
2015-03-23,-0.8765752199940042
2015-03-24,-0.8791871064089342
2015-03-25,-0.8809664943691101
2015-03-26,-0.8821778530704683
2015-03-27,-0.8830021058824359
2015-03-30,-0.8835627689653947
2015-03-31,-0.8839440489096261
2015-04-01,-0.8134410863038454
2015-04-02,-0.830320635244938
2015-04-03,-0.8447592849259986
2015-04-06,-0.856067212595646
2015-04-07,-0.8644951317899477
2015-04-08,-0.8705858371455257
2015-04-09,-0.8748999689374051
2015-04-10,-0.8779151740091072
2015-04-13,-0.8800037022264107
2015-04-14,-0.8814416038202019
2015-04-15,-0.8824275049805765
2015-04-16,-0.883101609217146
2015-04-17,-0.8835616527680691
2015-04-20,-0.8838752070189799
2015-04-21,-0.8840887312908396
2015-04-22,-0.8842340508758019
2015-04-23,-0.8843329120926068
2015-04-24,-0.884400149158746
2015-04-27,-0.8844458696280846
2015-04-28,-0.8844769551120999
