date,DEU_real_estate_f1,DEU_real_estate_f2
2003-12-08,0.9990826230587481,1.0031638903379332
2003-12-09,0.9990826229953887,1.0031638903379332
2003-12-10,0.9990826229940115,1.0031638903379332
2003-12-11,0.9990826229939817,1.0031638903379332
2003-12-12,0.999082622993981,1.0031638903379332
2003-12-15,0.999082622993981,1.0031638903379332
2003-12-16,0.999082622993981,1.0031638903379332
2003-12-17,0.999082622993981,1.0031638903379332
2003-12-18,0.999082622993981,1.0031638903379332
2003-12-19,0.999082622993981,1.0031638903379332
2003-12-22,0.999082622993981,1.0031638903379332
2003-12-23,0.999082622993981,1.0031638903379332
2003-12-24,0.999082622993981,1.0031638903379332
2003-12-25,0.999082622993981,1.0031638903379332
2003-12-26,0.999082622993981,1.0031638903379332
2003-12-29,0.999082622993981,1.0031638903379332
2003-12-30,0.999082622993981,1.0031638903379332
2003-12-31,0.997668989509127,1.1205708502089133
2004-01-01,0.99905173953519,1.004387847426158
2004-01-02,0.9990818595432626,1.0043584279157498
2004-01-05,0.999082514276751,1.0043584191500825
2004-01-06,0.9990825285083728,1.0043584191474706
2004-01-07,0.9990825288177182,1.00435841914747
2004-01-08,0.9990825288244424,1.00435841914747
2004-01-09,0.9990825288245885,1.00435841914747
2004-01-12,0.9990825288245917,1.00435841914747
2004-01-13,0.9990825288245918,1.00435841914747
2004-01-14,0.9990825288245918,1.00435841914747
2004-01-15,0.9990825288245918,1.00435841914747
2004-01-16,0.9990825288245918,1.00435841914747
2004-01-19,0.9990825288245918,1.00435841914747
2004-01-20,0.9990825288245918,1.00435841914747
2004-01-21,0.9990825288245918,1.00435841914747
2004-01-22,0.9990825288245918,1.00435841914747
2004-01-23,0.9990825288245918,1.00435841914747
2004-01-26,0.9990825288245918,1.00435841914747
2004-01-27,0.9990825288245918,1.00435841914747
2004-01-28,0.9990825288245918,1.00435841914747
2004-01-29,0.9990825288245918,1.00435841914747
2004-01-30,0.9990825288245918,1.00435841914747
2004-02-02,0.9898068845536976,0.9999966894603305
2004-02-03,0.9988775156032528,1.0043149025307043
2004-02-04,0.9990774577987429,1.0043161975658461
2004-02-05,0.9990818051735233,1.004316197951725
2004-02-06,0.9990818996708195,1.00431619795184
2004-02-09,0.9990819017248592,1.00431619795184
2004-02-10,0.9990819017695068,1.00431619795184
2004-02-11,0.9990819017704774,1.00431619795184
2004-02-12,0.9990819017704985,1.00431619795184
2004-02-13,0.9990819017704989,1.00431619795184
2004-02-16,0.9990819017704989,1.00431619795184
2004-02-17,0.9990819017704989,1.00431619795184
2004-02-18,0.9990819017704989,1.00431619795184
2004-02-19,0.9990819017704989,1.00431619795184
2004-02-20,0.9990819017704989,1.00431619795184
2004-02-23,0.9990819017704989,1.00431619795184
2004-02-24,0.9990819017704989,1.00431619795184
2004-02-25,0.9990819017704989,1.00431619795184
2004-02-26,0.9990819017704989,1.00431619795184
2004-02-27,0.9990819017704989,1.00431619795184
2004-03-01,0.9900258066179474,0.9874865915296387
2004-03-02,0.9988817950278358,1.004143691032454
2004-03-03,0.99907694090347,1.004148780630411
2004-03-04,0.9990811839598831,1.0041487821469564
2004-03-05,0.9990812761896344,1.0041487821474082
2004-03-08,0.9990812781943856,1.0041487821474084
2004-03-09,0.9990812782379619,1.0041487821474084
2004-03-10,0.999081278238909,1.0041487821474084
2004-03-11,0.9990812782389297,1.0041487821474084
2004-03-12,0.9990812782389301,1.0041487821474084
2004-03-15,0.9990812782389301,1.0041487821474084
2004-03-16,0.9990812782389301,1.0041487821474084
2004-03-17,0.9990812782389301,1.0041487821474084
2004-03-18,0.9990812782389301,1.0041487821474084
2004-03-19,0.9990812782389301,1.0041487821474084
2004-03-22,0.9990812782389301,1.0041487821474084
2004-03-23,0.9990812782389301,1.0041487821474084
2004-03-24,0.9990812782389301,1.0041487821474084
2004-03-25,0.9990812782389301,1.0041487821474084
2004-03-26,0.9990812782389301,1.0041487821474084
2004-03-29,0.9990812782389301,1.0041487821474084
2004-03-30,0.9990812782389301,1.0041487821474084
2004-03-31,1.1181077044167784,6.336711507646994
2004-04-01,1.00128410450043,1.0092414431756194
2004-04-02,0.9991358197427437,1.009094928741803
2004-04-05,0.9990892770007302,1.0090948850948003
2004-04-06,0.9990882653971362,1.0090948850817951
2004-04-07,0.9990882434084595,1.0090948850817911
2004-04-08,0.999088242930503,1.0090948850817911
2004-04-09,0.9990882429201139,1.0090948850817911
2004-04-12,0.999088242919888,1.0090948850817911
2004-04-13,0.9990882429198831,1.0090948850817911
2004-04-14,0.9990882429198831,1.0090948850817911
2004-04-15,0.9990882429198831,1.0090948850817911
2004-04-16,0.9990882429198831,1.0090948850817911
2004-04-19,0.9990882429198831,1.0090948850817911
2004-04-20,0.9990882429198831,1.0090948850817911
2004-04-21,0.9990882429198831,1.0090948850817911
2004-04-22,0.9990882429198831,1.0090948850817911
2004-04-23,0.9990882429198831,1.0090948850817911
2004-04-26,0.9990882429198831,1.0090948850817911
2004-04-27,0.9990882429198831,1.0090948850817911
2004-04-28,0.9990882429198831,1.0090948850817911
2004-04-29,0.9990882429198831,1.0090948850817911
2004-04-30,0.9842068455631577,1.0058923301656457
2004-05-03,0.998756743013684,1.0090931079630636
2004-05-04,0.9990802115069246,1.0090940662485886
2004-05-05,0.9990872460668112,1.0090940665341266
2004-05-06,0.9990873989750978,1.0090940665342116
2004-05-07,0.999087402298788,1.0090940665342116
2004-05-10,0.9990874023710333,1.0090940665342116
2004-05-11,0.9990874023726036,1.0090940665342116
2004-05-12,0.9990874023726378,1.0090940665342116
2004-05-13,0.9990874023726385,1.0090940665342116
2004-05-14,0.9990874023726386,1.0090940665342116
2004-05-17,0.9990874023726386,1.0090940665342116
2004-05-18,0.9990874023726386,1.0090940665342116
2004-05-19,0.9990874023726386,1.0090940665342116
2004-05-20,0.9990874023726386,1.0090940665342116
2004-05-21,0.9990874023726386,1.0090940665342116
2004-05-24,0.9990874023726386,1.0090940665342116
2004-05-25,0.9990874023726386,1.0090940665342116
2004-05-26,0.9990874023726386,1.0090940665342116
2004-05-27,0.9990874023726386,1.0090940665342116
2004-05-28,0.9990874023726386,1.0090940665342116
2004-05-31,1.0053045883054073,1.0111466559100133
2004-06-01,0.9992216610834675,1.0090951999837503
2004-06-02,0.9990906630196482,1.0090945905764843
2004-06-03,0.9990878161537123,1.0090945903949011
2004-06-04,0.9990877542731114,1.009094590394847
2004-06-07,0.9990877529280445,1.009094590394847
2004-06-08,0.9990877528988072,1.009094590394847
2004-06-09,0.9990877528981718,1.009094590394847
2004-06-10,0.999087752898158,1.009094590394847
2004-06-11,0.9990877528981578,1.009094590394847
2004-06-14,0.9990877528981578,1.009094590394847
2004-06-15,0.9990877528981578,1.009094590394847
2004-06-16,0.9990877528981578,1.009094590394847
2004-06-17,0.9990877528981578,1.009094590394847
2004-06-18,0.9990877528981578,1.009094590394847
2004-06-21,0.9990877528981578,1.009094590394847
2004-06-22,0.9990877528981578,1.009094590394847
2004-06-23,0.9990877528981578,1.009094590394847
2004-06-24,0.9990877528981578,1.009094590394847
2004-06-25,0.9990877528981578,1.009094590394847
2004-06-28,0.9990877528981578,1.009094590394847
2004-06-29,0.9990877528981578,1.009094590394847
2004-06-30,0.9964566487318524,1.0237975488429016
2004-07-01,0.9990301949486344,1.0091025447761983
2004-07-02,0.9990863564443463,1.009098259994148
2004-07-05,0.9990875773032826,1.009098258717431
2004-07-06,0.9990876038405194,1.0090982587170507
2004-07-07,0.9990876044173459,1.0090982587170507
2004-07-08,0.9990876044298841,1.0090982587170507
2004-07-09,0.9990876044301567,1.0090982587170507
2004-07-12,0.9990876044301625,1.0090982587170507
2004-07-13,0.9990876044301625,1.0090982587170507
2004-07-14,0.9990876044301625,1.0090982587170507
2004-07-15,0.9990876044301625,1.0090982587170507
2004-07-16,0.9990876044301625,1.0090982587170507
2004-07-19,0.9990876044301625,1.0090982587170507
2004-07-20,0.9990876044301625,1.0090982587170507
2004-07-21,0.9990876044301625,1.0090982587170507
2004-07-22,0.9990876044301625,1.0090982587170507
2004-07-23,0.9990876044301625,1.0090982587170507
2004-07-26,0.9990876044301625,1.0090982587170507
2004-07-27,0.9990876044301625,1.0090982587170507
2004-07-28,0.9990876044301625,1.0090982587170507
2004-07-29,0.9990876044301625,1.0090982587170507
2004-07-30,0.9990876044301625,1.0090982587170507
2004-08-02,0.98094619871837,1.010777589235769
2004-08-03,0.9986814845484309,1.0090991726537386
2004-08-04,0.9990777408291726,1.0090986737858167
2004-08-05,0.9990863592881469,1.0090986736371705
2004-08-06,0.9990865466256661,1.0090986736371264
2004-08-09,0.9990865506977271,1.0090986736371261
2004-08-10,0.9990865507862396,1.0090986736371261
2004-08-11,0.9990865507881636,1.0090986736371261
2004-08-12,0.9990865507882052,1.0090986736371261
2004-08-13,0.9990865507882062,1.0090986736371261
2004-08-16,0.9990865507882062,1.0090986736371261
2004-08-17,0.9990865507882062,1.0090986736371261
2004-08-18,0.9990865507882062,1.0090986736371261
2004-08-19,0.9990865507882062,1.0090986736371261
2004-08-20,0.9990865507882062,1.0090986736371261
2004-08-23,0.9990865507882062,1.0090986736371261
2004-08-24,0.9990865507882062,1.0090986736371261
2004-08-25,0.9990865507882062,1.0090986736371261
2004-08-26,0.9990865507882062,1.0090986736371261
2004-08-27,0.9990865507882062,1.0090986736371261
2004-08-30,0.9990865507882062,1.0090986736371261
2004-08-31,1.006449548524858,1.0114458312155263
2004-09-01,0.9992452998791816,1.009099947836943
2004-09-02,0.9990904181906369,1.009099251271036
2004-09-03,0.9990870524061441,1.0090992510634822
2004-09-06,0.9990869792461827,1.0090992510634205
2004-09-07,0.9990869776559423,1.0090992510634205
2004-09-08,0.999086977621376,1.0090992510634205
2004-09-09,0.9990869776206248,1.0090992510634205
2004-09-10,0.9990869776206083,1.0090992510634205
2004-09-13,0.999086977620608,1.0090992510634205
2004-09-14,0.999086977620608,1.0090992510634205
2004-09-15,0.999086977620608,1.0090992510634205
2004-09-16,0.999086977620608,1.0090992510634205
2004-09-17,0.999086977620608,1.0090992510634205
2004-09-20,0.999086977620608,1.0090992510634205
2004-09-21,0.999086977620608,1.0090992510634205
2004-09-22,0.999086977620608,1.0090992510634205
2004-09-23,0.999086977620608,1.0090992510634205
2004-09-24,0.999086977620608,1.0090992510634205
2004-09-27,0.999086977620608,1.0090992510634205
2004-09-28,0.999086977620608,1.0090992510634205
2004-09-29,0.999086977620608,1.0090992510634205
2004-09-30,0.9978893958864051,1.0036213173707624
2004-10-01,0.9990608327575616,1.0090962487412887
2004-10-04,0.999086341514142,1.0090978934691162
2004-10-05,0.9990868960066572,1.0090978939591926
2004-10-06,0.999086908059388,1.0090978939593385
2004-10-07,0.9990869083213723,1.0090978939593385
2004-10-08,0.9990869083270667,1.0090978939593385
2004-10-11,0.9990869083271907,1.0090978939593385
2004-10-12,0.9990869083271934,1.0090978939593385
2004-10-13,0.9990869083271934,1.0090978939593385
2004-10-14,0.9990869083271934,1.0090978939593385
2004-10-15,0.9990869083271934,1.0090978939593385
2004-10-18,0.9990869083271934,1.0090978939593385
2004-10-19,0.9990869083271934,1.0090978939593385
2004-10-20,0.9990869083271934,1.0090978939593385
2004-10-21,0.9990869083271934,1.0090978939593385
2004-10-22,0.9990869083271934,1.0090978939593385
2004-10-25,0.9990869083271934,1.0090978939593385
2004-10-26,0.9990869083271934,1.0090978939593385
2004-10-27,0.9990869083271934,1.0090978939593385
2004-10-28,0.9990869083271934,1.0090978939593385
2004-10-29,0.9990869083271934,1.0090978939593385
2004-11-01,0.9859613652954621,1.0056273139476906
2004-11-02,0.9987952521543451,1.0090959881343298
2004-11-03,0.9990798077378905,1.0090970270410886
2004-11-04,0.9990859956783127,1.0090970273506494
2004-11-05,0.9990861301836911,1.0090970273507418
2004-11-08,0.9990861331073664,1.0090970273507418
2004-11-09,0.9990861331709169,1.0090970273507418
2004-11-10,0.9990861331722982,1.0090970273507418
2004-11-11,0.9990861331723283,1.0090970273507418
2004-11-12,0.999086133172329,1.0090970273507418
2004-11-15,0.999086133172329,1.0090970273507418
2004-11-16,0.999086133172329,1.0090970273507418
2004-11-17,0.999086133172329,1.0090970273507418
2004-11-18,0.999086133172329,1.0090970273507418
2004-11-19,0.999086133172329,1.0090970273507418
2004-11-22,0.999086133172329,1.0090970273507418
2004-11-23,0.999086133172329,1.0090970273507418
2004-11-24,0.999086133172329,1.0090970273507418
2004-11-25,0.999086133172329,1.0090970273507418
2004-11-26,0.999086133172329,1.0090970273507418
2004-11-29,0.999086133172329,1.0090970273507418
2004-11-30,0.9969679825466883,1.0084219947516777
2004-12-01,0.9990398248270719,1.0090966570452258
2004-12-02,0.9990850029489371,1.0090968582743793
2004-12-03,0.9990859850307664,1.0090968583343392
2004-12-06,0.9990860063778099,1.009096858334357
2004-12-07,0.9990860068418197,1.009096858334357
2004-12-08,0.9990860068519055,1.009096858334357
2004-12-09,0.9990860068521248,1.009096858334357
2004-12-10,0.9990860068521296,1.009096858334357
2004-12-13,0.9990860068521298,1.009096858334357
2004-12-14,0.9990860068521298,1.009096858334357
2004-12-15,0.9990860068521298,1.009096858334357
2004-12-16,0.9990860068521298,1.009096858334357
2004-12-17,0.9990860068521298,1.009096858334357
2004-12-20,0.9990860068521298,1.009096858334357
2004-12-21,0.9990860068521298,1.009096858334357
2004-12-22,0.9990860068521298,1.009096858334357
2004-12-23,0.9990860068521298,1.009096858334357
2004-12-24,0.9990860068521298,1.009096858334357
2004-12-27,0.9990860068521298,1.009096858334357
2004-12-28,0.9990860068521298,1.009096858334357
2004-12-29,0.9990860068521298,1.009096858334357
2004-12-30,0.9990860068521298,1.009096858334357
2004-12-31,0.969074385679339,1.0475610864543725
2005-01-03,0.9984019108020714,1.0091168036573042
2005-01-04,0.9990692871179387,1.0091059715638517
2005-01-05,0.9990838084011048,1.0091059683362942
2005-01-06,0.999084124049854,1.0091059683353325
2005-01-07,0.999084130910953,1.009105968335332
2005-01-10,0.9990841310600892,1.009105968335332
2005-01-11,0.999084131063331,1.009105968335332
2005-01-12,0.9990841310634014,1.009105968335332
2005-01-13,0.999084131063403,1.009105968335332
2005-01-14,0.999084131063403,1.009105968335332
2005-01-17,0.999084131063403,1.009105968335332
2005-01-18,0.999084131063403,1.009105968335332
2005-01-19,0.999084131063403,1.009105968335332
2005-01-20,0.999084131063403,1.009105968335332
2005-01-21,0.999084131063403,1.009105968335332
2005-01-24,0.999084131063403,1.009105968335332
2005-01-25,0.999084131063403,1.009105968335332
2005-01-26,0.999084131063403,1.009105968335332
2005-01-27,0.999084131063403,1.009105968335332
2005-01-28,0.999084131063403,1.009105968335332
2005-01-31,0.9867795647215625,1.007919202396884
2005-02-01,0.9988109835207847,1.0091053378664712
2005-02-02,0.9990774132651079,1.00910569192038
2005-02-03,0.9990832068802241,1.0091056920258767
2005-02-04,0.999083332814197,1.009105692025908
2005-02-07,0.9990833355515601,1.009105692025908
2005-02-08,0.9990833356110609,1.009105692025908
2005-02-09,0.9990833356123541,1.009105692025908
2005-02-10,0.9990833356123823,1.009105692025908
2005-02-11,0.9990833356123829,1.009105692025908
2005-02-14,0.9990833356123829,1.009105692025908
2005-02-15,0.9990833356123829,1.009105692025908
2005-02-16,0.9990833356123829,1.009105692025908
2005-02-17,0.9990833356123829,1.009105692025908
2005-02-18,0.9990833356123829,1.009105692025908
2005-02-21,0.9990833356123829,1.009105692025908
2005-02-22,0.9990833356123829,1.009105692025908
2005-02-23,0.9990833356123829,1.009105692025908
2005-02-24,0.9990833356123829,1.009105692025908
2005-02-25,0.9990833356123829,1.009105692025908
2005-02-28,0.9924363264937575,1.0071513305205815
2005-03-01,0.9989370031077313,1.0091046515125848
2005-03-02,0.9990797269470829,1.0091052352332044
2005-03-03,0.9990828299416633,1.0091052354071341
2005-03-04,0.9990828973901933,1.009105235407186
2005-03-07,0.9990828988562878,1.009105235407186
2005-03-08,0.9990828988881556,1.009105235407186
2005-03-09,0.9990828988888482,1.009105235407186
2005-03-10,0.9990828988888633,1.009105235407186
2005-03-11,0.9990828988888636,1.009105235407186
2005-03-14,0.9990828988888636,1.009105235407186
2005-03-15,0.9990828988888636,1.009105235407186
