date,DEU_macro_f1,DEU_macro_f2
1999-08-24,-0.9999880044430193,-0.9906527726436097
1999-08-25,-0.9999880044430193,-0.9906527726436097
1999-08-26,-0.9999880044430193,-0.9906527726436097
1999-08-27,-0.9999880044430193,-0.9906527726436097
1999-08-30,-0.9999880044430193,-0.9906527726436097
1999-08-31,-1.0040233758344397,-0.9929088954313243
1999-09-01,-0.9999881006785631,-0.9906946121865652
1999-09-02,-0.9999881006719743,-0.9906946121865652
1999-09-03,-0.9999881006719743,-0.9906946121865652
1999-09-06,-0.9999881006719743,-0.9906946121865652
1999-09-07,-0.9999881006719743,-0.9906946121865652
1999-09-08,-0.9999881006719743,-0.9906946121865652
1999-09-09,-0.9999881006719743,-0.9906946121865652
1999-09-10,-0.9999881006719743,-0.9906946121865652
1999-09-13,-0.9999881006719743,-0.9906946121865652
1999-09-14,-0.9999881006719743,-0.9906946121865652
1999-09-15,-0.9999881006719743,-0.9906946121865652
1999-09-16,-0.9999881006719743,-0.9906946121865652
1999-09-17,-0.9999881006719743,-0.9906946121865652
1999-09-20,-0.9999881006719743,-0.9906946121865652
1999-09-21,-0.9999881006719743,-0.9906946121865652
1999-09-22,-0.9999881006719743,-0.9906946121865652
1999-09-23,-0.9999881006719743,-0.9906946121865652
1999-09-24,-0.9999881006719743,-0.9906946121865652
1999-09-27,-0.9999881006719743,-0.9906946121865652
1999-09-28,-0.9999881006719743,-0.9906946121865652
1999-09-29,-0.9999881006719743,-0.9906946121865652
1999-09-30,-0.9690933505375517,-0.949650903109707
1999-10-01,-0.9999873298424626,-0.9898853035006666
1999-10-04,-0.9999873298956661,-0.9898853035006667
1999-10-05,-0.9999873298956661,-0.9898853035006667
1999-10-06,-0.9999873298956661,-0.9898853035006667
1999-10-07,-0.9999873298956661,-0.9898853035006667
1999-10-08,-0.9999873298956661,-0.9898853035006667
1999-10-11,-0.9999873298956661,-0.9898853035006667
1999-10-12,-0.9999873298956661,-0.9898853035006667
1999-10-13,-0.9999873298956661,-0.9898853035006667
1999-10-14,-0.9999873298956661,-0.9898853035006667
1999-10-15,-0.9999873298956661,-0.9898853035006667
1999-10-18,-0.9999873298956661,-0.9898853035006667
1999-10-19,-0.9999873298956661,-0.9898853035006667
1999-10-20,-0.9999873298956661,-0.9898853035006667
1999-10-21,-0.9999873298956661,-0.9898853035006667
1999-10-22,-0.9999873298956661,-0.9898853035006667
1999-10-25,-0.9999873298956661,-0.9898853035006667
1999-10-26,-0.9999873298956661,-0.9898853035006667
1999-10-27,-0.9999873298956661,-0.9898853035006667
1999-10-28,-0.9999873298956661,-0.9898853035006667
1999-10-29,-0.9999873298956661,-0.9898853035006667
1999-11-01,-0.9915105556002882,-0.979440018019155
1999-11-02,-0.9999871123186846,-0.9896717644418426
1999-11-03,-0.9999871123327886,-0.9896717644418426
1999-11-04,-0.9999871123327886,-0.9896717644418426
1999-11-05,-0.9999871123327886,-0.9896717644418426
1999-11-08,-0.9999871123327886,-0.9896717644418426
1999-11-09,-0.9999871123327886,-0.9896717644418426
1999-11-10,-0.9999871123327886,-0.9896717644418426
1999-11-11,-0.9999871123327886,-0.9896717644418426
1999-11-12,-0.9999871123327886,-0.9896717644418426
1999-11-15,-0.9999871123327886,-0.9896717644418426
1999-11-16,-0.9999871123327886,-0.9896717644418426
1999-11-17,-0.9999871123327886,-0.9896717644418426
1999-11-18,-0.9999871123327886,-0.9896717644418426
1999-11-19,-0.9999871123327886,-0.9896717644418426
1999-11-22,-0.9999871123327886,-0.9896717644418426
1999-11-23,-0.9999871123327886,-0.9896717644418426
1999-11-24,-0.9999871123327886,-0.9896717644418426
1999-11-25,-0.9999871123327886,-0.9896717644418426
1999-11-26,-0.9999871123327886,-0.9896717644418426
1999-11-29,-0.9999871123327886,-0.9896717644418426
1999-11-30,-1.0038721908393347,0.3748288975916153
1999-12-01,-0.9999872118965045,0.9340226730425838
1999-12-02,-0.9999872118901596,0.9340226730425848
1999-12-03,-0.9999872118901596,0.9340226730425848
1999-12-06,-0.9999872118901596,0.9340226730425848
1999-12-07,-0.9999872118901596,0.9340226730425848
1999-12-08,-0.9999872118901596,0.9340226730425848
1999-12-09,-0.9999872118901596,0.9340226730425848
1999-12-10,-0.9999872118901596,0.9340226730425848
1999-12-13,-0.9999872118901596,0.9340226730425848
1999-12-14,-0.9999872118901596,0.9340226730425848
1999-12-15,-0.9999872118901596,0.9340226730425848
1999-12-16,-0.9999872118901596,0.9340226730425848
1999-12-17,-0.9999872118901596,0.9340226730425848
1999-12-20,-0.9999872118901596,0.9340226730425848
1999-12-21,-0.9999872118901596,0.9340226730425848
1999-12-22,-0.9999872118901596,0.9340226730425848
1999-12-23,-0.9999872118901596,0.9340226730425848
1999-12-24,-0.9999872118901596,0.9340226730425848
1999-12-27,-0.9999872118901596,0.9340226730425848
1999-12-28,-0.9999872118901596,0.9340226730425848
1999-12-29,-0.9999872118901596,0.9340226730425848
1999-12-30,-0.9999872118901596,0.9340226730425848
1999-12-31,-0.9651104128120765,1.0906012235010323
2000-01-03,-0.9999862708908734,0.9503224812520255
2000-01-04,-0.9999862709513083,0.9503224812520255
2000-01-05,-0.9999862709513083,0.9503224812520255
2000-01-06,-0.9999862709513083,0.9503224812520255
2000-01-07,-0.9999862709513083,0.9503224812520255
2000-01-10,-0.9999862709513083,0.9503224812520255
2000-01-11,-0.9999862709513083,0.9503224812520255
2000-01-12,-0.9999862709513083,0.9503224812520255
2000-01-13,-0.9999862709513083,0.9503224812520255
2000-01-14,-0.9999862709513083,0.9503224812520255
2000-01-17,-0.9999862709513083,0.9503224812520255
2000-01-18,-0.9999862709513083,0.9503224812520255
2000-01-19,-0.9999862709513083,0.9503224812520255
2000-01-20,-0.9999862709513083,0.9503224812520255
2000-01-21,-0.9999862709513083,0.9503224812520255
2000-01-24,-0.9999862709513083,0.9503224812520255
2000-01-25,-0.9999862709513083,0.9503224812520255
2000-01-26,-0.9999862709513083,0.9503224812520255
2000-01-27,-0.9999862709513083,0.9503224812520255
2000-01-28,-0.9999862709513083,0.9503224812520255
2000-01-31,-0.9841711006713287,1.0707289861045355
2000-02-01,-0.9999858261527279,0.9602476534598938
2000-02-02,-0.999985826179337,0.9602476534598938
2000-02-03,-0.999985826179337,0.9602476534598938
2000-02-04,-0.999985826179337,0.9602476534598938
2000-02-07,-0.999985826179337,0.9602476534598938
2000-02-08,-0.999985826179337,0.9602476534598938
2000-02-09,-0.999985826179337,0.9602476534598938
2000-02-10,-0.999985826179337,0.9602476534598938
2000-02-11,-0.999985826179337,0.9602476534598938
2000-02-14,-0.999985826179337,0.9602476534598938
2000-02-15,-0.999985826179337,0.9602476534598938
2000-02-16,-0.999985826179337,0.9602476534598938
2000-02-17,-0.999985826179337,0.9602476534598938
2000-02-18,-0.999985826179337,0.9602476534598938
2000-02-21,-0.999985826179337,0.9602476534598938
2000-02-22,-0.999985826179337,0.9602476534598938
2000-02-23,-0.999985826179337,0.9602476534598938
2000-02-24,-0.999985826179337,0.9602476534598938
2000-02-25,-0.999985826179337,0.9602476534598938
2000-02-28,-0.999985826179337,0.9602476534598938
2000-02-29,-1.0025047983988447,2.292966353471091
2000-03-01,-0.9999858973205672,0.9926708548695192
2000-03-02,-0.9999858973164449,0.992670854869519
2000-03-03,-0.9999858973164449,0.992670854869519
2000-03-06,-0.9999858973164449,0.992670854869519
2000-03-07,-0.9999858973164449,0.992670854869519
2000-03-08,-0.9999858973164449,0.992670854869519
2000-03-09,-0.9999858973164449,0.992670854869519
2000-03-10,-0.9999858973164449,0.992670854869519
2000-03-13,-0.9999858973164449,0.992670854869519
2000-03-14,-0.9999858973164449,0.992670854869519
2000-03-15,-0.9999858973164449,0.992670854869519
2000-03-16,-0.9999858973164449,0.992670854869519
2000-03-17,-0.9999858973164449,0.992670854869519
2000-03-20,-0.9999858973164449,0.992670854869519
2000-03-21,-0.9999858973164449,0.992670854869519
2000-03-22,-0.9999858973164449,0.992670854869519
2000-03-23,-0.9999858973164449,0.992670854869519
2000-03-24,-0.9999858973164449,0.992670854869519
2000-03-27,-0.9999858973164449,0.992670854869519
2000-03-28,-0.9999858973164449,0.992670854869519
2000-03-29,-0.9999858973164449,0.992670854869519
2000-03-30,-0.9999858973164449,0.992670854869519
2000-03-31,-1.027080745173346,1.5207084932969261
2000-04-03,-0.9999866315959569,0.9968572065232688
2000-04-04,-0.999986631553194,0.9968572065232687
2000-04-05,-0.999986631553194,0.9968572065232687
2000-04-06,-0.999986631553194,0.9968572065232687
2000-04-07,-0.999986631553194,0.9968572065232687
2000-04-10,-0.999986631553194,0.9968572065232687
2000-04-11,-0.999986631553194,0.9968572065232687
2000-04-12,-0.999986631553194,0.9968572065232687
2000-04-13,-0.999986631553194,0.9968572065232687
2000-04-14,-0.999986631553194,0.9968572065232687
2000-04-17,-0.999986631553194,0.9968572065232687
2000-04-18,-0.999986631553194,0.9968572065232687
2000-04-19,-0.999986631553194,0.9968572065232687
2000-04-20,-0.999986631553194,0.9968572065232687
2000-04-21,-0.999986631553194,0.9968572065232687
2000-04-24,-0.999986631553194,0.9968572065232687
2000-04-25,-0.999986631553194,0.9968572065232687
2000-04-26,-0.999986631553194,0.9968572065232687
2000-04-27,-0.999986631553194,0.9968572065232687
2000-04-28,-0.999986631553194,0.9968572065232687
2000-05-01,-0.9897714960861157,1.37723714290658
2000-05-02,-0.9999863541760727,0.9983497894783584
2000-05-03,-0.9999863541931137,0.9983497894783584
2000-05-04,-0.9999863541931137,0.9983497894783584
2000-05-05,-0.9999863541931137,0.9983497894783584
2000-05-08,-0.9999863541931137,0.9983497894783584
2000-05-09,-0.9999863541931137,0.9983497894783584
2000-05-10,-0.9999863541931137,0.9983497894783584
2000-05-11,-0.9999863541931137,0.9983497894783584
2000-05-12,-0.9999863541931137,0.9983497894783584
2000-05-15,-0.9999863541931137,0.9983497894783584
2000-05-16,-0.9999863541931137,0.9983497894783584
2000-05-17,-0.9999863541931137,0.9983497894783584
2000-05-18,-0.9999863541931137,0.9983497894783584
2000-05-19,-0.9999863541931137,0.9983497894783584
2000-05-22,-0.9999863541931137,0.9983497894783584
2000-05-23,-0.9999863541931137,0.9983497894783584
2000-05-24,-0.9999863541931137,0.9983497894783584
2000-05-25,-0.9999863541931137,0.9983497894783584
2000-05-26,-0.9999863541931137,0.9983497894783584
2000-05-29,-0.9999863541931137,0.9983497894783584
2000-05-30,-0.9999863541931137,0.9983497894783584
2000-05-31,-1.0020904167400564,0.9960196974509075
2000-06-01,-0.9999864114383663,0.998342078643447
2000-06-02,-0.9999864114349208,0.998342078643447
2000-06-05,-0.9999864114349208,0.998342078643447
2000-06-06,-0.9999864114349208,0.998342078643447
2000-06-07,-0.9999864114349208,0.998342078643447
2000-06-08,-0.9999864114349208,0.998342078643447
2000-06-09,-0.9999864114349208,0.998342078643447
2000-06-12,-0.9999864114349208,0.998342078643447
2000-06-13,-0.9999864114349208,0.998342078643447
2000-06-14,-0.9999864114349208,0.998342078643447
2000-06-15,-0.9999864114349208,0.998342078643447
2000-06-16,-0.9999864114349208,0.998342078643447
2000-06-19,-0.9999864114349208,0.998342078643447
2000-06-20,-0.9999864114349208,0.998342078643447
2000-06-21,-0.9999864114349208,0.998342078643447
2000-06-22,-0.9999864114349208,0.998342078643447
2000-06-23,-0.9999864114349208,0.998342078643447
2000-06-26,-0.9999864114349208,0.998342078643447
2000-06-27,-0.9999864114349208,0.998342078643447
2000-06-28,-0.9999864114349208,0.998342078643447
2000-06-29,-0.9999864114349208,0.998342078643447
2000-06-30,-1.0025006696660854,1.5615763508336067
2000-07-03,-0.9999864795116535,0.9993213668784576
2000-07-04,-0.9999864795075389,0.9993213668784574
2000-07-05,-0.9999864795075389,0.9993213668784574
2000-07-06,-0.9999864795075389,0.9993213668784574
2000-07-07,-0.9999864795075389,0.9993213668784574
2000-07-10,-0.9999864795075389,0.9993213668784574
2000-07-11,-0.9999864795075389,0.9993213668784574
2000-07-12,-0.9999864795075389,0.9993213668784574
2000-07-13,-0.9999864795075389,0.9993213668784574
2000-07-14,-0.9999864795075389,0.9993213668784574
2000-07-17,-0.9999864795075389,0.9993213668784574
2000-07-18,-0.9999864795075389,0.9993213668784574
2000-07-19,-0.9999864795075389,0.9993213668784574
2000-07-20,-0.9999864795075389,0.9993213668784574
2000-07-21,-0.9999864795075389,0.9993213668784574
2000-07-24,-0.9999864795075389,0.9993213668784574
2000-07-25,-0.9999864795075389,0.9993213668784574
2000-07-26,-0.9999864795075389,0.9993213668784574
2000-07-27,-0.9999864795075389,0.9993213668784574
2000-07-28,-0.9999864795075389,0.9993213668784574
2000-07-31,-0.9942892381749081,1.0062002037900135
2000-08-01,-0.9999863241144454,0.9993306047603979
2000-08-02,-0.9999863241238849,0.9993306047603979
2000-08-03,-0.9999863241238849,0.9993306047603979
2000-08-04,-0.9999863241238849,0.9993306047603979
2000-08-07,-0.9999863241238849,0.9993306047603979
2000-08-08,-0.9999863241238849,0.9993306047603979
2000-08-09,-0.9999863241238849,0.9993306047603979
2000-08-10,-0.9999863241238849,0.9993306047603979
2000-08-11,-0.9999863241238849,0.9993306047603979
2000-08-14,-0.9999863241238849,0.9993306047603979
2000-08-15,-0.9999863241238849,0.9993306047603979
2000-08-16,-0.9999863241238849,0.9993306047603979
2000-08-17,-0.9999863241238849,0.9993306047603979
2000-08-18,-0.9999863241238849,0.9993306047603979
2000-08-21,-0.9999863241238849,0.9993306047603979
2000-08-22,-0.9999863241238849,0.9993306047603979
2000-08-23,-0.9999863241238849,0.9993306047603979
2000-08-24,-0.9999863241238849,0.9993306047603979
2000-08-25,-0.9999863241238849,0.9993306047603979
2000-08-28,-0.9999863241238849,0.9993306047603979
2000-08-29,-0.9999863241238849,0.9993306047603979
2000-08-30,-0.9999863241238849,0.9993306047603979
2000-08-31,-1.0034658497100308,0.9962710951396616
2000-09-01,-0.9999864188050582,0.999326491233209
2000-09-04,-0.9999864187993721,0.999326491233209
2000-09-05,-0.9999864187993721,0.999326491233209
2000-09-06,-0.9999864187993721,0.999326491233209
2000-09-07,-0.9999864187993721,0.999326491233209
2000-09-08,-0.9999864187993721,0.999326491233209
2000-09-11,-0.9999864187993721,0.999326491233209
2000-09-12,-0.9999864187993721,0.999326491233209
2000-09-13,-0.9999864187993721,0.999326491233209
2000-09-14,-0.9999864187993721,0.999326491233209
2000-09-15,-0.9999864187993721,0.999326491233209
2000-09-18,-0.9999864187993721,0.999326491233209
2000-09-19,-0.9999864187993721,0.999326491233209
2000-09-20,-0.9999864187993721,0.999326491233209
2000-09-21,-0.9999864187993721,0.999326491233209
2000-09-22,-0.9999864187993721,0.999326491233209
2000-09-25,-0.9999864187993721,0.999326491233209
2000-09-26,-0.9999864187993721,0.999326491233209
2000-09-27,-0.9999864187993721,0.999326491233209
2000-09-28,-0.9999864187993721,0.999326491233209
2000-09-29,-0.9999864187993721,0.999326491233209
2000-10-02,-0.988930400644447,1.1862816743263505
2000-10-03,-0.9999861134221139,0.9995219098454676
2000-10-04,-0.9999861134405813,0.9995219098454676
2000-10-05,-0.9999861134405813,0.9995219098454676
2000-10-06,-0.9999861134405813,0.9995219098454676
2000-10-09,-0.9999861134405813,0.9995219098454676
2000-10-10,-0.9999861134405813,0.9995219098454676
2000-10-11,-0.9999861134405813,0.9995219098454676
2000-10-12,-0.9999861134405813,0.9995219098454676
2000-10-13,-0.9999861134405813,0.9995219098454676
2000-10-16,-0.9999861134405813,0.9995219098454676
2000-10-17,-0.9999861134405813,0.9995219098454676
2000-10-18,-0.9999861134405813,0.9995219098454676
2000-10-19,-0.9999861134405813,0.9995219098454676
2000-10-20,-0.9999861134405813,0.9995219098454676
2000-10-23,-0.9999861134405813,0.9995219098454676
2000-10-24,-0.9999861134405813,0.9995219098454676
2000-10-25,-0.9999861134405813,0.9995219098454676
2000-10-26,-0.9999861134405813,0.9995219098454676
2000-10-27,-0.9999861134405813,0.9995219098454676
2000-10-30,-0.9999861134405813,0.9995219098454676
2000-10-31,-1.0060931244721791,1.1408316377334595
2000-11-01,-0.9999862815179691,0.9996329512946296
2000-11-02,-0.9999862815080283,0.9996329512946294
2000-11-03,-0.9999862815080283,0.9996329512946294
2000-11-06,-0.9999862815080283,0.9996329512946294
2000-11-07,-0.9999862815080283,0.9996329512946294
2000-11-08,-0.9999862815080283,0.9996329512946294
2000-11-09,-0.9999862815080283,0.9996329512946294
2000-11-10,-0.9999862815080283,0.9996329512946294
2000-11-13,-0.9999862815080283,0.9996329512946294
2000-11-14,-0.9999862815080283,0.9996329512946294
2000-11-15,-0.9999862815080283,0.9996329512946294
2000-11-16,-0.9999862815080283,0.9996329512946294
2000-11-17,-0.9999862815080283,0.9996329512946294
2000-11-20,-0.9999862815080283,0.9996329512946294
2000-11-21,-0.9999862815080283,0.9996329512946294
2000-11-22,-0.9999862815080283,0.9996329512946294
2000-11-23,-0.9999862815080283,0.9996329512946294
2000-11-24,-0.9999862815080283,0.9996329512946294
2000-11-27,-0.9999862815080283,0.9996329512946294
2000-11-28,-0.9999862815080283,0.9996329512946294
2000-11-29,-0.9999862815080283,0.9996329512946294
2000-11-30,-0.9966161683399365,1.000976416507608
2000-12-01,-0.9999861885683785,0.9996339353651527
2000-12-04,-0.9999861885739427,0.9996339353651527
2000-12-05,-0.9999861885739427,0.9996339353651527
2000-12-06,-0.9999861885739427,0.9996339353651527
2000-12-07,-0.9999861885739427,0.9996339353651527
2000-12-08,-0.9999861885739427,0.9996339353651527
2000-12-11,-0.9999861885739427,0.9996339353651527
2000-12-12,-0.9999861885739427,0.9996339353651527
2000-12-13,-0.9999861885739427,0.9996339353651527
2000-12-14,-0.9999861885739427,0.9996339353651527
2000-12-15,-0.9999861885739427,0.9996339353651527
2000-12-18,-0.9999861885739427,0.9996339353651527
2000-12-19,-0.9999861885739427,0.9996339353651527
2000-12-20,-0.9999861885739427,0.9996339353651527
2000-12-21,-0.9999861885739427,0.9996339353651527
2000-12-22,-0.9999861885739427,0.9996339353651527
2000-12-25,-0.9999861885739427,0.9996339353651527
2000-12-26,-0.9999861885739427,0.9996339353651527
2000-12-27,-0.9999861885739427,0.9996339353651527
2000-12-28,-0.9999861885739427,0.9996339353651527
2000-12-29,-0.9999861885739427,0.9996339353651527
2001-01-01,-0.9727599494639194,1.0123639533480047
2001-01-02,-0.9999854046033395,0.9996430787798631
2001-01-03,-0.999985404649959,0.9996430787798631
2001-01-04,-0.999985404649959,0.9996430787798631
2001-01-05,-0.999985404649959,0.9996430787798631
2001-01-08,-0.999985404649959,0.9996430787798631
2001-01-09,-0.999985404649959,0.9996430787798631
2001-01-10,-0.999985404649959,0.9996430787798631
2001-01-11,-0.999985404649959,0.9996430787798631
2001-01-12,-0.999985404649959,0.9996430787798631
2001-01-15,-0.999985404649959,0.9996430787798631
2001-01-16,-0.999985404649959,0.9996430787798631
2001-01-17,-0.999985404649959,0.9996430787798631
2001-01-18,-0.999985404649959,0.9996430787798631
2001-01-19,-0.999985404649959,0.9996430787798631
2001-01-22,-0.999985404649959,0.9996430787798631
2001-01-23,-0.999985404649959,0.9996430787798631
2001-01-24,-0.999985404649959,0.9996430787798631
2001-01-25,-0.999985404649959,0.9996430787798631
2001-01-26,-0.999985404649959,0.9996430787798631
2001-01-29,-0.999985404649959,0.9996430787798631
2001-01-30,-0.999985404649959,0.9996430787798631
2001-01-31,-0.9763767805224393,1.0067892312120683
2001-02-01,-0.9999846902706124,0.9996481249602901
2001-02-02,-0.9999846903108122,0.9996481249602901
2001-02-05,-0.9999846903108122,0.9996481249602901
2001-02-06,-0.9999846903108122,0.9996481249602901
2001-02-07,-0.9999846903108122,0.9996481249602901
2001-02-08,-0.9999846903108122,0.9996481249602901
2001-02-09,-0.9999846903108122,0.9996481249602901
2001-02-12,-0.9999846903108122,0.9996481249602901
2001-02-13,-0.9999846903108122,0.9996481249602901
2001-02-14,-0.9999846903108122,0.9996481249602901
2001-02-15,-0.9999846903108122,0.9996481249602901
2001-02-16,-0.9999846903108122,0.9996481249602901
2001-02-19,-0.9999846903108122,0.9996481249602901
