date,USA_external_fx_f1__USA_external_fx_f2
1999-11-02,0.9098911655002884
1999-11-03,0.9098102669509032
1999-11-04,0.9097631431037528
1999-11-05,0.9097347843897926
1999-11-08,0.9097172169236377
1999-11-09,0.9097060686409686
1999-11-10,0.9096988578535302
1999-11-11,0.9096941260185016
1999-11-12,0.9096909877966733
1999-11-15,0.9096888905719829
1999-11-16,0.9096874814726301
1999-11-17,0.9096865311563124
1999-11-18,0.9096858885823546
1999-11-19,0.9096854533162894
1999-11-22,0.9096851581143961
1999-11-23,0.9096849577374557
1999-11-24,0.9096848216478316
1999-11-25,0.9096847291840101
1999-11-26,0.909684666344302
1999-11-29,0.9096846236298219
1999-11-30,0.9096845945916283
1999-12-01,0.9049182962528403
1999-12-02,0.9063557796005703
1999-12-03,0.9073816306765577
1999-12-06,0.9080995121521592
1999-12-07,0.9085964603121138
1999-12-08,0.9089382700907019
1999-12-09,0.9091724428214268
1999-12-10,0.909332469089214
1999-12-13,0.9094416464958374
1999-12-14,0.9095160517502564
1999-12-15,0.9095667229201482
1999-12-16,0.9096012141001003
1999-12-17,0.909624684127506
1999-12-20,0.9096406511337796
1999-12-21,0.9096515121045328
1999-12-22,0.9096588991350749
1999-12-23,0.9096639230393501
1999-12-24,0.9096673396271722
1999-12-27,0.9096696630597747
1999-12-28,0.909671243063937
1999-12-29,0.9096723174986604
1999-12-30,0.9096730481287009
1999-12-31,0.9096735449635841
2000-01-03,0.9090667860189685
2000-01-04,0.9091711249219111
2000-01-05,0.9092900286985459
2000-01-06,0.9093933001857085
2000-01-07,0.9094739701462141
2000-01-10,0.9095336814306746
2000-01-11,0.909576538635314
2000-01-12,0.9096067261868636
2000-01-13,0.9096277375945927
2000-01-14,0.9096422493519831
2000-01-17,0.9096522210034762
2000-01-18,0.9096590496804335
2000-01-19,0.909663715360856
2000-01-20,0.9096668982808093
2000-01-21,0.9096690674092002
2000-01-24,0.9096705446091966
2000-01-25,0.9096715501187354
2000-01-26,0.9096722343336101
2000-01-27,0.9096726998161128
2000-01-28,0.9096730164441369
2000-01-31,0.9096732317973044
2000-02-01,0.880574643491899
2000-02-02,0.88869490490867
2000-02-03,0.8948841888139912
2000-02-04,0.8993757284709877
2000-02-07,0.9025539156055099
2000-02-08,0.9047704770416848
2000-02-09,0.9063027958135768
2000-02-10,0.9073561925492475
2000-02-11,0.9080777322943764
2000-02-14,0.9085707820054862
2000-02-15,0.90890716189005
2000-02-16,0.9091364100792156
2000-02-17,0.9092925340793947
2000-02-18,0.9093988069793555
2000-02-21,0.9094711226817348
2000-02-22,0.9095203205039891
2000-02-23,0.9095537857061701
2000-02-24,0.9095765469721927
2000-02-25,0.9095920269048747
2000-02-28,0.9096025543048601
2000-02-29,0.9096097134172567
2000-03-01,0.8635396155729774
2000-03-02,0.877692770179665
2000-03-03,0.8876300635418903
2000-03-06,0.8944994521892021
2000-03-07,0.8992141439855376
2000-03-08,0.9024379889494285
2000-03-09,0.9046378113763528
2000-03-10,0.906137016838221
2000-03-13,0.9071579565936081
2000-03-14,0.9078528621120827
2000-03-15,0.9083257004191493
2000-03-16,0.9086473685466302
2000-03-17,0.9088661661014064
2000-03-20,0.9090149774467633
2000-03-21,0.9091161824796625
2000-03-22,0.9091850080143121
2000-03-23,0.9092318121788118
2000-03-24,0.909263640290417
2000-03-27,0.909285283988165
2000-03-28,0.9093000019651366
2000-03-29,0.9093100103064639
2000-03-30,0.9093168160296905
2000-03-31,0.90932144394311
2000-04-03,0.8522566597725122
2000-04-04,0.8557563885371411
2000-04-05,0.8637623591073893
2000-04-06,0.8730677744982044
2000-04-07,0.8818130265157614
2000-04-10,0.8891618079566215
2000-04-11,0.8949238548881829
2000-04-12,0.8992402249562087
2000-04-13,0.9023755460153731
2000-04-14,0.90460570367385
2000-04-17,0.9061694656624761
2000-04-18,0.9072552922570724
2000-04-19,0.9080042442477284
2000-04-20,0.908518492713608
2000-04-21,0.9088704961456354
2000-04-24,0.9091109351352795
2000-04-25,0.9092749334953418
2000-04-26,0.9093866841155573
2000-04-27,0.9094627818650788
2000-04-28,0.9095145780056076
2000-05-01,0.9095498223541046
2000-05-02,0.7312664777028252
2000-05-03,0.7157188224007471
2000-05-04,0.711483503322611
2000-05-05,0.7150603076164891
2000-05-08,0.723046683184041
2000-05-09,0.7326609999652061
2000-05-10,0.7420194827968348
2000-05-11,0.7501177458949194
2000-05-12,0.756614593220917
2000-05-15,0.7615656409732084
2000-05-16,0.7652071771823641
2000-05-17,0.767820578281092
2000-05-18,0.7696645723696721
2000-05-19,0.7709505707278761
2000-05-22,0.7718402636386749
2000-05-23,0.772452412370506
2000-05-24,0.7728720223815652
2000-05-25,0.773158918141598
2000-05-26,0.7733547329425658
2000-05-29,0.7734882237661215
2000-05-30,0.7735791536018526
2000-05-31,0.7736410581580726
2000-06-01,-0.3767071344692135
2000-06-02,-0.43774623830404386
2000-06-05,-0.5017721661660361
2000-06-06,-0.5658479360037822
2000-06-07,-0.6266892191836844
2000-06-08,-0.681351255147033
2000-06-09,-0.7278645650619215
2000-06-12,-0.7655196302856407
2000-06-13,-0.7947238120500142
2000-06-14,-0.8165971102809237
2000-06-15,-0.8325417238117643
2000-06-16,-0.8439310978863852
2000-06-19,-0.8519472462065262
2000-06-20,-0.8575300174645192
2000-06-21,-0.8613893452380166
2000-06-22,-0.8640435277947522
2000-06-23,-0.8658623920247058
2000-06-26,-0.867105773536461
2000-06-27,-0.8679543258621596
2000-06-28,-0.8685327600760635
2000-06-29,-0.8689267534306873
2000-06-30,-0.869194973816819
2000-07-03,-0.5330829268101211
2000-07-04,-0.053270139225989846
2000-07-05,0.26186508435350403
2000-07-06,0.47127567009828614
2000-07-07,0.6114965872428029
2000-07-10,0.7058632496167784
2000-07-11,0.7695849881681385
2000-07-12,0.8127110140766628
2000-07-13,0.8419427110006141
2000-07-14,0.8617770057708878
2000-07-17,0.8752443846632573
2000-07-18,0.8843929984521893
2000-07-19,0.8906098038817911
2000-07-20,0.8948352657176066
2000-07-21,0.8977076701606107
2000-07-24,0.8996604839383403
2000-07-25,0.9009882020126562
2000-07-26,0.9018909596275543
2000-07-27,0.9025047926172597
2000-07-28,0.9029221793631803
2000-07-31,0.9032059931245379
2000-08-01,-0.24140856126922566
2000-08-02,-0.33956551784036865
2000-08-03,-0.43362928701499937
2000-08-04,-0.5208955665972721
2000-08-07,-0.5986326260115724
2000-08-08,-0.6648371445012394
2000-08-09,-0.7187453093711751
2000-08-10,-0.7608733637702861
2000-08-11,-0.7926624878475222
2000-08-14,-0.8159842105547708
2000-08-15,-0.8327280830012384
2000-08-16,-0.8445582170001108
2000-08-17,-0.8528203306331797
2000-08-18,-0.8585433032965741
2000-08-21,-0.8624847092485438
2000-08-22,-0.8651883256150269
2000-08-23,-0.8670377739215854
2000-08-24,-0.8683005249489827
2000-08-25,-0.8691615800244585
2000-08-28,-0.8697482043186727
2000-08-29,-0.8701476219104427
2000-08-30,-0.8704194634535363
2000-08-31,-0.8706044256229156
2000-09-01,-0.8355884497953069
2000-09-04,-0.8367771344922371
2000-09-05,-0.8416063587109258
2000-09-06,-0.8475753414725183
2000-09-07,-0.8532708993809046
2000-09-08,-0.8580711387622751
2000-09-11,-0.8618317354258986
2000-09-12,-0.8646436641549251
2000-09-13,-0.8666824771790779
2000-09-14,-0.868130505122585
2000-09-15,-0.869144679797715
2000-09-18,-0.869848298865302
2000-09-19,-0.8703333315856062
2000-09-20,-0.8706662269058993
2000-09-21,-0.8708940275792927
2000-09-22,-0.871049597537688
2000-09-25,-0.8711556938905768
2000-09-26,-0.8712279825066409
2000-09-27,-0.8712772050211863
2000-09-28,-0.8713107069875454
2000-09-29,-0.8713335025011418
2000-10-02,-0.8713490100022525
2000-10-03,-0.8703317176601563
2000-10-04,-0.8706141586493649
2000-10-05,-0.8708329454925811
2000-10-06,-0.8709939926473337
2000-10-09,-0.8711091531190956
2000-10-10,-0.8711900660096742
2000-10-11,-0.8712462882561052
2000-10-12,-0.8712850741612919
2000-10-13,-0.8713117048539439
2000-10-16,-0.8713299321442546
2000-10-17,-0.8713423814296928
2000-10-18,-0.871350872238896
2000-10-19,-0.8713566576807479
2000-10-20,-0.8713605971849451
2000-10-23,-0.8713632785450864
2000-10-24,-0.8713651030238602
2000-10-25,-0.8713663442024161
2000-10-26,-0.8713671884499142
2000-10-27,-0.8713677626517481
2000-10-30,-0.8713681531613237
2000-10-31,-0.8713684187319161
2000-11-01,-0.8582982426000217
2000-11-02,-0.8580969288305478
2000-11-03,-0.8598456978570033
2000-11-06,-0.8621948864874033
2000-11-07,-0.864451974565972
2000-11-08,-0.86634035513125
2000-11-09,-0.8678058838986056
2000-11-10,-0.868892662588795
2000-11-13,-0.8696755440693459
2000-11-14,-0.8702289059048331
2000-11-15,-0.8706151373059933
2000-11-16,-0.8708824488046935
2000-11-17,-0.871066406046932
2000-11-20,-0.8711925151516874
2000-11-21,-0.8712787425513427
2000-11-22,-0.8713375967402969
2000-11-23,-0.8713777193379156
2000-11-24,-0.8714050498178788
2000-11-27,-0.8714236563456157
2000-11-28,-0.8714363188675099
2000-11-29,-0.871444934043433
2000-11-30,-0.871450794516525
2000-12-01,-0.8715989784831276
2000-12-04,-0.871425335825757
2000-12-05,-0.8713771300302511
2000-12-06,-0.8713776824666695
2000-12-07,-0.8713938077422603
2000-12-08,-0.8714121647327294
2000-12-11,-0.8714281005092037
2000-12-12,-0.8714405446918078
2000-12-13,-0.8714497537538479
2000-12-14,-0.8714563624575287
2000-12-15,-0.8714610169694263
2000-12-18,-0.8714642564062629
2000-12-19,-0.8714664936456258
2000-12-20,-0.871468030895661
2000-12-21,-0.8714690835934694
2000-12-22,-0.8714698028356183
2000-12-25,-0.8714702934960993
2000-12-26,-0.8714706278738469
2000-12-27,-0.8714708555875633
2000-12-28,-0.8714710105885921
2000-12-29,-0.8714711160612454
2001-01-01,-0.871471187815891
2001-01-02,-0.8347461524191675
2001-01-03,-0.8462305951743528
2001-01-04,-0.8541985079550005
2001-01-05,-0.8596649500046637
2001-01-08,-0.8633981210891496
2001-01-09,-0.8659423488660122
2001-01-10,-0.8676745538841598
2001-01-11,-0.868853292875102
2001-01-12,-0.8696551796546873
2001-01-15,-0.8702006083045655
2001-01-16,-0.8705715628666163
2001-01-17,-0.8708238397549467
2001-01-18,-0.8709954004163604
2001-01-19,-0.8711120672148657
2001-01-22,-0.8711914031303515
2001-01-23,-0.8712453526698286
2001-01-24,-0.8712820388534037
2001-01-25,-0.8713069856758927
2001-01-26,-0.8713239496080887
2001-01-29,-0.8713354851198136
2001-01-30,-0.8713433292818368
2001-01-31,-0.8713486633161819
2001-02-01,-0.8669182469671972
2001-02-02,-0.866549162006633
2001-02-05,-0.8671443190940419
2001-02-06,-0.8680217700254305
2001-02-07,-0.8688684030720925
2001-02-08,-0.8695710934564316
2001-02-09,-0.8701116047495316
2001-02-12,-0.8705094750943427
2001-02-13,-0.8707944900886198
2001-02-14,-0.8709951317297274
2001-02-15,-0.8711347731043488
2001-02-16,-0.8712312259918796
2001-02-19,-0.8712975107206414
2001-02-20,-0.8713429079876948
2001-02-21,-0.8713739282419968
2001-02-22,-0.8713950915659688
2001-02-23,-0.8714095148270562
2001-02-26,-0.8714193375446466
2001-02-27,-0.8714260238840994
2001-02-28,-0.8714305737810242
2001-03-01,-0.8725589664517741
2001-03-02,-0.8718669001033768
2001-03-05,-0.8715681433931654
2001-03-06,-0.8714521925577144
2001-03-07,-0.8714163476951935
2001-03-08,-0.8714127574331898
2001-03-09,-0.8714202230700011
2001-03-12,-0.8714299768834561
2001-03-13,-0.8714388031030629
2001-03-14,-0.8714458291225442
2001-03-15,-0.8714510835303594
2001-03-16,-0.8714548779499751
2001-03-19,-0.8714575608528103
2001-03-20,-0.8714594328119205
2001-03-21,-0.8714607277780091
2001-03-22,-0.8714616185528065
2001-03-23,-0.8714622289979627
2001-03-26,-0.87146264628319
2001-03-27,-0.8714629310465212
2001-03-28,-0.8714631251523318
2001-03-29,-0.8714632573600781
2001-03-30,-0.8714633473610996
2001-04-02,-0.8714634086078965
2001-04-03,-0.866734326594042
2001-04-04,-0.8649672315092666
2001-04-05,-0.8651203033371316
2001-04-06,-0.86609375553696
2001-04-09,-0.8672634003158882
2001-04-10,-0.868335631435822
2001-04-11,-0.8692084634481568
2001-04-12,-0.8698740037380502
2001-04-13,-0.8703617716838282
2001-04-16,-0.8707103639877425
2001-04-17,-0.8709554331977603
2001-04-18,-0.8711258586119213
2001-04-19,-0.8712435164159212
2001-04-20,-0.8713243482873925
2001-04-23,-0.8713796973823216
2001-04-24,-0.8714175127303772
2001-04-25,-0.8714433096624831
2001-04-26,-0.871460889782725
2001-04-27,-0.8714728619473854
2001-04-30,-0.8714810111991315
2001-05-01,-0.8681719184511127
2001-05-02,-0.8692053383839254
2001-05-03,-0.8699246615666176
2001-05-04,-0.870420980590265
2001-05-07,-0.87076164908067
2001-05-08,-0.870994725119754
2001-05-09,-0.8711538602305002
2001-05-10,-0.8712623652933096
2001-05-11,-0.8713362829436274
2001-05-14,-0.8713866085662886
2001-05-15,-0.8714208583381466
2001-05-16,-0.8714441612404691
2001-05-17,-0.8714600132321448
2001-05-18,-0.8714707953605528
2001-05-21,-0.8714781284861515
2001-05-22,-0.8714831156000733
2001-05-23,-0.8714865071080712
2001-05-24,-0.8714888134575625
2001-05-25,-0.8714903818318852
2001-05-28,-0.8714914483521611
2001-05-29,-0.8714921735975332
2001-05-30,-0.8714926667695285
2001-05-31,-0.871493002128717
2001-06-01,-0.8723422163250445
2001-06-04,-0.8720611838730642
2001-06-05,-0.8718754311647521
2001-06-06,-0.8717516459528145
2001-06-07,-0.8716686573684261
2001-06-08,-0.8716127786869727
2001-06-11,-0.8715750388845002
2001-06-12,-0.8715494955350185
2001-06-13,-0.8715321815934498
2001-06-14,-0.8715204338523113
2001-06-15,-0.8715124573106188
2001-06-18,-0.8715070387828437
2001-06-19,-0.8715033567399535
2001-06-20,-0.8715008541342965
2001-06-21,-0.8714991529106078
2001-06-22,-0.8714979963325217
2001-06-25,-0.8714972099772409
2001-06-26,-0.8714966753103657
2001-06-27,-0.8714963117623509
2001-06-28,-0.8714960645615812
2001-06-29,-0.8714958964706246
2001-07-02,-0.8714957821713976
2001-07-03,-0.8742984422059074
2001-07-04,-0.8732471414934695
2001-07-05,-0.872610325258159
2001-07-06,-0.872217376649608
2001-07-09,-0.8719700830988526
2001-07-10,-0.8718115917138246
2001-07-11,-0.8717084397152937
2001-07-12,-0.871640482764084
2001-07-13,-0.8715952988115975
2001-07-16,-0.871565053542757
2001-07-17,-0.871544710232141
2001-07-18,-0.8715309806251629
2001-07-19,-0.8715216926733867
2001-07-20,-0.8715153991980256
2001-07-23,-0.8715111299786953
2001-07-24,-0.8715082316988099
2001-07-25,-0.8715062630854586
2001-07-26,-0.8715049254545786
2001-07-27,-0.871504016340643
2001-07-30,-0.8715033983631523
2001-07-31,-0.8715029782403774
2001-08-01,-0.8681438663073913
2001-08-02,-0.8691904725577535
2001-08-03,-0.8699172505705665
2001-08-06,-0.8704179507257774
2001-08-07,-0.8707612836880786
2001-08-08,-0.8709960271653601
2001-08-09,-0.8711562297144158
2001-08-10,-0.8712654300338488
2001-08-13,-0.8713398063434772
2001-08-14,-0.8713904373385346
2001-08-15,-0.871424891754051
2001-08-16,-0.8714483324234733
2001-08-17,-0.8714642774540753
2001-08-20,-0.8714751225518498
2001-08-21,-0.871482498359253
2001-08-22,-0.8714875144332828
2001-08-23,-0.8714909256047778
2001-08-24,-0.8714932453118592
2001-08-27,-0.8714948227630562
2001-08-28,-0.8714958954526971
2001-08-29,-0.8714966248918901
2001-08-30,-0.8714971209150593
2001-08-31,-0.8714974582127569
2001-09-03,-0.8551331497001096
2001-09-04,-0.8603269624312868
2001-09-05,-0.8638889823475923
2001-09-06,-0.8663169918697939
2001-09-07,-0.8679686075183026
2001-09-10,-0.8690913776416833
2001-09-11,-0.8698545381613108
2001-09-12,-0.8703732868890577
2001-09-13,-0.8707259278363362
2001-09-14,-0.8709656688468496
2001-09-17,-0.8711286658554176
2001-09-18,-0.8712394908932157
2001-09-19,-0.8713148457675667
2001-09-20,-0.8713660841715011
2001-09-21,-0.8714009249113979
2001-09-24,-0.8714246159642242
2001-09-25,-0.8714407255710955
2001-09-26,-0.8714516799556816
2001-09-27,-0.8714591288653574
2001-09-28,-0.8714641940884753
2001-10-01,-0.8714676384222897
2001-10-02,-0.8712643773464669
2001-10-03,-0.8713295104850186
2001-10-04,-0.8713748639887212
2001-10-05,-0.8714061941446045
2001-10-08,-0.8714277245712383
2001-10-09,-0.8714424695509984
2001-10-10,-0.8714525443031338
2001-10-11,-0.8714594173867696
2001-10-12,-0.8714641013657481
2001-10-15,-0.8714672912228533
2001-10-16,-0.8714694625212646
2001-10-17,-0.8714709400186127
2001-10-18,-0.8714719451853922
2001-10-19,-0.8714726289151611
2001-10-22,-0.871473093951241
2001-10-23,-0.8714734102218008
2001-10-24,-0.8714736253069697
2001-10-25,-0.8714737715746185
2001-10-26,-0.8714738710410772
2001-10-29,-0.871473938680301
2001-10-30,-0.8714739846758924
2001-10-31,-0.8714740159533066
2001-11-01,-0.8734249646428496
2001-11-02,-0.8724270425281306
2001-11-05,-0.8719349382044539
2001-11-06,-0.871697597794741
2001-11-07,-0.8715851007098383
2001-11-08,-0.8715325438517778
2001-11-09,-0.8715083187136818
2001-11-12,-0.8714973142948034
2001-11-13,-0.8714924067622195
2001-11-14,-0.8714902755080666
2001-11-15,-0.871489388613583
2001-11-16,-0.8714890470705068
2001-11-19,-0.871488936237305
2001-11-20,-0.8714889171642174
2001-11-21,-0.8714889302720968
2001-11-22,-0.871488951258659
2001-11-23,-0.8714889711168593
2001-11-26,-0.8714889872054883
2001-11-27,-0.8714889993415424
2001-11-28,-0.8714890081471316
2001-11-29,-0.8714890143907154
2001-11-30,-0.871489018754639
2001-12-03,-0.8725940496971746
2001-12-04,-0.8721260872201095
2001-12-05,-0.8718681505618753
2001-12-06,-0.8717220117706004
2001-12-07,-0.8716366254823857
2001-12-10,-0.8715851805679029
2001-12-11,-0.8715533063213767
2001-12-12,-0.871533084539991
2001-12-13,-0.8715200103703377
2001-12-14,-0.871511434371821
2001-12-17,-0.8715057485819853
2001-12-18,-0.8715019498605922
2001-12-19,-0.8714993980454407
2001-12-20,-0.8714976773074743
2001-12-21,-0.8714965139140926
2001-12-24,-0.87149572591043
2001-12-25,-0.871495191503861
2001-12-26,-0.8714948287716698
2001-12-27,-0.8714945824210947
2001-12-28,-0.8714944150448926
2001-12-31,-0.8714943012948773
2002-01-01,-0.8760224888618118
2002-01-02,-0.8745727970919803
2002-01-03,-0.8735870606360467
2002-01-04,-0.8729177756281876
2002-01-07,-0.8724634833488036
2002-01-08,-0.8721550646985716
2002-01-09,-0.87194561130239
2002-01-10,-0.8718033215498858
2002-01-11,-0.8717066328415696
2002-01-14,-0.8716409174895173
2002-01-15,-0.8715962467437646
2002-01-16,-0.8715658780426088
2002-01-17,-0.8715452308023096
2002-01-18,-0.8715311923061013
2002-01-21,-0.8715216468895174
2002-01-22,-0.8715151563622168
2002-01-23,-0.8715107429705954
2002-01-24,-0.8715077419429239
2002-01-25,-0.871505701281394
2002-01-28,-0.8715043136494108
2002-01-29,-0.8715033700683332
2002-01-30,-0.8715027284374893
2002-01-31,-0.8715022921306892
2002-02-01,-0.8734366165520763
2002-02-04,-0.8723802549162618
2002-02-05,-0.8718765717612943
2002-02-06,-0.8716472239775348
2002-02-07,-0.8715485517022
2002-02-08,-0.8715096462008405
2002-02-11,-0.8714967956025679
2002-02-12,-0.8714945349133092
2002-02-13,-0.8714960533609549
2002-02-14,-0.8714985182430982
2002-02-15,-0.871500862849202
2002-02-18,-0.8715027682475469
2002-02-19,-0.8715042083744764
2002-02-20,-0.8715052546524142
2002-02-21,-0.8715059971596633
2002-02-22,-0.8715065164358592
2002-02-25,-0.8715068761948923
2002-02-26,-0.8715071239083676
2002-02-27,-0.871507293777018
2002-02-28,-0.871507409946058
2002-03-01,-0.8710662357239013
2002-03-04,-0.8712079057553516
2002-03-05,-0.8713039498565346
2002-03-06,-0.87136912553668
2002-03-07,-0.8714133830380687
2002-03-08,-0.8714434495260952
2002-03-11,-0.8714638815144736
2002-03-12,-0.8714777691510367
2002-03-13,-0.8714872099135617
2002-03-14,-0.871493628321043
2002-03-15,-0.8714979922301704
2002-03-18,-0.871500959406018
2002-03-19,-0.8715029769541719
2002-03-20,-0.8715043488255559
2002-03-21,-0.8715052816693205
2002-03-22,-0.8715059159894989
2002-03-25,-0.8715063473207537
2002-03-26,-0.8715066406228891
2002-03-27,-0.8715068400668129
2002-03-28,-0.8715069756879158
2002-03-29,-0.8715070679098716
2002-04-01,-0.871507130620592
2002-04-02,-0.8698320343669402
2002-04-03,-0.8703567456547167
2002-04-04,-0.8707195540142931
2002-04-05,-0.8709689427932393
2002-04-08,-0.8711397361516086
2002-04-09,-0.8712564254455829
2002-04-10,-0.8713360255155467
2002-04-11,-0.8713902688762655
2002-04-12,-0.8714272073888566
2002-04-15,-0.8714523499994157
2002-04-16,-0.8714694582326349
2002-04-17,-0.8714810970233251
2002-04-18,-0.8714890137956933
2002-04-19,-0.8714943983050282
2002-04-22,-0.8714980602800664
2002-04-23,-0.8715005506571452
2002-04-24,-0.871502244221023
2002-04-25,-0.8715033958936429
2002-04-26,-0.8715041790534244
2002-04-29,-0.8715047116122008
2002-04-30,-0.8715050737566936
2002-05-01,-0.8630603073193459
