date,DEU_real_estate_f1__DEU_real_estate_f2
2005-12-28,0.5700342889827745
2005-12-29,0.5702100121077336
2005-12-30,0.5703717309422973
2006-01-02,0.5705205576304309
2006-01-03,0.5479223525542116
2006-01-04,0.5378638768222254
2006-01-05,0.5314340127942923
2006-01-06,0.5255383182635209
2006-01-09,0.5200618891862729
2006-01-10,0.5149762881823263
2006-01-11,0.5102562907363039
2006-01-12,0.5058780136419474
2006-01-13,0.5018188421677019
2006-01-16,0.4980573944533956
2006-01-17,0.4945734845505267
2006-01-18,0.4913480834515121
2006-01-19,0.4883632783486941
2006-01-20,0.4856022304262318
2006-01-23,0.4830491315143341
2006-01-24,0.48068915994572575
2006-01-25,0.4785084359518811
2006-01-26,0.47649397692402595
2006-01-27,0.4746336528436773
2006-01-30,0.4729161421617377
2006-01-31,0.47133088837585474
2006-02-01,0.2900372551691822
2006-02-02,0.23292978000248493
2006-02-03,0.18091641753126994
2006-02-06,0.1331304657712631
2006-02-07,0.08921568067352294
2006-02-08,0.04885469338331854
2006-02-09,0.011756882911215875
2006-02-10,-0.022344131591354628
2006-02-13,-0.053692589180960766
2006-02-14,-0.08251248915486262
2006-02-15,-0.10900932012205361
2006-02-16,-0.1333716333577879
2006-02-17,-0.1557724756866195
2006-02-20,-0.17637069546375558
2006-02-21,-0.19531213376055861
2006-02-22,-0.2127307115759185
2006-02-23,-0.2287494227658452
2006-02-24,-0.24348124138783933
2006-02-27,-0.257029951276419
2006-02-28,-0.26949090488638094
2006-03-01,-0.28225493191773127
2006-03-02,-0.29282736446040447
2006-03-03,-0.30252714841173023
2006-03-06,-0.3114480244386413
2006-03-07,-0.31965317954873657
2006-03-08,-0.327200196434759
2006-03-09,-0.3341419921512058
2006-03-10,-0.34052720918129203
2006-03-13,-0.3464005639541647
2006-03-14,-0.3518031662837522
2006-03-15,-0.35677281242002623
2006-03-16,-0.36134425395675435
2006-03-17,-0.36554944463578554
2006-03-20,-0.36941776690772543
2006-03-21,-0.37297623994580986
2006-03-22,-0.3762497106620313
2006-03-23,-0.3792610291404993
2006-03-24,-0.3820312097812649
2006-03-27,-0.3845795793371515
2006-03-28,-0.3869239129254308
2006-03-29,-0.3890805590044871
2006-03-30,-0.39106455422204445
2006-03-31,-0.39288972896533286
2006-04-03,-0.30931084280180265
2006-04-04,-0.3157064428776029
2006-04-05,-0.3216889861341511
2006-04-06,-0.3274839458094318
2006-04-07,-0.33308843362585433
2006-04-10,-0.33849558757781056
2006-04-11,-0.3436998500212584
2006-04-12,-0.3486970799475784
2006-04-13,-0.3534845293276882
