date,FRA_macro_f1__FRA_macro_f2
1999-05-04,0.8260989413398898
1999-05-05,0.8262240709924982
1999-05-06,0.8264566460924383
1999-05-07,0.8267258296970426
1999-05-10,0.8269920976534448
1999-05-11,0.8272355079381096
1999-05-12,0.8274478312046558
1999-05-13,0.8276274702824222
1999-05-14,0.8277762989981107
1999-05-17,0.8278977703537522
1999-05-18,0.827995835621292
1999-05-19,0.8280743648912516
1999-05-20,0.8281368674179058
1999-05-21,0.8281863842731636
1999-05-24,0.8282254749542649
1999-05-25,0.8282562511684116
1999-05-26,0.828280430793342
1999-05-27,0.8282993971014488
1999-05-28,0.8283142555421155
1999-05-31,0.8283258845514537
1999-06-01,0.826715590156302
1999-06-02,0.8270753871457187
1999-06-03,0.8273573604118276
1999-06-04,0.8275780955003932
1999-06-07,0.8277507464502559
1999-06-08,0.8278857016037474
1999-06-09,0.8279911399907924
1999-06-10,0.8280734866942038
1999-06-11,0.8281377805138175
1999-06-14,0.8281879680901664
1999-06-15,0.8282271376749982
1999-06-16,0.8282577040674355
1999-06-17,0.8282815544177662
1999-06-18,0.8283001628876825
1999-06-21,0.8283146806474476
1999-06-22,0.8283260064130439
1999-06-23,0.8283348416703489
1999-06-24,0.8283417338742285
1999-06-25,0.8283471102191247
1999-06-28,0.8283513040257827
1999-06-29,0.8283545753506107
1999-06-30,0.8283571270778101
1999-07-01,0.8262148095701528
1999-07-02,0.8266875595315426
1999-07-05,0.8270564018728932
1999-07-06,0.8273441444142272
1999-07-07,0.8275686048952982
1999-07-08,0.8277436940264222
1999-07-09,0.8278802681831644
1999-07-12,0.8279867981633878
1999-07-13,0.8280698925171979
1999-07-14,0.828134706538197
1999-07-15,0.828185261648902
1999-07-16,0.8282246946964043
1999-07-19,0.8282554524854582
1999-07-20,0.828279443553206
1999-07-21,0.8282981565718389
1999-07-22,0.8283127527113437
1999-07-23,0.8283241376865266
1999-07-26,0.8283330179556095
1999-07-27,0.8283399445560239
1999-07-28,0.8283453472967366
1999-07-29,0.828349561428445
1999-07-30,0.8283528484464041
1999-08-02,0.8283554123166614
1999-08-03,0.8262674371536962
1999-08-04,0.8267260170131813
1999-08-05,0.8270846666674503
1999-08-06,0.8273649752017418
1999-08-09,0.8275839480264563
1999-08-10,0.8277549443979799
1999-08-11,0.8278884396306575
1999-08-12,0.8279926367232274
1999-08-13,0.8280739530466252
1999-08-16,0.8281374054518175
1999-08-17,0.8281869138277216
1999-08-18,0.8282255397295125
1999-08-19,0.828255673599757
1999-08-20,0.8282791814476057
1999-08-23,0.828297519643972
1999-08-24,0.828311824692452
1999-08-25,0.8283229833891803
1999-08-26,0.8283316876309494
1999-08-27,0.8283384772158875
1999-08-30,0.8283437732584179
1999-08-31,0.8283479042713449
1999-09-01,0.8261089056403396
1999-09-02,0.8265927899831933
1999-09-03,0.8269747607162795
1999-09-06,0.8272754075869347
1999-09-07,0.8275115360252755
1999-09-08,0.8276966926043935
1999-09-09,0.8278417033300405
1999-09-10,0.827955167220619
1999-09-13,0.8280438841309681
1999-09-14,0.8281132135856816
1999-09-15,0.8281673695287426
1999-09-16,0.8282096590685836
1999-09-17,0.8282426739840129
1999-09-20,0.8282684432701211
1999-09-21,0.8282885540327941
1999-09-22,0.8283042469379213
1999-09-23,0.8283164913577209
1999-09-24,0.8283260444060947
1999-09-27,0.8283334972414315
1999-09-28,0.8283393113375744
1999-09-29,0.8283438468691061
1999-09-30,0.828347384908901
1999-10-01,0.8232103310758843
1999-10-04,0.8243016580247302
1999-10-05,0.8251692262040903
1999-10-06,0.8258555284679756
1999-10-07,0.82639652955662
1999-10-08,0.8268218978892434
1999-10-11,0.8271557129035099
1999-10-12,0.8274173067357594
1999-10-13,0.8276220837237729
1999-10-14,0.827782252764513
1999-10-15,0.8279074524892323
1999-10-18,0.828005270461075
1999-10-19,0.828081666771616
1999-10-20,0.8281413155067414
1999-10-21,0.8281878776935219
1999-10-22,0.8282242181573692
1999-10-25,0.8282525770513005
1999-10-26,0.8282747050840883
1999-10-27,0.828291969865292
1999-10-28,0.8283054393789767
1999-10-29,0.828315947410978
1999-11-01,0.8283241447748358
1999-11-02,0.8252850395153628
1999-11-03,0.8259521522122014
1999-11-04,0.8264752337640703
1999-11-05,0.8268848349763341
1999-11-08,0.8272052655879063
1999-11-09,0.8274557602552569
1999-11-10,0.8276514794465408
1999-11-11,0.8278043401057857
1999-11-12,0.8279236914295635
1999-11-15,0.8280168577659871
1999-11-16,0.8280895711537496
1999-11-17,0.8281463139800521
1999-11-18,0.8281905893504085
1999-11-19,0.8282251338077087
1999-11-22,0.8282520843418006
1999-11-23,0.828273109307546
1999-11-24,0.8282895109311598
1999-11-25,0.8283023054999432
1999-11-26,0.8283122860518751
1999-11-29,0.8283200713590398
1999-11-30,0.8283261441864573
1999-12-01,0.7969269950284293
1999-12-02,0.8037829921242227
1999-12-03,0.8091509943151055
1999-12-06,0.8133472528417217
1999-12-07,0.8166246178079702
1999-12-08,0.8191829956793193
1999-12-09,0.8211795142524103
1999-12-10,0.8227372834858472
1999-12-13,0.8239525865258014
1999-12-14,0.8249006468305994
1999-12-15,0.8256401981092524
1999-12-16,0.8262170819256508
1999-12-17,0.826667069359812
1999-12-20,0.827018069318487
1999-12-21,0.82729185461242
1999-12-22,0.8275054100662812
1999-12-23,0.8276719849290725
1999-12-24,0.8278019142035056
1999-12-27,0.8279032595147634
1999-12-28,0.8279823091097445
1999-12-29,0.828043967921287
1999-12-30,0.828092061853349
1999-12-31,0.828129575142712
2000-01-03,0.7992629661850655
2000-01-04,0.8057092935100301
2000-01-05,0.8106818585810424
2000-01-06,0.8145258841456766
2000-01-07,0.8175029125057052
2000-01-10,0.8198119256337557
2000-01-11,0.821604964955292
2000-01-12,0.82299865810312
2000-01-13,0.8240827647204747
2000-01-14,0.8249265556494233
2000-01-17,0.8255836087246965
2000-01-18,0.8260954379154007
2000-01-19,0.8264942553829211
2000-01-20,0.8268050837991217
2000-01-21,0.827047378226849
2000-01-24,0.827236275484284
2000-01-25,0.8273835590750451
2000-01-26,0.8274984059999211
2000-01-27,0.827587965716884
2000-01-28,0.8276578095664059
2000-01-31,0.8277122800061071
2000-02-01,0.8273180947684236
2000-02-02,0.82744535837197
2000-02-03,0.8275444668220432
2000-02-04,0.8276216759752585
2000-02-07,0.8276818411275414
2000-02-08,0.827728734697448
2000-02-09,0.8277652902463665
2000-02-10,0.8277937905341023
2000-02-11,0.8278160128223778
2000-02-14,0.8278333413755345
2000-02-15,0.8278468547040778
2000-02-16,0.8278573933069492
2000-02-17,0.8278656123236513
2000-02-18,0.8278720224893927
2000-02-21,0.827877022011116
2000-02-22,0.8278809213888552
2000-02-23,0.8278839627508935
2000-02-24,0.8278863349196729
2000-02-25,0.8278881851537658
2000-02-28,0.8278896283008714
2000-02-29,0.8278907539336559
2000-03-01,0.5385739321503314
2000-03-02,0.20949594376970312
2000-03-03,-0.04186685343936755
2000-03-06,-0.23482486482149292
2000-03-07,-0.3835016756988563
2000-03-08,-0.498382613392847
2000-03-09,-0.5873406690193524
2000-03-10,-0.6563387111050631
2000-03-13,-0.7099229955776162
2000-03-14,-0.7515774796232519
2000-03-15,-0.7839826051306803
2000-03-16,-0.8092069271452103
2000-03-17,-0.8288505808265558
2000-03-20,-0.8441536328146725
2000-03-21,-0.8560784798374622
2000-03-22,-0.8653728540500891
2000-03-23,-0.8726182072609242
2000-03-24,-0.8782669929864283
2000-03-27,-0.8826714702349563
2000-03-28,-0.8861060034453755
2000-03-29,-0.8887843553169046
2000-03-30,-0.8908731139226661
2000-03-31,-0.8925021286742167
2000-04-03,-0.8126672359711687
2000-04-04,-0.817209220774312
2000-04-05,-0.824084949394585
2000-04-06,-0.832271678334057
2000-04-07,-0.8409387449643819
2000-04-10,-0.8494645290429614
2000-04-11,-0.8574288766273834
2000-04-12,-0.864586399480488
2000-04-13,-0.8708292540471022
2000-04-14,-0.876147841056728
2000-04-17,-0.8805955183257795
2000-04-18,-0.8842604580396733
2000-04-19,-0.8872453253637186
2000-04-20,-0.889653936255252
2000-04-21,-0.8915833964911624
2000-04-24,-0.8931201505022793
2000-04-25,-0.8943385939728535
2000-04-26,-0.8953012273783476
2000-04-27,-0.8960596375477528
2000-04-28,-0.8966558450942541
2000-05-01,-0.8971237388015563
2000-05-02,-0.8814795272301623
2000-05-03,-0.8832954613785611
2000-05-04,-0.885368267291802
2000-05-05,-0.8874434995826724
2000-05-08,-0.8893741308378863
2000-05-09,-0.8910877158965577
2000-05-10,-0.8925601275718358
2000-05-11,-0.8937961270573554
2000-05-12,-0.8948159364065038
2000-05-15,-0.895646537747873
2000-05-16,-0.8963164081936966
2000-05-17,-0.8968525951307745
2000-05-18,-0.8972792959896928
2000-05-19,-0.8976173501938187
2000-05-22,-0.8978842472685239
2000-05-23,-0.8980943993573245
2000-05-24,-0.8982595258583203
2000-05-25,-0.8983890631506442
2000-05-26,-0.8984905533942651
2000-05-29,-0.8985699911048758
2000-05-30,-0.8986321204150282
2000-05-31,-0.8986806836045023
2000-06-01,-0.8990059847441838
2000-06-02,-0.8988987751548746
2000-06-05,-0.8988435265268321
2000-06-06,-0.898818251211896
2000-06-07,-0.8988096505793848
2000-06-08,-0.8988098373388521
2000-06-09,-0.8988142428305561
2000-06-12,-0.8988203020552576
2000-06-13,-0.8988266390888437
2000-06-14,-0.8988325692222117
2000-06-15,-0.898837798818042
2000-06-16,-0.8988422470795826
2000-06-19,-0.8988459421158019
2000-06-20,-0.898848961746191
2000-06-21,-0.8988514008915979
2000-06-22,-0.8988533545135278
2000-06-23,-0.8988549094606308
2000-06-26,-0.8988561412727064
2000-06-27,-0.8988571136260867
2000-06-28,-0.898857879086688
2000-06-29,-0.8988584804217877
2000-06-30,-0.8988589520653925
2000-07-03,-0.8864663493307321
2000-07-04,-0.8877256906688694
2000-07-05,-0.8891992855258996
2000-07-06,-0.8906869199640197
2000-07-07,-0.8920746147873166
2000-07-10,-0.893306829239293
2000-07-11,-0.8943650951846495
2000-07-12,-0.8952527063695359
2000-07-13,-0.8959844067271182
2000-07-14,-0.8965798493396573
2000-07-17,-0.897059709907872
2000-07-18,-0.897443564435842
2000-07-19,-0.8977488788606096
2000-07-20,-0.8979906617274496
2000-07-21,-0.8981814862800108
2000-07-24,-0.8983316985013154
2000-07-25,-0.8984497017258507
2000-07-26,-0.8985422561496144
2000-07-27,-0.898614761112457
2000-07-28,-0.8986715056170103
2000-07-31,-0.8987158825447574
2000-08-01,-0.8990558528216616
2000-08-02,-0.8989891682758795
2000-08-03,-0.8989475252362679
2000-08-04,-0.8989214507446057
2000-08-07,-0.8989050578525007
2000-08-08,-0.898894694381312
2000-08-09,-0.8988880959283845
2000-08-10,-0.8988838578685754
2000-08-11,-0.8988811075535672
2000-08-14,-0.8988793013881881
2000-08-15,-0.8988780994439044
2000-08-16,-0.8988772880544258
2000-08-17,-0.8988767320350753
2000-08-18,-0.8988763451655302
2000-08-21,-0.8988760719250526
2000-08-22,-0.8988758761615255
2000-08-23,-0.8988757340368381
2000-08-24,-0.8988756296140259
2000-08-25,-0.8988755520804403
2000-08-28,-0.8988754939875778
2000-08-29,-0.8988754501255081
2000-08-30,-0.8988754167956606
2000-08-31,-0.8988753913354146
2000-09-01,-0.8993686129760085
2000-09-04,-0.8992418262053273
2000-09-05,-0.8991500395647162
2000-09-06,-0.8990828392653486
2000-09-07,-0.8990331294273457
2000-09-08,-0.8989960184661121
2000-09-11,-0.8989680912593502
2000-09-12,-0.8989469319179515
2000-09-13,-0.8989308089752656
2000-09-14,-0.8989184659376277
2000-09-15,-0.8989089804441253
2000-09-18,-0.8989016683919239
2000-09-19,-0.8988960177914163
2000-09-20,-0.8988916424913433
2000-09-21,-0.8988882493501401
2000-09-22,-0.8988856146309022
2000-09-25,-0.898883566813949
2000-09-26,-0.8988819739388881
2000-09-27,-0.8988807341882274
2000-09-28,-0.8988797688212634
2000-09-29,-0.8988790168324045
2000-10-02,-0.8988784308881973
2000-10-03,-0.8996575140763104
2000-10-04,-0.8994053339283931
2000-10-05,-0.8992386271450573
2000-10-06,-0.8991276674128457
2000-10-09,-0.8990531308806293
2000-10-10,-0.8990025016577049
2000-10-11,-0.8989676776809786
2000-10-12,-0.8989434019015965
2000-10-13,-0.8989262461958539
2000-10-16,-0.8989139583970385
2000-10-17,-0.8989050445981647
2000-10-18,-0.8988985024188806
2000-10-19,-0.8988936505315755
2000-10-20,-0.8988900193545056
2000-10-23,-0.8988872805771847
2000-10-24,-0.898885201372723
2000-10-25,-0.8988836143602833
2000-10-26,-0.8988823976728277
2000-10-27,-0.8988814615582453
2000-10-30,-0.8988807392451267
2000-10-31,-0.8988801806239856
2000-11-01,-0.8990322727737188
2000-11-02,-0.898911309847903
2000-11-03,-0.8988497977048353
2000-11-06,-0.8988224934871735
2000-11-07,-0.8988141185095753
2000-11-08,-0.8988156160598813
2000-11-09,-0.8988217513422709
2000-11-10,-0.8988295984234773
2000-11-13,-0.8988376008333363
2000-11-14,-0.8988449966668443
2000-11-15,-0.8988514718559621
2000-11-16,-0.8988569543900592
2000-11-17,-0.8988614945225074
2000-11-20,-0.8988651967689668
2000-11-21,-0.8988681826642727
2000-11-22,-0.8988705714796608
2000-11-23,-0.8988724711988646
2000-11-24,-0.898873975175677
2000-11-27,-0.898875161792673
2000-11-28,-0.898876095581668
2000-11-29,-0.8988768289451917
2000-11-30,-0.8988774040167129
2000-12-01,-0.8988184303197355
2000-12-04,-0.8988317995502546
2000-12-05,-0.8988422501976747
2000-12-06,-0.8988504154674193
2000-12-07,-0.8988567927448126
2000-12-08,-0.8988617721074633
2000-12-11,-0.8988656591023363
2000-12-12,-0.8988686928379399
2000-12-13,-0.8988710602942107
2000-12-14,-0.8988729076044627
2000-12-15,-0.8988743489283744
2000-12-18,-0.8988754734173202
2000-12-19,-0.8988763506743265
2000-12-20,-0.898877035029245
2000-12-21,-0.8988775688833689
2000-12-22,-0.8988779853243013
2000-12-25,-0.8988783101692431
2000-12-26,-0.8988785635609989
2000-12-27,-0.8988787612142316
2000-12-28,-0.8988789153883646
2000-12-29,-0.8988790356469545
2001-01-01,-0.8988791294503072
2001-01-02,-0.8974157898464196
2001-01-03,-0.8976808407265245
2001-01-04,-0.8979099133545236
2001-01-05,-0.8981021799047534
2001-01-08,-0.8982604182878542
2001-01-09,-0.8983888775353593
2001-01-10,-0.8984921388984419
2001-01-11,-0.8985745468505696
2001-01-12,-0.8986399594002097
2001-01-15,-0.8986916714382664
2001-01-16,-0.8987324268265122
2001-01-17,-0.8987644715773658
2001-01-18,-0.8987896219653942
2001-01-19,-0.8988093338643502
2001-01-22,-0.8988247666963285
2001-01-23,-0.8988368393168553
2001-01-24,-0.8988462772595877
2001-01-25,-0.8988536518110017
2001-01-26,-0.898859411841862
2001-01-29,-0.8988639094591871
2001-01-30,-0.8988674205157998
2001-01-31,-0.8988701609126213
2001-02-01,-0.8990668515723738
2001-02-02,-0.8990160991436856
2001-02-05,-0.8989802714620827
2001-02-06,-0.898954628978676
2001-02-07,-0.8989360367308509
2001-02-08,-0.898922395621548
2001-02-09,-0.8989122810505397
2001-02-12,-0.8989047122344982
2001-02-13,-0.8988990039803239
2001-02-14,-0.8988946706279196
2001-02-15,-0.898891363156036
2001-02-16,-0.8988888275067414
2001-02-19,-0.8988868765996085
2001-02-20,-0.8988853712677172
2001-02-21,-0.8988842070767499
2001-02-22,-0.8988833050747291
2001-02-23,-0.8988826052055283
2001-02-26,-0.8988820615546549
2001-02-27,-0.898881638874478
2001-02-28,-0.8988813100161452
2001-03-01,-0.8988562543982379
2001-03-02,-0.8988614475276999
2001-03-05,-0.8988655238022228
2001-03-06,-0.8988687188856562
2001-03-07,-0.8988712205320095
2001-03-08,-0.8988731775827701
2001-03-09,-0.8988747075897112
2001-03-12,-0.8988759031283395
2001-03-13,-0.8988768369458845
2001-03-14,-0.8988775661126176
2001-03-15,-0.8988781353425106
2001-03-16,-0.898878579633603
2001-03-19,-0.8988789263580516
2001-03-20,-0.8988791969109569
2001-03-21,-0.89887940800776
2001-03-22,-0.898879572703084
2001-03-23,-0.8988797011896194
2001-03-26,-0.898879801423797
2001-03-27,-0.8988798796153605
2001-03-28,-0.8988799406101786
2001-03-29,-0.8988799881894054
2001-03-30,-0.8988800253031783
2001-04-02,-0.8988800542531146
2001-04-03,-0.8994748480135649
2001-04-04,-0.8993431380426959
2001-04-05,-0.8992407588626181
2001-04-06,-0.89916112228183
2001-04-09,-0.8990991407568502
2001-04-10,-0.8990508781064345
2001-04-11,-0.8990132840862466
2001-04-12,-0.898983991874209
2001-04-13,-0.8989611629771008
2001-04-16,-0.8989433680605102
2001-04-17,-0.8989294951209091
2001-04-18,-0.8989186785575235
2001-04-19,-0.8989102442792626
2001-04-20,-0.8989036671533308
2001-04-23,-0.8988985379779629
2001-04-24,-0.8988945378209204
2001-04-25,-0.8988914180645535
2001-04-26,-0.8988889848782391
2001-04-27,-0.8988870871296537
2001-04-30,-0.8988856069694569
2001-05-01,-0.8987450572472623
2001-05-02,-0.8987745195747481
2001-05-03,-0.8987976197047779
2001-05-04,-0.8988157103573444
2001-05-07,-0.8988298651281217
2001-05-08,-0.8988409326179548
2001-05-09,-0.8988495815266583
2001-05-10,-0.8988563375619939
2001-05-11,-0.8988616132790712
2001-05-14,-0.8988657319914594
2001-05-15,-0.898868946807754
2001-05-16,-0.8988714557142738
2001-05-17,-0.8988734134817524
2001-05-18,-0.8988749410389217
2001-05-21,-0.8988761328363899
2001-05-22,-0.8988770626223596
2001-05-23,-0.898877787967081
2001-05-24,-0.8988783538037106
2001-05-25,-0.898878795197352
2001-05-28,-0.898879139509266
2001-05-29,-0.8988794080876035
2001-05-30,-0.898879617587791
2001-05-31,-0.8988797810034108
2001-06-01,-0.8974524717835954
2001-06-04,-0.8977600271993048
2001-06-05,-0.8980025268342556
2001-06-06,-0.8981932258748155
2001-06-07,-0.8983428967712962
2001-06-08,-0.8984601952882456
2001-06-11,-0.8985520221879495
2001-06-12,-0.8986238486426021
2001-06-13,-0.8986799950133745
2001-06-14,-0.8987238628447234
2001-06-15,-0.8987581243747621
2001-06-18,-0.8987848754205211
2001-06-19,-0.898805757646973
2001-06-20,-0.8988220557431326
2001-06-21,-0.8988347743041333
2001-06-22,-0.8988446984524785
2001-06-25,-0.8988524415168726
2001-06-26,-0.8988584824600703
2001-06-27,-0.898863195216902
2001-06-28,-0.8988668716653853
2001-06-29,-0.8988697395972355
2001-07-02,-0.8988719767670538
2001-07-03,-0.8987633502468653
2001-07-04,-0.8987890062708462
2001-07-05,-0.8988090113565076
2001-07-06,-0.8988246112946233
2001-07-09,-0.8988367767912491
2001-07-10,-0.8988462643817997
2001-07-11,-0.8988536637893326
2001-07-12,-0.8988594347697871
2001-07-13,-0.8988639357939316
2001-07-16,-0.8988674463843884
2001-07-17,-0.8988701845172725
2001-07-18,-0.8988723201825475
2001-07-19,-0.8988739859532342
2001-07-20,-0.8988752852246028
2001-07-23,-0.8988762986378283
2001-07-24,-0.8988770890886661
2001-07-25,-0.8988777056331342
2001-07-26,-0.8988781865332905
2001-07-27,-0.8988785616325342
2001-07-30,-0.8988788542080978
2001-07-31,-0.8988790824158391
2001-08-01,-0.899163785164792
2001-08-02,-0.899092351782827
2001-08-03,-0.8990401383314301
2001-08-06,-0.8990015619802356
2001-08-07,-0.8989727891883931
2001-08-08,-0.8989511516557113
2001-08-09,-0.898934766264727
2001-08-10,-0.8989222858651083
2001-08-13,-0.8989127342486483
2001-08-14,-0.8989053955981625
2001-08-15,-0.8988997394575567
2001-08-16,-0.8988953690927105
2001-08-17,-0.8988919854349284
2001-08-20,-0.8988893615415324
2001-08-21,-0.8988873242553124
2001-08-22,-0.8988857408639356
2001-08-23,-0.8988845092831538
2001-08-24,-0.8988835507588002
2001-08-27,-0.8988828043932122
2001-08-28,-0.8988822230091912
2001-08-29,-0.898881770005104
2001-08-30,-0.898881416951322
2001-08-31,-0.8988811417455492
2001-09-03,-0.8974363705345426
2001-09-04,-0.897741988973201
2001-09-05,-0.8979851324200518
2001-09-06,-0.8981776287951881
2001-09-07,-0.8983294822404103
2001-09-10,-0.8984489546340203
2001-09-11,-0.8985427623912321
2001-09-12,-0.898616306687451
2001-09-13,-0.898673897729038
2001-09-14,-0.8987189559656532
2001-09-17,-0.8987541846021236
2001-09-18,-0.8987817134308808
2001-09-19,-0.8988032165706894
2001-09-20,-0.8988200076357491
2001-09-21,-0.8988331159749035
2001-09-24,-0.8988433473498298
2001-09-25,-0.8988513319966105
2001-09-26,-0.8988575625573078
2001-09-27,-0.8988624239354148
2001-09-28,-0.8988662167461764
2001-10-01,-0.8988691757068135
2001-10-02,-0.8938421896723627
2001-10-03,-0.8948851005163218
2001-10-04,-0.8957251877221104
2001-10-05,-0.8963960124593027
2001-10-08,-0.8969284307291492
2001-10-09,-0.8973491659290918
2001-10-10,-0.8976805929020534
2001-10-11,-0.8979410566728415
2001-10-12,-0.898145391795429
2001-10-15,-0.898305480750476
2001-10-16,-0.8984307776236455
2001-10-17,-0.8985287678464535
2001-10-18,-0.8986053569089006
2001-10-19,-0.8986651913773428
2001-10-22,-0.8987119198985827
2001-10-23,-0.8987484031294083
2001-10-24,-0.8987768812916443
2001-10-25,-0.8987991071590609
2001-10-26,-0.8988164511714593
2001-10-29,-0.8988299842604974
2001-10-30,-0.8988405429604229
2001-10-31,-0.8988487805014418
2001-11-01,-0.8989155595852637
2001-11-02,-0.898907238290261
2001-11-05,-0.898900770718479
2001-11-06,-0.8988957400428709
2001-11-07,-0.8988918246590545
2001-11-08,-0.8988887758610783
2001-11-09,-0.8988864009652676
2001-11-12,-0.8988845504743226
2001-11-13,-0.8988831082650144
2001-11-14,-0.8988819840562954
2001-11-15,-0.8988811076085732
2001-11-16,-0.8988804242443056
2001-11-19,-0.8988798913815651
2001-11-20,-0.8988794758469585
2001-11-21,-0.8988791517898991
2001-11-22,-0.8988788990619407
2001-11-23,-0.8988787019564342
2001-11-26,-0.8988785482277574
2001-11-27,-0.8988784283277143
2001-11-28,-0.8988783348107761
2001-11-29,-0.8988782618706884
2001-11-30,-0.8988782049793393
2001-12-03,-0.8927166509668297
2001-12-04,-0.8940127257793539
2001-12-05,-0.895048190992085
2001-12-06,-0.8958699425161097
2001-12-07,-0.8965191046048665
2001-12-10,-0.8970302660840681
2001-12-11,-0.8974318226326481
2001-12-12,-0.8977467344550097
2001-12-13,-0.8979933814910256
2001-12-14,-0.8981863761886453
2001-12-17,-0.8983372794030874
2001-12-18,-0.898455205612854
2001-12-19,-0.8985473220829382
2001-12-20,-0.8986192540572404
2001-12-21,-0.8986754101522745
2001-12-24,-0.8987192417106639
2001-12-25,-0.8987534484065675
2001-12-26,-0.8987801406011303
2001-12-27,-0.8988009671720009
2001-12-28,-0.8988172159389588
2001-12-31,-0.8988298924299043
2002-01-01,-0.8968549169158746
2002-01-02,-0.8972068853330201
2002-01-03,-0.897517494445094
2002-01-04,-0.8977818350798958
2002-01-07,-0.8980015048685521
2002-01-08,-0.8981810804516167
2002-01-09,-0.8983261728633275
2002-01-10,-0.8984424082109603
2002-01-11,-0.8985349388445305
2002-01-14,-0.8986082502729096
2002-01-15,-0.8986661260293571
2002-01-16,-0.8987116910054472
2002-01-17,-0.8987474885298696
2002-01-18,-0.898775566938466
2002-01-21,-0.8987975632475707
2002-01-22,-0.8988147782718282
2002-01-23,-0.8988282412237674
2002-01-24,-0.8988387637629339
2002-01-25,-0.8988469843849002
2002-01-28,-0.8988534044032953
2002-01-29,-0.8988584168430537
2002-01-30,-0.8988623294807778
2002-01-31,-0.8988653831227822
2002-02-01,-0.8991380390769118
2002-02-04,-0.8990567831114874
2002-02-05,-0.8990025974385569
2002-02-06,-0.898966003747112
2002-02-07,-0.898940948445134
2002-02-08,-0.8989235453051827
2002-02-11,-0.8989112814825487
2002-02-12,-0.8989025172286951
2002-02-13,-0.8988961707398126
2002-02-14,-0.898891519313549
2002-02-15,-0.8988880734627358
2002-02-18,-0.8988854968017506
2002-02-19,-0.8988835547033265
2002-02-20,-0.8988820811022803
2002-02-21,-0.8988809568045799
2002-02-22,-0.8988800951411411
2002-02-25,-0.8988794323507222
2002-02-26,-0.8988789210392255
2002-02-27,-0.8988785256641497
2002-02-28,-0.8988782193699364
2002-03-01,-0.8989061670874926
2002-03-04,-0.8988997704842178
2002-03-05,-0.8988947881083811
2002-03-06,-0.8988909061024423
2002-03-07,-0.8988878807239752
2002-03-08,-0.8988855225035202
2002-03-11,-0.8988836840505066
2002-03-12,-0.8988822506411686
2002-03-13,-0.8988811329376225
2002-03-14,-0.8988802613455998
2002-03-15,-0.8988795816359244
2002-03-18,-0.8988790515429281
2002-03-19,-0.898878638119536
2002-03-20,-0.8988783156792965
2002-03-21,-0.8988780641942486
2002-03-22,-0.8988778680471334
2002-03-25,-0.8988777150592608
2002-03-26,-0.8988775957329438
2002-03-27,-0.8988775026610164
2002-03-28,-0.8988774300665185
2002-03-29,-0.8988773734438055
2002-04-01,-0.8988773292787092
2002-04-02,-0.8989523907477994
2002-04-03,-0.8989311124191784
2002-04-04,-0.8989163485376065
2002-04-05,-0.8989059515094119
2002-04-08,-0.8988985241656592
2002-04-09,-0.8988931467652175
2002-04-10,-0.8988892058216528
2002-04-11,-0.8988862862521674
2002-04-12,-0.8988841029905867
2002-04-15,-0.8988824572788172
2002-04-16,-0.8988812084633911
2002-04-17,-0.8988802555932986
2002-04-18,-0.8988795252608813
2002-04-19,-0.8988789634559905
2002-04-22,-0.8988785300278981
2002-04-23,-0.8988781948625352
2002-04-24,-0.8988779352034137
