date,FRA_public_finance_f1__FRA_public_finance_f2
2000-03-31,-0.7299879166270857
2000-04-03,-0.17432048636753103
2000-04-04,0.17553477330676268
2000-04-05,0.39878216029647146
2000-04-06,0.5410707175174673
2000-04-07,0.6305571680700934
2000-04-10,0.6860863486821087
2000-04-11,0.7201914142170495
2000-04-12,0.7409906133139494
2000-04-13,0.753617003023186
2000-04-14,0.7612598457056883
2000-04-17,0.7658778363984524
2000-04-18,0.7686650816377758
2000-04-19,0.7703462366691363
2000-04-20,0.7713598326620309
2000-04-21,0.7719707970803363
2000-04-24,0.7723390132851006
2000-04-25,0.772560910184033
2000-04-26,0.7726946239949047
2000-04-27,0.7727751965717322
2000-04-28,0.7728237466320558
2000-05-01,0.7728530007624216
2000-05-02,0.3413372272863465
2000-05-03,-0.004145741410763212
2000-05-04,-0.24539589864302747
2000-05-05,-0.4073380990460373
2000-05-08,-0.512420754221663
2000-05-09,-0.5788884043069222
2000-05-10,-0.6201931201092544
2000-05-11,-0.6455638860501427
2000-05-12,-0.6610325850531181
2000-05-15,-0.6704205877230793
2000-05-16,-0.6761020857353176
2000-05-17,-0.6795345225997095
2000-05-18,-0.6816060327973318
2000-05-19,-0.6828554173149539
2000-05-22,-0.6836086666182427
2000-05-23,-0.6840626928217362
2000-05-24,-0.6843363220720089
2000-05-25,-0.6845012171152516
2000-05-26,-0.6846005814816494
2000-05-29,-0.6846604557841495
2000-05-30,-0.6846965337689905
2000-05-31,-0.684718272753776
2000-06-01,-0.7443564573988808
2000-06-02,-0.7254861153702072
2000-06-05,-0.718558523885863
2000-06-06,-0.7181896499516917
2000-06-07,-0.7204045322712872
2000-06-08,-0.7230301071854179
2000-06-09,-0.7252118558015945
2000-06-12,-0.7267812542126252
2000-06-13,-0.7278289578373193
2000-06-14,-0.7284996252484243
2000-06-15,-0.728918570931773
2000-06-16,-0.7291765150322089
2000-06-19,-0.7293339662279179
2000-06-20,-0.7294295801869902
2000-06-21,-0.7294874628453998
2000-06-22,-0.7295224384251195
2000-06-23,-0.7295435486792584
2000-06-26,-0.729556281605432
2000-06-27,-0.7295639585081928
2000-06-28,-0.7295685859106285
2000-06-29,-0.7295713747550547
2000-06-30,-0.7295730553870112
2000-07-03,-0.31480357231255635
2000-07-04,0.15026344453803187
2000-07-05,0.40704198004271996
2000-07-06,0.5541180618601622
2000-07-07,0.6401308841541838
2000-07-10,0.6910452627065731
2000-07-11,0.7213994855775953
2000-07-12,0.7395731865563574
2000-07-13,0.7504818469215759
2000-07-14,0.7570396983057408
2000-07-17,0.7609856303132522
2000-07-18,0.7633612503312175
2000-07-19,0.7647919498600266
2000-07-20,0.76565375018893
2000-07-21,0.7661729292124638
2000-07-24,0.7664857237078189
2000-07-25,0.7666741840751112
2000-07-26,0.7667877354488022
2000-07-27,0.76685615364769
2000-07-28,0.7668973781129114
2000-07-31,0.7669222175027541
2000-08-01,0.6802807918226843
2000-08-02,0.7027206275338245
2000-08-03,0.7165685616740696
2000-08-04,0.7250387332875112
2000-08-07,0.730189921742034
2000-08-08,0.7333113897873407
2000-08-09,0.7351987080937585
2000-08-10,0.7363382791846182
2000-08-11,0.7370257893539197
2000-08-14,0.7374403610576159
2000-08-15,0.7376902741002802
2000-08-16,0.737840899754779
2000-08-17,0.7379316736918213
2000-08-18,0.7379863746049207
2000-08-21,0.7380193363811373
2000-08-22,0.7380391980696444
2000-08-23,0.738051165899781
2000-08-24,0.7380583771549625
2000-08-25,0.7380627222974278
2000-08-28,0.7380653404550919
2000-08-29,0.7380669180181936
2000-08-30,0.7380678685730442
2000-08-31,0.7380684413259783
2000-09-01,0.5083047567593728
2000-09-04,0.4990133690589354
2000-09-05,0.5183678877815793
2000-09-06,0.5552644410033476
2000-09-07,0.6002592783174078
2000-09-08,0.6450259022185365
2000-09-11,0.6836561125674265
2000-09-12,0.7135358780998098
2000-09-13,0.7348204877159432
2000-09-14,0.7491165791087189
2000-09-15,0.7583432397379272
2000-09-18,0.7641452933692195
2000-09-19,0.7677342395449833
2000-09-20,0.7699316231342086
2000-09-21,0.7712685683849357
2000-09-22,0.7720788877787121
2000-09-25,0.7725688790329449
2000-09-26,0.7728647544629323
2000-09-27,0.7730432634318204
2000-09-28,0.7731509070353899
2000-09-29,0.7732157976590107
2000-10-02,0.7732549082698258
2000-10-03,0.6107235770685219
2000-10-04,0.6639080885942124
2000-10-05,0.7006667865999145
2000-10-06,0.7248989457916218
2000-10-09,0.7403616848936008
2000-10-10,0.7500187116130526
2000-10-11,0.7559675396249258
2000-10-12,0.7596007216322518
2000-10-13,0.7618079241692214
2000-10-16,0.763144493538665
2000-10-17,0.7639522615006574
2000-10-18,0.7644398623017827
2000-10-19,0.7647339856590861
2000-10-20,0.7649113253150126
2000-10-23,0.7650182230111754
2000-10-24,0.7650826491605682
2000-10-25,0.7651214744427604
2000-10-26,0.7651448704703412
2000-10-27,0.7651589683759167
2000-10-30,0.7651674632708663
2000-10-31,0.7651725819271744
2000-11-01,0.7284899677643206
2000-11-02,0.7385691001278929
2000-11-03,0.744704340340753
2000-11-06,0.748423159268985
2000-11-07,0.7506718338308458
2000-11-08,0.7520296187741675
2000-11-09,0.7528487791609596
2000-11-10,0.7533427348263801
2000-11-13,0.7536405012594951
2000-11-14,0.7538199682776107
2000-11-15,0.7539281231581052
2000-11-16,0.7539932978588193
2000-11-17,0.7540325709220475
2000-11-20,0.7540562355756979
2000-11-21,0.7540704949112935
2000-11-22,0.7540790869192346
2000-11-23,0.7540842640339088
2000-11-24,0.7540873834947308
2000-11-27,0.7540892631164915
2000-11-28,0.7540903956756537
2000-11-29,0.7540910780945326
2000-11-30,0.754091489283059
2000-12-01,0.6132830217045123
2000-12-04,0.6164623151267277
2000-12-05,0.6392226610747826
2000-12-06,0.6692590039362871
2000-12-07,0.6983746938546282
2000-12-08,0.7222966590859919
2000-12-11,0.7399364512907964
2000-12-12,0.7520308718569921
2000-12-13,0.7599342165361493
2000-12-14,0.7649416846561461
2000-12-15,0.7680532805335933
2000-12-18,0.7699636580940618
2000-12-19,0.7711279180120354
2000-12-20,0.7718342824812423
2000-12-21,0.7722616722003904
2000-12-22,0.7725198407195943
2000-12-25,0.7726756344742107
2000-12-26,0.772769592927468
2000-12-27,0.772826238282955
2000-12-28,0.7728603809846977
2000-12-29,0.772880957616213
2001-01-01,0.7728933574600427
2001-01-02,0.3233744334586006
2001-01-03,0.18915124426453345
2001-01-04,0.057073763672899167
2001-01-05,-0.05806541633682463
2001-01-08,-0.1482884004064804
2001-01-09,-0.2132423858793733
2001-01-10,-0.2571963724629883
2001-01-11,-0.28570374108760943
2001-01-12,-0.30368606115997343
2001-01-15,-0.3148308028660622
2001-01-16,-0.3216624217745859
2001-01-17,-0.3258219572746477
2001-01-18,-0.3283441457247022
2001-01-19,-0.3298696892607009
2001-01-22,-0.33079101800349414
2001-01-23,-0.33134693206431665
2001-01-24,-0.3316821761409612
2001-01-25,-0.3318842778869291
2001-01-26,-0.3320060903983787
2001-01-29,-0.33207950141129317
2001-01-30,-0.33212373975795617
2001-01-31,-0.33215039713942335
2001-02-01,0.3704434493498671
2001-02-02,0.3706879996197764
2001-02-05,0.39444238833478107
2001-02-06,0.4359277903852318
2001-02-07,0.4895669457442521
2001-02-08,0.5486324203957944
2001-02-09,0.6058462482206395
2001-02-12,0.6552667431732253
2001-02-13,0.6938946126384162
2001-02-14,0.7217352517256879
2001-02-15,0.7406181115617791
2001-02-16,0.7528918620635404
2001-02-19,0.7606470812568268
2001-02-20,0.7654590298503177
2001-02-21,0.7684109354616488
2001-02-22,0.7702091054099623
2001-02-23,0.7712997713516485
2001-02-26,0.7719595791664903
2001-02-27,0.7723581039445064
2001-02-28,0.7725985830681577
2001-03-01,0.4705093315599438
2001-03-02,0.3151047331870536
2001-03-05,0.18296347363962412
2001-03-06,0.0801966393266148
2001-03-07,0.006048986093874643
2001-03-08,-0.04441198695760519
2001-03-09,-0.07732695405453757
2001-03-12,-0.098183017701236
2001-03-13,-0.11114955797084408
2001-03-14,-0.11911442021940502
2001-03-15,-0.12397033990983145
2001-03-16,-0.1269172027034163
2001-03-19,-0.12870050687519666
2001-03-20,-0.1297778364050876
2001-03-21,-0.13042799958020126
2001-03-22,-0.13082012472078444
2001-03-23,-0.13105653325841418
2001-03-26,-0.13119902930002442
2001-03-27,-0.13128490748588095
2001-03-28,-0.13133665947046766
2001-03-29,-0.1313678447406808
2001-03-30,-0.13138663613347346
2001-04-02,-0.13139795910903107
2001-04-03,0.4207769387782266
2001-04-04,0.5367023596829386
2001-04-05,0.6146747633837035
2001-04-06,0.6653379185405676
2001-04-09,0.6974089364409005
2001-04-10,0.7173475881560728
2001-04-11,0.7295976918162446
2001-04-12,0.7370677373498531
2001-04-13,0.7416017168327035
2001-04-16,0.74434576005422
2001-04-17,0.7460036036824264
2001-04-18,0.7470041467753145
2001-04-19,0.7476076081345208
2001-04-20,0.7479714350818009
2001-04-23,0.7481907351223906
2001-04-24,0.7483229016010935
2001-04-25,0.7484025481577579
2001-04-26,0.7484505425433037
2001-04-27,0.7484794626875699
2001-04-30,0.7484968888754437
2001-05-01,0.25343156237681624
2001-05-02,0.2686513554636787
2001-05-03,0.3025089054768063
2001-05-04,0.3511621591351611
2001-05-07,0.4113261662379487
2001-05-08,0.4783201282735916
2001-05-09,0.5458213907972442
2001-05-10,0.6072274613877782
2001-05-11,0.6577998753875582
2001-05-14,0.6959274956866789
2001-05-15,0.7226968415490889
2001-05-16,0.7405272104344353
2001-05-17,0.7519787473495513
2001-05-18,0.7591590945671609
2001-05-21,0.7635929677008563
2001-05-22,0.7663048775993204
2001-05-23,0.7679538559595979
2001-05-24,0.768952927337181
2001-05-25,0.7695569201080275
2001-05-28,0.7699215850438432
2001-05-29,0.770141578637535
2001-05-30,0.7702742316365634
2001-05-31,0.7703541962888456
2001-06-01,0.32463327042989154
2001-06-04,-0.07058936165254184
2001-06-05,-0.3163277014468109
2001-06-06,-0.4679584510061695
2001-06-07,-0.5608161296991716
2001-06-08,-0.6173569229045
2001-06-11,-0.65165047986276
2001-06-12,-0.6723981461853227
2001-06-13,-0.6849306983404726
2001-06-14,-0.6924935590794826
2001-06-15,-0.6970547023379692
2001-06-18,-0.6998045202358814
2001-06-19,-0.7014619641158505
2001-06-20,-0.7024608505512442
2001-06-21,-0.7030627980558809
2001-06-22,-0.7034255252705761
2001-06-25,-0.7036440944961833
2001-06-26,-0.7037757958564967
2001-06-27,-0.7038551531617714
2001-06-28,-0.7039029699931615
2001-06-29,-0.7039317819666753
2001-07-02,-0.7039491425460229
2001-07-03,-0.6933811999974615
2001-07-04,-0.6960986971654943
2001-07-05,-0.6977204957313995
2001-07-06,-0.6986921010631424
2001-07-09,-0.6992755181856514
2001-07-10,-0.6996263235560917
2001-07-11,-0.699837435384885
2001-07-12,-0.6999645440178228
2001-07-13,-0.700041097974966
2001-07-16,-0.70008721259123
2001-07-17,-0.7001149941590875
2001-07-18,-0.7001317321503697
2001-07-19,-0.7001418169448788
2001-07-20,-0.700147893271217
2001-07-23,-0.7001515544534471
2001-07-24,-0.700153760452635
2001-07-25,-0.7001550896565392
2001-07-26,-0.7001558905582637
2001-07-27,-0.7001563731364298
2001-07-30,-0.7001566639111203
2001-07-31,-0.7001568391158532
2001-08-01,0.17155791041306861
2001-08-02,0.3025220196218914
2001-08-03,0.4182058716908779
2001-08-06,0.5170518260515532
2001-08-07,0.5964306934949085
2001-08-08,0.6558748592120254
2001-08-09,0.6976486165592379
2001-08-10,0.725559250901486
2001-08-13,0.7435392688239226
2001-08-14,0.7548393150726235
2001-08-15,0.7618282618266446
2001-08-16,0.7661073863984641
2001-08-17,0.7687110149542848
2001-08-20,0.7702891225201605
2001-08-21,0.7712434108130961
2001-08-22,0.7718196561516635
2001-08-23,0.7721673229255626
2001-08-24,0.7723769726285618
2001-08-27,0.7725033559422486
2001-08-28,0.7725795293641364
2001-08-29,0.7726254352005594
2001-08-30,0.7726530984145838
2001-08-31,0.7726697677952943
2001-09-03,0.6165908928944657
2001-09-04,0.657045669453709
2001-09-05,0.6926725569827986
2001-09-06,0.7198461912545268
2001-09-07,0.7388629042759882
2001-09-10,0.7514531105863766
2001-09-11,0.7594965572561507
2001-09-12,0.764520702679699
2001-09-13,0.7676152124707849
2001-09-14,0.7695048389195658
2001-09-17,0.7706526600434953
2001-09-18,0.7713476592320139
2001-09-19,0.7717676637254243
2001-09-20,0.7720211857517782
2001-09-21,0.7721741080795912
2001-09-24,0.7722663102601411
2001-09-25,0.772321887886556
2001-09-26,0.772355383782237
2001-09-27,0.7723755694301226
2001-09-28,0.772387733233274
2001-10-01,0.7723950628516839
2001-10-02,0.29296890104755463
2001-10-03,-0.07271988650593204
2001-10-04,-0.310580094398741
2001-10-05,-0.4630406283807859
2001-10-08,-0.5590364531133831
2001-10-09,-0.6185954582331457
2001-10-10,-0.6551600024503732
2001-10-11,-0.6774506370075656
2001-10-12,-0.6909786868919233
2001-10-15,-0.6991658098468575
2001-10-16,-0.7041120904859017
2001-10-17,-0.7070972623812514
2001-10-18,-0.7088977185828462
2001-10-19,-0.709983213716827
2001-10-22,-0.7106375059366019
2001-10-23,-0.7110318310207467
2001-10-24,-0.7112694603950667
2001-10-25,-0.7114126539858342
2001-10-26,-0.7114989386503041
2001-10-29,-0.7115509305350715
2001-10-30,-0.7115822585324721
2001-10-31,-0.7116011352627183
2001-11-01,-0.7600386764390683
2001-11-02,-0.7129914313721124
2001-11-05,-0.6873351339946977
2001-11-06,-0.6797941481781308
2001-11-07,-0.6842890607853669
2001-11-08,-0.6943780307425939
2001-11-09,-0.7052568482965723
2001-11-12,-0.7144322657041728
2001-11-13,-0.7212137895095975
2001-11-14,-0.7258443853465961
2001-11-15,-0.7288560980897146
2001-11-16,-0.7307571723236288
2001-11-19,-0.731935422977721
2001-11-20,-0.7326575917561018
2001-11-21,-0.7330972402921684
2001-11-22,-0.7333638017427933
2001-11-23,-0.7335250209187959
2001-11-26,-0.7336223827888888
2001-11-27,-0.73368112777658
2001-11-28,-0.733716553393347
2001-11-29,-0.7337379095054182
2001-11-30,-0.7337507813706639
2001-12-03,-0.4273901007048187
2001-12-04,0.11143154381167653
2001-12-05,0.3936815731081248
2001-12-06,0.5508791901957786
2001-12-07,0.6413745697837667
2001-12-10,0.6944562957994802
2001-12-11,0.7259333884615145
2001-12-12,0.7447194281948246
2001-12-13,0.7559741978724566
2001-12-14,0.7627324001001741
2001-12-17,0.7667960989191304
2001-12-18,0.7692416111782527
2001-12-19,0.7707140373814985
2001-12-20,0.7716008398004175
2001-12-21,0.7721350328922759
2001-12-24,0.7724568556025436
2001-12-25,0.7726507491852126
2001-12-26,0.7727675718877501
2001-12-27,0.7728379603284632
2001-12-28,0.7728803716334205
2001-12-31,0.7729059260317024
2002-01-01,0.42806460574853
2002-01-02,0.5081385020737833
2002-01-03,0.577958553499385
2002-01-04,0.6338681001742207
2002-01-07,0.6752351485487703
2002-01-08,0.7039202889261842
2002-01-09,0.7228735451594617
2002-01-10,0.7349842592214596
2002-01-11,0.7425537833037801
2002-01-14,0.7472188149522214
2002-01-15,0.7500686925372622
2002-01-16,0.7518003008771824
2002-01-17,0.7528489729141604
2002-01-18,0.7534827829807661
2002-01-21,0.7538653887393877
2002-01-22,0.7540961831922814
2002-01-23,0.7542353408088258
2002-01-24,0.7543192235542999
2002-01-25,0.7543697790502888
2002-01-28,0.7544002455086112
2002-01-29,0.7544186045570422
2002-01-30,0.7544296673060095
2002-01-31,0.7544363333277267
2002-02-01,0.7137595868019158
2002-02-04,0.7219423584646308
2002-02-05,0.7342141596488609
2002-02-06,0.7454516517931494
2002-02-07,0.7540297313537188
2002-02-08,0.7599782575348863
2002-02-11,0.7638790073758112
2002-02-12,0.7663526278420822
2002-02-13,0.7678898219068568
2002-02-14,0.7688334714150856
2002-02-15,0.7694084906322215
2002-02-18,0.7697573223347443
2002-02-19,0.7699683698943368
2002-02-20,0.7700958491969215
2002-02-21,0.7701727753472665
2002-02-22,0.7702191683143335
2002-02-25,0.770247137248453
2002-02-26,0.7702639952717971
2002-02-27,0.7702741549821339
2002-02-28,0.7702802773894762
2002-03-01,0.7272309064119289
2002-03-04,0.7316244252888083
2002-03-05,0.7414345865243706
2002-03-06,0.7510838210039402
2002-03-07,0.7586535533717798
2002-03-08,0.7639720044374719
2002-03-11,0.7674839141615865
2002-03-12,0.769719650765332
2002-03-13,0.7711121457797093
2002-03-14,0.771968098882139
2002-03-15,0.772490089269956
2002-03-18,0.7728068998394467
2002-03-19,0.7729986280630258
2002-03-20,0.7731144574251654
2002-03-21,0.7731843606238397
2002-03-22,0.773226520732111
2002-03-25,0.7732519387366223
2002-03-26,0.773267259549367
2002-03-27,0.7732764929626096
2002-03-28,0.7732820572129147
2002-03-29,0.77328541018009
2002-04-01,0.773287430586999
2002-04-02,-0.2507352882466862
2002-04-03,-0.37868840046150976
2002-04-04,-0.4849784387668413
2002-04-05,-0.566740367526041
2002-04-08,-0.6254322782997435
2002-04-09,-0.6652736434835198
2002-04-10,-0.6912258882797198
2002-04-11,-0.7076570962704439
2002-04-12,-0.717867815196142
2002-04-15,-0.7241380968559592
2002-04-16,-0.7279602290630786
2002-04-17,-0.7302794870817557
2002-04-18,-0.7316829061375474
2002-04-19,-0.732530707460593
2002-04-22,-0.7330423398048023
2002-04-23,-0.7333509102604203
2002-04-24,-0.7335369429275567
2002-04-25,-0.7336490741837753
2002-04-26,-0.7337166522005079
2002-04-29,-0.73375737604794
2002-04-30,-0.7337819158372594
2002-05-01,-0.602632034869751
2002-05-02,-0.6473089483981533
2002-05-03,-0.671680222819435
2002-05-06,-0.6855449273916302
2002-05-07,-0.6936214385817092
2002-05-08,-0.6983911936573273
2002-05-09,-0.7012309280051576
2002-05-10,-0.7029297397861252
