date,DEU_banking_system_f1__DEU_banking_system_f2
1999-11-30,-0.906309923564154
1999-12-01,-0.9035015830722398
1999-12-02,-0.9043876973452929
1999-12-03,-0.9050884067294033
1999-12-06,-0.9056098320714578
1999-12-07,-0.9059850560715891
1999-12-08,-0.9062497217688387
1999-12-09,-0.9064340821641002
1999-12-10,-0.9065614726539334
1999-12-13,-0.9066490336549801
1999-12-14,-0.9067090073442349
1999-12-15,-0.906749989186298
1999-12-16,-0.9067779491511697
1999-12-17,-0.9067970045938177
1999-12-20,-0.9068099820147573
1999-12-21,-0.9068188157744677
1999-12-22,-0.9068248269420792
1999-12-23,-0.9068289164812576
1999-12-24,-0.9068316982660577
1999-12-27,-0.9068335902941569
1999-12-28,-0.9068348770643079
1999-12-29,-0.9068357521559487
1999-12-30,-0.9068363472586557
1999-12-31,-0.9068367519469878
2000-01-03,-0.7763837429273373
2000-01-04,-0.7880624814433849
2000-01-05,-0.8067618771453773
2000-01-06,-0.8271303473267703
2000-01-07,-0.8460147445250287
2000-01-10,-0.8619216984322143
2000-01-11,-0.8744833523125108
2000-01-12,-0.8839651451952514
2000-01-13,-0.8908977547188335
2000-01-14,-0.8958542917146168
2000-01-17,-0.8993430568342846
2000-01-18,-0.9017722263110279
2000-01-19,-0.9034510199645751
2000-01-20,-0.9046052887025926
2000-01-21,-0.9053961304538946
2000-01-24,-0.9059366717500784
2000-01-25,-0.9063055272933213
2000-01-26,-0.9065569465769805
2000-01-27,-0.9067281886306396
2000-01-28,-0.9068447614609281
2000-01-31,-0.9069240903169099
2000-02-01,-0.8832502290455407
2000-02-02,-0.8895868329484616
2000-02-03,-0.8946017951892046
2000-02-04,-0.89832344183494
2000-02-07,-0.900994318292336
2000-02-08,-0.9028742697981297
2000-02-09,-0.9041818186265255
2000-02-10,-0.9050843580085296
2000-02-11,-0.9057042575244475
2000-02-14,-0.906128635388064
2000-02-15,-0.9064185258626419
2000-02-16,-0.9066162579215571
2000-02-17,-0.9067509958895287
2000-02-18,-0.9068427471427152
2000-02-21,-0.9069051977942763
2000-02-22,-0.9069476918620026
2000-02-23,-0.9069766005862429
2000-02-24,-0.9069962644084212
2000-02-25,-0.9070096385245665
2000-02-28,-0.907018734175693
2000-02-29,-0.9070249197946062
2000-03-01,-0.8600567988466286
2000-03-02,-0.8666371569088254
2000-03-03,-0.8748941818323429
2000-03-06,-0.8827139734363867
2000-03-07,-0.8892472919561498
2000-03-08,-0.894329834540431
2000-03-09,-0.8981106664148032
2000-03-10,-0.9008419644600979
2000-03-13,-0.90277686291494
2000-03-14,-0.9041296409474646
2000-03-15,-0.9050670389364295
2000-03-16,-0.9057126877628432
2000-03-17,-0.9061555680451152
2000-03-20,-0.9064585141669422
2000-03-21,-0.9066653479455616
2000-03-22,-0.90680638008581
2000-03-23,-0.9069024603949952
2000-03-24,-0.9069678776167793
2000-03-27,-0.9070123995459783
2000-03-28,-0.9070426921284906
2000-03-29,-0.9070632992499694
2000-03-30,-0.9070773158630577
2000-03-31,-0.9070868488994578
2000-04-03,-0.8975877094823987
2000-04-04,-0.899560214279672
2000-04-05,-0.9014598753372403
2000-04-06,-0.9030210936546081
2000-04-07,-0.9042113361907369
2000-04-10,-0.9050815480187746
2000-04-11,-0.9057018854514709
2000-04-12,-0.9061370859707724
2000-04-13,-0.9064392532711029
2000-04-14,-0.906647623587514
2000-04-17,-0.9067906596207962
2000-04-18,-0.906888547203475
2000-04-19,-0.9069553993337613
2000-04-20,-0.9070009923534404
2000-04-21,-0.9070320574047805
2000-04-24,-0.9070532102207737
2000-04-25,-0.9070676073497913
2000-04-26,-0.9070774035047825
2000-04-27,-0.9070840677116038
2000-04-28,-0.9070886006749493
2000-05-01,-0.9070916836910349
2000-05-02,-0.9079556374789652
2000-05-03,-0.9076638377075735
2000-05-04,-0.907474863950183
2000-05-05,-0.9073508760980025
2000-05-08,-0.9072686986082369
2000-05-09,-0.9072138198302703
2000-05-10,-0.9071769703488931
2000-05-11,-0.9071521306751599
2000-05-12,-0.9071353409760868
2000-05-15,-0.9071239709690012
2000-05-16,-0.9071162611428831
2000-05-17,-0.9071110285490287
2000-05-18,-0.9071074750562087
2000-05-19,-0.9071050608435499
2000-05-22,-0.9071034201800783
2000-05-23,-0.9071023049924976
2000-05-24,-0.9071015468796938
2000-05-25,-0.9071010314625374
2000-05-26,-0.9071006810250674
2000-05-29,-0.9071004427490594
2000-05-30,-0.9071002807313763
2000-05-31,-0.9071001705640274
2000-06-01,-0.9102939109835394
2000-06-02,-0.9092026776490745
2000-06-05,-0.9084957733693887
2000-06-06,-0.9080344023426836
2000-06-07,-0.9077306968397625
2000-06-08,-0.907529186377024
2000-06-09,-0.9073945997014927
2000-06-12,-0.9073042498300389
2000-06-13,-0.9072433656219377
2000-06-14,-0.9072022246064099
2000-06-15,-0.9071743704014112
2000-06-16,-0.9071554862413215
2000-06-19,-0.9071426713698985
2000-06-20,-0.9071339694912107
2000-06-21,-0.9071280578866528
2000-06-22,-0.9071240406247466
2000-06-23,-0.9071213101049524
2000-06-26,-0.9071194539160955
2000-06-27,-0.9071181919694512
2000-06-28,-0.9071173339672112
2000-06-29,-0.9071167505821386
2000-06-30,-0.9071163539065769
2000-07-03,-0.9081381593405812
2000-07-04,-0.9078145738381673
2000-07-05,-0.9075929242327901
2000-07-06,-0.9074414520973926
2000-07-07,-0.9073381024289239
2000-07-10,-0.9072676629591634
2000-07-11,-0.907219689208104
2000-07-12,-0.9071870323811091
2000-07-13,-0.907164809698239
2000-07-14,-0.9071496908585217
2000-07-17,-0.9071394066217324
2000-07-18,-0.9071324117593214
2000-07-19,-0.9071276545236585
2000-07-20,-0.9071244192676406
2000-07-21,-0.9071222191392786
2000-07-24,-0.907120722981336
2000-07-25,-0.9071197055617263
2000-07-26,-0.9071190137018132
2000-07-27,-0.9071185432305462
2000-07-28,-0.9071182233072124
2000-07-31,-0.907118005758117
2000-08-01,-0.9053708266152833
2000-08-02,-0.9055933074743051
2000-08-03,-0.9059210472234607
2000-08-04,-0.9062292599765257
2000-08-07,-0.9064795750505501
2000-08-08,-0.9066690397021953
2000-08-09,-0.9068069122983594
2000-08-10,-0.9069048876454672
2000-08-11,-0.9069734769729896
2000-08-14,-0.9070210312223785
2000-08-15,-0.9070537918976097
2000-08-16,-0.9070762655455131
2000-08-17,-0.9070916385680813
2000-08-18,-0.9071021343139212
2000-08-21,-0.9071092908942103
2000-08-22,-0.9071141663752659
2000-08-23,-0.9071174858668075
2000-08-24,-0.9071197450460781
2000-08-25,-0.9071212821775433
2000-08-28,-0.9071223278378366
2000-08-29,-0.9071230390765228
2000-08-30,-0.9071235228063241
2000-08-31,-0.9071238517828973
2000-09-01,-0.8981821009277268
2000-09-04,-0.900170212844463
2000-09-05,-0.9019833999627406
2000-09-06,-0.9034341891765767
2000-09-07,-0.9045231330662604
2000-09-08,-0.905311556769742
2000-09-11,-0.9058700511738499
2000-09-12,-0.9062602345303729
2000-09-13,-0.9065303924675343
2000-09-14,-0.9067163414451593
2000-09-15,-0.906843825354393
2000-09-18,-0.906930995307114
2000-09-19,-0.9069904934293945
2000-09-20,-0.9070310551112825
2000-09-21,-0.9070586846718892
2000-09-22,-0.9070774947893031
2000-09-25,-0.9070902958456986
2000-09-26,-0.9070990052663691
2000-09-27,-0.9071049298442794
2000-09-28,-0.9071089595597484
2000-09-29,-0.9071117002285876
2000-10-02,-0.9071135640963305
2000-10-03,-0.9072909386052136
2000-10-04,-0.9072218035019026
2000-10-05,-0.9071820161915066
2000-10-06,-0.9071583313190911
2000-10-09,-0.9071437936487258
2000-10-10,-0.9071346361207657
2000-10-11,-0.9071287466279062
2000-10-12,-0.9071248981944824
2000-10-13,-0.9071223536853605
2000-10-16,-0.9071206569394368
2000-10-17,-0.9071195186619025
2000-10-18,-0.9071187518081605
2000-10-19,-0.9071182336664871
2000-10-20,-0.9071178828652442
2000-10-23,-0.9071176450304254
2000-10-24,-0.9071174836311661
2000-10-25,-0.9071173740315889
2000-10-26,-0.9071172995741602
2000-10-27,-0.9071172489756318
2000-10-30,-0.9071172145836872
2000-10-31,-0.9071171912041366
2000-11-01,-0.9083974188391629
2000-11-02,-0.9079944714730626
2000-11-03,-0.9077173019486455
2000-11-06,-0.9075273421229665
2000-11-07,-0.9073974763412597
2000-11-08,-0.9073088450305064
2000-11-09,-0.9072484259316947
2000-11-10,-0.9072072714792602
2000-11-13,-0.9071792542764903
2000-11-14,-0.9071601876883812
2000-11-15,-0.907147215522493
2000-11-16,-0.9071383912675498
2000-11-17,-0.90713238930485
2000-11-20,-0.9071283072924483
2000-11-21,-0.9071255312118188
2000-11-22,-0.9071236433334722
2000-11-23,-0.9071223595104131
2000-11-24,-0.9071214864807108
2000-11-27,-0.9071208928069016
2000-11-28,-0.907120489102601
2000-11-29,-0.9071202145809766
2000-11-30,-0.9071200279051086
2000-12-01,-0.8948855009934197
2000-12-04,-0.8980026870635723
2000-12-05,-0.9005557760995165
2000-12-06,-0.9024868062197554
2000-12-07,-0.9038885883931156
2000-12-08,-0.9048824029920044
2000-12-11,-0.9055768554972423
2000-12-12,-0.9060576765762803
2000-12-13,-0.9063885980802
2000-12-14,-0.9066154540440059
2000-12-15,-0.9067705609538389
2000-12-18,-0.9068764239665111
2000-12-19,-0.9069485911703187
2000-12-20,-0.906997748213564
2000-12-21,-0.9070312135171024
2000-12-22,-0.9070539877191571
2000-12-25,-0.9070694823972753
2000-12-26,-0.9070800225745556
2000-12-27,-0.9070871916470856
2000-12-28,-0.9070920674242665
2000-12-29,-0.9070953833247815
2001-01-01,-0.907097638308127
2001-01-02,-0.9022015955883321
2001-01-03,-0.9032150776610471
2001-01-04,-0.9041984920158713
2001-01-05,-0.9050071829281036
2001-01-08,-0.9056231702484125
2001-01-09,-0.9060730507387972
2001-01-10,-0.9063934574185594
2001-01-11,-0.9066180814867814
2001-01-12,-0.9067739613608126
2001-01-15,-0.9068814144305605
2001-01-16,-0.9069551567318851
2001-01-17,-0.9070056137262135
2001-01-18,-0.9070400689979524
2001-01-19,-0.9070635654452739
2001-01-22,-0.9070795739548639
2001-01-23,-0.907090474041179
2001-01-24,-0.9070978927102331
2001-01-25,-0.9071029404599925
2001-01-26,-0.90710637434095
2001-01-29,-0.9071087100314843
2001-01-30,-0.9071102986015821
2001-01-31,-0.9071113789677274
2001-02-01,-0.8964634083266939
2001-02-02,-0.8987963836292157
2001-02-05,-0.9009504180334627
2001-02-06,-0.9026853390986505
2001-02-07,-0.9039928592470795
2001-02-08,-0.904942044715179
2001-02-09,-0.9056156001830418
2001-02-12,-0.9060867246911716
2001-02-13,-0.9064131851614283
2001-02-14,-0.9066380082222776
2001-02-15,-0.9067922000117128
2001-02-16,-0.9068976582451299
2001-02-19,-0.9069696512276287
2001-02-20,-0.9070187366594086
2001-02-21,-0.9070521749798892
2001-02-22,-0.9070749408876242
2001-02-23,-0.9070904345791062
2001-02-26,-0.9071009762386519
2001-02-27,-0.9071081473151894
2001-02-28,-0.9071130249158138
2001-03-01,-0.8835803942866174
2001-03-02,-0.8896131923903392
2001-03-05,-0.8945312791579302
2001-03-06,-0.8982428355736792
2001-03-07,-0.9009342804129539
2001-03-08,-0.902841430821481
2001-03-09,-0.9041737545068207
2001-03-12,-0.905096098919444
2001-03-13,-0.9057308510211532
2001-03-14,-0.9061659746359081
2001-03-15,-0.9064634726636333
2001-03-16,-0.9066665173296775
2001-03-19,-0.9068049325332043
2001-03-20,-0.9068992142599165
2001-03-21,-0.9069633995002448
2001-03-22,-0.9070070795051705
2001-03-23,-0.9070367976351724
2001-03-26,-0.9070570132261659
2001-03-27,-0.9070707631799281
2001-03-28,-0.9070801146941107
2001-03-29,-0.9070864744355425
2001-03-30,-0.9070907993868709
2001-04-02,-0.907093740503708
2001-04-03,-0.9027185524139787
2001-04-04,-0.9039146268923786
2001-04-05,-0.9048387172897742
2001-04-06,-0.9055163604881845
2001-04-09,-0.9059993575655111
2001-04-10,-0.9063378857390167
2001-04-11,-0.9065726969713533
2001-04-12,-0.9067344846366977
2001-04-13,-0.9068454735174508
2001-04-16,-0.9069213943603034
2001-04-17,-0.9069732273510908
2001-04-18,-0.907008569244245
2001-04-19,-0.9070326458117717
2001-04-20,-0.9070490382373986
2001-04-23,-0.9070601944911894
2001-04-24,-0.9070677850873448
2001-04-25,-0.9070729486983596
2001-04-26,-0.9070764608794968
2001-04-27,-0.9070788495895508
2001-04-30,-0.9070804741090205
2001-05-01,-0.9036797435934454
2001-05-02,-0.9043209635558273
2001-05-03,-0.9049946702331753
2001-05-04,-0.905566617578838
2001-05-07,-0.9060095107454551
2001-05-08,-0.9063360763233802
2001-05-09,-0.9065700294528135
2001-05-10,-0.9067346613394663
2001-05-11,-0.9068491892955509
2001-05-14,-0.9069282651982529
2001-05-15,-0.9069825917303421
2001-05-16,-0.9070197908232199
2001-05-17,-0.9070452052045742
2001-05-18,-0.907062542047772
2001-05-21,-0.9070743565720715
2001-05-22,-0.907082402227318
2001-05-23,-0.9070878787183212
2001-05-24,-0.9070916052489266
2001-05-25,-0.9070941404524563
2001-05-28,-0.9070958649277541
2001-05-29,-0.9070970378186965
2001-05-30,-0.9070978354987327
2001-05-31,-0.9070983779737148
2001-06-01,-0.9013787780358
2001-06-04,-0.9029249567170843
2001-06-05,-0.9041301280811639
2001-06-06,-0.9050178095880227
2001-06-07,-0.9056520910525402
2001-06-08,-0.9060973202330372
2001-06-11,-0.9064064328497538
2001-06-12,-0.9066195444942347
2001-06-13,-0.906765800768761
2001-06-14,-0.9068658724339475
2001-06-15,-0.906934205890082
2001-06-18,-0.9069808040466131
2001-06-19,-0.907012551469121
2001-06-20,-0.9070341677406307
2001-06-21,-0.9070488797498426
2001-06-22,-0.9070588898948804
2001-06-25,-0.9070656995542786
2001-06-26,-0.9070703313969138
2001-06-27,-0.9070734816376085
2001-06-28,-0.9070756240720347
2001-06-29,-0.9070770810519689
2001-07-02,-0.9070780718554501
2001-07-03,-0.9040996470285011
2001-07-04,-0.9050075568756233
2001-07-05,-0.9056473068537593
2001-07-06,-0.9060919795638396
2001-07-09,-0.9063986070856793
2001-07-10,-0.906609015784943
2001-07-11,-0.9067529537532583
2001-07-12,-0.9068512232319786
2001-07-13,-0.9069182256909994
2001-07-16,-0.9069638696304282
2001-07-17,-0.9069949453539633
2001-07-18,-0.9070160942788391
2001-07-19,-0.9070304835842995
2001-07-20,-0.9070402720180382
2001-07-23,-0.9070469298618458
2001-07-24,-0.9070514579831938
2001-07-25,-0.9070545374682979
2001-07-26,-0.9070566316848188
2001-07-27,-0.9070580558284447
2001-07-30,-0.9070590242809864
2001-07-31,-0.9070596828445395
2001-08-01,-0.8971934239071531
2001-08-02,-0.8997921227942891
2001-08-03,-0.9018591846703296
2001-08-06,-0.9033978812361857
2001-08-07,-0.9045041510819724
2001-08-08,-0.9052836736366401
2001-08-09,-0.9058262142899306
2001-08-10,-0.9062008634465909
2001-08-13,-0.9064582573871776
2001-08-14,-0.9066344984364612
2001-08-15,-0.9067549020120291
2001-08-16,-0.9068370348023298
2001-08-17,-0.9068930044167701
2001-08-20,-0.9069311188709138
2001-08-21,-0.9069570621615801
2001-08-22,-0.9069747153609239
2001-08-23,-0.9069867249684003
2001-08-24,-0.9069948940090968
2001-08-27,-0.9070004501136341
2001-08-28,-0.907004228797891
2001-08-29,-0.9070067985485395
2001-08-30,-0.9070085460916298
2001-08-31,-0.907009734472478
2001-09-03,-0.8960308956918289
2001-09-04,-0.8991594820351168
2001-09-05,-0.9014881446575214
2001-09-06,-0.9031563833958911
2001-09-07,-0.9043276166577424
2001-09-10,-0.9051403931665665
2001-09-11,-0.9057004275183432
2001-09-12,-0.9060845841846278
2001-09-13,-0.9063473323706673
2001-09-14,-0.9065266986053337
2001-09-17,-0.9066489882097473
2001-09-18,-0.9067322927416941
2001-09-19,-0.9067890078633576
2001-09-20,-0.9068276055321549
2001-09-21,-0.9068538664296578
2001-09-24,-0.9068717305228923
2001-09-25,-0.9068838811891331
2001-09-26,-0.9068921450633449
2001-09-27,-0.9068977651522133
2001-09-28,-0.9069015871134403
2001-10-01,-0.906904186184959
2001-10-02,-0.4530910520242213
2001-10-03,-0.012309182348819829
2001-10-04,0.27772465525755713
2001-10-05,0.47110736945252274
2001-10-08,0.6010129410239357
2001-10-09,0.6886643656275879
2001-10-10,0.7479667881999537
2001-10-11,0.7881583043601335
2001-10-12,0.8154279982590489
2001-10-15,0.8339438539286739
2001-10-16,0.8465220420996926
2001-10-17,0.8550694280905
2001-10-18,0.860878988506527
2001-10-19,0.864828261297837
2001-10-22,0.8675131990048824
2001-10-23,0.8693386937049585
2001-10-24,0.8705799080889375
2001-10-25,0.8714238771100637
2001-10-26,0.8719977495504955
2001-10-29,0.8723879703854913
2001-10-30,0.8726533146885148
2001-10-31,0.8728337460208192
2001-11-01,0.8670264841710701
2001-11-02,0.8683067018214266
2001-11-05,0.8695874235692499
2001-11-06,0.8706573023730193
2001-11-07,0.8714800799325799
2001-11-08,0.8720847118445555
2001-11-09,0.8725170967132632
2001-11-12,0.8728210547282059
2001-11-13,0.8730323783326908
2001-11-14,0.8731782322581987
2001-11-15,0.8732784126547444
2001-11-16,0.8733469987763829
2001-11-19,0.8733938519997528
2001-11-20,0.8734258115564789
2001-11-21,0.8734475900292789
2001-11-22,0.8734624206543963
2001-11-23,0.8734725153108983
2001-11-26,0.8734793842214046
2001-11-27,0.8734840571799672
2001-11-28,0.8734872357612241
2001-11-29,0.8734893976437944
2001-11-30,0.873490867930121
2001-12-03,0.8448232486112235
2001-12-04,0.8538909732138016
2001-12-05,0.8598550793258045
2001-12-06,0.8638182122060203
2001-12-07,0.8664708655146224
2001-12-10,0.8682553002801946
2001-12-11,0.8694598208861334
2001-12-12,0.8702748019338471
2001-12-13,0.8708271028376625
2001-12-14,0.8712017972223772
2001-12-17,0.8714561875697487
2001-12-18,0.8716289873334135
2001-12-19,0.8717464053320209
2001-12-20,0.871826209863394
2001-12-21,0.8718804585659332
2001-12-24,0.8719173391706274
2001-12-25,0.8719424140346351
2001-12-26,0.8719594631094204
2001-12-27,0.8719710556275962
2001-12-28,0.8719789381421039
2001-12-31,0.8719842980655642
2002-01-01,0.84377394560392
2002-01-02,0.851660117963993
2002-01-03,0.8569271620930325
2002-01-04,0.8604652929764113
2002-01-07,0.8628513607589492
2002-01-08,0.8644647774366644
2002-01-09,0.8655577119152001
2002-01-10,0.8662989776231803
2002-01-11,0.8668021481402041
2002-01-14,0.8671438930726898
2002-01-15,0.8673760897015802
2002-01-16,0.8675338955901765
2002-01-17,0.8676411629613983
2002-01-18,0.8677140859592477
2002-01-21,0.8677636648776409
2002-01-22,0.8677973744953157
2002-01-23,0.8678202951538577
2002-01-24,0.8678358803246362
2002-01-25,0.8678464778304166
2002-01-28,0.8678536839413218
2002-01-29,0.86785858400525
2002-01-30,0.8678619160048983
2002-01-31,0.8678641817433616
2002-02-01,0.8450760795466671
2002-02-04,0.8479465337234918
2002-02-05,0.8523567058086767
2002-02-06,0.8569030852756033
2002-02-07,0.8608912972388109
2002-02-08,0.8640909950642501
2002-02-11,0.8665198328506866
2002-02-12,0.8682982882083493
2002-02-13,0.8695696759851524
2002-02-14,0.8704640389176618
2002-02-15,0.871086365908609
2002-02-18,0.8715162162543747
2002-02-19,0.8718116363038372
2002-02-20,0.8720139776998926
2002-02-21,0.8721522468431206
2002-02-22,0.8722465840972733
2002-02-25,0.8723108790945927
2002-02-26,0.8723546671512085
2002-02-27,0.8723844742476546
2002-02-28,0.8724047575113517
2002-03-01,0.8738736900950732
2002-03-04,0.8732402005210793
2002-03-05,0.8729933955730715
2002-03-06,0.8729203835477422
2002-03-07,0.8729179916568898
2002-03-08,0.8729393733842262
2002-03-11,0.8729649350602572
2002-03-12,0.8729875384407778
2002-03-13,0.8730053633450716
2002-03-14,0.8730186321415855
2002-03-15,0.8730281897787743
2002-03-18,0.873034937581552
2002-03-19,0.8730396414516469
2002-03-20,0.8730428935553408
2002-03-21,0.873045129750963
2002-03-22,0.8730466618274673
2002-03-25,0.8730477089437471
2002-03-26,0.8730484234364416
2002-03-27,0.8730489104262039
2002-03-28,0.8730492421039137
2002-03-29,0.8730494678872995
2002-04-01,0.8730496215320965
2002-04-02,0.7781428546668994
2002-04-03,0.8001501914015778
2002-04-04,0.8158804399207418
2002-04-05,0.8269597476236716
2002-04-08,0.8346806387223785
2002-04-09,0.8400206486457881
2002-04-10,0.8436944835803447
2002-04-11,0.8462127598845812
2002-04-12,0.8479345818430487
2002-04-15,0.8491098008034804
2002-04-16,0.8499109863256787
2002-04-17,0.8504567376626032
2002-04-18,0.8508282866205896
2002-04-19,0.8510811427181199
2002-04-22,0.8512531786792372
2002-04-23,0.8513702064957642
