date,FRA_financial_markets_f1__FRA_financial_markets_f2
2021-08-16,-0.8972878815088797
2021-08-17,-0.89806826443873
2021-08-18,-0.8986036059711127
2021-08-19,-0.8989698162008027
2021-08-20,-0.899219850455128
2021-08-23,-0.8993903426567695
2021-08-24,-0.8995064945535022
2021-08-25,-0.8995855783751043
2021-08-26,-0.8996394018772794
2021-08-27,-0.8996760233583054
2021-08-30,-0.8997009358993892
2021-08-31,-0.8997178810142215
2021-09-01,-0.8439132028826135
2021-09-02,-0.8551448190809734
2021-09-03,-0.8660135084030172
2021-09-06,-0.875104046161901
2021-09-07,-0.8821560377406517
2021-09-08,-0.8873857597346607
2021-09-09,-0.891154202883116
2021-09-10,-0.8938187863351762
2021-09-13,-0.8956791915766092
2021-09-14,-0.896967115358419
2021-09-15,-0.8978536064948897
2021-09-16,-0.8984614135886624
2021-09-17,-0.8988770451672885
2021-09-20,-0.899160753032131
2021-09-21,-0.8993541743555404
2021-09-22,-0.8994859324298634
2021-09-23,-0.8995756350994921
2021-09-24,-0.8996366824903246
2021-09-27,-0.8996782176343645
2021-09-28,-0.899706472120923
2021-09-29,-0.8997256900603701
2021-09-30,-0.8997387605140127
2021-10-01,-0.8511632645730607
2021-10-04,-0.8628142451897378
2021-10-05,-0.8727655812775599
2021-10-06,-0.8805086982793618
2021-10-07,-0.8862425293835562
2021-10-08,-0.890364735698267
2021-10-11,-0.8932733765529364
2021-10-12,-0.895300847865617
2021-10-13,-0.8967027239690352
2021-10-14,-0.8976668106578393
2021-10-15,-0.8983274158742838
2021-10-18,-0.8987789601719964
2021-10-19,-0.8990870916150974
2021-10-20,-0.8992971217875964
2021-10-21,-0.8994401740838907
2021-10-22,-0.8995375568627411
2021-10-25,-0.8996038267265061
2021-10-26,-0.8996489131446402
2021-10-27,-0.8996795824913459
2021-10-28,-0.8997004425315256
2021-10-29,-0.8997146296110571
2021-11-01,-0.8997242778621455
2021-11-02,-0.9055518900957907
2021-11-03,-0.9038338490712777
2021-11-04,-0.9025997316182788
2021-11-05,-0.9017278676792443
2021-11-08,-0.9011191414696317
2021-11-09,-0.9006976236822727
2021-11-10,-0.9004074028517028
2021-11-11,-0.9002083668618985
2021-11-12,-0.9000722344474825
2021-11-15,-0.8999792974060616
2021-11-16,-0.8999159296912315
2021-11-17,-0.8998727605432666
2021-11-18,-0.8998433688743076
2021-11-19,-0.8998233655756623
2021-11-22,-0.8998097554864295
2021-11-23,-0.8998004969993461
2021-11-24,-0.89979419955338
2021-11-25,-0.8997899165174533
2021-11-26,-0.8997870036970165
2021-11-29,-0.8997850228153998
2021-11-30,-0.8997836757408155
2021-12-01,-0.8783464285432514
2021-12-02,-0.8840294030321988
2021-12-03,-0.8885352994664497
2021-12-06,-0.8918825090094629
2021-12-07,-0.8942860551946418
2021-12-08,-0.8959784300843294
2021-12-09,-0.8971557705070902
2021-12-10,-0.8979685457349785
2021-12-13,-0.8985268419962983
2021-12-14,-0.8989090694975109
2021-12-15,-0.899170177577384
2021-12-16,-0.8993482820987065
2021-12-17,-0.8994696476907829
2021-12-20,-0.8995522938747447
2021-12-21,-0.8996085476015612
2021-12-22,-0.8996468252294975
2021-12-23,-0.8996728656055302
2021-12-24,-0.8996905784110645
2021-12-27,-0.8997026255867582
2021-12-28,-0.8997108188035127
2021-12-29,-0.8997163907141658
2021-12-30,-0.899720179853592
2021-12-31,-0.8997227565782592
2022-01-03,-0.9040407301856852
2022-01-04,-0.9022849948032681
2022-01-05,-0.9012638507825601
2022-01-06,-0.9006741636096945
2022-01-07,-0.90033124469009
2022-01-10,-0.9001284389148095
2022-01-11,-0.9000058095866439
2022-01-12,-0.8999299025629974
2022-01-13,-0.8998818824518438
2022-01-14,-0.8998509366036052
2022-01-17,-0.8998306975248709
2022-01-18,-0.8998173113688049
2022-01-19,-0.8998083843029864
2022-01-20,-0.8998023955241956
2022-01-21,-0.8997983610464796
2022-01-24,-0.8997956351701842
2022-01-25,-0.8997937897133756
2022-01-26,-0.8997925385714021
2022-01-27,-0.8997916895393172
2022-01-28,-0.8997911130048561
2022-01-31,-0.8997907213350679
2022-02-01,-0.8594393763835695
2022-02-02,-0.8706904997481478
2022-02-03,-0.8792531321894813
2022-02-04,-0.8854685128721602
2022-02-07,-0.8898694042589642
2022-02-08,-0.8929407492249026
2022-02-09,-0.8950651353501433
2022-02-10,-0.8965261489493611
2022-02-11,-0.8975271893415417
2022-02-14,-0.8982113742087053
2022-02-15,-0.8986782233882349
2022-02-16,-0.8989964208105073
2022-02-17,-0.8992131367146334
2022-02-18,-0.8993606613152557
2022-02-21,-0.8994610509170797
2022-02-22,-0.8995293494985904
2022-02-23,-0.8995758080692187
2022-02-24,-0.899607407064746
2022-02-25,-0.8996288976855438
2022-02-28,-0.899643512828444
2022-03-01,-0.8216811428994241
2022-03-02,-0.8466789200991183
2022-03-03,-0.8633541426332099
2022-03-04,-0.8745461557474182
2022-03-07,-0.8820897228171198
2022-03-08,-0.8871887343846582
2022-03-09,-0.8906420280685039
2022-03-10,-0.8929838172947927
2022-03-11,-0.8945732633393642
2022-03-14,-0.8956527166016861
2022-03-15,-0.8963861122585677
2022-03-16,-0.8968845289844277
2022-03-17,-0.8972233171597668
2022-03-18,-0.8974536305366438
2022-03-21,-0.8976102146347001
2022-03-22,-0.8977166783670407
2022-03-23,-0.8977890674512946
2022-03-24,-0.8978382891143274
2022-03-25,-0.8978717584821679
2022-03-28,-0.8978945170114735
2022-03-29,-0.8979099925078847
2022-03-30,-0.8979205157001987
2022-03-31,-0.8979276714004769
2022-04-01,0.20865454940185268
2022-04-04,0.34334359612001497
2022-04-05,0.46363340435435013
2022-04-06,0.5658555958250125
2022-04-07,0.6487843858854263
2022-04-08,0.7133532131389737
2022-04-11,0.7619257717533352
2022-04-12,0.7974759737432258
2022-04-13,0.8229548290695557
2022-04-14,0.8409341180617164
2022-04-15,0.8534797921727103
2022-04-18,0.8621646070510013
2022-04-19,0.8681433244567948
2022-04-20,0.8722432593205685
2022-04-21,0.8750473274172
2022-04-22,0.8769616083176408
2022-04-25,0.8782668141628664
2022-04-26,0.8791559762863532
2022-04-27,0.8797613583994446
2022-04-28,0.8801733663611775
2022-04-29,0.880453692822896
2022-05-02,0.8806443892610814
2022-05-03,0.7946839319709414
2022-05-04,0.817783953750635
2022-05-05,0.8333701789579236
2022-05-06,0.8439176990929983
2022-05-09,0.8510679204161873
2022-05-10,0.8559203211212938
2022-05-11,0.8592155872713566
2022-05-12,0.8614543925968965
2022-05-13,0.8629758797642969
2022-05-16,0.8640100784926731
2022-05-17,0.8647131438866749
2022-05-18,0.8651911408177536
2022-05-19,0.8655161382349115
2022-05-20,0.8657371176918808
2022-05-23,0.86588737497871
2022-05-24,0.8659895458470718
2022-05-25,0.8660590201167943
2022-05-26,0.8661062617104368
2022-05-27,0.8661383855585947
2022-05-30,0.8661602295638193
2022-05-31,0.866175083382654
2022-06-01,0.47348922455831577
2022-06-02,0.058724191820596745
2022-06-03,-0.23081202280094554
2022-06-06,-0.4315562021990128
2022-06-07,-0.5699828684779867
2022-06-08,-0.6650467940698394
2022-06-09,-0.730137090895709
2022-06-10,-0.774609980378958
2022-06-13,-0.8049508969328395
2022-06-14,-0.8256291532788406
2022-06-15,-0.8397119913327697
2022-06-16,-0.8492983661032697
2022-06-17,-0.8558217586308376
2022-06-20,-0.8602598222280925
2022-06-21,-0.863278702900622
2022-06-22,-0.8653320025096161
2022-06-23,-0.8667284588011884
2022-06-24,-0.8676781469726155
2022-06-27,-0.8683239799094163
2022-06-28,-0.8687631669054455
2022-06-29,-0.8690618234500458
2022-06-30,-0.8692649141468822
2022-07-01,-0.04066119165272165
2022-07-04,0.22632925291882294
2022-07-05,0.4193971054322931
2022-07-06,0.5576392748438883
2022-07-07,0.6555072060794199
2022-07-08,0.7240857032985095
2022-07-11,0.771743268178595
2022-07-12,0.8046536760462251
2022-07-13,0.8272753971325294
2022-07-14,0.8427736258673617
2022-07-15,0.8533668632474125
2022-07-18,0.8605957750961175
2022-07-19,0.8655233372713087
2022-07-20,0.8688796159338822
2022-07-21,0.871164455271218
2022-07-22,0.8727193370306688
2022-07-25,0.8737772079406615
2022-07-26,0.8744968150925763
2022-07-27,0.8749862657161073
2022-07-28,0.8753191464709933
2022-07-29,0.8755455304119831
2022-08-01,0.8756994829962125
2022-08-02,-0.1932318495102065
2022-08-03,-0.33196280533012973
2022-08-04,-0.455282828513497
2022-08-05,-0.5607929192402812
2022-08-08,-0.647478639869533
2022-08-09,-0.7159493771329573
2022-08-10,-0.7681581707785813
2022-08-11,-0.8068091478203664
2022-08-12,-0.8347615936327956
2022-08-15,-0.8546210911718813
2022-08-16,-0.8685477610196601
2022-08-17,-0.8782228303711996
2022-08-18,-0.8848998767157593
2022-08-19,-0.8894866430368065
2022-08-22,-0.892627429984837
2022-08-23,-0.8947733480471672
2022-08-24,-0.8962373153361657
2022-08-25,-0.8972350169285122
2022-08-26,-0.897914476269972
2022-08-29,-0.898376982210451
2022-08-30,-0.8986917054407315
2022-08-31,-0.8989058186015481
2022-09-01,-0.8326945075102675
2022-09-02,-0.8472715415964578
2022-09-05,-0.860553899565186
2022-09-06,-0.8713277142693233
2022-09-07,-0.8795356281399378
2022-09-08,-0.8855536159162465
2022-09-09,-0.8898580482478854
2022-09-12,-0.8928867202369799
2022-09-13,-0.8949944034236221
2022-09-14,-0.8964502952292338
2022-09-15,-0.8974509074979745
2022-09-16,-0.8981362677054816
2022-09-19,-0.8986046112233836
2022-09-20,-0.8989241515723458
2022-09-21,-0.8991419334550178
2022-09-22,-0.8992902541010248
2022-09-23,-0.899391218094091
2022-09-26,-0.8994599226103497
2022-09-27,-0.8995066643302265
2022-09-28,-0.8995384591616775
2022-09-29,-0.8995600844758176
2022-09-30,-0.8995747919157794
2022-10-03,-0.807589340992654
2022-10-04,-0.8371348662830358
2022-10-05,-0.8565233586844015
2022-10-06,-0.869406115152898
2022-10-07,-0.8780336169428864
2022-10-10,-0.8838408578117433
2022-10-11,-0.887762866504976
2022-10-12,-0.8904175628026876
2022-10-13,-0.8922171365381724
2022-10-14,-0.8934382644570291
2022-10-17,-0.8942674423071266
2022-10-18,-0.894830734774109
2022-10-19,-0.8952135203762599
2022-10-20,-0.8954736975118459
2022-10-21,-0.895650563797535
2022-10-24,-0.8957708077851786
2022-10-25,-0.8958525620636631
2022-10-26,-0.8959081495695672
2022-10-27,-0.8959459465579077
2022-10-28,-0.8959716473349141
2022-10-31,-0.8959891233118347
2022-11-01,-0.9133569266773847
2022-11-02,-0.9096351746277656
2022-11-03,-0.906644569177602
2022-11-04,-0.90434647513559
2022-11-07,-0.9026404352441306
2022-11-08,-0.9014060953335081
2022-11-09,-0.9005295676739721
2022-11-10,-0.8999153555961082
2022-11-11,-0.8994889586963182
2022-11-14,-0.8991948626381551
2022-11-15,-0.8989929251202492
2022-11-16,-0.8988546937064951
2022-11-17,-0.8987602702072742
2022-11-18,-0.8986958640708824
2022-11-21,-0.8986519759298591
2022-11-22,-0.8986220893678009
2022-11-23,-0.8986017467688256
2022-11-24,-0.8985879046703819
2022-11-25,-0.8985784878220351
2022-11-28,-0.8985720824150498
2022-11-29,-0.8985677258382501
2022-11-30,-0.898564762951114
2022-12-01,-0.8127345759008384
2022-12-02,-0.8082288433949014
2022-12-05,-0.8136922049194951
2022-12-06,-0.8250590494407616
2022-12-07,-0.8387870228668473
2022-12-08,-0.852316383154836
2022-12-09,-0.8641779509444086
2022-12-12,-0.873802832516007
2022-12-13,-0.8812045983993889
