date,FRA_real_estate_f1__FRA_real_estate_f2
2014-12-23,-0.9019999040931345
2014-12-24,-0.9019948145169359
2014-12-25,-0.9019908448920556
2014-12-26,-0.901987748734409
2014-12-29,-0.9019853338232741
2014-12-30,-0.901983450248995
2014-12-31,-0.9019819810957836
2015-01-01,-0.897577575155702
2015-01-02,-0.8984246102045944
2015-01-05,-0.8991270311654229
2015-01-06,-0.8997058361182861
2015-01-07,-0.900176010925507
2015-01-08,-0.9005540656998879
2015-01-09,-0.900855805645673
2015-01-12,-0.9010953213821272
2015-01-13,-0.9012846675198247
2015-01-14,-0.9014338901114856
2015-01-15,-0.9015512147927165
2015-01-16,-0.9016432938444606
2015-01-19,-0.9017154594210378
2015-01-20,-0.9017719576539321
2015-01-21,-0.9018161534036122
2015-01-22,-0.9018507033923866
2015-01-23,-0.9018776993932718
2015-01-26,-0.9018987848619042
2015-01-27,-0.9019152489125647
2015-01-28,-0.9019281014441438
2015-01-29,-0.9019381328473645
2015-01-30,-0.9019459612505658
2015-02-02,-0.901952069781296
2015-02-03,-0.9016780580982966
2015-02-04,-0.9017264308005544
2015-02-05,-0.9017677062959205
2015-02-06,-0.9018049994898008
2015-02-09,-0.9018372191976504
2015-02-10,-0.9018642604444683
2015-02-11,-0.9018865169064489
2015-02-12,-0.9019045864099499
2015-02-13,-0.9019191127885806
2015-02-16,-0.9019307065444641
2015-02-17,-0.9019399099115579
2015-02-18,-0.901947186081952
2015-02-19,-0.9019529208664523
2015-02-20,-0.9019574301317973
2015-02-23,-0.9019609693475462
2015-02-24,-0.9019637433159712
2015-02-25,-0.9019659151526143
2015-02-26,-0.9019676141385404
2015-02-27,-0.9019689423611277
2015-03-02,-0.9019699802080641
2015-03-03,-0.9025512661570986
2015-03-04,-0.9024245258782879
2015-03-05,-0.9023251332348278
2015-03-06,-0.902247837799858
2015-03-09,-0.9021876934331252
2015-03-10,-0.9021408705779529
2015-03-11,-0.9021044037670779
2015-03-12,-0.902075993325698
2015-03-13,-0.9020538537641706
2015-03-16,-0.9020365974768166
2015-03-17,-0.9020231452449372
2015-03-18,-0.9020126571845115
2015-03-19,-0.9020044793518217
2015-03-20,-0.9019981023828934
2015-03-23,-0.9019931294084776
2015-03-24,-0.901989251135698
2015-03-25,-0.9019862264777733
2015-03-26,-0.9019838674855599
2015-03-27,-0.9019820276187851
2015-03-30,-0.9019805926126377
2015-03-31,-0.9019794733628728
2015-04-01,-0.8167889027993102
2015-04-02,-0.816900638368477
2015-04-03,-0.8204982005759137
2015-04-06,-0.8265528569232514
2015-04-07,-0.834132020016495
2015-04-08,-0.8424246399023461
2015-04-09,-0.8507845601165239
2015-04-10,-0.858745490469473
2015-04-13,-0.8660109180427507
2015-04-14,-0.8724270971757153
2015-04-15,-0.8779484570219028
2015-04-16,-0.8826031596061954
2015-04-17,-0.8864636332380819
2015-04-20,-0.889624074266779
2015-04-21,-0.8921848918853766
2015-04-22,-0.8942429915192763
2015-04-23,-0.8958864398041614
2015-04-24,-0.8971921320616885
2015-04-27,-0.8982253490399783
2015-04-28,-0.8990403922294938
2015-04-29,-0.899681752406352
2015-04-30,-0.9001854698750411
2015-05-01,-0.901317684389852
2015-05-04,-0.9014633657074721
2015-05-05,-0.9015774486926083
2015-05-06,-0.9016676799314983
2015-05-07,-0.9017388337486041
2015-05-08,-0.90179480835899
2015-05-11,-0.9018387592417818
2015-05-12,-0.9018732186977769
2015-05-13,-0.9019002056601884
2015-05-14,-0.9019213217591552
2015-05-15,-0.9019378327293995
2015-05-18,-0.9019507359175203
2015-05-19,-0.9019608154098233
2015-05-20,-0.901968686551818
2015-05-21,-0.9019748316055737
2015-05-22,-0.9019796281331605
2015-05-25,-0.9019833714846538
2015-05-26,-0.9019862925518671
2015-05-27,-0.9019885717462939
2015-05-28,-0.9019903499811927
2015-05-29,-0.9019917372859378
2015-06-01,-0.9019928195546553
2015-06-02,-0.9024606588901855
2015-06-03,-0.9023607218575798
2015-06-04,-0.9022810876448063
2015-06-05,-0.9022188196665885
2015-06-08,-0.9021701631096251
2015-06-09,-0.9021321576620358
2015-06-10,-0.9021024809120151
2015-06-11,-0.9020793132505505
2015-06-12,-0.9020612304214665
2015-06-15,-0.9020471184788674
2015-06-16,-0.9020361067003074
2015-06-17,-0.9020275147983653
2015-06-18,-0.9020208114643459
2015-06-19,-0.9020155818607145
2015-06-22,-0.9020115021605354
2015-06-23,-0.9020083196244492
2015-06-24,-0.9020058370218572
2015-06-25,-0.9020039004557857
2015-06-26,-0.9020023898518754
2015-06-29,-0.9020012115310208
2015-06-30,-0.9020002924106977
2015-07-01,-0.9023484464851008
2015-07-02,-0.9022714529020232
2015-07-03,-0.9022109400264294
2015-07-06,-0.9021638088167964
2015-07-07,-0.9021270910890768
2015-07-08,-0.9020984785862939
2015-07-09,-0.9020761775391344
2015-07-10,-0.902058792925792
2015-07-13,-0.9020452391556538
2015-07-14,-0.9020346710150724
2015-07-15,-0.9020264301834331
2015-07-16,-0.9020200037485652
2015-07-17,-0.9020149919917332
2015-07-20,-0.9020110833475226
2015-07-21,-0.9020080349261396
2015-07-22,-0.9020056573535481
2015-07-23,-0.9020038029667667
2015-07-24,-0.9020023566183967
