DATE,VALUE
2005-01-01,88.76666666666667
2006-01-01,58.666666666666664
2007-01-01,57.900000000000006
2008-01-01,59.78888888888889
2009-01-01,61.111111111111114
2010-01-01,61.733333333333334
2011-01-01,65.01111111111112
2012-01-01,66.84444444444445
2013-01-01,68.32222222222222
2014-01-01,70.76666666666667
2015-01-01,74.76666666666667
2016-01-01,80.93333333333334
2017-01-01,84.86666666666666
2018-01-01,90.61111111111111
2019-01-01,94.65555555555555
2020-01-01,102.19999999999999
2021-01-01,113.67777777777778
2022-01-01,118.96666666666667
2023-01-01,106.5888888888889
2024-01-01,107.37777777777778
