DATE,VALUE
2005-01-01,84.2
2005-04-01,40.45
2005-07-01,43.25
2005-10-01,39.6
2006-01-01,27.833333333333332
2006-04-01,28.3
2006-07-01,26.13333333333333
2006-10-01,28.366666666666664
2007-01-01,24.2
2007-04-01,27.200000000000003
2007-07-01,26.866666666666664
2007-10-01,26.63333333333333
2008-01-01,29.266666666666666
2008-04-01,28.399999999999995
2008-07-01,26.599999999999998
2008-10-01,27.400000000000002
2009-01-01,26.866666666666664
2009-04-01,28.23333333333333
2009-07-01,28.100000000000005
2009-10-01,29.566666666666666
2010-01-01,27.7
2010-04-01,29.099999999999998
2010-07-01,28.666666666666668
2010-10-01,27.566666666666666
2011-01-01,30.833333333333332
2011-04-01,30.53333333333333
2011-07-01,29.666666666666668
2011-10-01,30.733333333333334
2012-01-01,30.333333333333332
2012-04-01,30.866666666666664
2012-07-01,32.06666666666667
2012-10-01,32.6
2013-01-01,31.599999999999998
2013-04-01,33.199999999999996
2013-07-01,31.833333333333332
2013-10-01,31.53333333333333
2014-01-01,32.46666666666666
2014-04-01,33.5
2014-07-01,33.43333333333333
2014-10-01,33.2
2015-01-01,34.6
2015-04-01,35.46666666666667
2015-07-01,35.1
2015-10-01,36.333333333333336
2016-01-01,37.4
2016-04-01,38.93333333333334
2016-07-01,39.666666666666664
2016-10-01,40.1
2017-01-01,39.36666666666667
2017-04-01,40.3
2017-07-01,40.800000000000004
2017-10-01,41.833333333333336
2018-01-01,41.96666666666666
2018-04-01,43.03333333333333
2018-07-01,44.06666666666666
2018-10-01,44.0
2019-01-01,43.300000000000004
2019-04-01,45.46666666666667
2019-07-01,45.43333333333333
2019-10-01,47.199999999999996
2020-01-01,47.333333333333336
2020-04-01,48.199999999999996
2020-07-01,50.53333333333334
2020-10-01,51.96666666666667
2021-01-01,52.333333333333336
2021-04-01,55.70000000000001
2021-07-01,58.4
2021-10-01,59.26666666666667
2022-01-01,59.099999999999994
2022-04-01,59.900000000000006
2022-07-01,56.900000000000006
2022-10-01,50.43333333333334
2023-01-01,48.133333333333326
2023-04-01,46.93333333333333
2023-07-01,45.866666666666674
2023-10-01,45.63333333333333
2024-01-01,46.76666666666667
2024-04-01,48.900000000000006
2024-07-01,49.86666666666667
2024-10-01,50.4
2025-01-01,51.833333333333336
2025-04-01,52.26666666666667
