DATE,VALUE
2005-01-01,176.115
2006-01-01,176.115
2007-01-01,169.37166666666667
2008-01-01,169.02666666666667
2009-01-01,164.855
2010-01-01,159.76277777777779
2011-01-01,160.13555555555556
2012-01-01,157.13222222222223
2013-01-01,156.51944444444445
2014-01-01,161.24777777777777
2015-01-01,159.21666666666667
2016-01-01,160.21388888888887
2017-01-01,164.40833333333333
2018-01-01,159.25722222222223
2019-01-01,158.925
2020-01-01,171.07133333333334
2021-01-01,165.482
2022-01-01,160.44333333333333
2023-01-01,156.092
2024-01-01,147.01533333333333
2025-01-01,149.494
