DATE,VALUE
2000-01-01,116.405
2001-01-01,73.27333333333333
2002-01-01,71.87666666666667
2003-01-01,70.29333333333334
2004-01-01,67.81333333333333
2005-01-01,67.8
2006-01-01,65.18666666666667
2007-01-01,61.586666666666666
2008-01-01,61.78333333333333
2009-01-01,62.23
2010-01-01,60.79999999999999
2011-01-01,61.57333333333333
2012-01-01,62.72
2013-01-01,63.419999999999995
2014-01-01,63.303333333333335
2015-01-01,65.23333333333333
2016-01-01,69.01333333333334
2017-01-01,70.21666666666667
2018-01-01,72.11333333333333
2019-01-01,73.96
2020-01-01,79.48666666666666
2021-01-01,85.16000000000001
2022-01-01,80.64666666666666
2023-01-01,66.95666666666666
2024-01-01,65.47666666666667
