DATE,VALUE
2009-01-01,331.85181818181815
2010-01-01,333.2409090909091
2011-01-01,331.71818181818185
2012-01-01,326.4081818181818
2013-01-01,326.6645454545455
2014-01-01,328.90090909090907
2015-01-01,327.2945454545454
2016-01-01,324.8945454545455
2017-01-01,320.5672727272727
2018-01-01,319.5418181818182
2019-01-01,320.8972727272727
2020-01-01,321.37363636363636
2021-01-01,321.4709090909091
2022-01-01,317.7781818181818
2023-01-01,319.2409090909091
2024-01-01,319.33818181818185
2025-01-01,322.3872727272728
