DATE,VALUE
2000-01-01,83.85
2001-01-01,47.445
2002-01-01,56.08
2003-01-01,63.445
2004-01-01,70.67
2005-01-01,73.15
2006-01-01,83.02499999999999
2007-01-01,85.145
2008-01-01,75.68499999999999
2009-01-01,70.78500000000001
2010-01-01,69.095
2011-01-01,59.184999999999995
2012-01-01,45.23
2013-01-01,43.145
2014-01-01,48.335
2015-01-01,51.85
2016-01-01,54.410000000000004
2017-01-01,56.915
2018-01-01,60.135
2019-01-01,61.87
2020-01-01,62.154999999999994
2021-01-01,62.690000000000005
2022-01-01,62.795
2023-01-01,61.29
2024-01-01,67.595
