DATE,VALUE
2005-01-01,89.35
2005-04-01,47.875
2005-07-01,50.2
2005-10-01,49.980000000000004
2006-01-01,37.38666666666666
2006-04-01,37.833333333333336
2006-07-01,38.55
2006-10-01,37.97
2007-01-01,37.55
2007-04-01,37.333333333333336
2007-07-01,38.056666666666665
2007-10-01,36.906666666666666
2008-01-01,35.163333333333334
2008-04-01,34.483333333333334
2008-07-01,34.63
2008-10-01,32.166666666666664
2009-01-01,30.590000000000003
2009-04-01,30.55333333333333
2009-07-01,32.913333333333334
2009-10-01,33.13
2010-01-01,34.35
2010-04-01,35.69
2010-07-01,37.516666666666666
2010-10-01,37.31666666666667
2011-01-01,36.95666666666666
2011-04-01,37.78333333333334
2011-07-01,38.699999999999996
2011-10-01,36.266666666666666
2012-01-01,34.833333333333336
2012-04-01,34.556666666666665
2012-07-01,34.95666666666666
2012-10-01,33.470000000000006
2013-01-01,33.086666666666666
2013-04-01,33.24333333333333
2013-07-01,34.236666666666665
2013-10-01,33.17
2014-01-01,32.913333333333334
2014-04-01,33.29
2014-07-01,34.25
2014-10-01,32.09666666666667
2015-01-01,32.50333333333333
2015-04-01,32.01666666666667
2015-07-01,33.64333333333334
2015-10-01,32.836666666666666
2016-01-01,33.46666666666666
2016-04-01,33.35
2016-07-01,35.25333333333333
2016-10-01,33.89333333333334
2017-01-01,34.86666666666667
2017-04-01,35.169999999999995
2017-07-01,36.56333333333334
2017-10-01,34.99333333333333
2018-01-01,34.88
2018-04-01,34.61333333333333
2018-07-01,35.93666666666667
2018-10-01,35.333333333333336
2019-01-01,35.95333333333333
2019-04-01,36.153333333333336
2019-07-01,37.72666666666667
2019-10-01,36.9
2020-01-01,37.97
2020-04-01,38.24
2020-07-01,39.61
2020-10-01,40.093333333333334
2021-01-01,39.74333333333333
2021-04-01,40.333333333333336
2021-07-01,42.57
2021-10-01,41.23666666666667
2022-01-01,40.593333333333334
2022-04-01,40.38333333333333
2022-07-01,40.78
2022-10-01,37.76333333333333
2023-01-01,35.63333333333333
2023-04-01,33.94
2023-07-01,33.903333333333336
2023-10-01,31.553333333333338
2024-01-01,30.736666666666668
2024-04-01,32.09666666666667
2024-07-01,33.69
2024-10-01,33.626666666666665
2025-01-01,34.8
2025-04-01,34.13333333333333
