DATE,VALUE
2000-01-01,104.18
2001-01-01,50.129999999999995
2002-01-01,48.154999999999994
2003-01-01,48.295
2004-01-01,46.28
2005-01-01,47.545
2006-01-01,46.055
2007-01-01,42.97
2008-01-01,44.324999999999996
2009-01-01,45.6
2010-01-01,44.550000000000004
2011-01-01,46.18
2012-01-01,47.295
2013-01-01,47.8
2014-01-01,49.0
2015-01-01,52.1
2016-01-01,56.715
2017-01-01,57.910000000000004
2018-01-01,60.885000000000005
2019-01-01,63.07
2020-01-01,68.895
2021-01-01,74.515
2022-01-01,69.785
2023-01-01,53.14
2024-01-01,56.0
