DATE,VALUE
2010-01-01,106.38333333333333
2010-04-01,71.84444444444445
2010-07-01,72.42222222222222
2010-10-01,72.42222222222222
2011-01-01,54.23333333333333
2011-04-01,56.225
2011-07-01,55.291666666666664
2011-10-01,54.775
2012-01-01,54.775
2012-04-01,53.85833333333333
2012-07-01,52.34166666666667
2012-10-01,51.25833333333333
2013-01-01,49.25833333333333
2013-04-01,49.69166666666666
2013-07-01,48.85833333333333
2013-10-01,48.24166666666667
2014-01-01,47.96666666666667
2014-04-01,47.48333333333333
2014-07-01,47.01666666666666
2014-10-01,46.324999999999996
2015-01-01,44.86666666666667
2015-04-01,45.59166666666667
2015-07-01,47.125
2015-10-01,46.15
2016-01-01,46.958333333333336
2016-04-01,47.5
2016-07-01,47.23333333333333
2016-10-01,47.06666666666666
2017-01-01,45.90833333333333
2017-04-01,46.725
2017-07-01,46.1
2017-10-01,46.525
2018-01-01,46.19166666666667
2018-04-01,46.98333333333333
2018-07-01,46.324999999999996
2018-10-01,46.583333333333336
2019-01-01,46.083333333333336
2019-04-01,47.06666666666666
2019-07-01,46.958333333333336
2019-10-01,47.01666666666667
2020-01-01,47.46666666666667
2020-04-01,49.75
2020-07-01,47.583333333333336
2020-10-01,48.00833333333333
2021-01-01,48.958333333333336
2021-04-01,49.18333333333334
2021-07-01,50.93333333333334
2021-10-01,50.875
2022-01-01,51.86666666666667
2022-04-01,54.85
2022-07-01,51.1
2022-10-01,52.26666666666667
2023-01-01,52.208333333333336
2023-04-01,53.18333333333334
2023-07-01,53.666666666666664
2023-10-01,54.48333333333333
2024-01-01,53.458333333333336
2024-04-01,56.89166666666667
2024-07-01,57.17499999999999
2024-10-01,58.333333333333336
2025-01-01,55.074999999999996
2025-04-01,58.15833333333333
