DATE,VALUE
2005-01-01,111.17333333333333
2006-01-01,111.17333333333333
2007-01-01,113.93166666666666
2008-01-01,112.60833333333333
2009-01-01,110.94333333333333
2010-01-01,137.83666666666667
2011-01-01,133.51555555555558
2012-01-01,120.56666666666666
2013-01-01,109.66222222222223
2014-01-01,98.145
2015-01-01,96.81666666666666
2016-01-01,95.88777777777779
2017-01-01,94.405
2018-01-01,96.20611111111111
2019-01-01,96.74888888888889
2020-01-01,103.18733333333333
2021-01-01,101.55799999999999
2022-01-01,102.438
2023-01-01,103.68466666666667
2024-01-01,106.49333333333334
2025-01-01,110.32666666666667
