DATE,VALUE
2005-01-01,229.26833333333332
2006-01-01,229.26833333333332
2007-01-01,228.33166666666668
2008-01-01,231.79166666666666
2009-01-01,234.545
2010-01-01,208.1688888888889
2011-01-01,208.7111111111111
2012-01-01,219.1533333333333
2013-01-01,227.01055555555556
2014-01-01,225.79722222222222
2015-01-01,237.10555555555553
2016-01-01,237.94500000000002
2017-01-01,240.91222222222223
2018-01-01,241.80166666666668
2019-01-01,243.88666666666666
2020-01-01,252.50933333333333
2021-01-01,252.16266666666667
2022-01-01,244.834
2023-01-01,237.92333333333332
2024-01-01,255.54266666666666
2025-01-01,234.19
