DATE,VALUE
2005-01-01,79.81
2005-04-01,43.695
2005-07-01,45.9
2005-10-01,45.335
2006-01-01,35.550000000000004
2006-04-01,36.38999999999999
2006-07-01,36.75333333333333
2006-10-01,35.88666666666667
2007-01-01,35.60666666666666
2007-04-01,36.04666666666667
2007-07-01,36.61666666666667
2007-10-01,36.22333333333333
2008-01-01,35.11666666666667
2008-04-01,35.11666666666667
2008-07-01,34.45666666666666
2008-10-01,30.863333333333333
2009-01-01,28.5
2009-04-01,28.25333333333333
2009-07-01,30.19333333333334
2009-10-01,30.983333333333334
2010-01-01,32.85333333333333
2010-04-01,35.1
2010-07-01,36.586666666666666
2010-10-01,36.81666666666667
2011-01-01,36.843333333333334
2011-04-01,37.88
2011-07-01,38.39333333333334
2011-10-01,36.36
2012-01-01,35.09
2012-04-01,34.946666666666665
2012-07-01,34.87
2012-10-01,33.53333333333333
2013-01-01,33.24333333333333
2013-04-01,33.51
2013-07-01,34.21333333333333
2013-10-01,33.306666666666665
2014-01-01,32.876666666666665
2014-04-01,33.51
2014-07-01,33.89666666666667
2014-10-01,32.026666666666664
2015-01-01,32.193333333333335
2015-04-01,32.583333333333336
2015-07-01,33.67333333333333
2015-10-01,33.083333333333336
2016-01-01,33.24333333333333
2016-04-01,33.81333333333333
2016-07-01,35.28666666666667
2016-10-01,34.34666666666667
2017-01-01,35.343333333333334
2017-04-01,35.943333333333335
2017-07-01,36.95
2017-10-01,36.04666666666667
2018-01-01,36.23666666666667
2018-04-01,36.70666666666667
2018-07-01,37.85
2018-10-01,37.22666666666667
2019-01-01,37.15
2019-04-01,38.083333333333336
2019-07-01,39.343333333333334
2019-10-01,38.93
2020-01-01,39.92333333333334
2020-04-01,40.70666666666666
2020-07-01,41.56666666666667
2020-10-01,42.089999999999996
2021-01-01,42.11666666666667
2021-04-01,43.14000000000001
2021-07-01,45.50333333333333
2021-10-01,45.173333333333325
2022-01-01,45.46666666666667
2022-04-01,46.543333333333344
2022-07-01,47.846666666666664
2022-10-01,45.86666666666667
2023-01-01,44.77333333333333
2023-04-01,43.97333333333333
2023-07-01,43.68333333333334
2023-10-01,40.809999999999995
2024-01-01,39.65333333333333
2024-04-01,40.29333333333334
2024-07-01,41.913333333333334
2024-10-01,41.093333333333334
2025-01-01,42.413333333333334
2025-04-01,42.199999999999996
