date,ITA_banking_system_f1,ITA_banking_system_f2
1999-07-13,-0.9986925580153967,0.9970089598670849
1999-07-14,-0.9986925580153967,0.9970089598670849
1999-07-15,-0.9986925580153967,0.9970089598670849
1999-07-16,-0.9986925580153967,0.9970089598670849
1999-07-19,-0.9986925580153967,0.9970089598670849
1999-07-20,-0.9986925580153967,0.9970089598670849
1999-07-21,-0.9986925580153967,0.9970089598670849
1999-07-22,-0.9986925580153967,0.9970089598670849
1999-07-23,-0.9986925580153967,0.9970089598670849
1999-07-26,-0.9986925580153967,0.9970089598670849
1999-07-27,-0.9986925580153967,0.9970089598670849
1999-07-28,-0.9986925580153967,0.9970089598670849
1999-07-29,-0.9986925580153967,0.9970089598670849
1999-07-30,-0.9986925580153967,0.9970089598670849
1999-08-02,-1.047205624495196,0.5800732380199105
1999-08-03,-0.9988106787381791,0.9912405345343269
1999-08-04,-0.9988106787381791,0.9912406593641762
1999-08-05,-0.9988106787381791,0.9912406593641924
1999-08-06,-0.9988106787381791,0.9912406593641924
1999-08-09,-0.9988106787381791,0.9912406593641924
1999-08-10,-0.9988106787381791,0.9912406593641924
1999-08-11,-0.9988106787381791,0.9912406593641924
1999-08-12,-0.9988106787381791,0.9912406593641924
1999-08-13,-0.9988106787381791,0.9912406593641924
1999-08-16,-0.9988106787381791,0.9912406593641924
1999-08-17,-0.9988106787381791,0.9912406593641924
1999-08-18,-0.9988106787381791,0.9912406593641924
1999-08-19,-0.9988106787381791,0.9912406593641924
1999-08-20,-0.9988106787381791,0.9912406593641924
1999-08-23,-0.9988106787381791,0.9912406593641924
1999-08-24,-0.9988106787381791,0.9912406593641924
1999-08-25,-0.9988106787381791,0.9912406593641924
1999-08-26,-0.9988106787381791,0.9912406593641924
1999-08-27,-0.9988106787381791,0.9912406593641924
1999-08-30,-0.9988106787381791,0.9912406593641924
1999-08-31,-1.0287924766576941,0.4830560787327745
1999-09-01,-0.9988788739014083,0.9645984735281532
1999-09-02,-0.9988788739014083,0.9645986625337006
1999-09-03,-0.9988788739014083,0.9645986625337255
1999-09-06,-0.9988788739014083,0.9645986625337255
1999-09-07,-0.9988788739014083,0.9645986625337255
1999-09-08,-0.9988788739014083,0.9645986625337255
1999-09-09,-0.9988788739014083,0.9645986625337255
1999-09-10,-0.9988788739014083,0.9645986625337255
1999-09-13,-0.9988788739014083,0.9645986625337255
1999-09-14,-0.9988788739014083,0.9645986625337255
1999-09-15,-0.9988788739014083,0.9645986625337255
1999-09-16,-0.9988788739014083,0.9645986625337255
1999-09-17,-0.9988788739014083,0.9645986625337255
1999-09-20,-0.9988788739014083,0.9645986625337255
1999-09-21,-0.9988788739014083,0.9645986625337255
1999-09-22,-0.9988788739014083,0.9645986625337255
1999-09-23,-0.9988788739014083,0.9645986625337255
1999-09-24,-0.9988788739014083,0.9645986625337255
1999-09-27,-0.9988788739014083,0.9645986625337255
1999-09-28,-0.9988788739014083,0.9645986625337255
1999-09-29,-0.9988788739014083,0.9645986625337255
1999-09-30,-0.9723360869991521,2.89924014988698
1999-10-01,-0.998816939623587,0.9958884668207076
1999-10-04,-0.998816939623587,0.9958884092095481
1999-10-05,-0.998816939623587,0.9958884092095406
1999-10-06,-0.998816939623587,0.9958884092095406
1999-10-07,-0.998816939623587,0.9958884092095406
1999-10-08,-0.998816939623587,0.9958884092095406
1999-10-11,-0.998816939623587,0.9958884092095406
1999-10-12,-0.998816939623587,0.9958884092095406
1999-10-13,-0.998816939623587,0.9958884092095406
1999-10-14,-0.998816939623587,0.9958884092095406
1999-10-15,-0.998816939623587,0.9958884092095406
1999-10-18,-0.998816939623587,0.9958884092095406
1999-10-19,-0.998816939623587,0.9958884092095406
1999-10-20,-0.998816939623587,0.9958884092095406
1999-10-21,-0.998816939623587,0.9958884092095406
1999-10-22,-0.998816939623587,0.9958884092095406
1999-10-25,-0.998816939623587,0.9958884092095406
1999-10-26,-0.998816939623587,0.9958884092095406
1999-10-27,-0.998816939623587,0.9958884092095406
1999-10-28,-0.998816939623587,0.9958884092095406
1999-10-29,-0.998816939623587,0.9958884092095406
1999-11-01,-1.2813260886335345,1.1398303258574973
1999-11-02,-0.9992806143629637,0.9968567273577233
1999-11-03,-0.9992806143629637,0.9968567119842298
1999-11-04,-0.9992806143629637,0.9968567119842278
1999-11-05,-0.9992806143629637,0.9968567119842278
1999-11-08,-0.9992806143629637,0.9968567119842278
1999-11-09,-0.9992806143629637,0.9968567119842278
1999-11-10,-0.9992806143629637,0.9968567119842278
1999-11-11,-0.9992806143629637,0.9968567119842278
1999-11-12,-0.9992806143629637,0.9968567119842278
1999-11-15,-0.9992806143629637,0.9968567119842278
1999-11-16,-0.9992806143629637,0.9968567119842278
1999-11-17,-0.9992806143629637,0.9968567119842278
1999-11-18,-0.9992806143629637,0.9968567119842278
1999-11-19,-0.9992806143629637,0.9968567119842278
1999-11-22,-0.9992806143629637,0.9968567119842278
1999-11-23,-0.9992806143629637,0.9968567119842278
1999-11-24,-0.9992806143629637,0.9968567119842278
1999-11-25,-0.9992806143629637,0.9968567119842278
1999-11-26,-0.9992806143629637,0.9968567119842278
1999-11-29,-0.9992806143629637,0.9968567119842278
1999-11-30,-1.0279860855770862,1.0531544446457648
1999-12-01,-0.9993201892676493,0.9971824130321997
1999-12-02,-0.9993201892676493,0.9971824062649804
1999-12-03,-0.9993201892676493,0.9971824062649794
1999-12-06,-0.9993201892676493,0.9971824062649794
1999-12-07,-0.9993201892676493,0.9971824062649794
1999-12-08,-0.9993201892676493,0.9971824062649794
1999-12-09,-0.9993201892676493,0.9971824062649794
1999-12-10,-0.9993201892676493,0.9971824062649794
1999-12-13,-0.9993201892676493,0.9971824062649794
1999-12-14,-0.9993201892676493,0.9971824062649794
1999-12-15,-0.9993201892676493,0.9971824062649794
1999-12-16,-0.9993201892676493,0.9971824062649794
1999-12-17,-0.9993201892676493,0.9971824062649794
1999-12-20,-0.9993201892676493,0.9971824062649794
1999-12-21,-0.9993201892676493,0.9971824062649794
1999-12-22,-0.9993201892676493,0.9971824062649794
1999-12-23,-0.9993201892676493,0.9971824062649794
1999-12-24,-0.9993201892676493,0.9971824062649794
1999-12-27,-0.9993201892676493,0.9971824062649794
1999-12-28,-0.9993201892676493,0.9971824062649794
1999-12-29,-0.9993201892676493,0.9971824062649794
1999-12-30,-0.9993201892676493,0.9971824062649794
1999-12-31,-0.9489359100346647,1.7549223815507324
2000-01-03,-0.9992461667062142,0.9990877090872358
2000-01-04,-0.9992461667062142,0.9990876647974491
2000-01-05,-0.9992461667062142,0.9990876647974434
2000-01-06,-0.9992461667062142,0.9990876647974434
2000-01-07,-0.9992461667062142,0.9990876647974434
2000-01-10,-0.9992461667062142,0.9990876647974434
2000-01-11,-0.9992461667062142,0.9990876647974434
2000-01-12,-0.9992461667062142,0.9990876647974434
2000-01-13,-0.9992461667062142,0.9990876647974434
2000-01-14,-0.9992461667062142,0.9990876647974434
2000-01-17,-0.9992461667062142,0.9990876647974434
2000-01-18,-0.9992461667062142,0.9990876647974434
2000-01-19,-0.9992461667062142,0.9990876647974434
2000-01-20,-0.9992461667062142,0.9990876647974434
2000-01-21,-0.9992461667062142,0.9990876647974434
2000-01-24,-0.9992461667062142,0.9990876647974434
2000-01-25,-0.9992461667062142,0.9990876647974434
2000-01-26,-0.9992461667062142,0.9990876647974434
2000-01-27,-0.9992461667062142,0.9990876647974434
2000-01-28,-0.9992461667062142,0.9990876647974434
2000-01-31,-1.076753535871697,-0.0838371307560403
2000-02-01,-0.9993506844162547,-0.8910457557645034
2000-02-02,-0.9993506844162547,-0.8910522990173843
2000-02-03,-0.9993506844162547,-0.8910522990182425
2000-02-04,-0.9993506844162547,-0.8910522990182425
2000-02-07,-0.9993506844162547,-0.8910522990182425
2000-02-08,-0.9993506844162547,-0.8910522990182425
2000-02-09,-0.9993506844162547,-0.8910522990182425
2000-02-10,-0.9993506844162547,-0.8910522990182425
2000-02-11,-0.9993506844162547,-0.8910522990182425
2000-02-14,-0.9993506844162547,-0.8910522990182425
2000-02-15,-0.9993506844162547,-0.8910522990182425
2000-02-16,-0.9993506844162547,-0.8910522990182425
2000-02-17,-0.9993506844162547,-0.8910522990182425
2000-02-18,-0.9993506844162547,-0.8910522990182425
2000-02-21,-0.9993506844162547,-0.8910522990182425
2000-02-22,-0.9993506844162547,-0.8910522990182425
2000-02-23,-0.9993506844162547,-0.8910522990182425
2000-02-24,-0.9993506844162547,-0.8910522990182425
2000-02-25,-0.9993506844162547,-0.8910522990182425
2000-02-28,-0.9993506844162547,-0.8910522990182425
2000-02-29,-1.030851335132565,2.6035666509038213
2000-03-01,-0.999389725770579,0.9851410566266088
2000-03-02,-0.999389725770579,0.9851410012641596
2000-03-03,-0.999389725770579,0.9851410012641523
2000-03-06,-0.999389725770579,0.9851410012641523
2000-03-07,-0.999389725770579,0.9851410012641523
2000-03-08,-0.999389725770579,0.9851410012641523
2000-03-09,-0.999389725770579,0.9851410012641523
2000-03-10,-0.999389725770579,0.9851410012641523
2000-03-13,-0.999389725770579,0.9851410012641523
2000-03-14,-0.999389725770579,0.9851410012641523
2000-03-15,-0.999389725770579,0.9851410012641523
2000-03-16,-0.999389725770579,0.9851410012641523
2000-03-17,-0.999389725770579,0.9851410012641523
2000-03-20,-0.999389725770579,0.9851410012641523
2000-03-21,-0.999389725770579,0.9851410012641523
2000-03-22,-0.999389725770579,0.9851410012641523
2000-03-23,-0.999389725770579,0.9851410012641523
2000-03-24,-0.999389725770579,0.9851410012641523
2000-03-27,-0.999389725770579,0.9851410012641523
2000-03-28,-0.999389725770579,0.9851410012641523
2000-03-29,-0.999389725770579,0.9851410012641523
2000-03-30,-0.999389725770579,0.9851410012641523
2000-03-31,-1.074791506053126,0.627298663070167
2000-04-03,-0.9994722841259728,0.9645032959725887
2000-04-04,-0.9994722841259728,0.9645033822627153
2000-04-05,-0.9994722841259728,0.9645033822627267
2000-04-06,-0.9994722841259728,0.9645033822627267
2000-04-07,-0.9994722841259728,0.9645033822627267
2000-04-10,-0.9994722841259728,0.9645033822627267
2000-04-11,-0.9994722841259728,0.9645033822627267
2000-04-12,-0.9994722841259728,0.9645033822627267
2000-04-13,-0.9994722841259728,0.9645033822627267
2000-04-14,-0.9994722841259728,0.9645033822627267
2000-04-17,-0.9994722841259728,0.9645033822627267
2000-04-18,-0.9994722841259728,0.9645033822627267
2000-04-19,-0.9994722841259728,0.9645033822627267
2000-04-20,-0.9994722841259728,0.9645033822627267
2000-04-21,-0.9994722841259728,0.9645033822627267
2000-04-24,-0.9994722841259728,0.9645033822627267
2000-04-25,-0.9994722841259728,0.9645033822627267
2000-04-26,-0.9994722841259728,0.9645033822627267
2000-04-27,-0.9994722841259728,0.9645033822627267
2000-04-28,-0.9994722841259728,0.9645033822627267
2000-05-01,-1.055463514506066,0.7579369891352414
2000-05-02,-0.9995267498930042,0.944326442148898
2000-05-03,-0.9995267498930042,0.9443264763568884
2000-05-04,-0.9995267498930042,0.9443264763568929
2000-05-05,-0.9995267498930042,0.9443264763568929
2000-05-08,-0.9995267498930042,0.9443264763568929
2000-05-09,-0.9995267498930042,0.9443264763568929
2000-05-10,-0.9995267498930042,0.9443264763568929
2000-05-11,-0.9995267498930042,0.9443264763568929
2000-05-12,-0.9995267498930042,0.9443264763568929
2000-05-15,-0.9995267498930042,0.9443264763568929
2000-05-16,-0.9995267498930042,0.9443264763568929
2000-05-17,-0.9995267498930042,0.9443264763568929
2000-05-18,-0.9995267498930042,0.9443264763568929
2000-05-19,-0.9995267498930042,0.9443264763568929
2000-05-22,-0.9995267498930042,0.9443264763568929
2000-05-23,-0.9995267498930042,0.9443264763568929
2000-05-24,-0.9995267498930042,0.9443264763568929
2000-05-25,-0.9995267498930042,0.9443264763568929
2000-05-26,-0.9995267498930042,0.9443264763568929
2000-05-29,-0.9995267498930042,0.9443264763568929
2000-05-30,-0.9995267498930042,0.9443264763568929
2000-05-31,-1.104570005026452,2.5584024492544035
2000-06-01,-0.9996124311031623,0.9918322818567842
2000-06-02,-0.9996124311031623,0.9918322265815125
2000-06-05,-0.9996124311031623,0.9918322265815052
2000-06-06,-0.9996124311031623,0.9918322265815052
2000-06-07,-0.9996124311031623,0.9918322265815052
2000-06-08,-0.9996124311031623,0.9918322265815052
2000-06-09,-0.9996124311031623,0.9918322265815052
2000-06-12,-0.9996124311031623,0.9918322265815052
2000-06-13,-0.9996124311031623,0.9918322265815052
2000-06-14,-0.9996124311031623,0.9918322265815052
2000-06-15,-0.9996124311031623,0.9918322265815052
2000-06-16,-0.9996124311031623,0.9918322265815052
2000-06-19,-0.9996124311031623,0.9918322265815052
2000-06-20,-0.9996124311031623,0.9918322265815052
2000-06-21,-0.9996124311031623,0.9918322265815052
2000-06-22,-0.9996124311031623,0.9918322265815052
2000-06-23,-0.9996124311031623,0.9918322265815052
2000-06-26,-0.9996124311031623,0.9918322265815052
2000-06-27,-0.9996124311031623,0.9918322265815052
2000-06-28,-0.9996124311031623,0.9918322265815052
2000-06-29,-0.9996124311031623,0.9918322265815052
2000-06-30,-1.0715412107895481,-0.4517640783538917
2000-07-03,-0.9996626915567091,-0.9623777743736937
2000-07-04,-0.9996626915567091,-0.9623779976955702
2000-07-05,-0.9996626915567091,-0.9623779976955994
2000-07-06,-0.9996626915567091,-0.9623779976955994
2000-07-07,-0.9996626915567091,-0.9623779976955994
2000-07-10,-0.9996626915567091,-0.9623779976955994
2000-07-11,-0.9996626915567091,-0.9623779976955994
2000-07-12,-0.9996626915567091,-0.9623779976955994
2000-07-13,-0.9996626915567091,-0.9623779976955994
2000-07-14,-0.9996626915567091,-0.9623779976955994
2000-07-17,-0.9996626915567091,-0.9623779976955994
2000-07-18,-0.9996626915567091,-0.9623779976955994
2000-07-19,-0.9996626915567091,-0.9623779976955994
2000-07-20,-0.9996626915567091,-0.9623779976955994
2000-07-21,-0.9996626915567091,-0.9623779976955994
2000-07-24,-0.9996626915567091,-0.9623779976955994
2000-07-25,-0.9996626915567091,-0.9623779976955994
2000-07-26,-0.9996626915567091,-0.9623779976955994
2000-07-27,-0.9996626915567091,-0.9623779976955994
2000-07-28,-0.9996626915567091,-0.9623779976955994
2000-07-31,-1.0223624664654891,-1.3102089574610012
2000-08-01,-0.9996774967950751,-0.979165973655844
2000-08-02,-0.9996774967950751,-0.9791659453027822
2000-08-03,-0.9996774967950751,-0.9791659453027785
2000-08-04,-0.9996774967950751,-0.9791659453027785
2000-08-07,-0.9996774967950751,-0.9791659453027785
2000-08-08,-0.9996774967950751,-0.9791659453027785
2000-08-09,-0.9996774967950751,-0.9791659453027785
2000-08-10,-0.9996774967950751,-0.9791659453027785
2000-08-11,-0.9996774967950751,-0.9791659453027785
2000-08-14,-0.9996774967950751,-0.9791659453027785
2000-08-15,-0.9996774967950751,-0.9791659453027785
2000-08-16,-0.9996774967950751,-0.9791659453027785
2000-08-17,-0.9996774967950751,-0.9791659453027785
2000-08-18,-0.9996774967950751,-0.9791659453027785
2000-08-21,-0.9996774967950751,-0.9791659453027785
2000-08-22,-0.9996774967950751,-0.9791659453027785
2000-08-23,-0.9996774967950751,-0.9791659453027785
2000-08-24,-0.9996774967950751,-0.9791659453027785
2000-08-25,-0.9996774967950751,-0.9791659453027785
2000-08-28,-0.9996774967950751,-0.9791659453027785
2000-08-29,-0.9996774967950751,-0.9791659453027785
2000-08-30,-0.9996774967950751,-0.9791659453027785
2000-08-31,-1.0557145242703165,-1.7438695693728592
2000-09-01,-0.9997108104579189,-0.9932887137248496
2000-09-04,-0.9997108104579189,-0.993288669713128
2000-09-05,-0.9997108104579189,-0.9932886697131224
2000-09-06,-0.9997108104579189,-0.9932886697131224
2000-09-07,-0.9997108104579189,-0.9932886697131224
2000-09-08,-0.9997108104579189,-0.9932886697131224
2000-09-11,-0.9997108104579189,-0.9932886697131224
2000-09-12,-0.9997108104579189,-0.9932886697131224
2000-09-13,-0.9997108104579189,-0.9932886697131224
2000-09-14,-0.9997108104579189,-0.9932886697131224
2000-09-15,-0.9997108104579189,-0.9932886697131224
2000-09-18,-0.9997108104579189,-0.9932886697131224
2000-09-19,-0.9997108104579189,-0.9932886697131224
2000-09-20,-0.9997108104579189,-0.9932886697131224
2000-09-21,-0.9997108104579189,-0.9932886697131224
2000-09-22,-0.9997108104579189,-0.9932886697131224
2000-09-25,-0.9997108104579189,-0.9932886697131224
2000-09-26,-0.9997108104579189,-0.9932886697131224
2000-09-27,-0.9997108104579189,-0.9932886697131224
2000-09-28,-0.9997108104579189,-0.9932886697131224
2000-09-29,-0.9997108104579189,-0.9932886697131224
2000-10-02,-1.0118588291054145,-0.8080999958744276
2000-10-03,-0.9997177096674933,-0.9899119007953617
2000-10-04,-0.9997177096674933,-0.9899119332969604
2000-10-05,-0.9997177096674933,-0.9899119332969648
2000-10-06,-0.9997177096674933,-0.9899119332969648
2000-10-09,-0.9997177096674933,-0.9899119332969648
2000-10-10,-0.9997177096674933,-0.9899119332969648
2000-10-11,-0.9997177096674933,-0.9899119332969648
2000-10-12,-0.9997177096674933,-0.9899119332969648
2000-10-13,-0.9997177096674933,-0.9899119332969648
2000-10-16,-0.9997177096674933,-0.9899119332969648
2000-10-17,-0.9997177096674933,-0.9899119332969648
2000-10-18,-0.9997177096674933,-0.9899119332969648
2000-10-19,-0.9997177096674933,-0.9899119332969648
2000-10-20,-0.9997177096674933,-0.9899119332969648
2000-10-23,-0.9997177096674933,-0.9899119332969648
2000-10-24,-0.9997177096674933,-0.9899119332969648
2000-10-25,-0.9997177096674933,-0.9899119332969648
2000-10-26,-0.9997177096674933,-0.9899119332969648
2000-10-27,-0.9997177096674933,-0.9899119332969648
2000-10-30,-0.9997177096674933,-0.9899119332969648
2000-10-31,-1.0365508645585508,-0.6771921826473637
2000-11-01,-0.9997374074648432,-0.9788061611411436
2000-11-02,-0.9997374074648432,-0.978806231062158
2000-11-03,-0.9997374074648432,-0.9788062310621672
2000-11-06,-0.9997374074648432,-0.9788062310621672
2000-11-07,-0.9997374074648432,-0.9788062310621672
2000-11-08,-0.9997374074648432,-0.9788062310621672
2000-11-09,-0.9997374074648432,-0.9788062310621672
2000-11-10,-0.9997374074648432,-0.9788062310621672
2000-11-13,-0.9997374074648432,-0.9788062310621672
2000-11-14,-0.9997374074648432,-0.9788062310621672
2000-11-15,-0.9997374074648432,-0.9788062310621672
2000-11-16,-0.9997374074648432,-0.9788062310621672
2000-11-17,-0.9997374074648432,-0.9788062310621672
2000-11-20,-0.9997374074648432,-0.9788062310621672
2000-11-21,-0.9997374074648432,-0.9788062310621672
2000-11-22,-0.9997374074648432,-0.9788062310621672
2000-11-23,-0.9997374074648432,-0.9788062310621672
2000-11-24,-0.9997374074648432,-0.9788062310621672
2000-11-27,-0.9997374074648432,-0.9788062310621672
2000-11-28,-0.9997374074648432,-0.9788062310621672
2000-11-29,-0.9997374074648432,-0.9788062310621672
2000-11-30,-1.004384070469954,-0.5199322951864395
2000-12-01,-0.9997398306045784,-0.9304285308740371
2000-12-04,-0.9997398306045784,-0.9304286652737228
2000-12-05,-0.9997398306045784,-0.9304286652737405
2000-12-06,-0.9997398306045784,-0.9304286652737405
2000-12-07,-0.9997398306045784,-0.9304286652737405
2000-12-08,-0.9997398306045784,-0.9304286652737405
2000-12-11,-0.9997398306045784,-0.9304286652737405
2000-12-12,-0.9997398306045784,-0.9304286652737405
2000-12-13,-0.9997398306045784,-0.9304286652737405
2000-12-14,-0.9997398306045784,-0.9304286652737405
2000-12-15,-0.9997398306045784,-0.9304286652737405
2000-12-18,-0.9997398306045784,-0.9304286652737405
2000-12-19,-0.9997398306045784,-0.9304286652737405
2000-12-20,-0.9997398306045784,-0.9304286652737405
2000-12-21,-0.9997398306045784,-0.9304286652737405
2000-12-22,-0.9997398306045784,-0.9304286652737405
2000-12-25,-0.9997398306045784,-0.9304286652737405
2000-12-26,-0.9997398306045784,-0.9304286652737405
2000-12-27,-0.9997398306045784,-0.9304286652737405
2000-12-28,-0.9997398306045784,-0.9304286652737405
2000-12-29,-0.9997398306045784,-0.9304286652737405
2001-01-01,-0.9695115735612716,-1.1460743526195236
2001-01-02,-0.9997233609592446,-0.9524894602702875
2001-01-03,-0.9997233609592446,-0.9524894409483039
2001-01-04,-0.9997233609592446,-0.9524894409483015
2001-01-05,-0.9997233609592446,-0.9524894409483015
2001-01-08,-0.9997233609592446,-0.9524894409483015
2001-01-09,-0.9997233609592446,-0.9524894409483015
2001-01-10,-0.9997233609592446,-0.9524894409483015
2001-01-11,-0.9997233609592446,-0.9524894409483015
2001-01-12,-0.9997233609592446,-0.9524894409483015
2001-01-15,-0.9997233609592446,-0.9524894409483015
2001-01-16,-0.9997233609592446,-0.9524894409483015
2001-01-17,-0.9997233609592446,-0.9524894409483015
2001-01-18,-0.9997233609592446,-0.9524894409483015
2001-01-19,-0.9997233609592446,-0.9524894409483015
2001-01-22,-0.9997233609592446,-0.9524894409483015
2001-01-23,-0.9997233609592446,-0.9524894409483015
2001-01-24,-0.9997233609592446,-0.9524894409483015
2001-01-25,-0.9997233609592446,-0.9524894409483015
2001-01-26,-0.9997233609592446,-0.9524894409483015
2001-01-29,-0.9997233609592446,-0.9524894409483015
2001-01-30,-0.9997233609592446,-0.9524894409483015
2001-01-31,-0.9462759677769945,0.6479843674846754
2001-02-01,-0.9996912431511495,0.9050134499147375
2001-02-02,-0.9996912431511495,0.9050135063437716
2001-02-05,-0.9996912431511495,0.9050135063437791
2001-02-06,-0.9996912431511495,0.9050135063437791
2001-02-07,-0.9996912431511495,0.9050135063437791
2001-02-08,-0.9996912431511495,0.9050135063437791
2001-02-09,-0.9996912431511495,0.9050135063437791
2001-02-12,-0.9996912431511495,0.9050135063437791
2001-02-13,-0.9996912431511495,0.9050135063437791
