Date,Value
1993-01-29,24.313037872314453
1993-02-01,24.4859619140625
1993-02-02,24.53782844543457
1993-02-03,24.797224044799805
1993-02-04,24.900981903076172
1993-02-05,24.883686065673828
1993-02-08,24.883686065673828
1993-02-09,24.710750579833984
1993-02-10,24.74534797668457
1993-02-11,24.86639976501465
1993-02-12,24.676176071166992
1993-02-16,24.053651809692383
1993-02-17,24.036367416381836
1993-02-18,24.01906394958496
1993-02-19,24.10552215576172
1993-02-22,24.191991806030273
1993-02-23,24.174705505371094
1993-02-24,24.4859619140625
1993-02-25,24.53782844543457
1993-02-26,24.572423934936523
1993-03-01,24.50325584411621
1993-03-02,24.86639976501465
1993-03-03,24.97016143798828
1993-03-04,24.831789016723633
1993-03-05,24.762632369995117
1993-03-08,25.315988540649414
1993-03-09,25.229534149169922
1993-03-10,25.281408309936523
1993-03-11,25.21224594116211
1993-03-12,24.952844619750977
1993-03-15,25.073909759521484
1993-03-16,25.073909759521484
1993-03-17,24.91826057434082
1993-03-18,25.073909759521484
1993-03-19,25.035938262939453
1993-03-22,24.896955490112305
1993-03-23,24.949064254760742
1993-03-24,24.949064254760742
1993-03-25,25.10545539855957
1993-03-26,24.966455459594727
1993-03-29,25.07069206237793
1993-03-30,25.140188217163086
1993-03-31,25.122827529907227
1993-04-01,25.035938262939453
1993-04-02,24.514732360839844
1993-04-05,24.636367797851562
1993-04-06,24.56686019897461
1993-04-07,24.65372085571289
1993-04-08,24.618974685668945
1993-04-12,24.966455459594727
1993-04-13,25.018583297729492
1993-04-14,24.98383331298828
1993-04-15,24.98383331298828
1993-04-16,24.98383331298828
1993-04-19,24.87959098815918
1993-04-20,24.757970809936523
1993-04-21,24.74059295654297
1993-04-22,24.427860260009766
1993-04-23,24.323619842529297
1993-04-26,24.132503509521484
1993-04-27,24.393115997314453
1993-04-28,24.34099769592285
1993-04-29,24.445236206054688
1993-04-30,24.479995727539062
1993-05-03,24.636367797851562
1993-05-04,24.723220825195312
1993-05-05,24.792715072631836
1993-05-06,24.70584487915039
1993-05-07,24.65372085571289
1993-05-10,24.70584487915039
1993-05-11,24.810094833374023
1993-05-12,24.775348663330078
1993-05-13,24.479995727539062
1993-05-14,24.462614059448242
1993-05-17,24.549488067626953
1993-05-18,24.5320987701416
1993-05-19,25.035938262939453
1993-05-20,25.10545539855957
1993-05-21,24.87959098815918
1993-05-24,24.98383331298828
1993-05-25,25.035938262939453
1993-05-26,25.34868812561035
1993-05-27,25.261808395385742
1993-05-28,25.140188217163086
1993-06-01,25.38344383239746
1993-06-02,25.34868812561035
1993-06-03,25.261808395385742
1993-06-04,25.17494773864746
1993-06-07,25.08808135986328
1993-06-08,24.862213134765625
1993-06-09,24.949064254760742
1993-06-10,24.966455459594727
1993-06-11,25.07069206237793
1993-06-14,25.035938262939453
1993-06-15,24.98383331298828
1993-06-16,25.035938262939453
1993-06-17,25.122827529907227
1993-06-18,24.915937423706055
1993-06-21,24.968433380126953
1993-06-22,24.98593521118164
1993-06-23,24.758466720581055
1993-06-24,25.09090805053711
1993-06-25,25.07340431213379
1993-06-28,25.353374481201172
1993-06-29,25.230880737304688
1993-06-30,25.230880737304688
1993-07-01,25.160890579223633
1993-07-02,25.020925521850586
1993-07-06,24.758466720581055
1993-07-07,24.82845115661621
1993-07-08,25.1084041595459
1993-07-09,25.178394317626953
1993-07-12,25.160890579223633
1993-07-13,25.143390655517578
1993-07-14,25.230880737304688
1993-07-15,25.125898361206055
1993-07-16,25.0559139251709
1993-07-19,25.03841209411621
1993-07-20,25.1084041595459
1993-07-21,25.09090805053711
1993-07-22,24.915937423706055
1993-07-23,25.03841209411621
1993-07-26,25.178394317626953
1993-07-27,25.160890579223633
1993-07-28,25.1084041595459
1993-07-29,25.248403549194336
1993-07-30,25.1084041595459
1993-08-02,25.178394317626953
1993-08-03,25.195898056030273
1993-08-04,25.195898056030273
1993-08-05,25.143390655517578
1993-08-06,25.178394317626953
1993-08-09,25.31836700439453
1993-08-10,25.300878524780273
1993-08-11,25.300878524780273
1993-08-12,25.230880737304688
1993-08-13,25.265886306762695
1993-08-16,25.405858993530273
1993-08-17,25.493343353271484
1993-08-18,25.63331413269043
1993-08-19,25.63331413269043
1993-08-20,25.650808334350586
1993-08-23,25.598323822021484
1993-08-24,25.87827491760254
1993-08-25,25.895780563354492
1993-08-26,25.91326141357422
1993-08-27,25.895780563354492
1993-08-30,26.000761032104492
1993-08-31,26.070762634277344
1993-09-01,26.035762786865234
1993-09-02,25.94826889038086
1993-09-03,25.965755462646484
1993-09-07,25.790790557861328
1993-09-08,25.703327178955078
1993-09-09,25.755802154541016
1993-09-10,25.98326301574707
1993-09-13,26.000761032104492
1993-09-14,25.895780563354492
1993-09-15,25.965755462646484
1993-09-16,25.86078453063965
1993-09-17,25.810630798339844
1993-09-20,25.59935760498047
1993-09-21,25.51134490966797
1993-09-22,25.722604751586914
1993-09-23,25.863475799560547
1993-09-24,25.793027877807617
1993-09-27,26.074726104736328
1993-09-28,26.021913528442383
1993-09-29,25.933889389038086
1993-09-30,25.88106346130371
1993-10-01,26.004310607910156
1993-10-04,26.039512634277344
1993-10-05,26.004310607910156
1993-10-06,25.986696243286133
1993-10-07,25.916276931762695
1993-10-08,25.95148468017578
1993-10-11,26.004310607910156
1993-10-12,26.039512634277344
1993-10-13,26.039512634277344
1993-10-14,26.374032974243164
1993-10-15,26.514892578125
1993-10-18,26.444461822509766
1993-10-19,26.250795364379883
1993-10-20,26.28600311279297
1993-10-21,26.250795364379883
1993-10-22,26.127538681030273
1993-10-25,26.197988510131836
1993-10-26,26.180370330810547
1993-10-27,26.197988510131836
1993-10-28,26.391639709472656
1993-10-29,26.391639709472656
1993-11-01,26.462072372436523
1993-11-02,26.444461822509766
1993-11-03,26.109939575195312
1993-11-04,25.82826042175293
1993-11-05,25.95148468017578
1993-11-08,25.986696243286133
1993-11-09,26.004310607910156
1993-11-10,26.197988510131836
1993-11-11,26.127538681030273
1993-11-12,26.250795364379883
1993-11-15,26.23320960998535
1993-11-16,26.356426239013672
1993-11-17,26.215576171875
1993-11-18,26.145156860351562
1993-11-19,26.092336654663086
1993-11-22,25.933889389038086
1993-11-23,26.074726104736328
1993-11-24,26.180370330810547
1993-11-26,26.197988510131836
1993-11-29,26.092336654663086
1993-11-30,26.109939575195312
1993-12-01,26.145156860351562
1993-12-02,26.215576171875
1993-12-03,26.321203231811523
1993-12-06,26.40925407409668
1993-12-07,26.391639709472656
1993-12-08,26.391639709472656
1993-12-09,26.303613662719727
1993-12-10,26.250795364379883
1993-12-13,26.40925407409668
1993-12-14,26.215576171875
1993-12-15,26.180370330810547
1993-12-16,26.268407821655273
1993-12-17,26.41278839111328
1993-12-20,26.448219299316406
1993-12-21,26.359588623046875
1993-12-22,26.536853790283203
1993-12-23,26.519123077392578
1993-12-27,26.66094970703125
1993-12-28,26.714120864868164
1993-12-29,26.67867660522461
1993-12-30,26.572307586669922
1993-12-31,26.430492401123047
1994-01-03,26.359588623046875
1994-01-04,26.4659366607666
1994-01-05,26.519123077392578
1994-01-06,26.519123077392578
1994-01-07,26.67867660522461
1994-01-10,26.997745513916016
1994-01-11,26.944570541381836
1994-01-12,26.855934143066406
1994-01-13,26.7850284576416
1994-01-14,26.89138412475586
1994-01-17,26.89138412475586
1994-01-18,26.926856994628906
1994-01-19,26.855934143066406
1994-01-20,26.926856994628906
1994-01-21,26.873676300048828
1994-01-24,26.767297744750977
1994-01-25,26.767297744750977
1994-01-26,26.838212966918945
1994-01-27,27.086387634277344
1994-01-28,27.15730094909668
1994-01-31,27.352293014526367
1994-02-01,27.210474014282227
1994-02-02,27.387737274169922
1994-02-03,27.263654708862305
1994-02-04,26.643198013305664
1994-02-07,26.767297744750977
1994-02-08,26.7850284576416
1994-02-09,26.89138412475586
1994-02-10,26.66094970703125
1994-02-11,26.749570846557617
1994-02-14,26.7850284576416
1994-02-15,26.926856994628906
1994-02-16,26.90911865234375
1994-02-17,26.749570846557617
1994-02-18,26.59003448486328
1994-02-22,26.855934143066406
1994-02-23,26.7850284576416
1994-02-24,26.430492401123047
1994-02-25,26.554576873779297
1994-02-28,26.554576873779297
1994-03-01,26.448219299316406
1994-03-02,26.48367691040039
1994-03-03,26.41278839111328
1994-03-04,26.48367691040039
1994-03-07,26.625486373901367
1994-03-08,26.519123077392578
1994-03-09,26.643198013305664
1994-03-10,26.430492401123047
1994-03-11,26.572307586669922
1994-03-14,26.60776710510254
1994-03-15,26.59003448486328
1994-03-16,26.80274772644043
1994-03-17,26.80274772644043
1994-03-18,26.796892166137695
1994-03-21,26.725589752197266
1994-03-22,26.796892166137695
1994-03-23,26.77907371520996
1994-03-24,26.458148956298828
1994-03-25,26.208553314208984
1994-03-28,26.244203567504883
1994-03-29,25.727174758911133
1994-03-30,25.3705997467041
1994-03-31,25.44190788269043
1994-04-04,25.04966926574707
1994-04-05,25.566709518432617
1994-04-06,25.566709518432617
1994-04-07,25.69152069091797
1994-04-08,25.495399475097656
1994-04-11,25.602367401123047
1994-04-12,25.566709518432617
1994-04-13,25.432992935180664
1994-04-14,25.44190788269043
1994-04-15,25.44190788269043
1994-04-18,25.272533416748047
1994-04-19,25.30818748474121
1994-04-20,25.281442642211914
1994-04-21,25.620193481445312
1994-04-22,25.593456268310547
1994-04-25,25.860885620117188
1994-04-26,25.834135055541992
1994-04-28,25.64693832397461
1994-04-29,25.727174758911133
1994-05-02,25.88762855529785
1994-05-03,25.860885620117188
1994-05-04,25.81631088256836
1994-05-05,25.780664443969727
1994-05-06,25.531047821044922
1994-05-09,25.30818748474121
1994-05-10,25.504314422607422
1994-05-11,25.272533416748047
1994-05-12,25.3973388671875
1994-05-13,25.3973388671875
1994-05-16,25.4062442779541
1994-05-17,25.780664443969727
1994-05-18,25.967859268188477
1994-05-19,26.092666625976562
1994-05-20,25.99460792541504
1994-05-23,25.950044631958008
1994-05-24,26.0570011138916
1994-05-25,26.128339767456055
1994-05-26,26.14615821838379
1994-05-27,26.17289924621582
1994-05-31,26.137229919433594
1994-06-01,26.253128051757812
1994-06-02,26.226388931274414
1994-06-03,26.377925872802734
1994-06-06,26.369009017944336
1994-06-07,26.333354949951172
1994-06-08,26.11939239501953
1994-06-09,26.26203155517578
1994-06-10,26.30660629272461
1994-06-13,26.34225082397461
1994-06-14,26.54730224609375
1994-06-15,26.440322875976562
1994-06-16,26.49382209777832
1994-06-17,26.34593391418457
1994-06-20,26.121604919433594
1994-06-21,25.897268295288086
1994-06-22,25.9959659576416
1994-06-23,25.84341812133789
1994-06-24,25.305015563964844
1994-06-27,25.74471092224121
1994-06-28,25.619102478027344
1994-06-29,25.699840545654297
1994-06-30,25.538326263427734
