,M1SL,lme_proxy_equal,MYAGM2EZM196N,EUR3MTD156N,GOLDAMGBD228NLBM,IRLTLT01USM156N,USD3MTD156N,ECBESTRVOLWGTTRMDMNRT,IRLTLT01FRM156N,MYAGM1EZM196N,MORTGAGE30US,CSUSHPISA,IRLTLT01DEM156N,IRLTLT01ESM156N,IRLTLT01ITM156N,IBEX_35
1990-03-08,-0.17172619440986261,-0.03188006271491799,-0.13043098924385454,,,0.0018410203771628132,0.9999190322415895,,0.0029144766107692776,-0.09563094597077428,0.0033587630271351213,-0.06032939739539382,0.0028681782566131633,0.012339043051766056,,
1990-03-09,-0.17280357935544496,-0.03943559604279282,-0.13151564686852119,,,0.0018398096856377772,0.999918921238362,,0.0029100176548541414,-0.097821445999518,0.48485036128627956,-0.0603482838008676,0.0028649097467979535,0.012384348154874875,,
1990-03-12,-0.17373547724992433,-0.04850615892684936,-0.13227639853273934,,,0.0018387824736600564,0.9999189177848173,,0.0029062435905357746,-0.09980667128833814,0.0033587630271351213,-0.06036435119922542,0.0028621402816497825,0.012405121250305079,,
1990-03-13,-0.17453955746074937,-0.05917154185223578,-0.13280655361643487,,,0.0018379106949447566,0.9999189176773703,,0.00290304715501423,-0.10159264830404242,0.0033587630271351213,-0.060378018582926934,0.002859792540455877,0.012414604674245731,,
1990-03-14,-0.1752318752672424,-0.07134425161850277,-0.13317434934042144,,,0.0018371706571375787,0.9999189176740274,,0.0029003384613215583,-0.10318855169569056,0.0033587630271351213,-0.06038964316111419,0.0028578014963935223,0.012418925471784298,,
1990-03-15,-0.1758268680656347,-0.08468002660223939,-0.13342870857938616,,,0.0018365423273609064,0.9999189176739234,,0.0028980420233563203,-0.10460587624529753,0.0033587630271351213,-0.06039952933342315,0.002856112374670954,0.012420892307065372,,
1990-03-16,-0.1763374057570213,-0.098532214509339,-0.13360423522087417,,,0.00183600875363051,0.9999189176739202,,0.002896094334019515,-0.10585765267614393,0.4046017615764364,-0.06040793639845121,0.00285467897366968,0.012421787243738353,,
1990-03-19,-0.1767748773074763,-0.11202096084549971,-0.13372517938351913,,,0.0018355555814274587,0.9999189176739199,,0.002894441882024826,-0.10695775188290202,0.0033587630271351213,-0.0604150851645761,0.0028534622781740925,0.012422194375333736,,
1990-03-20,-0.17714929927288994,-0.12424311552344823,-0.13380842775735186,,,0.0018351706487767336,0.9999189176739199,,0.0028930395195706747,-0.10792030247145014,0.0033587630271351213,-0.06042116361168807,0.0028524293092657715,0.012422379574951348,,
1990-03-21,-0.17746943551711236,-0.134535505235122,-0.133865688352704,,,0.0018348436463611888,0.9999189176739199,,0.0028918491127730883,-0.10875922986999427,0.0033587630271351213,-0.06042633173450714,0.002851552167167158,0.012422463816905172,,
1990-03-22,-0.17774292027588223,-0.142634411925373,-0.1339050544242968,,,0.0018345658317033082,0.9999189176739199,,0.0028908384215265114,-0.10948791293022013,0.0033587630271351213,-0.06043072568175732,0.002850807232260592,0.012422502135455765,,
1990-03-23,-0.17797637909666394,-0.14865084111162677,-0.13393210902872923,,,0.0018343297884364422,0.9999189176739199,,0.002889980166646198,-0.1101189459867699,-0.6386300346517384,-0.06043446129065834,0.0028501744964062135,0.01242251956500728,,
1990-03-26,-0.17817554404700756,-0.15292235474866975,-0.13395069816307545,,,0.0018341292232795655,0.9999189176739199,,0.0028892512507082365,-0.11066399019338066,0.0033587630271351213,-0.06043763710297001,0.0028496370020537174,0.012422527492972887,,
1990-03-27,-0.1783453609953591,-0.15585500142496464,-0.13396346865541295,,,0.0018339587946131079,0.9999189176739199,,0.0028886321056222366,-0.11113369669902842,0.0033587630271351213,-0.0604403369371181,0.0028491803708634916,0.012422531099063022,,
1990-03-28,-0.1784900878041075,-0.15782124094386865,-0.1339722408521025,,,0.0018338139675945593,0.9999189176739199,,0.0028881061451365097,-0.1115376849278859,0.0033587630271351213,-0.06044263208064419,0.0028487924068965496,0.012422532739316882,,
1990-03-29,-0.1786133830099595,-0.15911831376391455,-0.13397826611879085,,,0.0018336908916019334,0.9999189176739199,,0.0028876593045411214,-0.11188456107023369,0.0033587630271351213,-0.060444583158232104,0.0028484627621026266,0.0124225334853969,,
1990-03-30,-0.1787183850689492,-0.1599647193203519,-0.13398240441575707,,,0.0018335862964896977,0.9999189176739199,,0.002887279653060877,-0.11218196425732661,-0.31763563581229454,-0.060446241722745354,0.0028481826539828565,0.012422533824756141,,
1990-04-02,2.0137933229301686,15.39434127762907,4.134988577888371,,,0.7766420605403246,0.9999189176739199,,-0.9034141928701003,6.122872321728551,0.0033587630271351213,0.33033545151935406,0.5262211625249872,-0.6940944384942063,,
1990-04-03,-0.15103988268330465,-0.0369972796646445,-0.08685082670645666,,,0.0017805147254223556,0.9999189176739199,,0.002775657470143399,-0.05162300950781146,0.0033587630271351213,-0.06013256744776544,0.00280912100459884,0.01226548457983102,,
1990-04-04,-0.15444250150000127,-0.04559594669107465,-0.0960069693967255,,,0.001788099967930966,0.9940200053417289,,0.002791286740961329,-0.055005141901503685,0.0033587630271351213,-0.060180698707576724,0.0028146481411898926,0.012350355266805153,,
1990-04-05,-0.157522967073592,-0.05577876647423642,-0.10428342803944085,,,0.0017946242178432691,1.0017104748975096,,0.0028047812715740646,-0.05847065415038469,0.0033587630271351213,-0.0602217012771632,0.0028193719473789533,0.01238954659872781,,
1990-04-06,-0.16029153786227,-0.06751860889641474,-0.11138874802130032,,,0.0018002263413851322,0.9999738903715663,,0.0028164068198645396,-0.061995483886833395,0.3243531618665647,-0.06025661943412188,0.0028234059377438485,0.012407496900620157,,
1990-04-09,-0.1627632449884335,-0.08055704838086843,-0.11720395668718653,,,0.0018050296220447465,1.0038681465744395,,0.002826403027159065,-0.06555219034381911,0.0033587630271351213,-0.060286347672439095,0.0028268484781554084,0.012415687564519967,,
1990-04-10,-0.16495659299435647,-0.09433811403651762,-0.12176923162094494,,,0.0018091427819241983,1.0000410848295207,,0.002834984013335772,-0.06911064576841727,0.0033587630271351213,-0.06031165130007656,0.002829784559395503,0.012419418510574116,,
1990-04-11,-0.1668923413973876,-0.1080362285927397,-0.1252322960798045,,,0.0018126611643131578,0.9959900947105534,,0.002842339629925065,-0.0726389942942963,0.0033587630271351213,-0.06033318445318186,0.0028322874346389582,0.012421116668152484,,
1990-04-12,-0.16859243270400912,-0.12072701211804758,-0.12778918493356153,,,0.001815667984155592,0.9997953608472466,,0.0028486371256547247,-0.07610482992808852,0.0033587630271351213,-0.06035150577875662,0.0028344201083313194,0.012421889316345485,,
1990-04-13,-0.17007910204225987,-0.1316502933584923,-0.12963864947605117,,,0.0018182355799554624,0.999914451348707,,0.002854023036192913,-0.07947650913367663,-0.0768898366827223,-0.06036709203566395,0.002836236673823569,0.012422240807955587,,
1990-04-16,-0.1713741782734625,-0.1404157761967537,-0.13095628715777288,,,0.0018204266220709158,0.9959700242392837,,0.0028586251593468873,-0.08272448561734601,0.0033587630271351213,-0.06038034985294557,0.0028377835036974258,0.012422400696002062,,
1990-04-17,-0.17249856800416455,-0.1470333890082894,-0.13188479408691822,,,0.0018222952488103,1.0037573925119512,,0.002862554517712479,-0.08582254261144963,0.0033587630271351213,-0.06039162586820329,0.0028391003008605246,0.012422473424130269,,
1990-04-18,-0.1734719023142861,-0.1517903286344259,-0.13253400221499229,,,0.0018238881140067373,1.0039856584164644,,0.0028659072430030122,-0.08874880553719033,0.0033587630271351213,-0.06040121544983553,0.002840221020874142,0.012422506505400313,,
1990-04-19,-0.1743123202132108,-0.15508578507399662,-0.13298543659041948,,,0.0018252453385919573,1.000044698601966,,0.002868766340936986,-0.09148644499712325,0.0033587630271351213,-0.060409370186958154,0.002841174677114249,0.012422521552711889,,
1990-04-20,-0.17503636137702577,-0.15730918974563204,-0.13329814250192412,,,0.0018264013648448606,0.9822260240271774,,0.002871203313821889,-0.09402402127019172,1.287336358384882,-0.06041630431103173,0.0028419860406519804,0.012422528397094467,,
1990-04-23,-0.17565894214505898,-0.15878215758257572,-0.1335141740327824,,,0.0018273857160909953,1.0073534974045306,,0.0028732796310601376,-0.09635546810885863,0.0033587630271351213,-0.060422200194288796,0.0028426762464635142,0.012422531510308752,,
1990-04-24,-0.17619339182209223,-0.15974606205964026,-0.13366314256297848,,,0.001828223667202032,1.0061050208013187,,0.002875048046848466,-0.09847975618493952,0.0033587630271351213,-0.06042721305243179,0.0028432633169537067,0.012422532926374661,,
1990-04-25,-0.1766515301119938,-0.16037173627979126,-0.13376573534101907,,,0.001828936832709943,1.0040579283519295,,0.002876553770314106,-0.1004003075074688,0.0033587630271351213,-0.06043147496296687,0.0028437626129533384,0.012422533570481323,,
1990-04-26,-0.17704377036995125,-0.16077571462374274,-0.13383632747023444,,,0.0018295436800354363,1.000046920466068,,0.0028778354970275285,-0.10212424779140014,0.0033587630271351213,-0.06043509829602843,0.0028441872214311115,0.01242253386345733,,
1990-04-27,-0.1773792369275384,-0.1610356548613297,-0.1338848710930087,,,0.0018300599754817067,0.9999228993709445,,0.0028789263128866055,-0.10366158436170635,1.2070877586750246,-0.06043817864161532,0.0028445482882192372,0.01242253399671932,,
1990-04-30,-0.17766588782894835,-0.1612025426883589,-0.1339182388278192,,,0.0018304991704461706,0.999919041552226,,0.002879854482270631,-0.10502438605235802,0.0033587630271351213,-0.06044079730572951,0.0028448553031313727,0.012422534057334376,,
1990-05-01,-1.0738641988486464,13.992080329349939,-0.19143637767157223,,,-0.11422403980717476,0.9999189215280357,,-0.12043562857728432,0.19652203783633287,0.0033587630271351213,0.03964897114897543,-0.20852117515993934,-1.6024734167493238,,
1990-05-02,-0.1688797796516397,-0.04067709885078429,-0.1338557777417724,,,0.0018299969157266757,0.9999189177938297,,0.002879228700564169,-0.107131258022933,0.0033587630271351213,-0.060451207474770216,0.0028391726514665834,0.011648020552519803,,
1990-05-03,-0.17032977891175285,-0.049981266500639304,-0.13389824211183599,,,0.0018304455306395358,0.9999189176776507,,0.002880111754418573,-0.10807175067091632,0.0033587630271351213,-0.06045187271650917,0.002840282591394648,0.012051624165686258,,
1990-05-04,-0.17159209215429239,-0.06088009473593452,-0.1339274277542728,,,0.0018308271128321758,0.9959863094525749,,0.00288086298936027,-0.10889094841132313,0.8860933598355809,-0.06045243818925538,0.002841227064537076,0.012249632853426663,,
1990-05-07,-0.17268741458826622,-0.0732534760659855,-0.13394748192630063,,,0.0018311516453939733,1.0037428893475482,,0.0028815020014656043,-0.10960211044267605,0.0033587630271351213,-0.060452918853566434,0.0028420306079371214,0.0123429866029962,,
1990-05-08,-0.17363511686016994,-0.08671335640436503,-0.13396125926188107,,,0.0018314276338046347,1.0000372315134152,,0.0028820454962166105,-0.11021768025505145,0.0033587630271351213,-0.060453327427245664,0.002842714156129446,0.012386161263922928,,
1990-05-09,-0.17445305054771007,-0.10057072908946658,-0.13397072325071407,,,0.001831662322095461,0.9940236639909332,,0.0028825077086333567,-0.11074915045254416,0.0033587630271351213,-0.060453674721386456,0.0028432955600415995,0.012405950012397277,,
1990-05-10,-0.1751574580030853,-0.11392622316571062,-0.13397722376636695,,,0.0018318618780959301,0.991822565189214,,0.002882900764086139,-0.1112069964709595,0.0033587630271351213,-0.06045396992611224,0.0028437900339491145,0.01241498248650152,,
1990-05-11,-0.1757629609943471,-0.12589632633206513,-0.13398168851574388,,,0.0018320315519882416,0.9817226981456063,,0.0028832349876721395,-0.1116006627077748,-1.0398730332010397,-0.060454220853529375,0.0028442105396690133,0.012419097497286563,,
1990-05-14,-0.17628260585202943,-0.13587109857697463,-0.1339847549217934,,,0.00183217581187243,1.00136127763474,,0.0028835191691346227,-0.11193858655214374,0.0033587630271351213,-0.060454434144290685,0.0028445681162344687,0.012420970590245271,,
1990-05-15,-0.17672794666136984,-0.143647950661978,-0.1339868608849607,,,0.0018322984595718413,1.0040111462947585,,0.0028837607894574664,-0.11222824821021612,0.0033587630271351213,-0.0604546154432128,0.002844872162375645,0.012421822858849713,,
1990-05-16,-0.17710915186973608,-0.14938211320677078,-0.13398830720366314,,,0.0018324027294843268,1.0040775781043954,,0.002883966214494673,-0.11247623667118083,0.0033587630271351213,-0.06045476954857907,0.002845130678265706,0.012422210576646494,,
1990-05-17,-0.17743512316714666,-0.1534302540729482,-0.13398930048396537,,,0.0018324913729073262,1.000044011378715,,0.0028841408602973146,-0.1126883244173304,0.0033587630271351213,-0.060454900539067,0.002845350472191772,0.012422386944542289,,
1990-05-18,-0.1777136184839452,-0.15619826230863976,-0.13398998262775327,,,0.001832566729932456,1.0159975257038458,,0.002884289334178614,-0.11286954543031692,-1.3608674320404694,-0.06045501188165119,0.0028455373370851315,0.01242246716907662,,
1990-05-21,-0.17795137338947803,-0.15804890179999972,-0.13399045109311242,,,0.0018326307907138388,1.0004067668096173,,0.0028844155550080902,-0.11302427264832522,0.0033587630271351213,-0.06045510652333148,0.0028456962011946824,0.012422503660225844,,
1990-05-22,-0.17815421709450743,-0.15926740342681178,-0.1339907728125374,,,0.0018326852476604366,0.9959771476364582,,0.0028845228557429652,-0.11315629229615064,0.0033587630271351213,-0.06045518696910919,0.0028458312566102075,0.012422520258561408,,
1990-05-23,-0.17832718071952955,-0.16006153989684616,-0.1339909937533169,,,0.0018327315398821676,0.983909356761872,,0.0028846140707834205,-0.11326887347877371,0.0033587630271351213,-0.060455255348272736,0.0028459460688334617,0.012422527808440942,,
1990-05-24,-0.17847459656630338,-0.16057564152724232,-0.133991145484084,,,0.0018327708910288608,1.0074722327564996,,0.002884691610371816,-0.11336483214605524,0.0033587630271351213,-0.060455313470744176,0.002846043670149693,0.012422531242555776,,
1990-05-25,-0.17860018789616192,-0.16090700540004058,-0.13399124968483705,,,0.0018328043414965818,1.0121616483723652,,0.0028847575239385158,-0.11344658904989628,-0.31763563581229454,-0.06045536287497672,0.0028461266391642264,0.012422532804585489,,
1990-05-28,-0.17870714924458403,-0.16111998294256794,-0.13399132124439872,,,0.0018328327758342427,1.0002922058841806,,0.0028848135540228362,-0.11351622166999327,0.0033587630271351213,-0.0604554048686696,0.0028461971685320884,0.012422533515084743,,
1990-05-29,-0.1787982176455405,-0.1612566209997134,-0.13399137038768763,,,0.0018328569460618063,0.9999295900688684,,0.002884861182161533,-0.11357551031834498,0.0033587630271351213,-0.06045544056337736,0.0028462571226175164,0.012422533838259845,,
1990-05-30,-0.17887573534909576,-0.16134418013287638,-0.13399140413666213,,,0.001832877491507084,1.0018962864008725,,0.002884901667934254,-0.1136259787773305,0.0033587630271351213,-0.06045547090392866,0.002846308086569131,0.012422533985258085,,
1990-05-31,-0.17894170472943902,-0.16140024687590138,-0.1339914273136406,,,0.001832894955678812,0.9980054519410579,,0.002884936082181276,-0.11366892990639897,0.0033587630271351213,-0.0604554966934332,0.0028463514080805242,0.01242253405212116,,
1990-06-01,2.008564564106048,-39.57939882853027,7.575132413706763,,,-1.0438234282903152,0.986013313796163,,0.5380570800693089,8.692853760166471,-0.3176356358123088,-0.25562474587578127,0.5259335840672347,-1.4006114226277107,,
1990-06-04,-0.15129722161331297,-0.014808068566409685,-0.05644710690009361,,,0.0017405502015234572,1.0034839124573336,,0.0028441150637422,-0.03887569821615378,0.0033587630271351213,-0.06026992296389298,0.0028078512587091918,0.011817765533190463,,
1990-06-05,-0.15467629176835382,-0.01847394525264403,-0.06551494938815583,,,0.0017535291352127507,1.0000267282624655,,0.0028501560893090193,-0.04173985213667272,0.0033587630271351213,-0.06029767185833694,0.0028135623660012123,0.012136189134354741,,
1990-06-06,-0.15773376305911177,-0.023017155982273628,-0.07507006223342945,,,0.0017647925315145106,0.9999197403245619,,0.002855321340051304,-0.0447462362316525,0.0033587630271351213,-0.06032128857801562,0.002818444304955803,0.012289800535088186,,
1990-06-07,-0.16048028348092838,-0.02861983548869614,-0.08472500808046446,,,0.0017745390097342786,0.9999164122541089,,0.00285973395328684,-0.047886527265754854,0.0033587630271351213,-0.06034138462298821,0.002822613994600309,0.012361628646023633,,
1990-06-08,-0.1629311788265259,-0.035476778952791416,-0.09402333735951049,,,0.0017829517206174803,0.9999163087113254,,0.0028635008030704957,-0.05114880758505865,-1.441116031750334,-0.06035848206225842,0.0028261728191378475,0.012394719495672949,,
1990-06-11,-0.16510515638977774,-0.04377272488921514,-0.10252736506155351,,,0.0017901973858154296,1.005909485370352,,0.002866714355851272,-0.05451730926116139,0.0033587630271351213,-0.060373026318216415,0.0028292084272484347,0.012409859262481173,,
1990-06-12,-0.167023095307096,-0.05363884195972781,-0.10991105765118926,,,0.0017964261530937998,1.0001021178753813,,0.0028694543990448727,-0.05797231902728515,0.0033587630271351213,-0.0603853972058624,0.0028317963994817074,0.01241676406170427,,
1990-06-13,-0.1687069868821765,-0.06508279437615742,-0.11601613732499157,,,0.0018017720378518268,0.9880080224181033,,0.0028717896236039645,-0.06149029616663716,0.0033587630271351213,-0.06039591844167347,0.002834001768714936,0.012419908568930563,,
1990-06-14,-0.1701790580152433,-0.0778987902114051,-0.12085081738860787,,,0.0018063537605961365,0.9975293092208114,,0.0028737790535749907,-0.06504424587216752,0.0033587630271351213,-0.06040486581740991,0.002835880389281318,0.012421339658539437,,
1990-06-15,-0.17146108602426116,-0.09159150415747093,-0.12454409630698308,,,0.001810275829241561,1.005881473591886,,0.0028754733237689625,-0.06860437076793562,0.16385596244684994,-0.060412474214148804,0.0028374801575530473,0.012421990762368093,,
1990-06-18,-0.1725738952172995,-0.10537972286351707,-0.12728584271665558,,,0.0018136297509566825,0.9960957853147422,,0.0028769158119681744,-0.07213899372073042,0.0033587630271351213,-0.06041894361233245,0.002838842091356729,0.012422286954927187,,
1990-06-19,-0.17353701443318634,-0.1183388989391765,-0.1292771291401627,,,0.0018164952890256123,1.0138625096710236,,0.0028781436352941867,-0.07561570896141923,0.0033587630271351213,-0.06042444423521148,0.0028400012783034337,0.012422421686989623,,
1990-06-20,-0.17436846932889125,-0.12965589901194316,-0.1307000466683705,,,0.0018189417053677784,1.0043083102741899,,0.002879188522068071,-0.07900268183847046,0.0033587630271351213,-0.06042912094607163,0.00284098770447803,0.012422482972167734,,
1990-06-21,-0.17508468198970709,-0.1388587235990184,-0.13170489223789233,,,0.001821028949182983,1.0020283274682042,,0.0028800775711574963,-0.08226998797799265,0.0033587630271351213,-0.060433097004206876,0.0028418269753690377,0.012422510848417284,,
1990-06-22,-0.17570045202040627,-0.14588448276525107,-0.13240854325866863,,,0.001822808767287774,1.0019543420017147,,0.0028808339107686837,-0.08539086774151837,0.324353161866579,-0.06043647727077236,0.0028425409407417048,0.012422523528167136,,
1990-06-25,-0.1762289964227579,-0.15097896879036626,-0.132898356631388,,,0.0018243257228469899,0.9999820571769618,,0.0028814772681555727,-0.08834277652414452,0.0033587630271351213,-0.060439350943370086,0.0028431482345902433,0.012422529295644101,,
1990-06-26,-0.17668202936783525,-0.15453093127215278,-0.13323789952015153,,,0.0018256181171537936,0.9999208818972536,,0.002882024460964359,-0.0911081359473339,0.0033587630271351213,-0.06044179388740277,0.0028436647405122696,0.01242253191902,,
1990-06-27,-0.17706986682167233,-0.15693821363505173,-0.13347259218205532,,,0.001826718814576864,0.9999189787848913,,0.0028824898200356607,-0.09367473068608119,0.0033587630271351213,-0.060443870622757585,0.002844103991942677,0.012422533112279607,,
1990-06-28,-0.1774015445193898,-0.158537900016249,-0.13363448654108379,,,0.0018276559743769655,0.9920537031173349,,0.0028828855525359063,-0.09603574212081432,0.0033587630271351213,-0.0604456360161281,0.0028444775157422933,0.01242253365504137,,
1990-06-29,-0.17768494082845432,-0.159586873886361,-0.13374600861089217,,,0.0018284536952900296,0.9996701388295108,,0.002883222053341604,-0.09818945366260567,-0.0768898366827223,-0.060447136722121424,0.0028447951267091282,0.012422533901920003,,
1990-07-02,0.4331033703539901,43.93825168312454,1.7295817505996394,,,-0.03681907009613974,0.9999099244070225,,-0.40857941899247785,1.3572991084445247,0.0033587630271351213,-0.656195351611195,-0.8871022630836745,-0.3913014513969398,,
1990-07-03,-0.17675749050109574,-0.013253312971205484,-0.12020280207063895,,,0.0018295864456054718,0.9919898259630336,,0.00285997562031808,-0.09341474281977682,0.0033587630271351213,-0.05919894520629648,0.002739526667924499,0.012372002322337325,,
1990-07-04,-0.17713442605959093,-0.016542060360540897,-0.12405595357929243,,,0.0018300963568086159,0.999666825564589,,0.002863707028981514,-0.09579751238496086,0.0033587630271351213,-0.05938246272585856,0.0027548195385720307,0.012399472774523322,,
1990-07-05,-0.17745672438726365,-0.020625146020273637,-0.126927387242594,,,0.0018305301167057281,0.9919176962711085,,0.0028668902358868014,-0.09797293729579128,0.0033587630271351213,-0.05953980184730515,0.002768021831063893,0.012412028574717696,,
1990-07-06,-0.17773206561681432,-0.025674233848196663,-0.12901890857823564,,,0.001830899055216112,1.017783012647206,,0.002869604324114254,-0.09994340225262972,-0.7188786343615958,-0.05967452800714621,0.002779394283054821,0.012417752293857741,,
1990-07-09,-0.1779671161074488,-0.03187963972884777,-0.1305166308900545,,,0.0018312128284051292,1.0063967913935439,,0.00287191736980961,-0.10171519099830652,0.0033587630271351213,-0.05978976718416856,0.0027891718754923327,0.012420358384882712,,
1990-07-10,-0.17816764395252455,-0.039435084057030306,-0.13157592250262604,,,0.0018314796624917839,1.0001185761146565,,0.0028738878625906646,-0.10329767495092114,0.0033587630271351213,-0.05988824718493627,0.0027975644643862124,0.012421544324833545,,
1990-07-11,-0.178338626630102,-0.04850554966007687,-0.13231850622176736,,,0.0018317065632007371,0.9999251276684834,,0.002875565974326277,-0.10470248639902759,0.0033587630271351213,-0.059972338897161026,0.0028047580463374158,0.012422083869507407,,
1990-07-12,-0.17848434959847734,-0.05917083459109399,-0.13283581568226527,,,0.0018318994951235256,0.9802560659716553,,0.002876994682952674,-0.1059427394941082,0.0033587630271351213,-0.0600440960524648,0.0028109164189508307,0.012422329308066115,,
1990-07-13,-0.17860849538550552,-0.07134345885699672,-0.13319461028815846,,,0.001832063535199687,0.9832502381557252,,0.002878210761090938,-0.10703234211724423,0.40460176157642214,-0.06010529257637935,0.0028161830534092097,0.012422440952154867,,
