,M1SL,lme_proxy_equal,MYAGM2EZM196N,EUR3MTD156N,GOLDAMGBD228NLBM,IRLTLT01USM156N,USD3MTD156N,ECBESTRVOLWGTTRMDMNRT,IRLTLT01FRM156N,MYAGM1EZM196N,MORTGAGE30US,CSUSHPISA,IRLTLT01DEM156N,IRLTLT01ESM156N,IRLTLT01ITM156N,IBEX_35
2022-03-09,0.26408591785644303,0.29539246413440184,,1.09509430938603,1.1149088917878485,0.2617324406123166,1.0609107917646834,0.9800562258454061,0.24396964661567122,,0.12461276628072337,0.32461275342685003,0.22646876753915415,0.09914640650630684,0.25881655082111854,2.1089384156848245
2022-03-10,0.2636270580889776,0.25171996376972594,,1.09509430938603,1.2170458817703667,0.2612054982149297,1.0523630550273744,0.9805985263804238,0.2438092819108287,,0.12461276628072337,0.3155817630144474,0.2261911455288535,0.09910889781373533,0.25872424787714116,2.3686481169258853
2022-03-11,0.26323639839739665,0.2192794136384779,,1.09509430938603,1.199364252313023,0.2607567599357973,1.0520960029285584,0.978429330730336,0.24367288893218636,,0.12461276628072337,0.30769708673996393,0.22595489862772128,0.09909183205081701,0.2586457644755591,2.284158952492886
2022-03-14,0.2629038812439427,0.1957360695285322,,1.09509430938603,1.1878254799906502,0.2603747243369535,1.047687667346439,0.9789716280185646,0.24355689484602722,,0.12461276628072337,0.30083267446052436,0.22575389437912535,0.09908406860846979,0.25857903485485306,2.1926826612699655
2022-03-15,0.26262091063972975,0.17906531850287818,,1.09509430938603,1.1897771015215923,0.2600495528003743,1.0211596715123832,0.9789716280185646,0.24345825642098834,,0.12461276628072337,0.29487230919952645,0.22558289994766262,0.09908053715652697,0.25852230113471847,2.1156594852566935
2022-03-16,0.2623801456809107,0.16753747138688552,,1.09509430938603,1.2110467761190131,0.25977283696353864,1.015923474675259,0.9768024453880725,0.2433743823272703,,0.12461276628072337,0.2897096000063029,0.2254374527048127,0.09907893081171101,0.2584740676816234,2.017836087457345
2022-03-17,0.26217532162369267,0.15973016710507848,,1.09509430938603,1.2082256801668052,0.2595373965339759,1.0289634752288184,0.9789716280185646,0.2433030666139826,,0.12461276628072337,0.2852478394282598,0.22531374872671778,0.0990782001470325,0.25843306216851325,1.9895642500644892
2022-03-18,0.26200109527689924,0.15453095642585052,,1.09509430938603,1.2341096729770633,0.25933710411133015,1.0425702088775495,0.9795139263908547,0.24324243181806834,,0.12461276628072337,0.28139972606021996,0.22520854692051676,0.09907786779781658,0.2583982023660735,1.9008425433127096
2022-03-21,0.2618529117375474,0.1511124456278535,,1.09509430938603,1.2201097092549396,0.2591667338465434,1.038590644536185,0.9795139263908547,0.2431908803549534,,0.12461276628072337,0.27808696547267703,0.22511908673122338,0.09907771662631265,0.25836856783596646,1.813969115522588
2022-03-22,0.26172688976430786,0.14888525205000597,,1.09509430938603,1.1971476312700322,0.25902183101419096,0.9769268214127086,0.9795139263908547,0.24314705301773543,,0.12461276628072337,0.2752397713339801,0.22504301760919426,0.09907764786492522,0.25834337581261885,1.7348282969411335
2022-03-23,0.26161972335801553,0.147443381821064,,1.09509430938603,1.178123835786536,0.2588985998413554,0.9925499920433027,0.9795139263908547,0.2431097935688581,,0.12461276628072337,0.2727962928238477,0.2249783386328812,0.09907761658835908,0.2583219606611367,1.6894679008804332
2022-03-24,0.26152859738567225,0.1465139030554608,,1.09509430938603,1.1662837056003699,0.25879380720759904,0.9974326284955527,0.9795139263908547,0.24307811854688535,,0.12461276628072337,0.2707019951620589,0.22492334687947962,0.09907760236201263,0.2583037563864193,1.7062040556887903
2022-03-25,0.2614511153371135,0.14591642053914217,,1.09509430938603,1.1704666650474482,0.2587047000941713,0.9975841543283114,0.9800562258454061,0.2430511915325954,,0.12461276628072337,0.2689090182014384,0.22487659331576457,0.09907759589106863,0.258288281744115,1.6318086636471125
2022-03-28,0.26138523753733434,0.14553305927544835,,1.09509430938603,1.1519357332489117,0.25862893490936906,0.9843913739973611,0.981140827994116,0.24302830122470714,,0.12461276628072337,0.2673755345438366,0.22483684514257282,0.09907759294771883,0.2582751275691701,1.5608724290082088
2022-03-29,0.2613292283502987,0.14528737888461288,,1.09509430938603,1.1407161929617764,0.2585645170468354,0.9531943580304043,0.9805985263804238,0.24300884276772053,,0.12461276628072337,0.26606512438642177,0.22480305366958994,0.0990775916089176,0.25826394599369323,1.495888576967742
2022-03-30,0.2612816111013543,0.1451300542823736,,1.09509430938603,1.156365659809809,0.258509749242607,0.9698118719563487,0.9800562258454061,0.2429923018541441,,0.12461276628072337,0.2649461799415079,0.22477432692336932,0.09907759099995542,0.25825444127389396,1.668825968795594
2022-03-31,0.2612411296156151,0.14502935959311872,,1.09509430938603,1.1545096649398692,0.2584631874844385,0.9747247446505436,0.9800562258454061,0.24297824119225972,,0.12461276628072337,0.26399134822718767,0.2247499063021667,0.09907759072296513,0.2582463619870188,1.609747631164745
