date,ESP_real_estate_f1__ESP_real_estate_f2
2020-10-02,0.8988916105796497
2020-10-05,0.8991182851299611
2020-10-06,0.8992791219679884
2020-10-07,0.8993915520023082
2020-10-08,0.8994694085831522
2020-10-09,0.8995229968281816
2020-10-12,0.8995597343329715
2020-10-13,0.8995848530471319
2020-10-14,0.8996019971045223
2020-10-15,0.8996136843093998
2020-10-16,0.8996216451179261
2020-10-19,0.89962706470867
2020-10-20,0.8996307529135168
2020-10-21,0.8996332622245412
2020-10-22,0.8996349691709729
2020-10-23,0.8996361301783476
2020-10-26,0.8996369197942345
2020-10-27,0.8996374567933128
2020-10-28,0.8996378219803954
2020-10-29,0.8996380703203146
2020-10-30,0.8996382391972593
2020-11-02,0.8996383540362127
2020-11-03,0.8993406531292268
2020-11-04,0.8994352470333876
2020-11-05,0.8994994057330242
2020-11-06,0.8995429479934415
2020-11-09,0.899572517208336
2020-11-10,0.8995926060216637
2020-11-11,0.8996062579783929
2020-11-12,0.8996155374069957
2020-11-13,0.8996218456123639
2020-11-16,0.8996261343552996
2020-11-17,0.899629050312411
2020-11-18,0.8996310329829547
2020-11-19,0.8996323811149731
2020-11-20,0.8996332978055265
2020-11-23,0.899633921136694
2020-11-24,0.8996343449931896
2020-11-25,0.8996346332114578
2020-11-26,0.8996348291978754
2020-11-27,0.899634962467654
2020-11-30,0.8996350530906077
2020-12-01,0.8993437757516931
2020-12-02,0.8994191433915671
2020-12-03,0.8994793407304394
2020-12-04,0.8995243825881317
2020-12-07,0.899556907768612
2020-12-08,0.8995799011088781
2020-12-09,0.8995959414839253
2020-12-10,0.899607036082903
2020-12-11,0.8996146669175804
2020-12-14,0.8996198958761179
2020-12-15,0.8996234700557194
2020-12-16,0.8996259090447534
2020-12-17,0.899627571508404
2020-12-18,0.8996287038100999
2020-12-21,0.8996294746194212
2020-12-22,0.8996299991598634
2020-12-23,0.8996303560275882
2020-12-24,0.8996305987808687
2020-12-25,0.8996307638915105
2020-12-28,0.8996308761844589
2020-12-29,0.8996309525518205
2020-12-30,0.8996310044853744
2020-12-31,0.8996310398019091
2021-01-01,0.899659762832415
2021-01-04,0.8995983853437299
2021-01-05,0.8995845818935636
2021-01-06,0.8995883004512384
2021-01-07,0.8995969538292979
2021-01-08,0.8996056910493231
2021-01-11,0.899612958181902
2021-01-12,0.8996185149937107
2021-01-13,0.8996225787397061
2021-01-14,0.8996254741321907
2021-01-15,0.8996275041219618
2021-01-18,0.8996289127983872
2021-01-19,0.8996298837826909
2021-01-20,0.8996305501039671
2021-01-21,0.8996310060012966
2021-01-22,0.8996313173057374
2021-01-25,0.8996315295911901
2021-01-26,0.8996316742219687
2021-01-27,0.8996317726987935
2021-01-28,0.8996318397221453
2021-01-29,0.8996318853253378
2021-02-01,0.8996319163481252
2021-02-02,0.9000253739510832
2021-02-03,0.8998955058712116
2021-02-04,0.8998105618616719
2021-02-05,0.8997544073594224
2021-02-08,0.8997169717459741
2021-02-09,0.8996918640363705
2021-02-10,0.8996749525683061
2021-02-11,0.8996635277743076
2021-02-12,0.899655793661136
2021-02-15,0.8996505505526945
2021-02-16,0.8996469926859206
2021-02-17,0.8996445767829614
2021-02-18,0.899642935563907
2021-02-19,0.8996418202731362
2021-02-22,0.8996410622171421
2021-02-23,0.8996405468973268
2021-02-24,0.8996401965531923
2021-02-25,0.899639958353199
2021-02-26,0.8996397963930064
2021-03-01,0.8996396862674307
2021-03-02,0.8995290399897011
2021-03-03,0.8995596239984901
2021-03-04,0.8995825768533836
2021-03-05,0.8995991683516565
2021-03-08,0.8996109049137224
2021-03-09,0.8996190957211524
2021-03-10,0.8996247625026695
2021-03-11,0.899628660766455
2021-03-12,0.8996313323200473
2021-03-15,0.8996331585618176
2021-03-16,0.8996344048374922
2021-03-17,0.8996352543534574
2021-03-18,0.8996358329712433
2021-03-19,0.8996362268690101
2021-03-22,0.8996364949217482
2021-03-23,0.8996366772910519
2021-03-24,0.8996368013453305
2021-03-25,0.8996368857221564
2021-03-26,0.8996369431075818
2021-03-29,0.8996369821339004
2021-03-30,0.8996370086737411
2021-03-31,0.8996370267217237
2021-04-01,0.892723738912943
2021-04-02,0.8947393706344788
2021-04-05,0.8962093207325103
2021-04-06,0.8972509111510394
2021-04-07,0.8979775175682908
2021-04-08,0.8984797538686117
2021-04-09,0.8988249403912856
2021-04-12,0.8990613316117092
2021-04-13,0.8992228377231096
2021-04-14,0.8993330103514171
2021-04-15,0.8994080879216894
2021-04-16,0.8994592144285005
2021-04-19,0.899494014453998
2021-04-20,0.8995176941546683
2021-04-21,0.8995338035871302
2021-04-22,0.8995447613395187
2021-04-23,0.8995522141506198
2021-04-26,0.8995572827715145
2021-04-27,0.8995607297601195
2021-04-28,0.8995630738622371
2021-04-29,0.8995646679202651
2021-04-30,0.8995657519109588
2021-05-03,0.899347649818177
2021-05-04,0.8994148457011146
