date,FRA_real_estate_f1__FRA_real_estate_f2
2001-08-30,-0.9020020832361587
2001-08-31,-0.9020024468427702
2001-09-03,-0.9019536448333305
2001-09-04,-0.9019645620401291
2001-09-05,-0.9019731769863806
2001-09-06,-0.9019798972075995
2001-09-07,-0.9019851389117487
2001-09-10,-0.9019892273953921
2001-09-11,-0.9019924163839915
2001-09-12,-0.9019949037770006
2001-09-13,-0.9019968439320211
2001-09-14,-0.901998357245526
2001-09-17,-0.9019995376252422
2001-09-18,-0.9020004583182498
2001-09-19,-0.9020011764566802
2001-09-20,-0.9020017366032229
2001-09-21,-0.9020021735165411
2001-09-24,-0.9020025143082419
2001-09-25,-0.9020027801252815
2001-09-26,-0.9020029874622219
2001-09-27,-0.9020031491847806
2001-09-28,-0.9020032753281884
2001-10-01,-0.902003373719907
2001-10-02,-0.9016818057194188
2001-10-03,-0.9017518633867649
2001-10-04,-0.9018074039024292
2001-10-05,-0.9018506698874392
2001-10-08,-0.9018843794973515
2001-10-09,-0.9019106499600681
2001-10-10,-0.9019311269186393
2001-10-11,-0.9019470904309532
2001-10-12,-0.9019595367902798
2001-10-15,-0.9019692417981149
2001-10-16,-0.9019768097851555
2001-10-17,-0.9019827116463526
2001-10-18,-0.9019873143860482
2001-10-19,-0.9019909040889671
2001-10-22,-0.9019937037924891
2001-10-23,-0.9019958873996142
2001-10-24,-0.9019975905144094
2001-10-25,-0.9019989188835237
2001-10-26,-0.9019999549744028
2001-10-29,-0.902000763102552
2001-10-30,-0.9020013934285119
2001-10-31,-0.9020018850741186
2001-11-01,-0.9016312334568527
2001-11-02,-0.9017117297822338
2001-11-05,-0.9017751788732457
2001-11-06,-0.9018249638156767
2001-11-07,-0.9018639737619543
2001-11-08,-0.9018945092131139
2001-11-09,-0.9019183921893755
2001-11-12,-0.9019370605594849
2001-11-13,-0.9019516459640424
2001-11-14,-0.901963037204229
2001-11-15,-0.9019719312573281
2001-11-16,-0.9019788740184993
2001-11-19,-0.9019842926538642
2001-11-20,-0.901988521183887
2001-11-21,-0.9019918206493801
2001-11-22,-0.9019943949689933
2001-11-23,-0.9019964033857653
2001-11-26,-0.901997970222632
2001-11-27,-0.9019991925204002
2001-11-28,-0.9020001460127939
2001-11-29,-0.9020008897975846
2001-11-30,-0.9020014699865126
2001-12-03,-0.9014755638029044
2001-12-04,-0.90159046974285
2001-12-05,-0.9016812309404086
2001-12-06,-0.9017520598371712
2001-12-07,-0.901807322909307
2001-12-10,-0.901850437916414
2001-12-11,-0.9018840734844679
2001-12-12,-0.9019103127414514
2001-12-13,-0.9019307814726792
2001-12-14,-0.9019467483527945
2001-12-17,-0.9019592032836989
2001-12-18,-0.9019689185900456
2001-12-19,-0.9019764968059475
2001-12-20,-0.9019824079807977
2001-12-21,-0.9019870187970057
2001-12-24,-0.9019906152933331
2001-12-25,-0.9019934205959986
2001-12-26,-0.9019956087531018
2001-12-27,-0.9019973155279775
2001-12-28,-0.9019986468195355
2001-12-31,-0.9019996852310318
2002-01-01,-0.9018023283858377
2002-01-02,-0.9018460799900161
2002-01-03,-0.9018807087745381
2002-01-04,-0.901907705877045
2002-01-07,-0.901928753324183
2002-01-08,-0.9019451640547949
2002-01-09,-0.9019579606030749
2002-01-10,-0.9019679395837766
2002-01-11,-0.901975721771316
2002-01-14,-0.90198179101383
2002-01-15,-0.9019865244963232
2002-01-16,-0.901990216291323
2002-01-17,-0.9019930956951877
2002-01-18,-0.9019953415102389
2002-01-21,-0.9019970931725434
2002-01-22,-0.901998459424111
2002-01-23,-0.9019995250726623
2002-01-24,-0.9020003562614822
2002-01-25,-0.9020010045782205
2002-01-28,-0.9020015102587324
2002-01-29,-0.9020019046854483
2002-01-30,-0.9020022123357224
2002-01-31,-0.9020024523013145
2002-02-01,-0.9014007107657314
2002-02-04,-0.9015311948029415
2002-02-05,-0.9016342699696096
2002-02-06,-0.9017149676793801
2002-02-07,-0.901778088904837
2002-02-08,-0.9018274303330465
2002-02-11,-0.9018659812867633
2002-02-12,-0.9018960901742439
2002-02-13,-0.901919598832378
2002-02-14,-0.9019379499765333
2002-02-15,-0.901952272602031
2002-02-18,-0.9019634495513988
2002-02-19,-0.901972170790886
2002-02-20,-0.9019789753123675
2002-02-21,-0.901984284026035
2002-02-22,-0.901988425543293
2002-02-25,-0.9019916563641162
2002-02-26,-0.9019941766696958
2002-02-27,-0.9019961426689223
2002-02-28,-0.9019976762457744
2002-03-01,-0.9019448597466923
2002-03-04,-0.9019575634669448
2002-03-05,-0.9019675776391842
2002-03-06,-0.9019753902532357
2002-03-07,-0.9019814846124236
2002-03-08,-0.901986238524547
2002-03-11,-0.9019899467646233
2002-03-12,-0.9019928393057978
2002-03-13,-0.9019950955565916
2002-03-14,-0.9019968554735177
2002-03-15,-0.9019982282334853
2002-03-18,-0.9019992990010455
2002-03-19,-0.9020001342085193
2002-03-20,-0.9020007856755188
2002-03-21,-0.9020012938227917
2002-03-22,-0.9020016901793948
2002-03-25,-0.9020019993385182
2002-03-26,-0.9020022404831632
2002-03-27,-0.9020024285762598
2002-03-28,-0.9020025752890034
2002-03-29,-0.9020026897249914
2002-04-01,-0.9020027789850685
2002-04-02,-0.10789667126102064
2002-04-03,0.03438620538642892
2002-04-04,0.1611892469261305
2002-04-05,0.27281683747542623
2002-04-08,0.3697788173970034
2002-04-09,0.452859968649195
2002-04-10,0.5231055061349889
2002-04-11,0.5817603844829996
2002-04-12,0.630183987515555
2002-04-15,0.6697620620363073
2002-04-16,0.7018318645369571
2002-04-17,0.7276284361152076
2002-04-18,0.748253025016292
2002-04-19,0.7646603915842947
2002-04-22,0.7776599833947422
2002-04-23,0.7879259685997633
2002-04-24,0.7960120026249579
2002-04-25,0.8023677491850579
2002-04-26,0.8073552317274555
2002-04-29,0.8112639167771419
2002-04-30,0.8143240095495465
2002-05-01,0.8161331087062353
2002-05-02,0.818136037735027
2002-05-03,0.8197014906944546
2002-05-06,0.8209227674950529
2002-05-07,0.8218754890027552
2002-05-08,0.8226186886084715
2002-05-09,0.8231984312177737
2002-05-10,0.8236506590339652
2002-05-13,0.8240034141008585
2002-05-14,0.8242785735844583
2002-05-15,0.824493204349815
2002-05-16,0.8246606201856006
2002-05-17,0.8247912068429134
2002-05-20,0.8248930658135905
2002-05-21,0.8249725166293281
2002-05-22,0.8250344887479865
2002-05-23,0.8250828272816872
2002-05-24,0.8251205314993455
2002-05-27,0.8251499408797218
2002-05-28,0.8251728802456154
2002-05-29,0.8251907729763205
2002-05-30,0.8252047293180572
2002-05-31,0.8252156152689649
2002-06-03,0.8252079396620231
2002-06-04,0.825217124718455
2002-06-05,0.8252251165106661
2002-06-06,0.8252314160165138
2002-06-07,0.8252363667269536
2002-06-10,0.8252402508275888
2002-06-11,0.8252432941419178
2002-06-12,0.825245676270936
2002-06-13,0.8252475394073581
2002-06-14,0.8252489957414383
2002-06-17,0.8252501335602356
2002-06-18,0.8252510222013579
2002-06-19,0.8252517160363189
2002-06-20,0.8252522576502125
2002-06-21,0.8252526803660625
2002-06-24,0.8252530102407059
2002-06-25,0.8252532676379412
2002-06-26,0.8252534684655387
2002-06-27,0.8252536251461612
2002-06-28,0.8252537473783682
2002-07-01,0.8252538427324366
2002-07-02,0.824892397095901
2002-07-03,0.8249700647111626
2002-07-04,0.8250301489434488
2002-07-05,0.8250779619776901
2002-07-08,0.8251158399455537
2002-07-09,0.8251457395277968
2002-07-10,0.8251692768162331
2002-07-11,0.8251877669718917
2002-07-12,0.8252022689835735
2002-07-15,0.825213629009895
2002-07-16,0.825222519298382
2002-07-17,0.8252294716446297
2002-07-18,0.8252349053740623
2002-07-19,0.8252391503118961
2002-07-22,0.8252424653949874
2002-07-23,0.8252450536116701
2002-07-24,0.8252470739117481
2002-07-25,0.8252486506525021
2002-07-26,0.8252498810615739
2002-07-29,0.825250841115788
2002-07-30,0.8252515901617714
2002-07-31,0.8252521745414129
2002-08-01,0.8252492115682805
2002-08-02,0.8252476605733529
2002-08-05,0.8252483512456835
2002-08-06,0.8252491880013254
2002-08-07,0.8252500161198305
2002-08-08,0.8252507687707411
2002-08-09,0.8252514207731624
2002-08-12,0.8252519688448096
2002-08-13,0.825252420380029
2002-08-14,0.8252527872037428
2002-08-15,0.8252530822251471
2002-08-16,0.825253317756053
2002-08-19,0.825253504764198
2002-08-20,0.8252536526346436
2002-08-21,0.8252537691928665
2002-08-22,0.8252538608500722
2002-08-23,0.8252539327939831
2002-08-26,0.8252539891847853
2002-08-27,0.8252540333366376
2002-08-28,0.8252540678766924
2002-08-29,0.8252540948797477
2002-08-30,0.8252541159797321
2002-09-02,0.8252541324605923
2002-09-03,0.8252330058373366
2002-09-04,0.8252363423801611
2002-09-05,0.8252400104704625
2002-09-06,0.8252429734110541
2002-09-09,0.8252453427039157
2002-09-10,0.825247226132326
2002-09-11,0.8252487167300389
2002-09-12,0.825249892490368
2002-09-13,0.8252508175493962
2002-09-16,0.8252515439416273
2002-09-17,0.8252521134757821
2002-09-18,0.8252525595059719
2002-09-19,0.82525290850061
2002-09-20,0.8252531813801688
2002-09-23,0.8252533946299857
2002-09-24,0.8252535612104461
2002-09-25,0.8252536912925953
2002-09-26,0.8252537928475341
2002-09-27,0.8252538721156456
2002-09-30,0.8252539339783765
2002-10-01,0.8254956621804985
2002-10-02,0.8254388245990821
2002-10-03,0.8253966423472653
2002-10-04,0.8253643491368468
2002-10-07,0.8253395268798263
2002-10-08,0.8253203888222542
2002-10-09,0.8253055971816814
2002-10-10,0.8252941425615153
2002-10-11,0.825285258413202
2002-10-14,0.8252783594960411
2002-10-15,0.8252729970405231
2002-10-16,0.8252688257077226
2002-10-17,0.8252655789961904
2002-10-18,0.8252630507778691
2002-10-21,0.8252610813339823
2002-10-22,0.8252595467297696
2002-10-23,0.8252583506892308
2002-10-24,0.8252574183563355
2002-10-25,0.8252566914889848
2002-10-28,0.825256124746953
2002-10-29,0.8252556828187906
2002-10-30,0.8252553381943862
2002-10-31,0.8252550694358268
2002-11-01,0.825159675801862
2002-11-04,0.8251773093865012
2002-11-05,0.8251933716014608
2002-11-06,0.825206228027961
2002-11-07,0.8252164480463253
2002-11-08,0.8252245363860942
2002-11-11,0.8252309162869663
2002-11-12,0.8252359357937289
2002-11-13,0.8252398772771434
2002-11-14,0.8252429676130216
2002-11-15,0.8252453877949734
2002-11-18,0.8252472814495948
2002-11-19,0.825248762096891
2002-11-20,0.8252499191896087
2002-11-21,0.8252508230527186
2002-11-22,0.8252515288753904
2002-11-25,0.8252520799093871
2002-11-26,0.8252525100153106
2002-11-27,0.8252528456799992
2002-11-28,0.825253107609158
2002-11-29,0.8252533119811988
2002-12-02,0.8252534714322926
2002-12-03,0.8251973561497548
2002-12-04,0.825207298790278
2002-12-05,0.8252169380966706
2002-12-06,0.8252247090694502
2002-12-09,0.8252309177566672
2002-12-10,0.8252358501090088
2002-12-11,0.8252397518337442
2002-12-12,0.8252428283265655
2002-12-13,0.8252452481557058
2002-12-16,0.8252471478894108
2002-12-17,0.825248637144178
2002-12-18,0.8252498033025891
2002-12-19,0.8252507156677774
2002-12-20,0.8252514289925721
2002-12-23,0.8252519864078269
2002-12-24,0.8252524218133361
2002-12-25,0.8252527618077278
2002-12-26,0.8252530272333145
2002-12-27,0.825253234405126
2002-12-30,0.8252533960841828
2002-12-31,0.8252535222455556
2003-01-01,0.8253179062066289
2003-01-02,0.8252979525624466
2003-01-03,0.8252859475269082
2003-01-06,0.8252774952304122
2003-01-07,0.8252714490139597
2003-01-08,0.8252670657411381
2003-01-09,0.8252638493921887
2003-01-10,0.8252614639726711
2003-01-13,0.825259678413774
2003-01-14,0.8252583313650803
2003-01-15,0.8252573084707542
2003-01-16,0.82525652753257
2003-01-17,0.8252559286963276
2003-01-20,0.8252554678687543
2003-01-21,0.8252551122351433
2003-01-22,0.8252548371603263
2003-01-23,0.8252546240132264
2003-01-24,0.8252544586171778
2003-01-27,0.8252543301307376
2003-01-28,0.8252542302292231
2003-01-29,0.8252541524994813
2003-01-30,0.8252540919879889
2003-01-31,0.8252540448606499
2003-02-03,0.8248541850821994
2003-02-04,0.8249342349941649
2003-02-05,0.8250020498739322
2003-02-06,0.8250559283693432
2003-02-07,0.8250985345951972
2003-02-10,0.8251321202571908
2003-02-11,0.82515853145006
2003-02-12,0.8251792624773914
2003-02-13,0.8251955118882157
2003-02-14,0.8252082345884988
2003-02-17,0.8252181875793384
2003-02-18,0.8252259687206481
2003-02-19,0.8252320488409682
2003-02-20,0.8252367979211973
2003-02-21,0.8252405062092915
2003-02-24,0.8252434011098869
2003-02-25,0.8252456606136027
2003-02-26,0.8252474239271639
2003-02-27,0.8252487998593128
2003-02-28,0.825249873419236
2003-03-03,0.8252721405744566
2003-03-04,0.8252687109411714
2003-03-05,0.8252651889206817
2003-03-06,0.8252625262660848
2003-03-07,0.8252605049151489
2003-03-10,0.8252589620735605
2003-03-11,0.8252577792316493
2003-03-12,0.8252568691340258
2003-03-13,0.8252561668752681
2003-03-14,0.8252556237482822
2003-03-17,0.8252552029293154
2003-03-18,0.8252548764064057
2003-03-19,0.8252546227625748
2003-03-20,0.8252544255556441
2003-03-21,0.8252542721207743
2003-03-24,0.8252541526767782
2003-03-25,0.8252540596535837
2003-03-26,0.8252539871825866
2003-03-27,0.8252539307082124
2003-03-28,0.8252538866904594
2003-03-31,0.8252538523762467
2003-04-01,0.8164367158101126
2003-04-02,0.818352488785513
2003-04-03,0.8198620278084943
2003-04-04,0.8210433398876873
2003-04-07,0.8219668309331936
2003-04-08,0.8226882954219701
2003-04-09,0.8232516790218342
2003-04-10,0.8236914838530223
2003-04-11,0.8240347426491361
2003-04-14,0.8243026075496708
2003-04-15,0.8245116145041792
2003-04-16,0.8246746827333457
2003-04-17,0.8248019014156716
2003-04-18,0.8249011471968961
2003-04-21,0.8249785680178693
2003-04-22,0.8250389617286675
