date,USA_public_finance_f1__USA_public_finance_f2
1999-06-02,-0.8971814264348024
1999-06-03,-0.9000114459917236
1999-06-04,-0.9023184698972336
1999-06-07,-0.9041776392242908
1999-06-08,-0.9056637110658944
1999-06-09,-0.9068445255629017
1999-06-10,-0.9077786714717981
1999-06-11,-0.9085152460730803
1999-06-14,-0.9090945890417153
1999-06-15,-0.9095493982574293
1999-06-16,-0.9099059234368901
1999-06-17,-0.9101850906769404
1999-06-18,-0.9104034959177874
1999-06-21,-0.9105742499788931
1999-06-22,-0.9107076800689206
1999-06-23,-0.9108119026167308
1999-06-24,-0.9108932856260689
1999-06-25,-0.9109568187423964
1999-06-28,-0.9110064076291056
1999-06-29,-0.9110451070572694
1999-06-30,-0.9110753048276923
1999-07-01,-0.8285171206653367
1999-07-02,-0.7983565651814886
1999-07-05,-0.7767216783713405
1999-07-06,-0.7619611281264946
1999-07-07,-0.7525928270495816
1999-07-08,-0.7473013239292802
1999-07-09,-0.7449506289224694
1999-07-12,-0.7445978316961163
1999-07-13,-0.7454972534142484
1999-07-14,-0.7470908083287774
1999-07-15,-0.7489858386599731
1999-07-16,-0.7509251791483585
1999-07-19,-0.7527550744415924
1999-07-20,-0.7543954795144582
1999-07-21,-0.7558153665505934
1999-07-22,-0.7570138768169982
1999-07-23,-0.7580069424113519
1999-07-26,-0.7588184024411428
1999-07-27,-0.7594744904164473
1999-07-28,-0.7600006767368073
1999-07-29,-0.7604200588203476
1999-07-30,-0.760752710050699
1999-08-02,-0.7610155849360003
1999-08-03,0.12142446790759115
1999-08-04,0.2587271849277223
1999-08-05,0.3705071125517181
1999-08-06,0.46077034891300317
1999-08-09,0.5331649669395244
1999-08-10,0.5909041734078427
1999-08-11,0.636745269349761
1999-08-12,0.673006293472994
1999-08-13,0.7016047840479178
1999-08-16,0.7241069459114062
1999-08-17,0.7417793055956217
1999-08-18,0.7556380482949934
1999-08-19,0.7664934983484608
1999-08-20,0.7749887146050143
1999-08-23,0.7816320941092714
1999-08-24,0.7868243860678151
1999-08-25,0.7908807565780077
1999-08-26,0.7940486187122107
1999-08-27,0.7965219241839626
1999-08-30,0.7984525480843498
1999-08-31,0.799959314986804
1999-09-01,0.7746820239743036
1999-09-02,0.7793095266997417
1999-09-03,0.7841103171770486
1999-09-06,0.7887286616020923
1999-09-07,0.7929508544718173
1999-09-08,0.7966716580963619
1999-09-09,0.7998617341237846
1999-09-10,0.8025399964458201
1999-09-13,0.80475242202867
1999-09-14,0.8065571721409746
1999-09-15,0.8080149924142992
1999-09-16,0.8091835872137685
1999-09-17,0.8101147483725102
1999-09-20,0.8108532559693571
1999-09-21,0.8114368333126408
1999-09-22,0.81189666874728
1999-09-23,0.8122581938368999
1999-09-24,0.812541932552944
1999-09-27,0.8127643191836443
1999-09-28,0.8129384349750587
1999-09-29,0.8130746447209889
1999-09-30,0.8131811319914444
1999-10-01,0.8139064519830809
1999-10-04,0.8138683739660063
1999-10-05,0.8138724350650165
1999-10-06,0.8138966327916589
1999-10-07,0.8139285419418547
1999-10-08,0.813961478610888
1999-10-11,0.8139921220654105
1999-10-12,0.8140190646399054
1999-10-13,0.8140419429476975
1999-10-14,0.8140609278380646
1999-10-15,0.8140764325243365
1999-10-18,0.8140889513491083
1999-10-19,0.8140989753889781
1999-10-20,0.8141069522571355
1999-10-21,0.8141132705664039
1999-10-22,0.8141182575407586
1999-10-25,0.8141221831236627
1999-10-26,0.8141252668401202
1999-10-27,0.8141276853860661
1999-10-28,0.8141295799146684
1999-10-29,0.8141310625537297
1999-11-01,0.8141322219979844
1999-11-02,0.7633163513356086
1999-11-03,0.7726396742690701
1999-11-04,0.7799615522147665
1999-11-05,0.7857037796566599
1999-11-08,0.7902021258681936
1999-11-09,0.7937228597698713
1999-11-10,0.7964764505183287
1999-11-11,0.798628813620191
1999-11-12,0.8003104557771624
1999-11-15,0.801623850464213
1999-11-16,0.8026493460943057
1999-11-17,0.8034498724897768
1999-11-18,0.8040746733792233
1999-11-19,0.8045622559755378
1999-11-22,0.8049427153099479
1999-11-23,0.8052395618018044
1999-11-24,0.8054711557307674
1999-11-25,0.8056518316246313
1999-11-26,0.8057927786483521
1999-11-29,0.805902729365423
1999-11-30,0.8059884982283521
1999-12-01,0.7981648894516103
1999-12-02,0.798859013665835
1999-12-03,0.7994001497497492
1999-12-06,0.7998220651355099
1999-12-07,0.8001510552568746
1999-12-08,0.8004076043284324
1999-12-09,0.8006076741067761
1999-12-10,0.8007637050796543
1999-12-13,0.8008853949403811
1999-12-14,0.8009803043089191
1999-12-15,0.8010543282900562
1999-12-16,0.8011120637393577
1999-12-17,0.8011570953966516
1999-12-20,0.8011922188670895
1999-12-21,0.8012196144228776
1999-12-22,0.8012409824934952
1999-12-23,0.8012576493023429
1999-12-24,0.8012706492355013
1999-12-27,0.801280789072418
1999-12-28,0.8012886980755212
1999-12-29,0.8012948670538317
1999-12-30,0.8012996788287434
1999-12-31,0.8013034319949952
2000-01-03,0.7340691213269719
2000-01-04,0.7107597882843805
2000-01-05,0.693198029231175
2000-01-06,0.6802264979588292
2000-01-07,0.6708268040647767
2000-01-10,0.6641339547241663
2000-01-11,0.6594405882919635
2000-01-12,0.6561897334372108
2000-01-13,0.6539582333840841
2000-01-14,0.6524347902919644
2000-01-17,0.6513966827808879
2000-01-18,0.6506881899039908
2000-01-19,0.6502023904402279
2000-01-20,0.6498668412894112
2000-01-21,0.6496328873728523
2000-01-24,0.6494679970448686
2000-01-25,0.6493504319070028
2000-01-26,0.6492656232498185
2000-01-27,0.649203748502368
2000-01-28,0.6491581278911055
2000-01-31,0.6491241704126426
2000-02-01,-0.3684284630019512
2000-02-02,-0.4179769279718246
2000-02-03,-0.46789494186158503
2000-02-04,-0.5174208959362556
2000-02-07,-0.5657021261721719
2000-02-08,-0.6118649774491938
2000-02-09,-0.6550996638203078
2000-02-10,-0.6947422159315297
2000-02-11,-0.730335221095591
2000-02-14,-0.761655088694683
2000-02-15,-0.788703645489813
2000-02-16,-0.8116714093836275
2000-02-17,-0.8308852164937963
2000-02-18,-0.8467530549823281
2000-02-21,-0.8597155379408379
2000-02-22,-0.870208847091535
2000-02-23,-0.8786400586171651
2000-02-24,-0.885373308751952
2000-02-25,-0.8907242122567015
2000-02-28,-0.8949598712915906
2000-02-29,-0.8983022350445264
2000-03-01,-0.8472057927898211
2000-03-02,-0.849283069171151
2000-03-03,-0.8535389015110612
2000-03-06,-0.8591648416552717
2000-03-07,-0.8654602609036746
2000-03-08,-0.8718718560527677
2000-03-09,-0.8780046553691856
2000-03-10,-0.8836101667834455
2000-03-13,-0.8885605240766045
2000-03-14,-0.8928174337371403
2000-03-15,-0.8964025004096086
2000-03-16,-0.8993726166289336
2000-03-17,-0.9018016402731166
2000-03-20,-0.9037679957648203
2000-03-21,-0.9053470808834653
2000-03-22,-0.9066071863390316
2000-03-23,-0.9076077725629897
2000-03-24,-0.9083992028006806
2000-03-27,-0.9090232922257785
2000-03-28,-0.9095142503858528
2000-03-29,-0.9098997564744359
2000-03-30,-0.9102020187875082
2000-03-31,-0.9104387422567616
2000-04-03,-0.9010907597651086
2000-04-04,-0.9017679724812078
2000-04-05,-0.9027957543051554
2000-04-06,-0.9039557423069841
2000-04-07,-0.9051093590871041
2000-04-10,-0.906177460096968
2000-04-11,-0.9071219634018121
2000-04-12,-0.907931130363592
2000-04-13,-0.9086087572766895
2000-04-14,-0.909166788065254
2000-04-17,-0.9096205879212864
2000-04-18,-0.9099861238687912
2000-04-19,-0.910278426319389
2000-04-20,-0.9105108630805485
2000-04-21,-0.9106948992867362
2000-04-24,-0.9108401280336801
2000-04-25,-0.9109544366385929
2000-04-26,-0.9110442278181633
2000-04-27,-0.9111146502767025
2000-04-28,-0.911169815068584
2000-05-01,-0.9112129871398154
2000-05-02,-0.9094279803344093
2000-05-03,-0.9094883088956296
2000-05-04,-0.9096665102854226
2000-05-05,-0.9098921567539516
2000-05-08,-0.9101244347390409
2000-05-09,-0.9103416588765841
2000-05-10,-0.9105339331204745
2000-05-11,-0.9106982528694524
2000-05-12,-0.9108353714957722
2000-05-15,-0.9109478765875176
2000-05-16,-0.911039061014082
2000-05-17,-0.911112297172072
2000-05-18,-0.9111707186187572
2000-05-19,-0.911217082393747
2000-05-22,-0.9112537326164869
2000-05-23,-0.9112826170838823
2000-05-24,-0.9113053284689142
2000-05-25,-0.911323154070776
2000-05-26,-0.9113371255428356
2000-05-29,-0.9113480644248201
2000-05-30,-0.9113566218086009
2000-05-31,-0.9113633118254568
2000-06-01,-0.9087413690319045
2000-06-02,-0.9091396463156125
2000-06-05,-0.909520709588853
2000-06-06,-0.909861848697703
2000-06-07,-0.9101551846053889
2000-06-08,-0.9104008256031959
2000-06-09,-0.9106027979855295
2000-06-12,-0.9107667088265431
2000-06-13,-0.9108984660474305
2000-06-14,-0.9110036278721618
2000-06-15,-0.9110871157499941
2000-06-16,-0.9111531288354451
2000-06-19,-0.9112051636192604
2000-06-20,-0.911246082808346
2000-06-21,-0.9112782021471354
2000-06-22,-0.9113033785165973
2000-06-23,-0.911323091166587
2000-06-26,-0.9113385127473389
2000-06-27,-0.9113505694073941
2000-06-28,-0.9113599905382287
2000-06-29,-0.9113673493261797
2000-06-30,-0.9113730954512322
2000-07-03,-0.9077245014325888
2000-07-04,-0.9083334710248946
2000-07-05,-0.9088849393893959
2000-07-06,-0.9093623652518764
2000-07-07,-0.9097638997264977
2000-07-10,-0.9100950127083336
2000-07-11,-0.9103642718903536
2000-07-12,-0.9105810251494231
2000-07-13,-0.9107542092016991
2000-07-14,-0.9108918074883646
2000-07-17,-0.9110006690122251
2000-07-18,-0.9110865171457015
2000-07-19,-0.9111540493485348
2000-07-20,-0.9112070721781298
2000-07-21,-0.9112486417771618
2000-07-24,-0.9112811950313123
2000-07-25,-0.9113066650837933
2000-07-26,-0.9113265795147382
2000-07-27,-0.9113421418550322
2000-07-28,-0.9113542981780696
2000-07-31,-0.9113637908775573
2000-08-01,-0.9104000168323333
2000-08-02,-0.9104892700867883
2000-08-03,-0.9106082340095012
2000-08-04,-0.9107320377478365
2000-08-07,-0.9108479617984604
2000-08-08,-0.9109503994546216
2000-08-09,-0.9110377287634067
2000-08-10,-0.9111104213567416
2000-08-11,-0.9111699327232221
2000-08-14,-0.9112180749838154
2000-08-15,-0.9112566807301542
2000-08-16,-0.9112874379363871
2000-08-17,-0.9113118222336796
2000-08-18,-0.9113310821760001
2000-08-21,-0.9113462513838579
2000-08-22,-0.9113581726192835
2000-08-23,-0.9113675255555559
2000-08-24,-0.9113748539590579
2000-08-25,-0.9113805902748572
2000-08-28,-0.9113850768737979
2000-08-29,-0.9113885838903901
2000-08-30,-0.9113913239087346
2000-08-31,-0.9113934638887103
2000-09-01,-0.9143164322113027
2000-09-04,-0.9136263173938094
2000-09-05,-0.9131047351334243
2000-09-06,-0.9127094150098406
2000-09-07,-0.9124087704422934
2000-09-08,-0.9121793118016349
2000-09-11,-0.9120035815903825
2000-09-12,-0.9118685763749972
2000-09-13,-0.9117645717379631
2000-09-14,-0.9116842598911279
2000-09-15,-0.9116221208072393
2000-09-18,-0.9115739640116679
2000-09-19,-0.9115365937313104
2000-09-20,-0.9115075628852545
2000-09-21,-0.9114849911510243
2000-09-22,-0.9114674294662567
2000-09-25,-0.9114537584125374
2000-09-26,-0.9114431115161828
2000-09-27,-0.9114348170215627
2000-09-28,-0.9114283534663404
2000-09-29,-0.9114233156430241
2000-10-02,-0.9114193884262934
2000-10-03,-0.9069471348495809
2000-10-04,-0.9078648686821293
2000-10-05,-0.9086064036307323
2000-10-06,-0.9091998503899614
2000-10-09,-0.9096716270806274
2000-10-10,-0.9100448972668118
2000-10-11,-0.9103392059223938
2000-10-12,-0.9105706613320972
2000-10-13,-0.9107523367956228
2000-10-16,-0.9108947315168286
2000-10-17,-0.9110062151221118
2000-10-18,-0.9110934239442297
2000-10-19,-0.9111615992763886
2000-10-20,-0.9112148684836405
2000-10-23,-0.9112564745628681
2000-10-24,-0.9112889613608506
2000-10-25,-0.9113143217454316
2000-10-26,-0.9113341154084326
2000-10-27,-0.9113495620977545
2000-10-30,-0.9113616151522365
2000-10-31,-0.9113710193516094
2000-11-01,-0.9120174801783038
2000-11-02,-0.9118770762979864
2000-11-03,-0.9117697441994516
2000-11-06,-0.9116873751168872
2000-11-07,-0.9116239590833037
2000-11-08,-0.9115750057410467
2000-11-09,-0.9115371355565456
2000-11-10,-0.9115077886635774
2000-11-13,-0.9114850153673907
2000-11-14,-0.9114673238176381
2000-11-15,-0.9114535681122431
2000-11-16,-0.9114428653137197
2000-11-17,-0.9114345333763791
2000-11-20,-0.9114280443642696
2000-11-21,-0.9114229889651737
2000-11-22,-0.911419049426867
2000-11-23,-0.9114159788239227
2000-11-24,-0.9114135851159223
2000-11-27,-0.9114117188533442
2000-11-28,-0.9114102636738557
2000-11-29,-0.9114091289416802
2000-11-30,-0.9114082440381438
2000-12-01,-0.9088663988963932
2000-12-04,-0.9094318548796094
2000-12-05,-0.9098700413631836
2000-12-06,-0.9102100716350624
2000-12-07,-0.9104742234539941
2000-12-08,-0.9106796081247625
2000-12-11,-0.9108394096973578
2000-12-12,-0.9109638121628222
2000-12-13,-0.9110606982324134
2000-12-14,-0.9111361793334475
2000-12-15,-0.9111949997734555
2000-12-18,-0.9112408463402485
2000-12-19,-0.9112765863407556
2000-12-20,-0.911304451167248
2000-12-21,-0.9113261781964388
2000-12-22,-0.9113431206893866
2000-12-25,-0.9113563330375244
2000-12-26,-0.911366636964792
2000-12-27,-0.9113746729888941
2000-12-28,-0.911380940453702
2000-12-29,-0.9113858286891647
2001-01-01,-0.9113896412762593
2001-01-02,-0.908928920961529
2001-01-03,-0.9094890890897774
2001-01-04,-0.9099194352879337
2001-01-05,-0.9102511793085624
2001-01-08,-0.9105075882141962
2001-01-09,-0.9107061738349657
2001-01-10,-0.9108602188195942
2001-01-11,-0.910979859445529
2001-01-12,-0.9110728678997895
2001-01-15,-0.9111452259633569
2001-01-16,-0.9112015509337162
2001-01-17,-0.9112454150349987
2001-01-18,-0.9112795869055498
2001-01-19,-0.9113062153684625
2001-01-22,-0.9113269700111074
2001-01-23,-0.9113431491716235
2001-01-24,-0.9113557631619105
2001-01-25,-0.9113655985724533
2001-01-26,-0.9113732680610205
2001-01-29,-0.9113792489640272
2001-01-30,-0.911383913277559
2001-01-31,-0.9113875509600838
2001-02-01,-0.9042874863298445
2001-02-02,-0.9059741618137603
2001-02-05,-0.9072378354358944
2001-02-06,-0.9081935529695624
2001-02-07,-0.9089215261815663
2001-02-08,-0.9094790380613115
2001-02-09,-0.9099077778690731
2001-02-12,-0.9102385416127262
2001-02-13,-0.9104943470044468
2001-02-14,-0.9106925576749271
2001-02-15,-0.9108463674435738
2001-02-16,-0.9109658589463343
2001-02-19,-0.9110587717539758
2001-02-20,-0.9111310676821684
2001-02-21,-0.9111873517229978
2001-02-22,-0.9112311884605675
2001-02-23,-0.9112653417513725
2001-02-26,-0.911291957398394
2001-02-27,-0.9113127030620143
2001-02-28,-0.9113288758366775
2001-03-01,-0.8995106573608674
2001-03-02,-0.9015931009260206
2001-03-05,-0.9034205801071983
2001-03-06,-0.9049716563568245
2001-03-07,-0.9062590091454277
2001-03-08,-0.9073108537812846
2001-03-09,-0.9081605959555505
2001-03-12,-0.9088413603570413
2001-03-13,-0.9093833541831248
2001-03-14,-0.9098128330795622
2001-03-15,-0.910151933159002
2001-03-16,-0.9104189372423659
2001-03-19,-0.9106287287189576
2001-03-20,-0.9107932976029183
2001-03-21,-0.9109222288843154
2001-03-22,-0.9110231409566988
2001-03-23,-0.9111020628502623
2001-03-26,-0.9111637500555495
2001-03-27,-0.9112119440588801
2001-03-28,-0.9112495828365836
2001-03-29,-0.9112789699564795
2001-03-30,-0.911301909474765
2001-04-02,-0.9113198129826532
2001-04-03,-0.8930167650507252
2001-04-04,-0.8972379003511358
2001-04-05,-0.9004515227051647
2001-04-06,-0.9029107959516112
2001-04-09,-0.9048005725545416
2001-04-10,-0.9062574685987533
2001-04-11,-0.9073835175911974
2001-04-12,-0.9082555961241331
2001-04-13,-0.9089320429780317
2001-04-16,-0.9094573856504466
2001-04-17,-0.9098657671950189
2001-04-18,-0.9101834640683033
2001-04-19,-0.9104307572257234
2001-04-20,-0.9106233358615332
2001-04-23,-0.9107733588003922
2001-04-24,-0.9108902621656537
2001-04-25,-0.9109813771470731
2001-04-26,-0.9110524044703561
2001-04-27,-0.9111077800075766
2001-04-30,-0.9111509572396309
2001-05-01,-0.808559961780945
2001-05-02,-0.44898818055661266
2001-05-03,-0.1708749455485055
2001-05-04,0.044670853128500526
2001-05-07,0.21197793061264275
2001-05-08,0.3419897884608668
2001-05-09,0.44310717784415266
2001-05-10,0.5218034269057182
2001-05-11,0.5830808903176318
2001-05-14,0.6308135472131849
2001-05-15,0.6680064517281867
2001-05-16,0.6969935563369193
2001-05-17,0.7195893317438997
2001-05-18,0.7372054379789154
2001-05-21,0.7509407774998955
2001-05-22,0.7616511670871293
2001-05-23,0.7700033394945199
2001-05-24,0.7765168583215386
2001-05-25,0.781596686931072
2001-05-28,0.785558516771948
2001-05-29,0.7886484777749775
2001-05-30,0.791058484752869
2001-05-31,0.7929381907763762
2001-06-01,0.3924514932333757
2001-06-04,0.38444954550223925
2001-06-05,0.38339848984208214
2001-06-06,0.38849210571836784
2001-06-07,0.3991029426521044
2001-06-08,0.41467767438695263
2001-06-11,0.4346622358784152
2001-06-12,0.4584475239105873
2001-06-13,0.48533438701495163
2001-06-14,0.5145207878204285
2001-06-15,0.5451148068652872
2001-06-18,0.5761743831343452
2001-06-19,0.6067689110401867
2001-06-20,0.6360511511712763
2001-06-21,0.6633236440051994
2001-06-22,0.6880846525857349
2001-06-25,0.7100448037681285
2001-06-26,0.729114351660267
2001-06-27,0.7453684692288123
2001-06-28,0.7590015282397878
2001-06-29,0.7702807113794753
2001-07-02,0.7795060946671024
2001-07-03,0.8006452668013947
2001-07-04,0.8025667992045842
2001-07-05,0.8045098407894321
2001-07-06,0.8063429075465949
2001-07-09,0.8079925650315506
2001-07-10,0.809427669861216
2001-07-11,0.8106450916452341
2001-07-12,0.8116583686363459
2001-07-13,0.8124895345297581
2001-07-16,0.8131637092294809
2001-07-17,0.8137058167445578
2001-07-18,0.8141388010497295
2001-07-19,0.8144828218040215
2001-07-20,0.8147550465652842
2001-07-23,0.8149697765929115
2001-07-24,0.8151387368445153
2001-07-25,0.8152714273390314
2001-07-26,0.8153754775645238
2001-07-27,0.8154569738622728
2001-07-30,0.815520746789868
2001-07-31,0.815570615224419
2001-08-01,0.7993818469642445
2001-08-02,0.8017157806872646
2001-08-03,0.8039907557249788
2001-08-06,0.8060615123397745
2001-08-07,0.8078674432775257
2001-08-08,0.8093975562864679
2001-08-09,0.8106677276098065
2001-08-10,0.8117065054809879
2001-08-13,0.8125466716656199
2001-08-14,0.8132205428593478
2001-08-15,0.8137576081251908
2001-08-16,0.8141835625794578
2001-08-17,0.8145201308946605
2001-08-20,0.8147853033083713
2001-08-21,0.8149937583677568
2001-08-22,0.8151573434867336
2001-08-23,0.8152855442984444
2001-08-24,0.8153859096016163
2001-08-27,0.815464419276789
2001-08-28,0.8155257937570394
2001-08-29,0.8155737492531433
2001-08-30,0.8156112053207872
2001-08-31,0.8156404519639506
2001-09-03,0.8272009042064805
2001-09-04,0.8248212307454007
2001-09-05,0.8229151423509347
2001-09-06,0.8213973417013598
2001-09-07,0.8201942693501727
2001-09-10,0.8192440682706613
2001-09-11,0.818495671796125
2001-09-12,0.817907492468918
2001-09-13,0.8174460060441787
2001-09-14,0.8170843949524464
2001-09-17,0.8168013311888265
2001-09-18,0.8165799277389164
2001-09-19,0.8164068592325836
2001-09-20,0.8162716381851849
2001-09-21,0.8161660272160315
2001-09-24,0.8160835663404132
2001-09-25,0.8160191955530974
2001-09-26,0.8159689551290428
2001-09-27,0.8159297486161846
2001-09-28,0.8158991559936659
2001-10-01,0.815875286731206
2001-10-02,0.6808741960987446
2001-10-03,0.7084203566626701
2001-10-04,0.7304551021785972
2001-10-05,0.748009065432728
2001-10-08,0.7619410314177665
2001-10-09,0.7729622431435459
2001-10-10,0.7816567810889811
2001-10-11,0.788500167925535
2001-10-12,0.7938765050179012
2001-10-15,0.7980939479992725
2001-10-16,0.801398325515621
2001-10-17,0.8039848382214544
2001-10-18,0.8060079065171843
2001-10-19,0.8075893249630021
2001-10-22,0.8088249271325912
2001-10-23,0.8097899774728721
2001-10-24,0.8105434984587115
2001-10-25,0.8111317215878843
2001-10-26,0.8115908261922096
2001-10-29,0.8119491047625126
2001-10-30,0.8122286697860241
2001-10-31,0.812446796059608
2001-11-01,0.8255690476061052
2001-11-02,0.8232982993058849
2001-11-05,0.8214634803047549
2001-11-06,0.8199917862741573
2001-11-07,0.8188182943966287
2001-11-08,0.8178869646676042
2001-11-09,0.8171505696068647
2001-11-12,0.8165700162615582
2001-11-13,0.8161133821194378
2001-11-14,0.8157548691989087
2001-11-15,0.8154737946158535
2001-11-16,0.8152536780187373
2001-11-19,0.8150814499502088
2001-11-20,0.8149467840021286
2001-11-21,0.8148415443808547
2001-11-22,0.8147593354121477
2001-11-23,0.81469513802962
2001-11-26,0.8146450187611521
2001-11-27,0.8146058981441167
2001-11-28,0.8145753672718765
2001-11-29,0.8145515429753535
2001-11-30,0.8145329538102993
2001-12-03,0.7025759251341711
2001-12-04,0.7071654589209186
2001-12-05,0.7121253434202447
2001-12-06,0.7170799355314807
2001-12-07,0.7217620604509626
2001-12-10,0.7260067275281471
2001-12-11,0.7297334823078085
2001-12-12,0.732924427127917
2001-12-13,0.7356030529355636
2001-12-14,0.7378167070126181
2001-12-17,0.7396236151137329
2001-12-18,0.7410841813001549
2001-12-19,0.7422557372491027
2001-12-20,0.7431897945836595
2001-12-21,0.7439309621367283
2001-12-24,0.7445168800390739
2001-12-25,0.7449787135481829
2001-12-26,0.7453419072748317
2001-12-27,0.7456270170683026
2001-12-28,0.7458505166687224
2001-12-31,0.7460255276463079
2002-01-01,0.7456051722224677
2002-01-02,0.7577568121192672
2002-01-03,0.7673629113000131
2002-01-04,0.7749348771855271
2002-01-07,0.7808899006710793
2002-01-08,0.785564901139481
2002-01-09,0.7892298654351814
2002-01-10,0.7920998484167235
2002-01-11,0.7943453534365785
2002-01-14,0.796101073822137
2002-01-15,0.7974731152475725
2002-01-16,0.7985448807037876
2002-01-17,0.7993818165600417
2002-01-18,0.8000352105992917
2002-01-21,0.8005452135938975
2002-01-22,0.8009432324003609
2002-01-23,0.8012538187823924
2002-01-24,0.8014961562740192
2002-01-25,0.8016852282283198
2002-01-28,0.801832733957922
2002-01-29,0.8019478064118976
2002-01-30,0.8020375738454587
2002-01-31,0.8021075990687275
2002-02-01,0.7514553415352061
2002-02-04,0.7564777323774492
2002-02-05,0.7626494614472018
2002-02-06,0.7692781456777869
2002-02-07,0.7758459456858214
2002-02-08,0.782003488022839
2002-02-11,0.7875466320915939
2002-02-12,0.792384529628716
2002-02-13,0.7965065072984114
2002-02-14,0.7999528302436456
2002-02-15,0.8027917274213541
2002-02-18,0.805103011230339
2002-02-19,0.8069674400744336
2002-02-20,0.8084605127115619
2002-02-21,0.8096493812827258
2002-02-22,0.8105917869076668
2002-02-25,0.8113361992134771
2002-02-26,0.8119225964113789
2002-02-27,0.8123835243459052
2002-02-28,0.812745218183842
2002-03-01,0.8068426830830338
2002-03-04,0.8072227540201554
2002-03-05,0.8079956651223187
2002-03-06,0.8089314453935269
2002-03-07,0.8098878034293406
2002-03-08,0.8107844234190048
2002-03-11,0.811582226058859
2002-03-12,0.8122678932324604
2002-03-13,0.8128430428411874
2002-03-14,0.8133170793469761
2002-03-15,0.8137027299263926
2002-03-18,0.8140134261833553
2002-03-19,0.8142618897178768
2002-03-20,0.8144594653279238
2002-03-21,0.8146158946961185
2002-03-22,0.8147393329684182
2002-03-25,0.8148364863608015
2002-03-26,0.8149127989035505
2002-03-27,0.8149726481602335
2002-03-28,0.815019529193363
2002-03-29,0.8150562175145576
2002-04-01,0.8150849082213886
2002-04-02,0.7804188385618692
2002-04-03,0.78260210007493
2002-04-04,0.785894589491813
2002-04-05,0.7896728657329474
2002-04-08,0.7935072794045832
2002-04-09,0.7971278127452689
2002-04-10,0.8003862576242636
2002-04-11,0.8032204983534175
2002-04-12,0.8056244683949855
2002-04-15,0.8076251147603617
2002-04-16,0.8092660960974829
2002-04-17,0.8105970920449073
2002-04-18,0.8116673473651974
2002-04-19,0.8125221721389987
2002-04-22,0.8132013681692896
2002-04-23,0.8137388262074624
2002-04-24,0.8141627776316511
2002-04-25,0.8144963681540109
2002-04-26,0.814758351726886
2002-04-29,0.8149637901066997
2002-04-30,0.8151246989834835
2002-05-01,0.7941132780445239
