date,ITA_external_fx_f1,ITA_external_fx_f2
1999-12-24,2.535755374194282,1.94461058113347
1999-12-27,2.535755374194282,1.94461058113347
1999-12-28,2.535755374194282,1.94461058113347
1999-12-29,2.535755374194282,1.94461058113347
1999-12-30,2.535755374194282,1.94461058113347
1999-12-31,2.535755374194282,1.94461058113347
2000-01-03,2.580710925182281,1.960967823149072
2000-01-04,2.580710925182281,1.9609678231499155
2000-01-05,2.580710925182281,1.9609678231499155
2000-01-06,2.580710925182281,1.9609678231499155
2000-01-07,2.580710925182281,1.9609678231499155
2000-01-10,2.580710925182281,1.9609678231499155
2000-01-11,2.580710925182281,1.9609678231499155
2000-01-12,2.580710925182281,1.9609678231499155
2000-01-13,2.580710925182281,1.9609678231499155
2000-01-14,2.580710925182281,1.9609678231499155
2000-01-17,2.580710925182281,1.9609678231499155
2000-01-18,2.580710925182281,1.9609678231499155
2000-01-19,2.580710925182281,1.9609678231499155
2000-01-20,2.580710925182281,1.9609678231499155
2000-01-21,2.580710925182281,1.9609678231499155
2000-01-24,2.580710925182281,1.9609678231499155
2000-01-25,2.580710925182281,1.9609678231499155
2000-01-26,2.580710925182281,1.9609678231499155
2000-01-27,2.580710925182281,1.9609678231499155
2000-01-28,2.580710925182281,1.9609678231499155
2000-01-31,2.580710925182281,1.9609678231499155
2000-02-01,2.6412251755871146,2.2294383408824676
2000-02-02,2.6412251755871146,2.229438340895532
2000-02-03,2.6412251755871146,2.229438340895532
2000-02-04,2.6412251755871146,2.229438340895532
2000-02-07,2.6412251755871146,2.229438340895532
2000-02-08,2.6412251755871146,2.229438340895532
2000-02-09,2.6412251755871146,2.229438340895532
2000-02-10,2.6412251755871146,2.229438340895532
2000-02-11,2.6412251755871146,2.229438340895532
2000-02-14,2.6412251755871146,2.229438340895532
2000-02-15,2.6412251755871146,2.229438340895532
2000-02-16,2.6412251755871146,2.229438340895532
2000-02-17,2.6412251755871146,2.229438340895532
2000-02-18,2.6412251755871146,2.229438340895532
2000-02-21,2.6412251755871146,2.229438340895532
2000-02-22,2.6412251755871146,2.229438340895532
2000-02-23,2.6412251755871146,2.229438340895532
2000-02-24,2.6412251755871146,2.229438340895532
2000-02-25,2.6412251755871146,2.229438340895532
2000-02-28,2.6412251755871146,2.229438340895532
2000-02-29,2.6412251755871146,2.229438340895532
2000-03-01,2.5588430697983777,2.2731227988962477
2000-03-02,2.5588430697983777,2.2731227988984886
2000-03-03,2.5588430697983777,2.2731227988984886
2000-03-06,2.5588430697983777,2.2731227988984886
2000-03-07,2.5588430697983777,2.2731227988984886
2000-03-08,2.5588430697983777,2.2731227988984886
2000-03-09,2.5588430697983777,2.2731227988984886
2000-03-10,2.5588430697983777,2.2731227988984886
2000-03-13,2.5588430697983777,2.2731227988984886
