date,ITA_macro_f1__ITA_macro_f2
2021-04-06,0.7158918012703992
2021-04-07,0.7158600144988554
2021-04-08,0.7158311472801843
2021-04-09,0.7158049090699667
2021-04-12,0.715781041130537
2021-04-13,0.7157593127121171
2021-04-14,0.7157395177263632
2021-04-15,0.7157214718461069
2021-04-16,0.7157050099741034
2021-04-19,0.7156899840313954
2021-04-20,0.7156762610226609
2021-04-21,0.7156637213417387
2021-04-22,0.7156522572855751
2021-04-23,0.7156417717491692
2021-04-26,0.7156321770778495
2021-04-27,0.7156233940564399
2021-04-28,0.7156153510176582
2021-04-29,0.71560798305448
2021-04-30,0.7156012313232761
2021-05-03,0.7137958179971514
2021-05-04,0.7139327546737457
2021-05-05,0.7140589189728279
2021-05-06,0.7141751446558833
2021-05-07,0.7142822030857936
2021-05-10,0.7143808075589766
2021-05-11,0.7144716173915482
2021-05-12,0.7145552417644172
2021-05-13,0.714632243333427
2021-05-14,0.7147031416121826
2021-05-17,0.7147684161363177
2021-05-18,0.7148285094186881
2021-05-19,0.7148838297054595
2021-05-20,0.7149347535432862
2021-05-21,0.714981628167853
2021-05-24,0.7150247737239623
2021-05-25,0.7150644853271726
2021-05-26,0.715101034976722
2021-05-27,0.7151346733291467
2021-05-28,0.7151656313416289
2021-05-31,0.7151941217937141
2021-06-01,0.7147961066342219
2021-06-02,0.7148539161334726
2021-06-03,0.7149071330264767
2021-06-04,0.7149561197699217
2021-06-07,0.7150012105874285
2021-06-08,0.7150427136103138
2021-06-09,0.7150809128653095
2021-06-10,0.7151160701186856
2021-06-11,0.7151484265858703
2021-06-14,0.7151782045153068
2021-06-15,0.715205608654903
2021-06-16,0.7152308276090252
2021-06-17,0.715254035093576
2021-06-18,0.7152753910962841
2021-06-21,0.7152950429489162
2021-06-22,0.7153131263177299
2021-06-23,0.7153297661180826
2021-06-24,0.7153450773587442
2021-06-25,0.7153591659210904
2021-06-28,0.715372129278016
2021-06-29,0.7153840571570709
2021-06-30,0.7153950321520135
2021-07-01,0.7079339271446673
2021-07-02,0.7085347120631253
2021-07-05,0.7090881164395133
2021-07-06,0.7095978255083567
2021-07-07,0.7100672459470794
2021-07-08,0.7104995256371953
2021-07-09,0.7108975722390508
2021-07-12,0.7112640706122901
2021-07-13,0.7116014991222351
2021-07-14,0.7119121448774782
2021-07-15,0.7121981179473286
2021-07-16,0.7124613646096877
2021-07-19,0.7127036796807787
2021-07-20,0.7129267179781464
2021-07-21,0.7131320049676835
2021-07-22,0.7133209466442874
2021-07-23,0.7134948386942231
2021-07-26,0.7136548749854892
2021-07-27,0.7138021554305096
2021-07-28,0.7139376932634023
2021-07-29,0.7140624217719185
2021-07-30,0.7141772005219983
2021-08-02,0.7142828211107168
2021-08-03,0.7062368993512175
2021-08-04,0.7069695047889113
2021-08-05,0.7076438734006205
2021-08-06,0.7082646066766509
2021-08-09,0.7088359469069634
2021-08-10,0.7093618045226949
2021-08-11,0.7098457834719432
2021-08-12,0.7102912047500007
2021-08-13,0.7107011282022171
2021-08-16,0.7110783727130343
2021-08-17,0.7114255348896634
2021-08-18,0.7117450063435171
2021-08-19,0.7120389896670416
2021-08-20,0.7123095131980999
2021-08-23,0.7125584446586255
2021-08-24,0.7127875037489497
2021-08-25,0.7129982737740647
2021-08-26,0.7131922123731238
2021-08-27,0.7133706614187401
2021-08-30,0.7135348561481303
2021-08-31,0.7136859335838676
2021-09-01,0.7139090615143658
2021-09-02,0.714030084199998
2021-09-03,0.7141414550548708
2021-09-06,0.7142439416161092
2021-09-07,0.7143382507266058
2021-09-08,0.7144250332816382
2021-09-09,0.7145048886123901
2021-09-10,0.7145783685330045
2021-09-13,0.7146459810758894
2021-09-14,0.7147081939383682
2021-09-15,0.7147654376621968
2021-09-16,0.7148181085659977
2021-09-17,0.7148665714492535
2021-09-20,0.7149111620851889
2021-09-21,0.7149521895186288
2021-09-22,0.7149899381837556
